,Name,Team,Position,xA per fixture adj,xA per game adj,Team games,Played,GW31*,GW31,GW30,GW29*,GW29,GW28*,GW28,GW27*,GW27,GW26*,GW26,GW25*,GW25,GW24,GW23*,GW23,GW22*,GW22,GW21*,GW21,GW20,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7,GW6,GW5,GW4,GW3,GW2,GW1
108,Ryan Fraser,Newcastle,Midfielder,7.426910593985876,8.9741836343996,29,24,,8.276383571906521,,13.615088846547362,0.0,1.771958351675708,5.611728104200283,,74.71954296485774,,0.0,,7.647389164499238,0.0,,0.0,,41.67678644665998,,,,0.0,27.545499441213995,0.0,0.0,0.0,0.0,1.960994519162572,35.552637279662484,0.0,0.0,5.278782107111028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Brandon Williams,Norwich,Defender,7.339200560422585,9.25377461966326,29,23,,8.874959632495083,,,7.196327502603653,1.7297337501561936,1.8076340814530663,,0.0,,62.11040959478944,,16.901002819595327,3.215524648981582,,0.0,,57.081112258462355,,8.059609218183574,0.0,0.0,,0.0,0.0,11.668527044228114,17.57113060455558,0.0,7.175876245516481,15.441374493827256,0.0,1.4351793274640776,0.0,0.0,0.0,0.0,1.4433746624382406,0.0,0.0,0.0
110,Sergi Canos,Brentford,Midfielder,7.329083665984044,7.8525896421257615,30,28,,5.018034434013971,0.0,,18.74860007066243,,3.3446341289148687,,0.0,,0.0,,46.927526522272075,5.515348793914405,,0.0,0.0,0.0,0.0,0.0,0.0,7.821595648872548,,,0.0,3.143966973554201,0.0,0.0,44.982671800052806,0.0,8.776862761261093,4.2534480060034285,0.0,0.0,0.0,0.0,0.0,0.0,13.082852282745115,63.27500299126836
111,Matthew Lowton,Burnley,Defender,7.12615425550405,10.689231383256075,27,18,12.458578607465824,5.353885202047574,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,4.52550658131552,28.14414995930391,,,,12.466877801114862,5.608500202830264,0.0,,0.0,0.0,13.086106702824924,32.65795304656349,12.57074800360271,0.0,2.7569127496783756,7.976221500350468,8.458196109711333,57.70711981869312,3.840765237141939,2.607107185478427
112,Joao Filipe Iria Santos Moutinho,Wolves,Midfielder,7.101347152554575,7.890385725060638,30,27,,7.744243052806103,5.078847670997292,,6.995670642763054,0.0,11.793424620723401,,0.0,0.0,7.127025675860744,,0.0,0.0,,7.951124596652124,,1.3158089652411782,,10.669188900233173,,,1.300667961192181,8.954955537763754,0.0,0.0,13.580644144473807,5.528522418531048,9.156575895392079,9.717970964250233,2.2941062399498042,0.0,2.606350262027556,1.8994220600688765,0.0,0.0,51.213687423531105,6.243369534321113,8.275787500745693,41.337263561918974
113,Kiernan Dewsbury-Hall,Leicester,Midfielder,7.025195608408792,10.537793412613189,27,18,,11.192086506306776,8.641319917289122,,28.571822821342934,,0.0,,13.84721069867604,,13.774534538919088,,14.243474296324374,0.0,,0.0,,79.45705199233866,,,11.487163111901317,4.055319580893091,,,3.213901266847276,5.3135720029291305,0.0,0.0,2.2444062030980474,4.830504996478307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Douglas Luiz Soares de Paulo,Aston Villa,Midfielder,6.791857398395571,7.878554582138862,29,25,,7.618828637539229,0.0,,0.0,0.0,0.0,,0.0,,0.0,,2.4724429234536807,10.32519164085027,,1.7906095762733518,,4.785477403864073,,17.711373944383542,,17.528905396504868,,0.0,0.0,0.0,41.57527550065439,0.0,0.0,0.0,0.0,0.0,1.278246308576312,10.958514193408384,61.65345855317075,19.171415822172197,0.0,7.712953290159757,0.0,0.0
115,Abdoulaye Doucoure,Everton,Midfielder,6.786211108787937,9.161384996863713,27,20,9.756308818642314,8.956398088656522,,0.0,0.0,,8.18465373157608,,18.27921444108813,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,1.9528048814844086,0.0,0.0,0.0,9.628260181056298,0.0,0.0,0.0,0.0,7.115215107239893,64.2374681953569,0.0,8.391394812719392,47.90671672869652,10.520874153678463,7.011097704378206,0.0
116,Ethan Pinnock,Brentford,Defender,6.756615668483619,6.989602415672709,30,29,,4.466560357841141,0.0,,0.0,,2.834204368375602,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,26.168746459326485,0.0,,,0.0,5.676596192445809,0.0,0.0,0.0,40.532707074297,0.0,6.179745493065346,107.47239488085766,7.928433082777032,0.0,0.0,0.0,0.0,0.0,5.905642503363642
117,Oriol Romeu Vidal,Southampton,Midfielder,6.746878881395964,7.246647687425294,29,27,,9.362765483309293,,,3.5422759152990757,0.0,9.661540710321864,,3.823829508357145,,17.51170195930876,,8.323189823036914,0.0,,0.0,,40.124501591830736,,49.82867371174214,0.0,2.1851135430438657,,0.0,0.0,8.441336652657593,5.764132727776955,0.0,0.0,0.0,4.76660121141102,8.286368037627907,0.0,3.5602339980547297,16.455347104581612,11.782954693272492,0.0,1.6016863721601184,0.0,0.0
118,Tariq Lamptey,Brighton,Defender,6.746163468019709,8.89267002602598,29,22,,12.390385207209093,,0.0,5.825232795405949,,32.75431677828333,,0.0,,10.038443600039107,35.74041474586916,5.7443145927727794,,,14.659837238059078,6.05054378799813,4.176509999330426,,0.0,0.0,0.0,,0.0,,2.2401509988698196,11.379397244986643,54.94290329234436,0.0,9.76292103354114,0.0,2.323754465071638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Ruben Santos Gato Alves Dias,Man City,Defender,6.722135556480082,7.797677245516895,29,25,,8.304044344976973,,,0.0,,0.0,,0.0,,0.0,,33.989411089333764,7.666843811692628,,8.960461906350172,,0.0,,0.0,0.0,54.98252133289369,0.0,0.0,0.0,11.267147646735548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4901780429210674,20.038299740120248,16.92099501384584,37.626072554029435,0.0
120,Scott McTominay,Man Utd,Midfielder,6.634276270526005,8.016417160218923,29,24,,9.796361496740289,,,0.0,,0.0,,0.0,,0.0,14.005035265994177,0.0,0.0,,5.929473544930076,2.329560821394828,0.0,,2.1427498605448214,10.243920596994238,0.0,,,19.746377349872617,8.093705246849265,2.862494937079172,0.0,0.0,0.0,0.0,114.0545757257639,0.0,2.29305885942945,4.391676548177291,5.035105320449701,0.0,0.0,0.0,1.2662777677746317
121,Matt Ritchie,Newcastle,Defender,6.429713700325298,11.653856081839603,29,16,,10.747694381401312,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0218957823874,2.794594099295703,2.258037958975098,4.231300685586496,2.4486273123327456,16.771975660506982,62.49183795931902,7.161566401533156,7.857316377225517,4.015410508661555,21.513077293275835,26.896057270334133
122,Ollie Watkins,Aston Villa,Forward,6.373817694670309,7.1092581979014975,29,26,,6.874893025762094,0.0,,0.0,0.0,78.34624071952264,,0.0,,1.5777802733077197,,0.0,5.129051900673982,,0.0,,0.0,,0.0,,0.0,,21.185986400988543,10.944900091187622,7.481551371738295,31.36769682232392,7.208515219576451,0.0,8.171860342281095,0.0,0.0,4.101591154604917,0.0,0.0,4.0229255357127265,5.302613313521035,0.0,0.0,0.0
123,N'Golo Kante,Chelsea,Midfielder,6.307413031194683,9.295134993339532,28,19,,8.90757749413284,,,6.814123635242172,8.113323413540757,11.557007154236349,,,,11.637345871700605,,,,,0.0,1.521631852224867,0.0,,66.22751679429506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9190062518054471,0.0,0.0,3.0304694002122736,0.0,0.0,49.812992321952,0.0,15.9741481782416,0.0,0.0
124,Mohamed Elyounoussi,Southampton,Midfielder,6.303295660258846,8.30888973397757,29,22,,10.735196377892091,,,1.5940164926420743,0.0,0.0,,5.54238709314386,,10.986680759505075,,24.453732702676344,64.64452567772399,,0.0,,0.0,,0.0,0.0,0.0,,0.0,7.640815434796155,0.0,0.0,0.0,14.830250636396443,0.0,7.014103034785355,2.834525463029166,1.5188033781423242,0.0,0.0,22.512592186654086,7.891096166451337,11.3320451215603,0.0,0.0
125,Moussa Sissoko,Watford,Midfielder,6.285958219079639,6.751584753826279,29,27,,4.6961726089809765,,,22.327018038381716,20.342878237473176,17.802202119326473,,4.164803465913036,7.836137377162257,0.0,,7.943510346711934,7.17134861089894,2.212531559969415,2.7358766287134704,,0.0,,0.0,3.8980402961577423,,,,6.143931704500601,0.0,18.166308008737488,8.30870091507392,0.0,2.740224343847509,1.4240660519293233,0.0,12.87567850738097,1.5979121487267072,1.105804857338582,2.2368736670365545,9.462397024349304,21.79654444368042,0.0,0.0
126,Juan Camilo Hernandez Suarez,Watford,Forward,6.18121320857753,8.147962865852199,29,22,,5.667445707161421,,,3.7383398107935126,0.0,48.71564173751284,,0.0,0.0,0.0,,0.0,0.0,4.743149722706965,0.0,,0.0,,0.0,0.0,,,,2.9745382123842083,29.27514648495555,0.0,28.873197104471913,24.087803202673978,6.715041010399359,0.0,28.75304762180647,1.3792781410435833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Ruben Diogo da Silva Neves,Wolves,Midfielder,6.11912776695728,6.556208321739943,30,28,,6.434776767265574,0.0,,10.837290941235048,2.095436206587494,0.0,,7.337359912061707,0.0,0.0,,0.0,0.0,,2.1309504399261456,,0.0,,0.0,,,0.0,35.57885707191626,0.0,0.0,0.0,0.0,32.80914016677639,0.0,0.0,0.0,0.0,2.476715271718662,0.0,2.559189358044264,2.828886069474044,1.4234818266220963,75.52224181915875,7.974283925197549
128,Luke Thomas,Leicester,Defender,6.092070904631266,9.1381063569469,27,18,,9.705492682022436,0.0,,0.0,,2.6786054820365925,,0.0,,0.0,,0.0,3.001804809385576,,0.0,,0.0,,,7.92791116986902,71.17533512772015,,,0.0,36.74489244756074,10.440245692659783,29.332250005427245,0.0,0.0,1.85749647401262,0.0,0.0,0.0,0.0,0.0,0.0,1.3273732163724776,0.0,0.0
129,Ben Mee,Burnley,Defender,6.029793689638182,7.752591886677662,27,21,9.035848506663537,3.8830188524700278,,,0.0,,0.0,0.0,0.0,77.01905537382467,0.0,,74.78767053982232,0.0,0.0,8.600925929505777,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43307685798058,0.0,0.9637009190975602,0.0,0.0
130,Tyrick Mitchell,Crystal Palace,Defender,5.975992432099173,5.975992432099173,29,29,,4.929584224581412,,,0.0,,0.0,,5.531565596546933,26.484017034747634,0.0,,0.0,0.0,,0.0,,2.0172709814340157,,25.780833136842052,3.2696822985023313,0.0,,0.0,0.0,0.0,0.0,6.224553845744048,0.0,42.34856906031053,0.0,38.74208939109625,8.938505660742745,4.473622891662987,3.8453049030970616,0.0,2.983470190815031,2.6642955393344026,0.0,0.0
131,Matt Doherty,Spurs,Defender,5.96432258501565,13.305027305034912,29,13,,16.032991482643055,6.233472738825013,0.0,0.0,,82.58842771589384,,15.690129793909174,0.0,0.0,,0.0,0.0,,0.0,,39.6372250944648,,0.0,25.454726712953267,0.0,0.0,,,3.3613729094077542,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Joao Pedro Junqueira de Jesus,Watford,Forward,5.8312164935061634,8.455263915583938,29,20,,5.881193860384768,,,0.0,0.0,7.393688379355928,,0.0,0.0,0.0,,0.0,0.0,1.3665462517387739,4.50314109239454,,8.499843396904406,,0.0,48.807866995777005,,,,0.0,0.0,31.641566236204852,0.0,0.0,7.517784775817734,12.121433232193617,32.96321310629437,13.11465982395637,0.0,1.1755350210411348,0.0,0.0,0.0,0.0,0.0
133,Tyler Roberts,Leeds,Midfielder,5.828908774956572,7.602924489073789,30,23,,8.313742023969343,0.0,,0.0,0.0,0.0,,0.0,5.64791569530301,0.0,,0.0,0.0,,0.0,,0.0,,19.68655922153611,,,0.0,0.0,83.43589264708707,0.0,4.602827207893705,0.0,0.0,0.0,2.011695243976352,9.952627070554186,8.315364154900712,0.0,6.290033212983984,7.690796666668148,0.0,0.0,0.0,27.233552127793885
134,Pierre-Emile Højbjerg,Spurs,Midfielder,5.782218343737828,6.210530813644334,29,27,,7.483892017280647,45.75143346083582,10.073373242037835,0.0,,4.811633421560864,,25.638176340544376,0.0,0.0,,0.0,1.4323799903646617,,9.073763459348157,,0.0,,6.430894251153071,0.0,0.0,0.0,,,12.028299194568463,6.298978055800335,,0.0,0.0,0.0,0.0,24.246494483566487,0.0,0.0,0.0,5.777596237948407,5.5057504347594906,0.0,10.615559395909012
135,Marc Albrighton,Leicester,Midfielder,5.776807963813974,10.398254334865154,27,15,,11.043883427349375,0.0,,11.206404307340087,,8.69869429257172,,6.146416610373932,,95.95640119461791,,0.0,0.0,,0.0,,0.0,,,0.0,5.791251645286851,,,0.0,0.0,0.0,0.0,1.483688814258068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.69095815852875,0.0,0.0,0.0
136,Pierre Lees-Melou,Norwich,Midfielder,5.7726475726629465,6.975282483634394,29,24,,6.689740458554414,,,0.0,0.0,0.0,,10.417837685197316,,0.0,,14.863153807488883,0.0,,0.0,,1.4037996083615731,,0.0,6.889937447884923,0.0,,0.0,0.0,6.475581838000244,0.0,0.0,0.0,16.32819718757575,0.0,0.0,3.2954392654139126,0.0,2.4248356733630922,0.0,1.452681828886802,1.4394179713028212,0.0,102.41589729375012
137,Hassane Kamara,Watford,Defender,5.769996193326222,5.769996193326222,11,11,,4.01341300820769,,,3.5310348753165397,0.0,1.6805288874099518,,0.0,33.52717096679521,0.0,,0.0,11.132583962893046,12.546406704970556,0.0,,1.052232729203131,,,,,,,,,,,,,,,,,,,,,,
138,Christian Benteke,Crystal Palace,Forward,5.756373197864006,7.587946488093462,29,22,,6.259281906676402,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,1.4270490901877548,0.0,4.815307054871321,19.98763932604514,0.0,0.0,13.915337776336678,0.0,0.0,43.90157703640032,3.1784495836832822,14.541065425951219,59.475653838051336,5.692743606529148,0.0
139,Thiago Alcantara do Nascimento,Liverpool,Midfielder,5.701423713000973,9.725958098648718,29,17,,12.160547302555734,,29.573953581450436,34.140248425786936,,0.0,,,0.0,5.880237327896545,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.8247453387355907,10.377427028478591,6.991162319237037,0.0,0.0,13.120491610483228,0.0,0.0,0.0,0.0,0.0,0.0,5.7691325327299525,49.06647787546018,7.597411636769716,0.0,0.0
140,Hector Junior Firpo Adames,Leeds,Defender,5.680049292576999,8.968498883016315,30,19,,9.806987582581943,0.0,,0.0,0.0,50.68830736918567,,2.1693252364327122,13.551036931139402,39.12076884217995,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,20.643028063854466,5.529474994709007,5.926435364187106,3.1613404216777394,0.0,0.0,0.0,0.0,0.0,0.0,8.00714129444613,2.3684806437310173,19.236139615766756,0.0,0.0,0.0,0.0
141,Jacob Ramsey,Aston Villa,Midfielder,5.677796305221104,6.098373809311556,29,27,,5.897333646216676,0.0,,20.201888304757016,12.42201932527446,0.0,,0.0,,0.0,,1.140902567501416,0.0,,0.0,,65.73631445831104,,0.0,,0.0,,3.692311567661133,0.0,32.99911156713033,0.0,0.0,0.0,2.9149277895995653,0.0,3.6331648983707505,0.0,0.0,0.0,3.5883423407671384,11.62590281434414,0.0,0.0,6.701207217695032
142,Konstantinos Tsimikas,Liverpool,Defender,5.623150699104499,16.307137027403048,29,10,,20.38911839631967,,0.0,0.0,,0.0,,,0.0,37.615560496582226,,0.0,0.0,,0.0,,0.0,,7.987661586008639,14.198988142880042,,0.0,0.0,0.0,0.0,0.0,0.0,27.230743663174984,0.0,0.0,0.0,0.0,0.0,0.0,24.562219211176078,0.0,15.760797892050137,35.71539928215838,0.0
143,Manuel Lanzini,West Ham,Midfielder,5.482137511946026,7.150614146016556,30,23,,8.334227713449263,0.0,,1.6350936967074652,,3.7187318268943694,,0.0,,0.0,,0.0,1.7532217721887926,,0.0,,7.765468325769838,22.127605465905543,0.0,5.4431248847939875,16.472529308368195,,5.102837139500067,9.885110844223789,0.0,0.0,0.0,0.0,0.0,90.56040209402876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Patson Daka,Leicester,Forward,5.478543734490925,9.861378722083664,27,15,,10.473673131312944,0.0,,0.0,,0.0,,0.0,,0.0,,4.609980336825025,0.0,,0.0,,0.0,,,0.0,0.0,,,9.871719552638602,21.329871495510233,0.0,0.0,0.0,0.0,0.0,58.58827637888341,53.52083306739768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Alexis Mac Allister,Brighton,Midfielder,5.475357073147938,6.616056463387092,29,24,,9.218321144728828,,0.0,9.654845539967994,,0.0,,0.0,,4.658682437287222,4.656023049394692,0.0,,,1.0868212408786737,13.057804204046747,51.055736632568625,,10.813100453942967,42.35674941509401,2.037171527285971,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.210860740980763,0.0,9.197559879842574,0.0
146,Jamie Vardy,Leicester,Forward,5.448011671634724,8.172017507452086,27,18,,8.679419238280195,0.0,,0.0,,0.0,,7.804020810015543,,0.0,,0.0,0.0,,0.0,,0.0,,,50.223390417057516,0.0,,,0.0,0.0,9.43296619988429,0.0,0.0,0.0,14.462474493785539,0.0,16.905480868276264,0.0,8.18634059445668,8.515232782874323,7.358076288040213,4.047057554862806,0.0,20.161275124884384
147,Charlie Taylor,Burnley,Defender,5.394436652202006,7.282489480472708,27,20,8.487931863149065,3.647559984962476,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,51.79123162853494,0.0,,,,12.504628380756605,0.0,0.0,,0.0,0.0,57.11236876328201,0.0,0.0,14.475496041055244,0.0,2.738273234191172,6.120136579580933,0.0,0.0,0.9076549820532559
148,Granit Xhaka,Arsenal,Midfielder,5.328565842829723,8.77646138819013,28,17,,7.2942347730189105,9.368685919227273,9.04236636524884,29.95847260847151,,3.7504432780196955,,,14.332479899084973,9.013975504455725,,,0.0,,0.0,,,,0.0,,9.512387114757221,54.03607396108622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.221606895621579,3.9633520532591793
149,Jeffrey Schlupp,Crystal Palace,Midfielder,5.202359538675731,6.559496809634617,29,23,,5.410915820488827,,,0.0,,9.673591756976165,,4.119827952423107,0.0,0.0,,0.0,0.0,,0.0,,53.33376169314849,,8.599647437692225,8.244311447294642,0.0,,0.0,3.6099584067674653,0.0,0.0,0.0,3.134780753539032,55.238096953316486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.914450220438625,0.0
150,Josh Brownhill,Burnley,Midfielder,5.103522906542015,5.741463269859767,27,24,6.691825530269005,2.8757105292671055,,,0.0,,2.5543790573510026,13.428856636334737,14.286928896127169,26.305367589393992,2.751248858299046,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,2.3254361059917614,5.010980788175437,,30.168321385224974,0.0,2.877448036482713,6.684683782739646,0.0,10.523860725583274,1.8835936532962558,5.219365365345509,0.0,0.0,11.529872002914049,2.2447755933748295
151,Max Aarons,Norwich,Defender,5.103069487881255,5.2853219695913,29,28,,5.068960619074286,,,2.0380996700854785,0.0,0.0,,0.0,,16.52115805852676,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,4.888766538013256,0.0,6.767934443573325,1.1461819410447809,8.385076116553575,0.0,0.0,0.0,52.93554078118868,6.498849801099944,0.0,2.7551905245842154,15.065049048642184,23.797339418868354,0.0,7.189828806375859
152,Mateusz Klich,Leeds,Midfielder,5.0946017625688045,6.113522115082565,30,25,,6.685091479689242,0.0,,10.230197590111565,0.0,0.0,,0.0,0.0,12.595106010504628,,0.0,0.0,,0.0,,5.345183996351601,,31.359096323029775,,,42.685062820534036,0.0,7.621574636351603,0.0,0.0,0.0,2.1142058058249598,0.0,0.0,0.0,1.024771975099247,13.562105382088461,13.797193931972274,5.788422967006436,0.0,0.0,6.715131438189567,0.0
153,Kieran Tierney,Arsenal,Defender,5.094137445534458,6.483447657952947,28,22,,5.3884803070319025,0.0,0.0,7.499996764305358,,10.052316749153274,,,17.08964501500486,0.0,,,0.0,,5.43682129532671,,,,20.76930413252894,,0.0,0.0,0.0,10.918181101740412,9.496472424994625,0.0,0.0,0.0,0.0,0.0,0.0,2.1333208789885183,0.0,0.0,0.0,4.955305900996412,24.45720838728355,0.0,29.82727582464215
154,Milot Rashica,Norwich,Midfielder,5.088214456306462,6.415574749255973,29,23,,6.152945069346573,,,0.0,18.71371563075138,6.690532440114752,,1.4833053205263633,,20.3826436588264,,10.483492449999428,10.021164521524135,,9.153891584084157,,3.054114898858211,,14.64491477387389,0.0,0.0,,0.0,0.0,0.0,0.0,16.83577831415827,0.0,2.6455238889871473,7.541859068143341,0.0,12.936930009961664,0.0,1.051509084222177,0.0,0.0,1.987243290741202,0.0,9.93160029811485
155,Mason Greenwood,Man Utd,Midfielder,5.054372061507774,8.143154987984747,29,18,,9.951239860888661,,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,7.052327638072862,0.0,,7.09547028613022,14.671370178770646,0.0,,,0.0,3.181566013899262,0.0,0.0,0.0,0.0,0.0,56.3747599068927,0.0,0.0,10.054448036386981,4.830410415952567,3.825120758135546,14.460238310486618,7.66994635803424,17.361131880963825
156,Rayan Ait Nouri,Wolves,Defender,4.989154416718782,8.804390147150793,30,17,,8.641318638543877,0.9087148654900151,,0.0,8.232854523357114,0.0,,0.0,9.549612022166682,1.9167797989533106,,5.560905884328703,0.0,,0.0,,47.46823681376441,,0.0,,,0.0,0.0,2.2412346594764614,0.0,0.0,6.809218631264058,50.18314239788666,0.0,16.803932904876053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Craig Cathcart,Watford,Defender,4.979374301327758,5.5539174899425,29,26,,3.863116014951451,,,0.0,0.0,0.0,,0.0,72.40352978562781,0.0,,0.0,0.0,0.0,0.0,,1.455285570253481,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.54303938262369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Bamidele Alli,Everton,Midfielder,4.947453909220769,8.348828471810048,27,16,8.890986338063195,8.162022597351722,,0.0,0.0,,0.0,,19.630284445626025,,0.0,,33.1926178237125,4.06537246293961,,0.0,,0.0,,0.0,2.8729970116991503,0.0,73.81998380498348,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Joel Veltman,Brighton,Defender,4.919253399077289,5.706333942929655,29,25,,7.950781426381936,,3.5688945564694037,0.0,,2.700753450929476,,0.0,,0.0,24.107515984055507,46.931236832941515,,,0.0,0.0,5.8384445051725935,,0.0,8.364193580105061,0.0,,2.7703548794046724,,0.0,0.0,0.0,0.0,9.704359177784676,0.0,0.0,0.0,10.161259268568331,10.142731397720539,5.082214788411489,0.0,13.286390151678102,0.0,0.0
160,Kyle Walker,Man City,Defender,4.849298159467411,7.812758145808606,29,18,,8.320104571739568,,,3.016849878925217,,5.158387131977429,,0.0,,9.519051345033144,,6.713598404664077,0.0,,3.515209526124091,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.640579429005557,0.0,0.0,11.199140897376894,48.022267788272366,0.0,0.0,0.0,0.0,11.682771264211866,36.161790958964254,0.0,0.0,0.0,0.0
161,Roberto Firmino,Liverpool,Forward,4.830270437405193,8.754865167796911,29,16,,10.946371650036568,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,71.52764902214528,,0.0,6.13464593738043,,0.0,1.1369921707762907,0.0,0.0,0.0,0.0,0.0,0.0,5.348619997210534,5.6173495679299394,41.77350796445453,0.0,0.0,0.0,0.0,0.0,2.9593873058842823,5.57969071896928
162,Chris Wood,Newcastle,Forward,4.750931740324822,4.750931740324822,27,27,,4.381516470885574,,6.4137640379307435,0.0,0.0,54.8625946920306,,11.46997058297799,,5.0504637116736735,,2.0533540671161155,0.0,,11.12054426229202,,0.0,,0.0,7.87470169487992,,,,0.0,3.346037524798305,1.7753732884867246,,0.0,0.0,0.0,0.0,0.0,0.9921572622008076,0.0,7.4489269960421725,0.0,5.691668654467232,0.0,10.175600213873878
163,Adam Armstrong,Southampton,Forward,4.746819145797835,6.88288776140686,29,20,,8.892782806292107,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,10.700834829634472,0.0,19.795243226167667,0.0,53.494935769410446,0.0,0.0,0.0,23.856847740667828,0.0,12.270421184055309,11.119038328847926,6.420434149353565,0.0
164,Fabian Schar,Newcastle,Defender,4.570817961220921,6.9765116250214065,29,19,,6.434043312999917,,0.0,0.0,0.0,0.0,,42.796139883940576,,29.413104257571536,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,13.150629115615612,0.0,3.3580481001018847,43.83579951817712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Harry Winks,Spurs,Midfielder,4.563484108040968,9.45293136665629,29,14,,11.391090345997,0.0,0.0,0.0,,0.0,,1.4285317218098095,0.0,0.0,,0.0,4.75281860106922,,7.489598386040832,,60.48095567724355,,0.0,58.18913474702468,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,James Milner,Liverpool,Midfielder,4.542133582768403,6.932730205278089,29,19,,8.668122229403208,,0.0,0.0,,0.0,,,10.115585593078814,0.0,,0.0,0.0,,0.0,,8.479327432718089,,0.0,1.8470855171847311,,7.118006728200385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0845949570588,5.989372344701893,0.0,5.863116805991835,0.0,0.0,0.0,3.2247845213491417
167,Kristoffer Ajer,Brentford,Defender,4.513964123340923,7.965819041189864,30,17,,5.090391331463224,36.37677144153991,,0.0,,24.456279371036217,,0.0,,49.54218823911493,,0.0,0.0,,0.0,0.0,15.905081079541997,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.138603568994622
168,Kai Havertz,Chelsea,Midfielder,4.512226235927593,6.317116730298631,28,20,,6.053726691967222,,,5.379547280445943,17.178589583098393,0.0,,,,2.4283634877733964,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.80457058677031,0.0,0.0,0.0,48.16930420890498,0.0,0.0,0.0,0.0,0.0,5.38195945897956,0.0,0.0,0.0
169,Joelinton Cassio Apolinario de Lira,Newcastle,Forward,4.510507438150065,5.0309506040904575,29,26,,4.639762080548641,,0.0,0.0,0.0,4.560961672782503,,2.954483152835955,,16.27806514972884,,0.0,21.744208003583676,,5.322436926232661,,9.017802731209665,,,,15.23107116113226,0.0,0.0,7.216270265549047,5.587026756367019,0.0,0.0,9.93170875617887,0.0,0.0,0.0,5.742324334931124,0.0,10.405414240690126,8.671294776116532,0.0,8.141647779013606,0.0,0.0
170,Giovani Lo Celso,Spurs,Midfielder,4.499655318689458,14.498889360221588,29,9,,17.47163416434693,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,49.20700739134909,0.0,0.0,5.30199737015551,0.0,68.38872649743669,0.0,0.0,7.592272983053005,0.0
