,Name,Team,xG per fixture,xG per game,Team games,Played,GW47,GW46,GW45,GW44,GW43,GW42,GW41,GW40,GW39*,GW39,GW38,GW37,GW36,GW35,GW34,GW33,GW32,GW31,GW30,GW29,GW28,GW27,GW26,GW25,GW24*,GW24,GW23,GW22,GW21,GW20,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7,GW6,GW5,GW4,GW3,GW2,GW1
278,Oleksandr Zinchenko,Man City,2.6842105263157894,5.368421052631579,38,19,0.0,2.0,0.0,0.0,8.0,12.0,0.0,4.0,15.0,0.0,,,,,,,,,,2.0,,0.0,0.0,1.0,,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,1.0,0.0,14.0,1.0
279,Etienne Capoue,Watford,2.6842105263157894,3.4,38,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,8.0,2.0,0.0,2.0,5.0,,0.0,13.0,8.0,1.0,14.0,0.0,0.0,6.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,10.0,1.0
280,Yves Bissouma,Brighton,2.6578947368421053,4.590909090909091,38,22,7.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,,1.0,,,,,,,,,,5.0,1.0,8.0,0.0,0.0,,0.0,0.0,0.0,2.0,19.0,0.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
281,James Milner,Liverpool,2.6315789473684212,4.545454545454546,38,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,,3.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
282,Brandon Williams,Man Utd,2.6315789473684212,5.882352941176471,38,17,2.0,6.0,0.0,0.0,0.0,0.0,18.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,6.0,0.0,,6.0,2.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,,,,,,
283,Oliver Norwood,Sheffield Utd,2.6315789473684212,2.6315789473684212,38,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,16.0,7.0,,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,7.0,0.0,8.0,9.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,7.0,8.0,8.0,0.0
284,Shane Duffy,Brighton,2.6315789473684212,5.2631578947368425,38,19,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,0.0,,,,,,,,,,0.0,0.0,36.0,4.0,0.0,,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,3.0,2.0
285,Neco Williams,Liverpool,2.5789473684210527,16.333333333333332,38,6,5.0,0.0,0.0,48.0,20.0,0.0,0.0,25.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,
286,Adam Smith,Bournemouth,2.5526315789473686,4.041666666666667,38,24,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,0.0,0.0,4.0,3.0,4.0,,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,33.0,4.0,4.0
287,Jack Stephens,Southampton,2.5526315789473686,3.4642857142857144,38,28,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,4.0,8.0,0.0,,0.0,6.0,36.0,0.0,2.0,2.0,21.0,8.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
288,Diego Rico,Bournemouth,2.526315789473684,3.5555555555555554,38,27,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,0.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0
289,Andreas Christensen,Chelsea,2.526315789473684,4.571428571428571,38,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,,0.0,,,,,,,,,,0.0,12.0,0.0,2.0,0.0,,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0
290,Jan Bednarek,Southampton,2.5,2.7941176470588234,38,34,0.0,0.0,0.0,34.0,4.0,0.0,0.0,7.0,,0.0,,,,,,,,,,0.0,2.0,0.0,0.0,4.0,,0.0,17.0,0.0,0.0,7.0,0.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
291,Ben Davies,Spurs,2.473684210526316,5.222222222222222,38,18,18.0,0.0,4.0,7.0,14.0,9.0,4.0,2.0,,0.0,,,,,,,,,,0.0,22.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0
292,Bernardo Fernandes da Silva Junior,Brighton,2.4210526315789473,6.571428571428571,38,14,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,29.0,,22.0,4.0,4.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
293,Tom Trybull,Norwich,2.4210526315789473,5.75,38,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,21.0,18.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
294,Erik Pieters,Burnley,2.3684210526315788,3.75,38,24,2.0,33.0,4.0,0.0,4.0,5.0,17.0,0.0,,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
295,Dale Stephens,Brighton,2.3684210526315788,2.727272727272727,38,33,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,8.0,7.0,9.0,18.0,4.0,0.0,15.0,0.0
296,Lukas Rupp,Norwich,2.3157894736842106,7.333333333333333,38,12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,,0.0,,,,,,,,,,0.0,0.0,2.0,4.0,41.0,,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,
297,Jack Stacey,Bournemouth,2.263157894736842,4.526315789473684,38,19,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,,6.0,,,,,,,,,,0.0,8.0,21.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
298,Takumi Minamino,Liverpool,2.236842105263158,8.5,38,10,16.0,0.0,26.0,0.0,2.0,0.0,0.0,6.0,,23.0,,,,,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
299,Fabio Henrique Tavares,Liverpool,2.236842105263158,3.0357142857142856,38,28,0.0,0.0,0.0,10.0,0.0,0.0,2.0,12.0,,7.0,,,,,,,,,,0.0,0.0,10.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0,0.0,7.0
300,Hamza Choudhury,Leicester,2.1842105263157894,4.15,38,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,4.0,0.0,0.0,9.0,,0.0,0.0,2.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,2.0,10.0,8.0
301,Sander Berge,Sheffield Utd,2.1578947368421053,5.857142857142857,38,14,0.0,0.0,2.0,0.0,4.0,29.0,27.0,0.0,2.0,2.0,,,,,,,,,,0.0,,6.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
302,Davinson Sanchez,Spurs,2.1578947368421053,2.8275862068965516,38,29,0.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,,6.0,,,,,,,,,,0.0,1.0,17.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,21.0
303,Bjorn Engels,Aston Villa,2.1315789473684212,4.764705882352941,38,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,43.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0
304,Sead Kolasinac,Arsenal,2.1315789473684212,3.1153846153846154,38,26,2.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,6.0,6.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,12.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,13.0,0.0,0.0,0.0
305,Florian Lejeune,Newcastle,2.1315789473684212,13.5,38,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,66.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,James McCarthy,Crystal Palace,2.1052631578947367,2.4242424242424243,38,33,0.0,8.0,7.0,0.0,0.0,4.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,8.0,6.0,12.0,,6.0,0.0,2.0,3.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,Aymeric Laporte,Man City,2.0789473684210527,5.266666666666667,38,15,0.0,33.0,0.0,0.0,0.0,21.0,0.0,4.0,0.0,0.0,,,,,,,,,,0.0,,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0
308,Victor Lindelof,Man Utd,2.0789473684210527,2.257142857142857,38,35,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,24.0,,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,0.0,0.0,33.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,Fikayo Tomori,Chelsea,2.0789473684210527,5.266666666666667,38,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,22.0,7.0,0.0,0.0,0.0,0.0
310,Frederic Guilbert,Aston Villa,2.026315789473684,3.08,38,25,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,7.0,,0.0,2.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,9.0,3.0,0.0,0.0
311,Maya Yoshida,Southampton,2.026315789473684,9.625,38,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,25.0,0.0,2.0,0.0,0.0,37.0,0.0
312,Yan Valery,Southampton,2.026315789473684,7.0,38,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.0,,,,,,,,,,24.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0
313,Ryan Fredericks,West Ham,2.0,2.814814814814815,38,27,8.0,0.0,0.0,6.0,0.0,2.0,8.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,14.0,6.0,4.0,10.0,4.0,2.0,0.0
314,Grant Hanley,Norwich,2.0,5.066666666666666,38,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,,18.0,0.0,0.0,6.0,4.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0
315,Harry Winks,Spurs,1.9473684210526316,2.3870967741935485,38,31,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0,,,,,,,,,,0.0,26.0,2.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,2.0,0.0,1.0
316,Adam Lallana,Liverpool,1.9473684210526316,4.933333333333334,38,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,,0.0,0.0,4.0,2.0,0.0,0.0,14.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,Kieran Tierney,Arsenal,1.9210526315789473,4.866666666666666,38,15,21.0,4.0,0.0,4.0,7.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,Jose Ignacio Peleteiro Romallo,Aston Villa,1.9210526315789473,7.3,38,10,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,4.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,2.0,7.0,0.0
319,Dejan Lovren,Liverpool,1.894736842105263,7.2,38,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,4.0,11.0,10.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,Simon Francis,Bournemouth,1.894736842105263,4.8,38,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,6.0,2.0,0.0,,2.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,David Brooks,Bournemouth,1.868421052631579,7.888888888888889,38,9,26.0,0.0,19.0,9.0,8.0,0.0,7.0,0.0,,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,Oriol Romeu Vidal,Southampton,1.8157894736842106,2.3,38,30,9.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,8.0,0.0,0.0,11.0
323,Lewis Cook,Bournemouth,1.7894736842105263,2.5185185185185186,38,27,0.0,0.0,2.0,0.0,0.0,7.0,10.0,0.0,,5.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.0,2.0,1.0,2.0,0.0,6.0,0.0,0.0,7.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,Ahmed El Mohamady,Aston Villa,1.763157894736842,3.7222222222222223,38,18,0.0,0.0,0.0,4.0,0.0,0.0,0.0,17.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
325,John Stones,Man City,1.736842105263158,4.125,38,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,11.0,21.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
326,Alexis Mac Allister,Brighton,1.736842105263158,7.333333333333333,38,9,22.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,,0.0,,,,,,,,,,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,Curtis Jones,Liverpool,1.7105263157894737,10.833333333333334,38,6,0.0,0.0,0.0,43.0,0.0,18.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,,,,,,,,,,,,,,,
328,Ben Osborn,Sheffield Utd,1.7105263157894737,5.0,38,13,0.0,18.0,0.0,8.0,27.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,0.0,,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
329,Ezequiel Schelotto,Brighton,1.7105263157894737,8.125,38,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17.0,,,,,,,,,,0.0,0.0,20.0,20.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,
330,Connor Wickham,Crystal Palace,1.6842105263157894,10.666666666666666,38,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,0.0,35.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
331,Jan Vertonghen,Spurs,1.6578947368421053,2.739130434782609,38,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,24.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
332,Christoph Zimmermann,Norwich,1.631578947368421,3.6470588235294117,38,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,5.0,,4.0,0.0,7.0,0.0,0.0,0.0,4.0,34.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
333,Jose Holebas,Watford,1.631578947368421,4.428571428571429,38,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,8.0,0.0,0.0,2.0,0.0,18.0,0.0,11.0,0.0,0.0,0.0,0.0
334,James Justin,Leicester,1.605263157894737,4.6923076923076925,38,13,0.0,23.0,2.0,6.0,8.0,5.0,1.0,4.0,,2.0,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,Jose Angel Esmoris Tasende,Man City,1.5263157894736843,9.666666666666666,38,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
336,Ainsley Maitland-Niles,Arsenal,1.5263157894736843,2.9,38,20,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,7.0,0.0
337,Wes Morgan,Leicester,1.5263157894736843,5.2727272727272725,38,11,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,Francisco Femenia Far,Watford,1.5263157894736843,2.0714285714285716,38,28,2.0,0.0,10.0,4.0,0.0,2.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,8.0,7.0
339,Craig Cathcart,Watford,1.5,1.9655172413793103,38,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,0.0,,,,,,,,,,2.0,0.0,0.0,0.0,2.0,,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
340,Eric Dier,Spurs,1.4736842105263157,2.9473684210526314,38,19,0.0,0.0,0.0,0.0,0.0,3.0,7.0,5.0,,0.0,,,,,,,,,,2.0,0.0,0.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
341,Ruben Goncalo Silva Nascimento Vinagre,Wolves,1.4736842105263157,3.5,38,16,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,2.0,2.0,22.0,0.0,0.0,,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
342,Nathaniel Chalobah,Watford,1.4473684210526316,2.5,38,22,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,9.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
343,Christian Atsu,Newcastle,1.4473684210526316,2.8947368421052633,38,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,19.0,2.0,0.0,0.0
344,Nemanja Matic,Man Utd,1.394736842105263,2.5238095238095237,38,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,8.0,8.0,2.0,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,21.0,0.0,0.0,0.0
345,Moritz Leitner,Norwich,1.394736842105263,5.888888888888889,38,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,10.0,3.0,0.0,2.0,2.0,4.0,4.0
346,Arthur Masuaku,West Ham,1.394736842105263,3.1176470588235294,38,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,3.0,17.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0
347,Paul Dummett,Newcastle,1.3157894736842106,3.125,38,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,33.0,0.0
348,Josh Brownhill,Burnley,1.2894736842105263,4.9,38,10,2.0,11.0,18.0,0.0,4.0,0.0,4.0,8.0,,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
