GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,GW16,GW17,GW18,GW19,GW20,GW21,GW22,GW23,GW24,GW25,GW26,GW27,GW28,GW29,GW30,GW31,GW32,GW33,GW34,GW35,GW36,GW37,GW38
0.0,0.1,0.5,0.0,0.0,0.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,0.0,0.4,0.7,30.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.2,2.2,3.1,1.3,2.9,13.5,17.3,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.3,57.6,50.7,0.0,0.0,35.4,52.2,43.3,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,0.2,0.5,1.0,14.1,0.1,1.8,1.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.3,12.5,3.9,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7,0.3,1.5,1.3,0.8,1.1,15.3,0.7,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.3,11.8,0.0,0.4,15.0,0.0,14.3,11.5,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.8,12.0,2.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,22.6,3.5,15.0,16.7,16.3,2.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5,13.8,32.8,4.9,3.3,2.3,28.0,23.8,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9,5.0,15.2,30.2,57.3,7.4,40.8,5.8,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.2,12.7,4.3,6.2,0.8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4,36.3,2.2,12.8,0.0,0.0,1.4,0.8,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.8,0.0,3.8,2.3,0.2,1.1,14.2,9.6,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.5,3.2,11.6,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.1,1.1,0.0,0.0,0.8,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,14.8,16.3,8.1,56.9,42.2,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6,0.3,0.1,0.2,0.9,0.3,0.6,0.3,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1,0.7,0.0,0.0,0.0,0.0,0.0,1.4,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5,11.0,0.0,0.0,0.0,0.0,4.8,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1,33.6,11.6,10.8,4.5,1.3,0.6,1.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8,0.3,10.2,0.1,10.8,0.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.4,0.0,18.4,21.8,18.3,14.0,39.8,13.6,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.6,23.5,2.7,15.2,1.4,5.6,18.8,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,0.8,34.3,2.6,11.8,2.3,13.0,2.4,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.9,12.8,11.1,15.5,25.8,25.4,7.2,15.0,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3,0.0,0.3,0.0,0.8,22.0,0.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.6,1.8,1.2,35.9,16.4,1.3,42.0,0.0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.5,15.9,5.5,2.4,14.5,12.8,54.8,2.4,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.6,16.2,25.8,29.3,49.3,2.4,7.3,29.7,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.3,10.7,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.5,0.1,0.0,0.3,1.6,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,15.3,0.9,0.0,1.1,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6,4.1,5.4,10.4,25.5,12.2,29.9,4.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,10.3,10.7,0.3,11.7,0.0,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.5,57.7,11.9,6.4,62.2,3.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4,16.2,0.6,11.8,16.0,0.3,1.3,0.0,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5,14.8,1.2,17.5,15.8,5.2,23.3,10.5,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
