,Name,Team,Position,xA per fixture adj,xA per game adj,Team games,Played,GW38,GW37,GW36,GW35**,GW35*,GW35,GW34,GW33,GW32*,GW32,GW31,GW30,GW29,GW28,GW27*,GW27,GW26*,GW26,GW25*,GW25,GW24*,GW24,GW23,GW22,GW21,GW20,GW19*,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7,GW6,GW5,GW4,GW3,GW2,GW1
248,Bamidele Alli,Spurs,3,3.283098977546971,8.317184076452326,38,15,3.0034508526537653,15.953901444714633,18.975787711367822,,,18.165865751874385,4.4774845275753,,0.0,0.0,0.0,0.0,0.0,1.038462200956938,,0.0,25.818594370575035,11.25023623610376,,11.616281310211948,,1.1581215697036222,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.26593956771063076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.979195695786978,0.0,0.0,11.054439907550078
249,Jack Cork,Burnley,3,3.2614742775372236,7.746001409150906,38,16,20.646178654930548,1.6232039488445142,15.436721601358046,,,1.249286824382663,4.118499737256963,12.51594508622133,,14.294191136239286,0.0,0.0,,0.0,,0.0,28.18623107875072,1.7395315110098708,,3.469098310479922,3.4355387670523228,1.4183443611233642,3.5197623019182647,1.1581215697036222,1.553026790314271,9.57234086682878,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
250,Nampalys Mendy,Leicester,3,3.26119910089813,5.388068079744736,38,23,10.620297646165527,0.0,,,0.0,0.8175820450230539,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,10.851291688724194,0.0,,1.466034186811615,,0.0,0.0,0.5205361768261095,10.575433583250815,1.7649946070878273,0.0,0.0,,0.0,5.052851786501985,0.0,0.0,2.5081502311248074,0.8799405754795662,5.057899188557283,3.9560749438784324,4.7343448507965,5.955167420056924,1.7910008487763478,4.153848803827752,1.8972207123444431,8.342602031879489,34.41275521405049,5.984168210693489,2.5833710822722824
251,Gabriel Teodoro Martinelli Silva,Arsenal,3,3.2224543066160525,8.746661689386428,38,14,0.12570579649708088,0.26593956771063076,,,0.0,8.709651077375124,44.31294684024952,0.2786833590138675,,37.79092643757555,10.032881996974282,1.082135965896343,0.10560255736556316,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,14.953923034834945,0.0,,0.40879102251152694,0.0,0.0,1.005646371976647,1.7083294693456983,1.672100154083205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Ainsley Maitland-Niles,West Brom,2,3.156748546574068,4.613709414223639,38,26,19.35986631772528,2.5344613767735154,0.40580098721112856,,,0.0,7.872933199397288,1.1210849663853526,,0.5775867024334164,3.661044641391761,1.553026790314271,,6.2052565799147175,,3.352086384594521,6.31682280431433,3.645468098415346,,9.893824775013236,,13.414548604778407,1.0070971905846622,0.0,0.0,0.0,,0.0,2.393456109395677,0.5166742164544564,0.0,0.0,20.90125192604006,1.5831544395207615,8.696991132874539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.029004936055643,0.0,2.915002590226213
253,Sergio Aguero,Man City,4,3.1321690783174394,9.918535414671892,38,12,2.1365724191063173,0.0,0.0,,,33.85598402885111,16.66554624319953,,,0.0,0.0,4.158624257520598,,2.3944664134001035,0.0,0.0,0.0,17.42442196531792,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.08175820450230539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6896409178490106,40.6154105263158,0.0,0.0,0.0,
254,Joachim Andersen,Fulham,2,3.070545308452549,3.367694854431828,34,31,0.0,0.4398212657304396,0.8905243722304284,,,1.1170447326627846,1.0871187532199895,,,0.34615406698564594,0.30280512305374185,0.25871191531969673,9.040289998585374,1.8199053238199783,,13.797233565178372,14.09936066818527,1.5956374062637846,,9.369550955852016,8.696991132874539,10.497073189522343,10.877063408653004,2.194829469246982,1.2547802399608228,0.6285289824854045,0.5497765821630495,0.1553026790314271,1.0986514806378131,,,0.7915772197603808,8.748127881746676,0.5028231859883235,0.13526699573704287,0.4963378155872667,0.11551734048668329,2.415255778120185,0.6336153441933788,0.4428636141038198,0.0,0.0,,,,
255,Tom Davies,Everton,3,3.069640820183193,4.6658540466784535,38,25,7.941405049396267,0.10093504101791395,0.0,,0.0,2.112051147311263,0.0,0.0,,11.718949126803341,3.142644912427022,2.5707491545360974,,21.06427210164108,,17.859808088614116,0.0,0.0,,0.9468689701593,0.33089187705817785,0.7287506475565533,1.8692403793543682,0.0,0.0,1.2706907453535161,,,2.3215059434120207,6.124948327202663,,1.9899931233667998,13.384623923444977,0.0,0.0,0.0,12.963434714952612,4.6848255914349854,0.0,0.0,0.0,0.0,3.5197623019182647,0.0,0.0,0.0
256,Jonny Evans,Leicester,2,3.022474574718976,4.101929779975753,38,28,0.0,0.0,,,0.0,0.0,3.957886098801904,28.18959417732686,,7.89773445151812,0.9504230162900684,0.4963378155872667,,0.74624742126255,,0.0,0.0,0.11538468899521533,,9.399866256615649,,0.13526699573704287,1.3121555332328814,0.31232170609566573,9.296147262696282,1.672100154083205,1.0871187532199895,0.494735762350238,,0.32703281800922157,28.18959417732686,0.8796425314608792,0.4577714502657555,0.0,0.3771173894912427,9.784132856553434,2.290359178034882,0.8116019744222571,3.2299213125732464,0.0,0.6923081339712919,0.25871191531969673,1.1616281310211947,0.33089187705817785,0.0,0.0
257,Grady Diangana,West Brom,3,3.0220818285181545,5.741955474184493,38,20,9.466718772103551,2.3232562620423893,0.6763349786852143,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5769234449760766,1.7910008487763478,1.4879369531074718,1.9834580174510084,2.647135016465423,0.0,5.407437876782825,0.0,3.188704176545687,0.6408800303720577,2.8108953548609916,17.850223102585485,12.606647697194285,1.8799958969309043,31.371141164348273,3.34420030816641,14.78621958229546
258,Wesley Fofana,Leicester,2,3.016393095085153,3.770491368856441,35,28,0.6408800303720577,0.7765133951571355,,,1.2095084807587089,10.79208299430431,3.7599917938618086,3.2799213350977796,,1.1809696376101864,2.112051147311263,1.4890134467618004,,12.022875120341082,,17.975928899082568,0.23936672842773957,0.0,,0.0,,0.0,0.0,0.0,0.5117145282218136,10.589967642526965,0.7765133951571355,0.8905243722304284,,0.24527461350691618,0.0,0.7696872150282692,9.430091875474563,1.2076278890600924,2.262704336947456,3.6483207261724666,3.4355387670523228,1.6232039488445142,12.919685250292986,0.2558572641109068,1.2692315789473687,0.25871191531969673,0.0,,,
259,Romaine Sawyers,West Brom,3,2.976133661363414,5.952267322726828,38,19,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,1.1902057706909643,0.0,0.0,2.9780268935236007,2.428858819407952,11.607529717060105,,5.538465071770335,1.0234290564436272,19.748981377608256,4.656814475754542,1.3235675082327114,11.446148630322755,3.1026282899573587,1.6583276028056666,1.979195695786978,0.0,11.243581419443966,0.0,0.23936672842773957,11.576816838995567,18.481018804739826,1.0218389830508476,1.8482774477869326
260,Moussa Sissoko,Spurs,3,2.934834028210888,4.46094772288055,38,25,0.0,0.0,0.5046752050895698,,,0.0,0.0,,0.0,2.0436779661016953,0.4398212657304396,0.0,0.9486103561722216,0.34615406698564594,,0.7091721805616821,0.6246434121913315,0.0,,0.0,,3.805256586169045,0.0,20.655256311179805,23.506983944954126,0.0,,0.0,4.268396649974098,0.7675717923327204,,1.0093504101791395,5.0827629814140645,1.4879369531074718,2.9253352448169383,1.038462200956938,1.397724111282844,2.8125809549945116,1.6976438540646426,2.7655275229357796,1.835144917946003,12.672306883867579,14.184235819806677,0.0,0.0,3.994461479198767
261,Victor Lindelof,Man Utd,2,2.874647072400671,3.766778922456052,38,29,0.0,1.041072353652219,,1.217402961633386,0.0,0.6898984408525247,,12.195862922619892,,0.07978890947591319,0.4577714502657555,4.022585487906588,,1.372833245752321,,0.16544593852908893,0.0,1.7083294693456983,,0.9810984540276647,,3.469098310479922,1.672100154083205,16.919963072378142,1.6153856459330145,0.0,0.0,0.40580098721112856,0.0,0.0,0.0,1.5017254263268827,0.08528575470363561,8.706219914729749,17.206377607025246,0.8448204589245053,0.2968414574101428,8.635840475024485,0.37157781201849,2.4230784688995217,17.54920273055126,0.49054922701383236,0.0,0.6285289824854045,2.482102631965887,
262,Cedric Soares,Arsenal,2,2.847082009105888,10.818911634602374,38,10,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.3816748934260716,0.0,3.021291571753986,,0.0,,12.70690745353516,,0.0,,9.978433300325365,13.71173151194393,4.7439469278419555,11.875174174721868,22.362056458230757,,26.40790005424464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Caglar Soyuncu,Leicester,2,2.7697654757828745,4.576134264336923,38,23,0.6408800303720577,1.397724111282844,,,2.0891510122195878,9.647468131272037,26.22099540456261,2.748042199676518,,1.1071590352595495,0.0,0.0,,1.5754112226653831,,2.8912333194328603,9.175724589730017,13.038469856459331,,3.7082041195823203,,0.13526699573704287,0.9084153691612256,0.10410723536522191,8.955004243881739,0.37157781201849,0.0,0.0989471524700476,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9008460325801368,0.8272296926454445,16.675882080465854,1.0333484329089129
264,Naby Keita,Liverpool,3,2.75975503267896,10.48706912418005,38,10,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,20.994488531726102,,25.40216542911414,0.0,0.6633310411222667,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,14.272090133803852,0.0,0.0,0.10093504101791395,0.0,14.43966756083541,0.0,0.0,0.0,0.0,2.6733564583035334,16.50001052631579,5.901501803194229,3.9231447163672377
265,Olivier Giroud,Chelsea,4,2.7583594463950707,6.165744644883099,38,17,0.0,0.11551734048668329,,,1.1538468899521532,0.0,0.0,0.0,,0.3771173894912427,0.0,0.0,,0.0,,0.0,0.0,3.518570125843517,,0.0,,4.741975861133713,2.4874914042085,0.0,0.0,11.405659635024277,0.0,24.56930754619237,,0.0,1.8109834072378774,0.0,0.0,11.405659635024277,7.80313405238829,32.3233010326779,0.0915542900531511,0.0,0.24874914042084997,1.4362003705664375,0.0,0.0,0.0,1.3285908423114596,0.0,0.0
266,Morgan Gibbs-White,Wolves,3,2.7462758016286046,9.48713458744427,38,11,15.393744300565386,2.97262249614792,39.093681852695525,,,16.090341951626353,0.2214318070519099,1.595778189518264,,0.0,0.8328578829217753,0.0,,0.27053399147408574,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,24.35749877571009,3.5299892141756546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,Toby Alderweireld,Spurs,2,2.744976795307057,4.172364728866727,38,25,0.23103468097336657,1.034847661278787,11.809399799095932,,,8.784432734474468,8.872052675010316,,0.6926300672903332,0.557366718027735,0.0,0.0,0.0,0.5769234449760766,,0.7091721805616821,0.0,0.0,,0.0,,0.0,1.1071590352595495,0.4659080370942813,6.913818807339449,0.0,,0.0,0.0,0.2558572641109068,,0.0,13.515528836941943,13.526699573704287,12.499159682399645,0.11538468899521533,0.0,0.16544593852908893,0.7381060235063663,0.3771173894912427,10.851291688724194,0.10560255736556316,0.0,0.0,0.0,10.40417873651772
268,Fabio Henrique Tavares,Liverpool,3,2.728844525340031,3.4565363987640394,38,30,2.482102631965887,2.9521896506087884,12.252559990205683,,2.8588382272478574,4.254727556212046,,1.5534058855438024,,0.6822860376290849,3.277017594049492,6.692311961722488,,0.9084153691612256,,1.7698230012087723,1.2424214322514169,0.0,,0.0,,0.0,0.8272296926454445,0.0,0.0,0.0,1.675567098994177,0.989597847893489,,2.3747316592811423,1.4716476810414971,3.3214771057786487,0.7091721805616821,1.7395315110098708,1.8739302365739943,0.2018700820358279,12.69628544620517,0.6931040429200996,0.0,0.0,0.74624742126255,1.7649946070878273,11.469561579173224,17.653857416267943,1.7083294693456983,0.8528575470363561
269,Tammy Abraham,Chelsea,4,2.727753580177159,4.711574365760548,38,22,0.0,0.0,,,0.0,0.0,0.0,1.372833245752321,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,2.3747316592811423,,0.32703281800922157,0.0,0.0,1.3564114610905242,0.30280512305374185,2.079312128760299,1.6657157658435506,,0.0,0.0,3.0000019138755984,2.3232562620423893,0.30280512305374185,0.37157781201849,0.42642877351817804,2.0141943811693244,26.40790005424464,36.06862536102325,9.814035865537322,0.32986594929782964,0.0,10.01705705043376,3.100045298726739,0.0,0.0
270,Michy Batshuayi,Crystal Palace,4,2.6968211212626727,5.693289033776754,38,18,0.0,0.0,0.0,,0.2968414574101428,0.0,0.0,0.0,,,0.0,0.46447226502311245,,0.0,,0.0,0.0,0.0,,0.0,,1.595778189518264,9.040289998585374,2.6980207485760777,24.527214967353093,0.10560255736556316,,0.16544593852908893,0.0,0.0,0.0,21.73180088685453,0.27053399147408574,0.0,0.0,0.1476212047012733,8.584611472742067,16.915248808893594,0.0,1.8168307383224511,11.45179589017441,2.3884101334445367,0.0,0.2786833590138675,0.0,0.0
271,Ruben Santos Gato Alves Dias,Man City,2,2.6939767648765818,3.0307238604861544,36,32,0.6502611710323575,0.3771173894912427,0.0,,,16.772689335394126,0.0,,,1.1210849663853526,0.0,3.9275895765472315,,1.3533940597478848,1.1873658296405711,19.022269742841512,2.220570902394107,2.217653704676826,,3.4615406698564595,11.611806625577811,0.0,0.9468689701593,1.595778189518264,1.9070767432265163,1.1071590352595495,0.603661135745959,3.2799213350977796,3.3940565054211844,0.6212107161257084,,1.880438703553024,0.7915772197603808,3.5429089128305584,0.8796425314608792,2.7067881194957697,0.8776780042350452,1.9226400911161732,0.9468689701593,0.49749828084169995,1.9008460325801368,3.230771291866029,0.42642877351817804,,,
272,Romain Saiss,Wolves,2,2.6825178823101594,3.7753955380661504,38,27,15.723610249863215,0.0,9.430091875474563,,,0.0,0.2952424094025466,9.25551349920593,,0.49749828084169995,4.997147297530652,1.1616281310211947,,20.966384339241646,,0.7761357459590903,0.8272296926454445,0.9810984540276647,,0.2558572641109068,,1.5831544395207615,0.0,0.0,0.0,0.0,,4.945310357492655,1.3934167950693375,0.3771173894912427,0.2199106328652198,0.7324343204252088,1.1968336421386978,3.2613562596599692,0.17247461021313118,0.0,0.0,0.0,0.0,0.0,4.333184838622186,8.955004243881739,6.975184769469868,1.7952434752145736,0.6617837541163557,0.16583276028056668
273,Filip Krovinovic,West Brom,3,2.6791601368929214,8.524600435568386,35,11,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.16544593852908893,14.798235014917276,1.3296978385531537,9.286634575711732,0.989597847893489,46.69268792710706,1.8739302365739943,9.302228940783987,8.936357861302277,0.3957886098801904,,,
274,Jay Rodriguez,Burnley,4,2.6789212935060327,3.2838390049428785,38,31,0.16583276028056668,0.0,0.6822860376290849,,,0.41642894146088766,0.3168076720966894,0.4037401640716558,,0.5497765821630495,0.0,0.2968414574101428,,0.0928944530046225,,0.0,0.0,5.0354859529233105,,1.2547802399608228,13.533940597478848,13.119685340391118,0.0,1.9853512623490668,0.7765133951571355,1.5522714919181806,0.0,0.8448204589245053,0.32986594929782964,,0.0,0.8528575470363561,0.8074803281433116,10.089764697468173,1.2692315789473687,2.60104468412943,2.647135016465423,10.46028966328481,0.12570579649708088,17.238597372488407,1.1902057706909643,0.2214318070519099,0.0,0.0,12.937942134508527,
275,Adam Webster,Brighton,2,2.6522180678494065,3.4753202268371535,38,29,1.5000009569377992,2.3162431394072445,0.5280127868278157,,,0.2018700820358279,0.7675717923327204,1.3266620822445334,,1.7083294693456983,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,8.377835494970885,0.6763349786852143,1.2817600607441153,1.5616085304783285,,0.8528575470363561,1.8199053238199783,12.818750209275072,2.884617224880383,2.428858819407952,3.0679060651904835,12.284653773096185,0.0,1.484207287050714,1.082135965896343,0.25871191531969673,1.1170447326627846,2.5635201214882306,1.3285908423114596,11.878634024408173,4.644722650231125,0.8796425314608792,0.8175820450230539,18.3257161257084
276,Cheikhou Kouyate,Crystal Palace,3,2.6306795861378167,2.776828452034362,38,36,1.7584709445815574,1.8461550239234452,9.054917036189387,,0.0989471524700476,0.24874914042084997,17.04093166849616,0.0,,,1.7083294693456983,10.03260092449923,,0.2214318070519099,,0.2746628701594533,0.0,0.31232170609566573,,0.0,,8.457624404446797,0.0,0.0,0.30280512305374185,0.42241022946225265,,0.0,0.4615387559808613,0.16583276028056668,0.11551734048668329,0.603661135745959,0.40580098721112856,0.6336153441933788,0.5493257403189066,0.5904848188050932,14.798235014917276,16.596093170989946,0.2558572641109068,0.9084153691612256,0.31232170609566573,0.0,0.3106053580628542,0.185788906009245,10.995531643260989,0.2968414574101428
277,Ben Godfrey,Everton,2,2.622271424930397,2.876039627343016,34,31,0.4963378155872667,11.203789552988448,1.0779129418236832,,0.17247461021313118,13.939537572254336,0.08623730510656559,0.23076937799043065,,1.1902057706909643,1.005646371976647,0.17729304514042052,,1.0372558231868716,,1.2424214322514169,0.6642954211557298,0.3957886098801904,,0.13526699573704287,1.4890134467618004,1.249286824382663,0.6597318985956593,9.210861507992647,0.0,0.9241387238934663,,,1.4130905742507953,6.0193457698371,,1.9070767432265163,6.346157894736843,1.8482774477869326,1.553026790314271,1.9947227368978298,0.9381433017399917,4.997147297530652,0.0,0.0,1.484207287050714,14.06776755665246,,,,
278,James McCarthy,Crystal Palace,3,2.6177651368960007,6.217192200128002,38,16,15.014636526811758,28.6154028708134,1.9834580174510084,,0.0,0.0,0.0,0.11551734048668329,,,2.795448222565688,0.0,,0.0,,0.0,15.723610249863215,0.0,,0.0,,0.0,0.0,0.0,3.1289862715553327,0.0,,7.775959110867179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34114301881454245,0.0,0.0,0.0,0.9318160741885626,12.912328967642527,1.4294191136239287,8.707349417364188
279,Nathaniel Phillips,Liverpool,2,2.610165491498111,5.06679183643751,33,17,0.08864652257021026,0.23936672842773957,8.340598065621942,,11.545308225424039,1.2863129821106187,,0.0,,0.0,26.73356458303533,2.4230784688995217,,0.30280512305374185,,15.407870834052842,0.0,0.41458190070141665,,0.9289445300462249,,0.0,0.0,2.262704336947456,1.372833245752321,0.0,0.0,0.0,,0.0,1.5534058855438024,0.0,0.0,0.0,0.0,0.0,0.8799405754795662,0.0,0.0,12.355499211770889,0.0,,,,,
280,Joe Bryan,Fulham,2,2.563672508360888,6.088722207357109,38,16,15.697575264442635,12.205040124019698,13.753654193336615,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.2746628701594533,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.25141159299416177,0.8796425314608792,6.678015198351365,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.278592834421566,21.90427549706766,1.5351435846654409,4.961541626794259
281,Moussa Djenepo,Southampton,3,2.554082504543337,3.5946346360239563,38,27,0.0,13.475149243174426,0.0,,0.0,0.40580098721112856,0.0,,,2.1973029612756263,0.2214318070519099,0.07978890947591319,,2.262704336947456,1.3235675082327114,0.0,,2.1365724191063173,0.2558572641109068,0.1553026790314271,,0.8074803281433116,0.0,0.4398212657304396,0.8623730510656559,0.0,,0.0,,0.13526699573704287,2.112051147311263,0.0,1.3235675082327114,16.50001052631579,0.0,1.005646371976647,12.644861389750139,22.811319270048553,9.810984540276648,0.0,0.0,0.0,0.5904848188050932,2.3936672842773956,2.838182991647684,0.26593956771063076
282,Luke Thomas,Leicester,2,2.5322442658520723,6.8732344358841955,38,14,5.767920273348519,1.7083294693456983,,,1.5393744300565384,28.94240439381611,3.2652560315115706,14.803969269225112,,10.33348432908913,1.6896409178490106,0.0,,0.0,,0.0,0.0,0.23076937799043065,,11.383324274066657,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14.53802970151448,0.0,0.0,0.0,0.0,0.0,0.41642894146088766,0.0,1.0093504101791395,0.5970002829254492,0.0,0.0,0.0,0.0,0.0,0.0
283,Jacob Ramsey,Aston Villa,3,2.5203388948918315,4.238751777772626,37,22,0.0,0.0,11.701340979267753,,0.9289445300462249,0.6597318985956593,0.0,0.6642954211557298,,23.98966108671789,0.6763349786852143,1.6657157658435506,0.0,21.82944060211554,,0.30280512305374185,3.73123710631275,9.978433300325365,,2.7724161716803986,,0.0,0.0,0.0,0.0,0.0,0.0,0.9926756311745334,,0.4398212657304396,0.0,0.0,0.0,0.0,12.919685250292986,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
284,Eric Dier,Spurs,2,2.512185460653565,3.409394553744124,38,28,0.0,0.43118652553282794,10.598179306880965,,,0.6822860376290849,0.24874914042084997,,1.2863129821106187,11.333123266563943,0.1099553164326099,0.0,0.0,0.0,,0.0,0.0,0.0,,23.232562620423895,,17.04093166849616,0.0,0.1553026790314271,0.0,0.8116019744222571,,0.16583276028056668,0.9369651182869971,0.2558572641109068,,0.30280512305374185,6.122419045794214,0.0,1.1524047934127333,0.23076937799043065,16.46208397733127,0.0,0.2214318070519099,0.3771173894912427,0.6383112758073055,0.0,0.32986594929782964,1.3898894765391916,0.2968414574101428,0.6502611710323575
285,Mohamed Naser El Sayed Elneny,Arsenal,3,2.503769149876256,4.136662073708597,38,23,0.0,5.762023967063667,,,4.193172333848532,3.1738559010773755,3.5973609981014376,0.0,,3.4355387670523228,0.33166552056113335,0.5410679829481715,0.0,0.0915542900531511,,0.0,,1.6172427668135658,,4.632486278814489,,0.34114301881454245,0.0,0.0,0.0,9.89471524700476,,0.7358238405207486,0.0,0.0,2.7655275229357796,2.174237506439979,2.0436779661016953,2.3747316592811423,12.20770314981472,0.0,0.0,0.0,11.72827349449292,6.047542403793544,0.0,0.0,12.68620616146335,0.8116019744222571,0.0,3.9560749438784324
286,Mark Noble,West Ham,3,2.5018160434271506,4.527095697630082,38,21,0.0,0.0,0.0,,,0.0,0.0,20.655256311179805,,25.345043395714672,2.425864150220349,1.2112204922149674,0.6923081339712919,2.5289722779500274,,0.0,,0.0,,0.0,,1.24374570210425,0.8328578829217753,0.0,1.082135965896343,0.08864652257021026,0.2214318070519099,0.0,,0.0,0.0,21.244279608006668,6.056804482225656,0.0,0.5970002829254492,0.0,0.0,0.24874914042084997,0.0,0.0,0.0,0.0,0.11551734048668329,0.5046752050895698,0.0,9.974500949281257
287,Javier Manquillo,Newcastle,2,2.4996714639664273,7.306731971594171,38,13,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.2746628701594533,2.011292743953294,0.25871191531969673,,0.0,,0.0,,0.0,,0.0,0.5936829148202856,10.72622923099544,1.5792057010785825,0.0,18.023596767272206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.562917953242168,17.54920273055126,0.0,0.0,0.0,0.0,3.4309231074642668,1.6479772209567198,4.525408673894912,20.80370380101594
288,Jannik Vestergaard,Southampton,2,2.4810208477062328,3.1426264070945615,38,30,0.3168076720966894,9.637290281510824,0.41642894146088766,,0.35458609028084104,0.8116019744222571,0.23103468097336657,,,3.936834472285497,8.635840475024485,8.617202223398625,,2.262704336947456,0.9926756311745334,0.16583276028056668,,0.185788906009245,8.869718489178103,0.1553026790314271,,0.8074803281433116,2.207471521562246,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,2.647135016465423,16.50001052631579,0.9120801815431167,1.005646371976647,0.6597318985956593,0.8074803281433116,8.993402495253592,0.08623730510656559,0.8360500770416025,2.3295401854714064,0.9595378305582764,0.7181001852832187,0.0,9.219238347301866
289,Cengiz Under,Leicester,3,2.4808716308184997,9.923486523273999,36,9,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,6.461542583732058,,0.0,,0.0,0.0,0.0,0.34114301881454245,10.77575654853621,0.0,0.0,,0.0,0.0,0.0,0.0,2.8797280431432974,0.0,0.0,26.339130547401144,8.251286739959614,0.0,17.739436978356206,13.038469856459331,0.0,3.484884393063584,0.0,,
290,Oluwasemilogo Adesewo Ibidapo Ajayi,West Brom,2,2.450878295896859,2.8222234922448677,38,33,0.42642877351817804,10.982665966018567,13.66196656944133,,,12.57693110047847,10.396309224845139,0.0,,0.11551734048668329,0.0,0.4659080370942813,,0.0,,0.0,0.0,0.0,,0.0,,0.1099553164326099,0.2746628701594533,0.16583276028056668,14.78322742186151,0.6617837541163557,0.8448204589245053,10.396309224845139,,0.5769234449760766,0.17057150940727123,0.40580098721112856,0.5174238306393935,0.0,9.729226335774342,0.7978187031318923,0.6633310411222667,0.6597318985956593,1.0986514806378131,1.041072353652219,0.7542347789824854,0.0,0.0,0.0,0.2786833590138675,0.5775867024334164
291,Takumi Minamino,Southampton,3,2.431122315323797,4.990198436717267,39,19,12.672306883867579,0.0,12.805189949922296,,12.410513159829435,0.0,1.5017254263268827,,,0.0,0.0,0.0,,14.204755004170142,0.0,10.779129418236833,,0.0,0.5970002829254492,6.678015198351365,,2.9271161895195044,4.823734065636018,0.0,0.0,0.0,0.47873345685547913,0.0,,0.0,0.0,0.0,3.3685678576679896,0.0,3.9560749438784324,0.0,6.033878231859883,0.0,0.0,0.0,0.24874914042084997,0.0,0.8623730510656559,0.0,0.4659080370942813,0.0
292,Edward Nketiah,Arsenal,4,2.417539451420316,5.40391171493953,38,17,0.0,0.0,,,0.0,0.0,0.0,23.87387442218798,,13.325726126748405,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.44323261285105126,0.0,0.0,0.0,0.2786833590138675,21.570479238470377,0.0,9.88786332574032,0.0,0.0,18.023596767272206,0.32986594929782964,0.5775867024334164,0.8272296926454445,2.4874914042085,0.13526699573704287,0.10560255736556316,0.0
293,Nathan Tella,Southampton,3,2.3933172114207495,5.052558557443804,38,18,1.478435803117884,19.95686660065073,10.9312597133483,,0.0,29.21767107920126,0.23103468097336657,,,18.402412300683373,0.0,0.0,,0.3771173894912427,2.8125809549945116,0.49749828084169995,,1.5792057010785825,1.4498578299618052,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.9468689701593,0.0,0.0,0.4963378155872667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3295401854714064,0.0,0.23936672842773957,0.0,0.0
294,Raul Jimenez,Wolves,4,2.3715818814150116,9.012011149377043,38,10,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34615406698564594,24.14310520269161,6.468971067254263,13.208331862961328,21.09361676159479,3.8378589616636023,3.2273242963218793,7.603384130320547,3.143472832052689,7.047892311924083
