,Name,Team,xG per fixture adj,xG per game adj,Team games,Played,GW47,GW46,GW45,GW44,GW43,GW42,GW41,GW40,GW39*,GW39,GW38,GW37,GW36,GW35,GW34,GW33,GW32,GW31,GW30,GW29,GW28,GW27,GW26,GW25,GW24*,GW24,GW23,GW22,GW21,GW20,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7,GW6,GW5,GW4,GW3,GW2,GW1
79,John McGinn,Aston Villa,10.329811485063093,14.019029872585625,38,28,25.15548302859424,15.212913577184246,15.544255414652648,2.381201137926986,5.205596181151937,1.6347668478449067,0.0,14.43188059990551,17.077411027842984,14.153724382191387,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0520146128786227,0.0,0.0,19.903954392107348,8.798598613232391,0.0,45.561822303490175,54.82486584904863,8.049745170008899,31.48854977204842,62.82669679823918,7.8969593086527725,0.0,0.0,9.810483278864323,31.52191413653199
80,Billy Sharp,Sheffield Utd,10.215249041418694,15.527178542956415,38,25,37.67639873784585,0.0,51.57085934767904,0.0,0.0,0.0,0.0,0.0,34.175624810863496,0.7767560156549435,,,,,,,,,,30.22680018217075,,7.287380549943923,70.90977328615341,4.587877679424497,,0.0,0.0,0.0,0.0,43.01464012949149,0.0,0.0,0.0,0.0,8.270564677848444,0.0,0.0,0.0,34.190425819247444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.4923623375871
81,Michy Batshuayi,Chelsea,9.641829657996723,22.89934543774222,38,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,29.378745650220985,0.0,,51.38404162671993,0.0,0.0,0.0,0.0,0.0,8.251204901242284,0.0,0.0,0.0,0.0,0.0,23.418557820842,5.544856071654254,0.0,0.0,41.25407043974494,4.179059183559649,18.917180263501983,184.06181104638947,0.0,0.0,0.0,0.0
82,Daniel James,Man Utd,9.560980516919079,11.009613928573485,38,33,0.0,0.0,0.0,0.0,3.1261777247649642,0.0,16.546180676817997,0.0,,0.0,,,,,,,,,,30.187561975616404,0.0,14.996657372819051,0.0,0.0,,23.04221953523913,0.0,10.418470119812987,0.0,10.036839359269525,0.0,0.0,33.877788420087924,14.04807432386175,11.485652938271723,2.482571488410523,2.9283515368603723,56.4399037294578,3.949461794565397,0.0,0.0,4.476480145415615,2.0937540907487313,7.186046103788239,7.9414853200999715,24.295066216845644,56.63164225929015,9.754686553611565,17.37218795726951
83,Matej Vydra,Burnley,9.510728584729973,19.021457169459946,38,19,0.0,29.032503436797136,0.0,0.0,22.35304484248121,44.95291250809894,4.563524609694554,35.53197940991176,,0.0,,,,,,,,,,56.76823740860874,0.0,134.304216653,21.799048639954744,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.102218711191924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phil Foden,Man City,9.128256730802601,15.081467642195603,38,23,8.06124116229414,94.55243711607878,21.399433216489957,0.0,59.52210962442489,0.0,84.99785790264168,0.0,18.72578429870987,13.572984892392384,,,,,,,,,,7.3909318587606245,,0.0,0.0,0.0,,0.0,0.0,6.199589637623419,4.7643098100316825,4.461869276419598,0.0,0.0,2.211552753284646,0.0,0.0,0.0,10.334259162134028,0.0,0.0,10.679395059213208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,John Fleck,Sheffield Utd,9.019301170126516,11.424448148826919,38,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,10.282061505925757,4.004377650337469,1.6882637920883168,,0.0,9.908600624377318,6.899766156223907,0.0,0.0,56.226724240543206,0.0,45.64107245020641,0.0,3.25547992693341,47.80475301287382,82.33076676530628,4.057010146427448,13.883524154542584,0.0,4.287952912294599,3.0443744071521746,23.463761836148088,0.0,24.609285252608668,0.0,0.0,1.3456696308180902,0.0
86,Kortney Hause,Aston Villa,8.804320649839937,18.586899149662088,38,18,0.0,0.0,0.0,0.0,9.63574885614992,0.0,6.2297951630673705,9.973124429247028,211.95543624532857,17.149993708261135,,,,,,,,,,0.0,,0.0,14.9363031562371,0.0,,6.6099593840902475,0.0,0.0,51.137039161689245,0.0,5.7068067767014465,0.0,1.229977813145505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Edward Nketiah,Arsenal,8.761544662197059,25.610669012576015,38,13,0.0,37.47560153809025,0.0,0.0,0.0,26.004694830885196,0.0,91.13792222018434,0.0,16.002323656873877,,,,,,,,,,27.928974227863925,,75.50389314516853,53.099869619871605,0.0,,0.0,5.785417924550511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Danny Welbeck,Watford,8.593878395609481,18.142632168508907,38,18,142.81827186795806,0.0,15.850457706569443,33.709244995972405,26.47505191569868,37.470657986796596,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.24237179363661,23.00132276652853,0.0,0.0,0.0,0.0,0.0,0.0
89,Ryan Fraser,Bournemouth,8.420261840423303,11.427498212003055,38,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,44.425117790339,0.0,0.0,10.966748058597215,55.76974933172487,,2.404543829758535,0.0,0.0,7.935151598938979,0.0,32.637476886490546,0.0,10.470781419355674,0.0,0.0,0.0,2.5435543411940817,64.27390551025226,17.56238927524474,11.858810168487748,0.0,3.8587062734596778,0.0,0.0,4.78769335122966,8.303737991778132,0.0,31.608806885954937,10.56277722327942
90,Nathan Ake,Bournemouth,8.373400171234934,10.972041603687156,38,29,0.0,0.0,0.0,0.0,0.0,0.0,7.589296499734168,0.0,,2.6662284292372487,,,,,,,,,,9.720850907594192,4.990294744638078,0.0,19.277136383523537,44.19036585325991,,6.663108512405503,13.678723258155916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.013655281973838,9.814378749465234,82.91008056775611,0.0,0.0,0.0,3.5820189215372467,0.0,11.120154475272217,32.52356488032344,9.705602001832311,0.0,33.854752019138054,3.8468761615255747,15.042118859554934
91,Mason Greenwood,Man Utd,8.351879308459434,10.237787539401888,38,31,4.114253371522014,18.859748712198662,11.94093898770352,0.0,20.732465394469493,15.470983898681206,9.046746533774167,29.980466011533917,,4.495804273568286,,,,,,,,,,0.0,7.923228417614268,22.40213404435973,0.0,12.615185324289781,,2.2754476069994234,0.0,2.0644528797716877,4.543575399259664,0.0,6.286467817345958,8.92695079624605,6.650791723282828,0.0,9.210568053139282,0.0,57.91445158743075,0.0,10.886223624643215,25.61869457343927,0.0,2.5695939032773087,5.1682891330420535,0.0,0.0,2.5148234093064645,0.0,0.0,15.159128244559543
92,Stuart Armstrong,Southampton,8.297206638562859,10.509795075512955,38,30,0.0,8.362066399243142,0.0,72.95204363402414,13.620282531105637,15.341446950197977,0.0,23.196162189896054,,21.02112402626677,,,,,,,,,,0.0,3.876193896256687,44.93943774700048,7.619932060508381,0.0,,24.224305920601665,7.313769374010937,12.163180179932278,20.594424179386433,0.0,2.103511021243244,0.0,0.0,0.0,0.0,0.0,4.059003301720622,0.0,4.429434333068374,0.0,0.0,0.0,1.9007090179500756,0.0,0.0,0.0,27.5768255029757,0.0,0.0
93,Yerry Mina,Everton,8.291450061744433,10.864658701596154,38,29,0.0,0.0,0.0,0.0,1.1672134894795732,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,5.076455630190956,1.1843084168360605,93.11265633533523,,29.829541662376652,11.082530285647497,0.0,3.7190547329114136,5.812080926292031,18.20872412280408,4.891745969982929,0.0,0.0,0.0,0.0,2.487163709896423,14.896068159134668,0.0,0.0,9.266178170934245,1.781134095827175,90.78409530168172,0.0,0.0,15.840699729823589,5.935451607134189,0.0,0.0
94,Roberto Pereyra,Watford,8.055665291282203,10.932688609597276,38,28,42.177431909089144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.9412712584699636,,,,,,,,,,6.155096655940933,0.0,0.0,0.0,38.58095046624828,,4.359939913411435,0.0,41.39422635166701,0.0,0.0,0.0,0.0,0.0,6.799583727953255,0.0,0.0,0.0,0.0,11.631436123273268,3.029814396694938,11.832112295186333,1.013527002850306,2.538112070852553,0.0,81.93114618540486,4.419830759108542,0.0,32.55418532142243,14.756616631150465
95,Theo Walcott,Everton,7.978387020289317,12.127148270839761,38,25,22.36545710980151,5.387954031769719,7.052797711531314,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,57.87451969254377,,6.496691659705574,24.097377719152664,22.591108848191904,3.6245480200199567,10.955095506967647,0.0,0.0,0.0,21.504052800998128,0.0,0.0,2.392816616574079,2.1382234318548137,0.0,41.02231923407017,33.864718130115115,0.0,0.0,3.058853646667875,1.9391198224915367,0.0,36.81305278853822,0.0,0.0
96,Virgil van Dijk,Liverpool,7.821480458464134,7.821480458464134,38,38,5.972523580656796,65.40703236792933,8.471741752972136,0.0,0.0,0.0,0.0,52.92789642279514,,5.503166462850324,,,,,,,,,,4.603657986704841,0.8089557336523574,11.076263350944552,5.006416699147112,33.9689701551912,0.0,0.0,8.122463757407992,42.006990274369926,0.0,0.0,0.0,,0.0,0.0,0.0,6.520916127173587,23.949694836695443,0.0,0.0,4.847770031887657,0.0,1.971243561764357,0.0,0.0,4.2065293568247375,0.9479341382624533,3.0036116552273118,0.0,7.892479169179902
97,Jorge Luiz Frello Filho,Chelsea,7.804717605489362,9.567073193825669,38,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,76.3149485875229,1.4499395097721843,77.27179913820947,0.0,56.794147050787394,0.0,0.0,1.53736632096891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42501535935287,2.6826422867929276,0.0,0.0,1.9048408064969913,1.638490779709411,5.560079168982742
98,Trent Alexander-Arnold,Liverpool,7.651312047991721,7.651312047991721,38,38,0.0,5.195033946921516,6.130414946777369,1.4946490291341876,0.0,0.0,23.114060611369567,5.271818283827483,,13.462449312164809,,,,,,,,,,2.2937003628807573,2.8606613700048573,12.9605023062101,4.710089895821249,7.096195508328411,0.0,10.76489572508145,0.0,10.720004432879781,6.796298544010854,3.072139825882796,11.764138900102518,,0.0,27.19619553670538,0.0,4.26162529702237,0.0,0.0,14.8368744236434,9.433703665559413,4.4568424734567325,0.0,4.460751409221151,6.20871060220351,62.06895126570298,0.0,16.967532849576425,0.0,13.151617299196323
99,Pierre-Emile Højbjerg,Southampton,7.621351788386422,8.776102059354061,38,33,0.0,3.7205677750805592,53.18913928936152,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,7.397665977181447,12.23475936577036,28.866055509865014,17.763509932230484,,2.594075549858463,0.0,1.1286660194734275,0.0,3.659376593181881,0.0,44.352041108325416,12.943784934025077,0.9733852275681251,2.062972957116288,2.510446342881411,6.002371200492303,0.0,0.0,0.0,6.7798025548760865,1.9937831409387843,14.151037674030693,51.91164894932656,0.0,5.290520003464754,0.0,10.085757853635409,0.0
100,Patrick Cutrone,Wolves,7.568851086471011,23.968028440491537,38,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6880892804249013,10.289804048806095,0.0,0.0,0.0,0.0,0.0,6.627686076538971,52.06266608715178,0.0,0.0,169.3166854760961,46.63141031688062,0.0,0.0,0.0
101,Dan Gosling,Bournemouth,7.523125470127411,11.911615327701734,38,24,2.7934931597982118,0.0,11.691879370011765,0.0,0.0,0.0,39.73246700997915,0.0,,0.0,,,,,,,,,,0.0,0.0,12.730700230237414,0.0,38.25681994290246,,0.0,21.523555115583868,0.0,0.0,0.0,59.20973183761123,0.0,87.11971596002387,0.0,0.0,12.820405238693615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Andriy Yarmolenko,West Ham,7.387910002070278,12.206112177333504,38,23,3.872018391219302,0.0,0.0,0.0,18.1339712779163,2.3741224739006688,57.61978592807235,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.785100653991993,0.0,13.495482373936188,0.0,0.0,34.6652340583198,0.0,64.13983681761947,4.669498262718747,0.0,11.095605428648422,30.787458965210895,7.199326060115479,14.482929030575797,3.420210356425171,0.0,0.0
103,Josip Drmic,Norwich,7.3753507493212584,13.345872784486087,38,21,0.0,0.0,0.0,0.0,2.747761068145205,4.783555021040175,1.3308590660784911,3.2215117979861927,,12.85522427973494,,,,,,,,,,177.73933444372793,11.493074125414052,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.858274108206615,2.6479525634292127,0.0,0.0,38.585782000445015,0.0,0.0,0.0
104,Pablo Fornals,West Ham,7.353759469411507,7.762301662156592,38,36,0.0,0.0,0.0,4.462081827372451,1.523896442750662,2.436364768277405,0.0,11.707728214101044,,48.63385749608612,,,,,,,,,,14.436784373310344,6.810557645789136,11.945667592520321,0.0,0.0,9.393565667438505,0.0,54.77507857909236,0.0,25.093556674930333,10.55142342260086,0.0,,17.376355894689958,6.703295516032666,2.9789137857123276,0.0,0.0,0.0,0.0,0.0,17.26858787889759,0.0,21.299426545255045,0.0,6.295774889996231,0.0,3.1490222909605188,2.600920331823385,0.0
105,Youri Tielemans,Leicester,7.341229610849277,7.539641221953312,38,37,19.68279659467307,0.0,42.14351235992736,2.68014860522701,0.0,1.666557359944546,2.4626880854728124,0.0,,1.2802082356167497,,,,,,,,,,1.6167718613397417,2.892412932330918,2.6809544250548814,5.815817536264261,12.950375936951747,,4.783762038365721,0.0,0.0,2.6549377717385934,0.0,5.643581291224302,0.0,3.084855642177654,10.744993878319477,0.0,6.919175578443697,0.0,8.154724797736762,4.489909415195333,13.243142602126879,14.250620284836602,0.0,14.244563800934642,5.380627412876942,3.278242789259849,59.126836591156554,2.280003084480867,15.317886609223375,9.496617691372219
106,Ross Barkley,Chelsea,7.257775293337808,13.133117197468415,38,21,0.0,0.0,2.471482839172315,7.541360662454886,6.758300326035158,13.53473077780749,3.8979846569327408,17.289920945637313,,0.0,,,,,,,,,,14.434376187627818,8.194312225677654,44.34597281219196,0.0,0.0,,45.24217437687276,0.0,3.5063453760071313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.50441288929302,0.0,0.0,20.924501922517514,18.888429570551057,0.0,12.261155578057917
107,Georginio Wijnaldum,Liverpool,7.128341103900836,7.3209989715738315,38,37,0.0,11.413601407985453,6.3726937793357585,7.237279060843593,9.442818223820355,0.0,0.0,75.39988556656341,,0.0,,,,,,,,,,0.0,0.0,8.528485200055277,0.0,10.548439184097186,0.0,0.0,0.0,5.948546765442116,10.864279573977408,13.252545925719206,4.767198839569784,,0.0,0.0,17.023532170352883,1.630897870000653,8.873424385771374,15.850959459457535,1.3608670893139476,4.121245996997152,3.231064125898031,9.689532988392978,9.799268194088517,8.765135402280748,12.216102498808766,2.9707509087022848,11.568407330757406,0.0,0.0
108,Mark Noble,West Ham,7.097609515003035,8.1730048960641,38,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,3.330068341505327,1.4278557594327794,0.0,2.0601055043930536,86.92378776942932,1.6726288564849694,0.0,68.53783063624597,0.0,0.0,,3.5948747848336,3.88992008270871,0.0,0.0,0.0,0.0,0.0,7.835188902607645,0.0,3.690833490370906,5.7286983330165056,6.7426791131907375,5.822902734184135,0.0,68.45178726171166,0.0,0.0
109,Pedro Rodriguez Ledesma,Chelsea,7.077079865390766,24.44809408044083,38,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.84042892320007,,0.0,,,,,,,,,,67.11771567160608,12.170269598516846,0.0,23.42063742690186,5.360766330112114,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.119586913983003,0.0,0.0,0.0,0.0,0.0,0.0,71.2551727395137,0.0,0.0,0.0,0.0,10.809970643213594,48.83448663780183
110,Allan Saint-Maximin,Newcastle,7.068602918177014,10.331035034258711,38,26,0.0,0.0,12.762545655473046,25.571141639540226,0.0,2.3692697511968226,2.908307768498428,9.112800673248083,,30.962987582244356,,,,,,,,,,12.730431629291747,2.3799319376739154,4.537792288979153,9.338966998120599,11.367889778171545,,0.0,2.7922738846973543,0.0,0.0,0.0,0.0,0.0,0.0,2.184532338038499,6.474665411497158,2.8486996988477156,4.726931725453003,27.215821419285614,68.0889132444881,17.720646936224313,2.477567965480529,5.5890364888324084,0.0,2.0076769504840026,0.0,0.0,0.0,0.0,2.4380791249598563
111,Harry Maguire,Man Utd,7.0438592051005005,7.0438592051005005,38,38,0.0,0.0,27.239146973058215,0.0,0.0,0.0,3.526821117759678,5.329530279122324,,0.0,,,,,,,,,,7.07398037176963,0.0,4.929975381008303,3.1429461946818162,53.751647401804185,,0.0,0.0,0.0,24.693958972213654,0.0,5.275011186050302,3.3863494117696336,14.794611287113579,0.0,0.0,0.0,5.414083843128677,4.437871044304803,1.2700136588659103,11.168785601718415,0.0,48.350246696119875,3.1487236768934634,36.21901284295481,3.4351786154328012,0.0,1.0787552380489296,0.0,0.0
112,John Egan,Sheffield Utd,6.895538952324544,7.278624449675907,38,36,0.0,3.33661161088993,12.54346044376355,10.440874065945113,8.016093519707672,95.36795984145422,0.0,0.0,1.4330721024518753,3.546796295156252,,,,,,,,,,6.430403247541473,,2.6388598687058282,14.791827748509442,12.461949554763313,,11.18494336537989,0.0,38.0312396911492,0.0,7.543115653050475,20.231402026640964,3.2310228061875796,0.0,0.0,3.2560562918742026,0.0,0.0,0.0,0.0,0.0,4.715446187829875,2.8293458673317757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,Andreas Pereira,Man Utd,6.771920138420458,10.293318610399096,38,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,13.929431473191347,,22.83977299002123,110.35699848187106,2.263656443598015,8.853915110543932,0.0,10.29065212612189,0.0,0.0,8.032752347317356,0.0,1.9252552584880558,0.0,12.22145202189227,7.256615956849615,2.698490579006798,8.18662235492476,6.866784200538028,18.24310130597041,3.3055112291506488,10.532258257731652,9.529695122760316,0.0,0.0,0.0
114,Cesar Azpilicueta,Chelsea,6.683948365486571,7.0552788302358245,38,36,8.582581398592946,6.035288709197091,3.745630080282094,1.7654963940502735,5.816661760008752,0.0,0.0,9.389656956630208,,5.821925077908734,,,,,,,,,,2.4767481811407173,14.65406959048393,0.0,26.521282465668392,0.0,,42.961417982838185,5.126544515852367,0.0,71.66875302311182,8.060020650896787,8.405773488781124,0.0,4.00911728187688,18.124556532134886,4.930253502785265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8942602962492465,0.0,0.0
115,Jonny Evans,Leicester,6.651219178828202,6.651219178828202,38,38,0.0,0.0,0.0,0.0,0.0,0.0,45.618622082871276,0.0,,0.0,,,,,,,,,,10.792650956943742,1.3841337472210624,0.0,9.371691622462926,45.88517729038582,,0.0,10.11386658699463,8.702483201976657,13.638220656074509,0.0,0.0,0.0,0.0,26.03974747295638,0.0,0.0,0.0,0.0,14.362444319056763,48.5840648820844,2.269283061365958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.983942915077575
116,James Tarkowski,Burnley,6.632020284543993,6.632020284543993,38,38,0.0,7.801793216341036,4.7495826197099635,11.60596983560057,0.0,65.65369117761384,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,22.338545417870886,,0.0,0.0,0.0,8.189783769041068,0.0,0.0,0.0,6.062664768800297,0.0,6.905891237058847,11.370564792555172,83.89099776391427,0.0,0.0,0.0,0.0,0.0,9.273166184641287,0.0,0.0,8.11941760328208,1.5136807821134004,1.0810969345748427,3.459924709554152
117,Alex Iwobi,Everton,6.6129319738436,10.051656600242273,38,25,0.0,0.0,4.450196926506451,0.0,9.670323510486968,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,13.034210601013541,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.215211430434849,0.0,8.787756383528642,0.0,3.3401259683202675,11.360749112272737,0.0,6.47644459487417,34.30791984073059,53.58378799701955,0.0,0.0,24.072526819993854,62.88772985020831,11.104431970666882,0.0,0.0
118,Felipe Anderson Pereira Gomes,West Ham,6.589251534382833,10.015662332261906,38,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5672766534368712,,0.0,,,,,,,,,,0.0,0.0,5.289887397408425,0.0,0.0,0.0,0.0,0.0,36.7669265598448,31.94532289574805,0.0,0.0,,0.0,3.1606564740214833,0.0,0.0,0.0,0.0,1.8552165103993699,67.03519006131218,0.0,10.99041343729082,39.3000033128699,12.490112635001585,2.9409673964146394,10.690952328911779,26.35863264388777,0.0,0.0
119,Demarai Gray,Leicester,6.559364794908264,11.869326771738763,38,21,23.666578081123472,17.768265720574448,39.101565260333416,0.0,0.0,0.0,0.0,5.568503943788265,,4.387319177757686,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.992882442174401,19.40062819930837,96.86384402807747,0.0,0.0,5.37281885920591,0.0,0.0,0.0,0.0,6.146957318771652,0.0,0.0,0.0,0.0,0.0,0.0,2.8283071780485214,22.15819199735038,0.0,0.0,0.0
120,Jesse Lingard,Man Utd,6.523461586749963,11.26779728620448,38,22,40.20642453155426,0.0,8.423198510615485,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,16.49525386184051,0.0,0.0,2.780558217162681,0.0,0.0,29.26252163561944,53.311560341742116,44.595240706999284,15.415284340123492,8.573706118260175,9.625168308099571,7.860212116792624,0.0,2.7170542419096764,0.0,0.0,0.0,4.690004927680163,0.0,3.9353524380991405,0.0,0.0,0.0
121,Joseph Willock,Arsenal,6.5205402066673415,8.544156132874447,38,29,7.456593220327608,0.0,42.11380479549056,0.0,0.0,54.01732362951037,10.51907359244254,59.04269786278111,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,2.176070048630168,,0.0,0.0,0.0,0.0,13.430693334751226,6.514041206027372,0.0,0.0,0.0,30.421892083865266,6.900984592240833,5.8108151097174146,0.0,0.0,0.0,0.0,0.0,0.0,2.3675998997653154,0.0,0.0,0.0,3.3808855931063553,3.628052884702804
122,Glenn Murray,Brighton,6.491986928159735,10.725891446524779,38,23,0.0,0.0,18.90618886052554,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,2.1905677188726305,11.595380008833873,6.478117013906029,33.23009739745213,,0.0,0.0,60.58059941770719,0.0,11.612755712913742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5403650559854387,0.0,61.6198095859886,0.0,2.067539675443732,36.874082822441004,0.0
123,Robert Snodgrass,West Ham,6.473237776508126,10.249293146137868,38,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,12.65454506450828,10.285736382220596,8.989336986900291,12.1146916954723,0.0,0.0,1.690397427209874,47.500766118908544,,0.0,7.016159453759665,38.756593578164846,0.0,1.9021247997629847,0.0,9.802787811196435,72.8833392534481,0.0,0.0,0.0,0.0,0.0,9.381805098467508,0.0,13.004751837289405,0.0
124,Odion Ighalo,Man Utd,6.414334803234941,22.158611138447977,38,11,0.0,35.809977989695724,0.0,0.0,0.0,36.34690784117691,0.0,16.40985326290483,,0.0,,,,,,,,,,0.0,72.40617521568466,40.0755913385072,42.696216874958466,,,,,,,,,,,,,,,,,,,,,,,,,,
125,James Milner,Liverpool,6.358944231911392,10.983630946028766,38,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,5.4322207847495845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.92378776942932,,1.6304366633297318,3.1946046289732837,1.908570296054829,0.0,0.0,0.0,0.0,0.0,0.0,131.06326999322874,0.0,0.0,0.0,0.0,0.0,11.486990676867338,0.0
126,Leander Dendoncker,Wolves,6.324955696136279,6.324955696136279,38,38,0.0,0.0,0.0,18.943134669429906,0.0,10.694958543521464,21.106259359991203,0.6522992728996254,,0.0,,,,,,,,,,8.480255002756616,0.0,2.391622572205631,1.6081893990625895,0.0,,0.0,0.0,40.547756599038586,0.0,0.0,2.302256472505762,0.0,0.0,0.0,46.40923169819093,8.216326965992463,0.0,0.0,5.015845088856666,0.0,0.0,0.0,0.0,40.28280818714368,0.0,0.0,0.0,15.712341173336613,17.985031448246872
127,Michael Obafemi,Southampton,6.295380868748624,11.391641572021319,38,21,0.0,0.0,0.0,136.0917147300231,0.0,0.0,0.0,0.0,,23.39725501044219,,,,,,,,,,0.0,37.78560152228807,11.896517357631373,0.0,0.0,,4.28893951625762,0.0,0.0,0.0,0.0,20.805047454486218,0.0,0.0,0.0,0.0,0.0,4.959397421319127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,Andre Gray,Watford,6.292407262500375,10.396151129348446,38,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.380125626592443,0.0,0.0,0.0,0.0,0.0,34.60514380815015,0.0,6.634697390005475,0.0,47.01753081949234,12.011107323807389,0.0,0.0,62.91813676330635,10.584947749785517,6.52829816249886,6.121676643113368,8.445230356708247,25.846497854117974,0.0,9.018083477436113
129,Gabriel Teodoro Martinelli Silva,Arsenal,6.284216768407984,17.057159799964527,38,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,11.051385799060165,,70.20453317822859,91.73345571764074,0.0,0.0,0.0,0.0,8.910159783686696,13.5112927174006,33.602771431386,2.928259918943035,0.0,0.0,0.0,0.0,0.0,0.0,6.858378653157531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,Mbwana Samatta,Aston Villa,6.279435586808198,17.04418230705082,38,14,24.58784825719192,0.0,17.565061334356546,31.972739164920622,0.0,0.0,3.7815993511197825,25.921038149607757,0.0,0.0,,,,,,,,,,53.674577591515764,,7.451402715530215,19.452152215689903,54.212133518779,,,,,,,,,,,,,,,,,,,,,,,,,
131,Paul Pogba,Man Utd,6.147729480757841,14.600857516799872,38,16,0.0,1.2090168527330458,1.1897359468312183,1.6922009688169697,2.31495770443227,6.682490754796545,6.199299251307942,0.0,,2.7245472431850124,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,40.63716603858955,26.299592326507916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0207327321532573,0.0,0.0,0.0,22.5359973476372,111.77924996923117,7.328733132575826
