,Name,Team,Creativity per fixture,Creativity per game,Team games,Played,Creativity GW47 7 - average,Creativity GW46 7 - average,Creativity GW45 7 - average,Creativity GW44 7 - average,Creativity GW43 7 - average,Creativity GW42 7 - average,Creativity GW41 7 - average,Creativity GW40 7 - average,Creativity GW39* 7 - average,Creativity GW39 7 - average,Creativity GW38 7 - average,Creativity GW37 7 - average,Creativity GW36 7 - average,Creativity GW35 7 - average,Creativity GW34 7 - average,Creativity GW33 7 - average,Creativity GW32 7 - average,Creativity GW31 7 - average,Creativity GW30 7 - average,Creativity GW29 7 - average,Creativity GW28 7 - average,Creativity GW27 7 - average,Creativity GW26 7 - average,Creativity GW25 7 - average,Creativity GW24* 7 - average,Creativity GW24 7 - average,Creativity GW23 7 - average,Creativity GW22 7 - average,Creativity GW21 7 - average,Creativity GW20 7 - average,Creativity GW19 7 - average,Creativity GW18 7 - average,Creativity GW17 7 - average,Creativity GW16 7 - average,Creativity GW15 7 - average,Creativity GW14 7 - average,Creativity GW13 7 - average,Creativity GW12 7 - average,Creativity GW11 7 - average,Creativity GW10 7 - average,Creativity GW9 7 - average,Creativity GW8 7 - average,Creativity GW7 7 - average,Creativity GW47 color,Creativity GW47,Creativity GW46 color,Creativity GW46,Creativity GW45 color,Creativity GW45,Creativity GW44 color,Creativity GW44,Creativity GW43 color,Creativity GW43,Creativity GW42 color,Creativity GW42,Creativity GW41 color,Creativity GW41,Creativity GW40 color,Creativity GW40,Creativity GW39* color,Creativity GW39*,Creativity GW39 color,Creativity GW39,Creativity GW38 color,Creativity GW38,Creativity GW37 color,Creativity GW37,Creativity GW36 color,Creativity GW36,Creativity GW35 color,Creativity GW35,Creativity GW34 color,Creativity GW34,Creativity GW33 color,Creativity GW33,Creativity GW32 color,Creativity GW32,Creativity GW31 color,Creativity GW31,Creativity GW30 color,Creativity GW30,Creativity GW29 color,Creativity GW29,Creativity GW28 color,Creativity GW28,Creativity GW27 color,Creativity GW27,Creativity GW26 color,Creativity GW26,Creativity GW25 color,Creativity GW25,Creativity GW24* color,Creativity GW24*,Creativity GW24 color,Creativity GW24,Creativity GW23 color,Creativity GW23,Creativity GW22 color,Creativity GW22,Creativity GW21 color,Creativity GW21,Creativity GW20 color,Creativity GW20,Creativity GW19 color,Creativity GW19,Creativity GW18 color,Creativity GW18,Creativity GW17 color,Creativity GW17,Creativity GW16 color,Creativity GW16,Creativity GW15 color,Creativity GW15,Creativity GW14 color,Creativity GW14,Creativity GW13 color,Creativity GW13,Creativity GW12 color,Creativity GW12,Creativity GW11 color,Creativity GW11,Creativity GW10 color,Creativity GW10,Creativity GW9 color,Creativity GW9,Creativity GW8 color,Creativity GW8,Creativity GW7 color,Creativity GW7,Creativity GW6 color,Creativity GW6,Creativity GW5 color,Creativity GW5,Creativity GW4 color,Creativity GW4,Creativity GW3 color,Creativity GW3,Creativity GW2 color,Creativity GW2,Creativity GW1 color,Creativity GW1
281,Callum Robinson,Sheffield Utd,1.7174907126709034,4.079040442593396,38,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5644354479653495,1.5644354479653495,1.5644354479653495,1.5644354479653495,1.5644354479653495,1.5644354479653495,1.5644354479653495,1.5644354479653495,1.5644354479653495,1.5644354479653495,1.5644354479653495,1.5644354479653495,1.5644354479653495,6.923214878354754,6.923214878354754,6.923214878354754,6.923214878354754,6.923214878354754,5.358779430389404,5.358779430389404,5.358779430389404,1.6364907579762593,1.6364907579762593,1.6364907579762593,2.4003061332872937,2.4003061332872937,2.4003061332872937,2.4003061332872937,0.7638153753110342,0.7638153753110342,0.7638153753110342,0.0,0.0,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,white,,red,0.0,red,0.0,red,0.0,white,,red,0.0,pink,10.951048135757446,red,0.0,red,0.0,light green,37.51145601272583,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,11.455435305833815,red,0.0,red,0.0,red,5.346707627177239,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
282,Christian Kabasele,Watford,1.6821512511294139,2.3674721312191753,38,27,2.901772728988103,2.901772728988103,7.708802606378283,7.708802606378283,5.168934725224972,5.168934725224972,5.168934725224972,5.168934725224972,5.168934725224972,5.168934725224972,0.3619048478347914,0.3619048478347914,0.3619048478347914,0.3619048478347914,0.3619048478347914,0.3619048478347914,0.3619048478347914,0.3619048478347914,0.3619048478347914,0.3619048478347914,0.3619048478347914,0.0,0.0,0.0,1.060970766203744,1.060970766203744,1.060970766203744,1.060970766203744,1.060970766203744,1.060970766203744,1.060970766203744,1.060970766203744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,red,0.0,red,0.0,red,0.0,pink,20.31240910291672,red,0.0,red,0.0,red,0.0,red,0.0,white,,light green,33.64920914173126,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,2.5333339348435397,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,7.426795363426208,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
283,Edward Nketiah,Arsenal,1.6609860559631333,4.85519000973839,38,13,6.452433392405509,0.7880443441016334,0.7880443441016334,1.0023581529302257,2.419828557010208,2.419828557010208,2.419828557010208,1.6317842129085747,1.6317842129085747,2.5643480542515005,2.350034245422908,2.350034245422908,2.350034245422908,2.350034245422908,2.350034245422908,2.350034245422908,2.350034245422908,2.350034245422908,2.350034245422908,2.350034245422908,0.932563841342926,0.932563841342926,0.932563841342926,0.932563841342926,0.932563841342926,0.932563841342926,0.932563841342926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,light green,39.65072333812713,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,5.516310408711433,red,0.0,red,0.0,red,1.500196661800146,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,9.922292828559877,white,,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,6.527946889400482,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
284,Luke Thomas,Leicester,1.6578468445100283,20.99939336379369,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pink,19.961985945701603,pink,19.15411353111267,pink,23.882080614566803,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,
285,Cenk Tosun,Everton,1.6390495565964986,6.228388315066694,38,10,0.0,0.0,0.0,0.0,6.786984205245971,6.786984205245971,6.786984205245971,6.786984205245971,6.786984205245971,6.786984205245971,6.786984205245971,6.786984205245971,6.786984205245971,6.786984205245971,6.786984205245971,6.786984205245971,6.786984205245971,6.786984205245971,6.786984205245971,6.786984205245971,6.786984205245971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7062226001705442,1.9321890281779424,1.9321890281779424,1.9321890281779424,1.9321890281779424,1.9321890281779424,1.9321890281779424,1.4044907875359056,0.17852435952850748,0.17852435952850748,0.17852435952850748,0.17852435952850748,0.17852435952850748,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,light green,47.508889436721795,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,4.9435582011938095,red,8.581764996051787,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,1.2496705166995523,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
286,Ruben Goncalo Silva Nascimento Vinagre,Wolves,1.6302046317018961,3.871736000292003,38,16,0.0,0.0,0.0,0.0,0.0,2.669734188488551,2.669734188488551,2.669734188488551,2.669734188488551,2.669734188488551,2.669734188488551,2.669734188488551,2.669734188488551,2.669734188488551,2.669734188488551,2.669734188488551,2.669734188488551,2.669734188488551,2.669734188488551,2.669734188488551,2.669734188488551,8.15078147820064,5.481047289712088,5.481047289712088,5.481047289712088,5.481047289712088,5.481047289712088,5.481047289712088,5.481047289712088,0.0,0.0,0.0,0.0,0.6989008081810815,0.6989008081810815,0.6989008081810815,0.6989008081810815,0.6989008081810815,0.6989008081810815,0.6989008081810815,0.0,0.0,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,pink,18.688139319419857,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,light green,38.36733102798462,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,4.8923056572675705,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
287,Pablo Zabaleta,West Ham,1.586420167433588,6.028396636247634,38,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.520938771111624,7.520938771111624,7.520938771111624,7.520938771111624,7.520938771111624,7.520938771111624,7.520938771111624,0.0,0.0,0.0,0.0,0.0,0.0,1.091056423527854,1.091056423527854,1.091056423527854,1.091056423527854,1.091056423527854,1.091056423527854,1.091056423527854,0.0,0.0,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,green,52.646571397781365,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,7.637394964694978,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
288,Wilfred Ndidi,Leicester,1.5570147575712519,1.8489550246158615,38,32,0.5695587290184838,0.790768422718559,0.790768422718559,0.790768422718559,0.790768422718559,0.790768422718559,0.5382460009838853,0.22120969370007512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6191681538309369,0.6191681538309369,0.6191681538309369,0.6191681538309369,0.6191681538309369,1.4658352094037193,1.4658352094037193,1.4658352094037193,4.323981595890862,4.323981595890862,4.997688851186207,4.997688851186207,4.5036449230143,4.5036449230143,4.5036449230143,1.6605302425367492,1.6605302425367492,0.9868229872414044,1.7679821965949876,1.4153590691941125,1.4153590691941125,1.6921172716787882,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,1.7676569521427157,red,2.2192541509866714,red,1.5484678559005258,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,4.334177076816559,red,0.0,red,0.0,red,0.0,red,5.926669389009477,red,0.0,red,0.0,pink,24.34120178222656,red,0.0,red,4.715950787067413,red,0.0,red,2.4683618918061256,red,0.0,red,0.0,red,4.439399018883705,red,0.0,red,0.0,red,5.468114465475082,red,0.0,red,0.0,red,1.9373074173927307
289,Shkodran Mustafi,Arsenal,1.5154548479538215,3.8391522814830146,38,15,0.0,0.0,0.6163257041147777,0.6163257041147777,0.6163257041147777,0.6163257041147777,0.6163257041147777,0.6163257041147777,8.226754888892174,7.610429184777396,7.610429184777396,7.610429184777396,7.610429184777396,7.610429184777396,7.610429184777396,7.610429184777396,7.610429184777396,7.610429184777396,7.610429184777396,7.610429184777396,7.610429184777396,7.610429184777396,7.610429184777396,7.610429184777396,7.610429184777396,7.610429184777396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,4.314279928803444,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,white,,red,0.0,red,0.0,red,0.0,white,,green,53.27300429344177,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
290,Tyrone Mings,Aston Villa,1.5034861862659454,1.7312871235789675,38,33,0.5532745804105486,0.5532745804105486,0.0,0.0,0.0,0.0,0.0,0.0,1.0170329894338335,1.0170329894338335,1.0170329894338335,1.0170329894338335,1.0170329894338335,1.0170329894338335,1.0170329894338335,1.0170329894338335,1.0170329894338335,1.0170329894338335,1.0170329894338335,1.0170329894338335,1.0170329894338335,1.0170329894338335,1.0170329894338335,1.0170329894338335,1.0170329894338335,1.0170329894338335,0.0,0.0,0.0,0.0,1.131107019526618,1.131107019526618,1.131107019526618,1.7523421772888728,1.7523421772888728,1.7523421772888728,1.7523421772888728,0.621235157762255,0.621235157762255,0.621235157762255,0.0,0.9643208767686572,4.839132406881878,red,0.0,red,3.87292206287384,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,white,,red,0.0,red,0.0,red,0.0,white,,red,7.119230926036835,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,7.917749136686325,red,0.0,red,0.0,red,4.348646104335785,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,6.7502461373806,light green,27.123680710792538
291,Jose Ignacio Peleteiro Romallo,Aston Villa,1.4953458681702614,5.682314299046993,38,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4857863166502544,7.378332902278219,8.117591855781418,8.117591855781418,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,white,,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,3.4005042165517807,light green,48.24782609939575,red,5.174812674522401,red,0.0
292,Aaron Connolly,Brighton,1.4789925201943044,2.341738156974315,38,24,0.0,0.3271726625306265,4.828171432018279,4.828171432018279,4.828171432018279,4.828171432018279,4.828171432018279,4.828171432018279,4.500998769487653,4.500998769487653,0.8016259542533329,0.8016259542533329,0.8016259542533329,0.8016259542533329,0.8016259542533329,0.8016259542533329,0.8016259542533329,0.8016259542533329,0.8016259542533329,0.8016259542533329,0.8016259542533329,0.8016259542533329,0.8016259542533329,0.8016259542533329,0.8016259542533329,0.8016259542533329,0.8016259542533329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9006076625415257,2.3990191519260406,2.3990191519260406,2.3990191519260406,2.3990191519260406,2.3990191519260406,,,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,2.2902086377143855,white,,light green,31.50699138641357,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,5.611381679773331,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,6.30425363779068,pink,10.488880425691603,red,0.0,red,0.0,red,0.0,red,0.0,white,,white,,white,
293,Lewis Cook,Bournemouth,1.4438195399155742,2.032042315436734,38,27,1.9014550372958183,1.9014550372958183,2.1424844594938413,2.1424844594938413,2.050965997789587,2.050965997789587,1.3562299045068877,1.0725042117493493,1.0725042117493493,1.0725042117493493,0.8314747895513263,0.8314747895513263,0.8314747895513263,0.8314747895513263,0.8314747895513263,0.8314747895513263,0.8314747895513263,0.8314747895513263,0.8314747895513263,0.8314747895513263,0.8314747895513263,0.0,0.0,0.0,0.0,0.0,0.0,0.5846233240195683,0.5846233240195683,3.6392119313989366,3.6392119313989366,4.863918253353664,4.863918253353664,4.863918253353664,4.279294929334095,4.279294929334095,1.2247063219547272,1.2247063219547272,0.0,0.0,0.0,0.0,0.0,red,0.0,red,0.0,red,0.0,red,6.460952758789063,red,0.0,red,4.863152652978896,red,1.9860798493027687,red,0.0,white,,red,1.6872059553861618,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,5.8203235268592834,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,4.092363268136978,red,0.0,pink,21.38212025165558,red,0.0,red,8.57294425368309,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
294,Marvelous Nakamba,Aston Villa,1.4414356065619933,1.8887776913570946,38,29,0.0,0.0,0.0,0.0,0.0,0.0,0.7924269352640424,0.7924269352640424,0.7924269352640424,0.7924269352640424,0.7924269352640424,0.7924269352640424,0.7924269352640424,0.7924269352640424,0.7924269352640424,0.7924269352640424,0.7924269352640424,0.7924269352640424,0.7924269352640424,0.7924269352640424,0.7924269352640424,0.7924269352640424,0.7924269352640424,1.1956027575901575,1.3182752499622958,1.3182752499622958,1.3182752499622958,1.3182752499622958,2.6411436099026884,2.6411436099026884,2.6411436099026884,1.4455408523125308,1.3228683599403925,2.609808849436896,3.2862627612692967,2.5466229234422952,4.391365604741233,4.391365604741233,4.391365604741233,4.391365604741233,3.1044251152447293,2.4279712034123286,1.8447426812989371,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,white,,red,0.0,red,5.546988546848297,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,8.369219303131104,red,0.8587074466049671,red,0.0,red,0.0,red,9.260078519582748,red,0.0,red,0.0,red,0.0,red,0.0,red,9.008583426475523,red,4.735177382826804,red,4.082599654793738,pink,12.91319876909256,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
295,Jose Holebas,Watford,1.4287779989995455,3.878111711570195,38,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6985009780951908,0.6985009780951908,2.8562193470341817,2.8562193470341817,2.8562193470341817,2.8562193470341817,2.8562193470341817,2.70321001963956,3.340751730969974,1.4758281409740448,1.4758281409740448,4.357134125062397,4.900004076106208,4.900004076106208,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,4.889506846666336,red,0.0,pink,15.104028582572935,red,0.0,red,0.0,red,0.0,red,0.0,red,3.818441554903984,red,4.462791979312897,red,2.0495634526014332,red,0.0,pink,20.16914188861847,red,3.800089657306671,red,0.0
296,David Brooks,Bournemouth,1.406964289612676,5.940515889475743,38,9,6.398766913584301,5.642904993146658,6.726499553769827,2.0932448894849847,1.2390392300273692,1.2390392300273692,1.2390392300273692,1.2390392300273692,1.083594560623169,1.083594560623169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,red,6.379146128892899,red,0.0,light green,32.4327826499939,red,5.979439616203308,red,0.0,red,0.0,red,0.0,red,1.0881126858294008,white,,red,7.585161924362183,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
297,Tom Davies,Everton,1.4065236343364966,1.7815966034928958,38,30,0.23087758038725173,0.23087758038725173,0.23087758038725173,0.23087758038725173,1.8259257610355106,1.8259257610355106,2.6466800698212216,2.6466800698212216,2.6466800698212216,2.6466800698212216,2.6466800698212216,2.6466800698212216,2.6466800698212216,2.6466800698212216,2.6466800698212216,2.6466800698212216,2.6466800698212216,2.6466800698212216,2.6466800698212216,2.6466800698212216,4.423227906227112,2.828179725578853,3.855339757033757,2.803707867860794,4.75785636476108,4.75785636476108,4.75785636476108,4.75785636476108,2.9813085283551897,2.9813085283551897,1.954148496900286,1.954148496900286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,1.616143062710762,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,pink,11.165337264537813,red,0.0,red,7.361423224210738,red,0.0,white,,red,0.0,red,0.0,pink,12.435834854841232,red,0.0,red,7.190120220184326,red,0.0,pink,13.679039478302002,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
298,Conor Coady,Wolves,1.4003255649616844,1.4003255649616844,38,38,0.0,0.0,0.0,0.0,0.0,0.7324212895972388,0.7324212895972388,0.7324212895972388,0.7324212895972388,0.7324212895972388,0.7324212895972388,0.7324212895972388,0.7324212895972388,0.7324212895972388,0.7324212895972388,0.7324212895972388,0.7324212895972388,0.7324212895972388,0.7324212895972388,0.7324212895972388,0.7324212895972388,5.717877245375088,5.485949824963297,5.485949824963297,5.485949824963297,5.485949824963297,5.485949824963297,5.485949824963297,5.485949824963297,0.5004938691854477,0.0,0.9905080710138592,0.9905080710138592,0.9905080710138592,0.9905080710138592,0.9905080710138592,0.9905080710138592,0.9905080710138592,0.0,0.39288816707474844,0.39288816707474844,0.39288816707474844,0.39288816707474844,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,5.126949027180672,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,light green,34.898191690444946,red,3.503457084298134,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,6.9335564970970145,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,2.750217169523239,red,0.0,red,0.0,red,0.0
299,Aaron Ramsdale,Bournemouth,1.398482614834058,1.4362794422620053,38,37,0.5142467894724437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.077515976769584,7.077515976769584,7.077515976769584,7.077515976769584,7.077515976769584,7.077515976769584,red,3.5997275263071065,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,light green,49.54261183738709,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
300,Ruben Loftus-Cheek,Chelsea,1.3775488263682316,7.478122200284686,38,7,7.478122200284686,7.478122200284686,7.478122200284686,7.478122200284686,7.478122200284686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,red,0.0,red,0.0,red,0.0,red,0.0,green,52.3468554019928,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
301,Kortney Hause,Aston Villa,1.291473249071523,2.7264435258176594,38,18,0.0,0.0,0.0,5.172474043709892,5.172474043709892,5.172474043709892,5.172474043709892,7.010854780673982,7.010854780673982,7.010854780673982,1.8383807369640894,1.8383807369640894,1.8383807369640894,1.8383807369640894,1.8383807369640894,1.8383807369640894,1.8383807369640894,1.8383807369640894,1.8383807369640894,1.8383807369640894,1.8383807369640894,1.8383807369640894,1.8383807369640894,1.8383807369640894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,light green,36.207318305969245,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,white,,red,0.0,red,0.0,pink,12.868665158748627,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
