,Name,Team,xG per fixture,xG per game,Team games,Played,GW47,GW46,GW45,GW44,GW43,GW42,GW41,GW40,GW39*,GW39,GW38,GW37,GW36,GW35,GW34,GW33,GW32,GW31,GW30,GW29,GW28,GW27,GW26,GW25,GW24*,GW24,GW23,GW22,GW21,GW20,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7,GW6,GW5,GW4,GW3,GW2,GW1
93,Jorge Luiz Frello Filho,Chelsea,8.150010850084456,9.990335880748686,38,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,80.76335787773131,1.79371889680624,76.11688375473021,0.0,60.10468602180481,0.0,0.0,1.7987504601478577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.28603291511536,1.9562914967536928,0.0,0.0,2.541777864098549,1.4347834512591362,3.904129564762116
94,Trent Alexander-Arnold,Liverpool,8.11700209190971,8.11700209190971,38,38,0.0,3.942125290632248,6.487757712602615,1.4723097905516624,0.0,0.0,15.80093950033188,5.591626465320587,,12.131701409816742,,,,,,,,,,2.683676965534687,3.180992603302002,16.249670088291168,6.2850408256053925,7.389210909605026,0.0,7.502423971891402,0.0,10.651008784770967,6.624730676412582,2.141079306602478,10.301548242568972,,0.0,31.82011246681213,0.0,4.730658605694772,0.0,0.0,19.606290757656094,9.372986853122713,3.129468113183975,0.0,4.348142817616463,4.7113291919231415,76.78544521331787,0.0,17.956572771072388,0.0,17.54923015832901
95,Yerry Mina,Everton,8.109805588365385,10.626641805444297,38,29,0.0,0.0,0.0,0.0,1.2154099531471727,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,5.372362956404686,1.2561529874801636,103.53922843933105,,36.90209984779358,13.895098865032196,0.0,2.5423727929592133,7.190120220184326,17.936573922634125,5.176886543631554,0.0,0.0,0.0,0.0,3.3188167959451675,15.511155128479006,0.0,0.0,11.617785692214966,1.7545130103826525,62.06066608428955,0.0,0.0,11.039925366640091,7.843443751335144,0.0,0.0
96,Nathan Ake,Bournemouth,8.029597478085442,10.52154152300851,38,29,0.0,0.0,0.0,0.0,0.0,0.0,9.38871204853058,0.0,,2.827971801161766,,,,,,,,,,7.088838517665862,3.786763921380043,0.0,18.790498375892643,58.39566588401794,,7.396448403596878,18.252588808536533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.439129799604416,9.751211851835249,57.782870531082146,0.0,0.0,0.0,4.779767617583276,0.0,13.94227147102356,33.866524696350105,8.746214210987091,0.0,23.14335405826569,5.0834812223911285,14.662390947341919
97,Michy Batshuayi,Chelsea,7.99689202716476,18.992618564516306,38,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,20.62892019748688,0.0,,54.37922477722168,0.0,0.0,0.0,0.0,0.0,8.198098838329315,0.0,0.0,0.0,0.0,0.0,24.839214980602264,6.165758147835732,0.0,0.0,42.95752942562103,4.6390052884817115,13.795174658298492,128.2789707183838,0.0,0.0,0.0,0.0
98,Virgil van Dijk,Liverpool,7.783726818467441,7.783726818467441,38,38,7.388603687286378,49.63253736495972,8.965560793876648,0.0,0.0,0.0,0.0,56.138700246810906,,4.959184676408769,,,,,,,,,,5.3863752633333215,0.8995410054922104,13.88724148273468,6.680452823638916,35.371613502502434,0.0,0.0,5.703363195061684,41.73662662506104,0.0,0.0,0.0,,0.0,0.0,0.0,7.238606363534927,25.40257275104523,0.0,0.0,4.8165690153837195,0.0,1.726166345179081,0.0,0.0,5.203893780708314,0.9337661787867546,3.178692609071732,0.0,10.531551390886307
99,Allan Saint-Maximin,Newcastle,7.7434656504345565,11.317372873712044,38,26,0.0,0.0,12.680403888225555,28.434547781944275,0.0,2.9705524444580083,3.402780368924141,12.042173743247984,,30.18134832382202,,,,,,,,,,13.256095349788664,2.3443611338734627,4.8130717128515235,9.883336722850801,15.169063210487366,,0.0,2.1188491955399518,0.0,0.0,0.0,0.0,0.0,0.0,2.27473583072424,6.311216950416565,1.9473917782306671,6.246436759829521,31.843075156211853,85.3687882423401,12.35012486577034,1.8800422549247744,3.9244625717401513,0.0,2.2286413237452507,0.0,0.0,0.0,0.0,2.5801951065659523
100,Josip Drmic,Norwich,7.72146314480587,13.972171404886813,38,21,0.0,0.0,0.0,0.0,3.0554499477148056,5.310031771659852,1.40843503177166,2.9030689969658847,,13.386040925979614,,,,,,,,,,173.2524275779724,10.064183920621874,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.849138975143426,2.8085872530937195,0.0,0.0,48.37823510169983,0.0,0.0,0.0
101,Dan Gosling,Bournemouth,7.710168054817538,12.207766086794436,38,24,2.5173595175147057,0.0,7.992653548717499,0.0,0.0,0.0,49.153000116348274,0.0,,0.0,,,,,,,,,,0.0,0.0,12.54042536020279,0.0,50.55474042892456,,0.0,28.720560669898987,0.0,0.0,0.0,62.66107559204102,0.0,66.10867977142334,0.0,0.0,12.7378910779953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Ross Barkley,Chelsea,7.486748244417341,13.54744920418376,38,21,0.0,0.0,3.2978925853967667,7.350984215736389,7.168284058570862,15.050323307514189,4.887230694293977,11.819515377283096,,0.0,,,,,,,,,,13.007554411888124,9.587515145540236,44.06055510044098,0.0,0.0,,47.87934720516205,0.0,3.4539390355348587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.72327303886414,0.0,0.0,20.39627730846405,25.20430684089661,0.0,8.609434962272644
103,Kortney Hause,Aston Villa,7.430966860173564,15.687596704810858,38,18,0.0,0.0,0.0,0.0,6.7659489810466775,0.0,4.341757297515868,12.337743490934372,160.83723306655884,16.717053949832913,,,,,,,,,,0.0,,0.0,14.840170741081238,0.0,,7.350129634141923,0.0,0.0,50.3727376461029,0.0,7.6150380074977875,0.0,1.1989278718829155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Youri Tielemans,Leicester,7.348371017724276,7.5469756398249315,38,37,13.820700347423553,0.0,41.079628467559814,3.135829418897629,0.0,1.7676569521427157,2.2192541509866714,0.0,,1.4235634356737137,,,,,,,,,,2.136494405567646,3.8595724850893016,1.8327198922634125,4.05324213206768,9.82707813382149,,5.997804179787637,0.0,0.0,3.2844211906194687,0.0,4.115528240799904,0.0,4.116363823413849,14.199046790599825,0.0,6.235222890973091,0.0,8.630064874887465,4.762284085154533,13.789977133274078,14.037628471851347,0.0,17.621937394142147,5.345996841788292,2.3018889129161835,69.17962431907654,2.2224459797143936,11.623606085777284,6.618517637252808
105,Mark Noble,West Ham,7.299542159920461,8.405533396272045,38,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,2.4284208193421364,0.9760925546288491,0.0,1.5023124404251575,76.11688375473021,1.5072913840413094,0.0,80.19068241119385,0.0,0.0,,3.743313997983933,4.116664081811905,0.0,0.0,0.0,0.0,0.0,7.637394964694978,0.0,3.9147332310676575,6.702695786952972,4.734517633914948,7.6947152614593515,0.0,76.11688375473021,0.0,0.0
106,Harry Maguire,Man Utd,7.295394083485007,7.295394083485007,38,38,0.0,0.0,28.8915753364563,0.0,0.0,0.0,3.9149820804595943,5.194989964365959,,0.0,,,,,,,,,,4.83582429587841,0.0,5.482024326920509,2.38494835793972,37.46136128902435,,0.0,0.0,0.0,26.133373379707336,0.0,6.525711715221405,3.7655461579561234,13.332180678844454,0.0,0.0,0.0,5.27740903198719,4.926301911473273,1.4859423041343691,14.90338295698166,0.0,59.81404781341553,3.3322632312774663,45.41081786155701,3.008095920085907,0.0,1.1441965587437153,0.0,0.0
107,Demarai Gray,Leicester,7.282096446540795,13.177126903264295,38,21,16.617998480796814,17.653906345367428,38.11447322368622,0.0,0.0,0.0,0.0,6.181371957063675,,4.878602549433708,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.2403399497270575,24.00050014257431,121.44633531570436,0.0,0.0,7.169371843338013,0.0,0.0,0.0,0.0,6.505264341831207,0.0,0.0,0.0,0.0,0.0,0.0,1.9859569147229197,25.925543904304504,0.0,0.0,0.0
108,John Egan,Sheffield Utd,7.0702852632262205,7.463078888961011,38,36,0.0,3.0067913234233856,10.98397970199585,7.922803610563277,5.586689710617065,93.9425766468048,0.0,0.0,1.7728522419929504,4.686938598752021,,,,,,,,,,8.580589294433594,,2.9292920604348183,17.306745052337643,13.21793794631958,,7.646108418703079,0.0,47.68295884132385,0.0,5.156528577208518,22.4968746304512,3.5866282880306244,0.0,0.0,4.0280643850564966,0.0,0.0,0.0,0.0,0.0,4.990310221910477,3.1461704522371288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Georginio Wijnaldum,Liverpool,6.976530450935426,7.165085327987735,38,37,0.0,8.660934120416641,6.744159013032912,7.129109650850296,10.482092201709749,0.0,0.0,79.97392416000365,,0.0,,,,,,,,,,0.0,0.0,10.69287806749344,0.0,10.98400428891182,0.0,0.0,0.0,5.91026097536087,10.590018332004547,9.236152470111849,4.174511134624481,,0.0,0.0,15.34077525138855,1.8103940412402155,9.411719441413881,10.835830867290497,1.7983272671699524,4.094721004366876,2.268761396408081,8.484870195388794,9.551892429590223,6.65121003985405,15.112529695034027,2.926349639892578,12.24273145198822,0.0,0.0
110,Pablo Fornals,West Ham,6.95638798765446,7.3428539869685965,38,36,0.0,0.0,0.0,5.9541042894124985,1.5011200681328771,3.0140247195959087,0.0,11.632375419139864,,33.89459848403931,,,,,,,,,,15.278306603431703,7.091778516769409,8.711265027523039,0.0,0.0,6.850168853998183,0.0,49.360623955726616,0.0,29.359981417655945,9.239605069160461,0.0,,18.093858659267426,7.094031572341919,2.0761068910360336,0.0,0.0,0.0,0.0,0.0,15.561607480049133,0.0,24.92077052593231,0.0,8.319595456123352,0.0,3.5016436129808426,2.887176908552646,0.0
111,Leander Dendoncker,Wolves,6.942220789527423,6.942220789527423,38,38,0.0,0.0,0.0,17.070627212524414,0.0,11.318369209766386,27.891013026237488,0.7632036693394184,,0.0,,,,,,,,,,9.413589537143707,0.0,3.1913287937641144,1.4082493260502815,0.0,,0.0,0.0,50.16159415245056,0.0,0.0,1.5738392248749733,0.0,0.0,0.0,58.1871509552002,8.008911460638046,0.0,0.0,5.3082194179296485,0.0,0.0,0.0,0.0,42.72651374340058,0.0,0.0,0.0,11.03275939822197,15.749020874500275
112,Felipe Anderson Pereira Gomes,West Ham,6.933807111100147,10.539386808872223,38,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5571894124150276,,0.0,,,,,,,,,,0.0,0.0,3.857600316405296,0.0,0.0,0.0,0.0,0.0,35.838770866394036,37.37668991088867,0.0,0.0,,0.0,3.344891592860222,0.0,0.0,0.0,0.0,2.295086719095707,65.34293293952942,0.0,11.65713295340538,45.98181843757629,8.770202100276947,3.8863617926836014,14.265772700309752,29.31022047996521,0.0,0.0
113,Andriy Yarmolenko,West Ham,6.909460466551153,11.415630336041035,38,23,5.116705596446991,0.0,0.0,0.0,17.86293834447861,2.9370248317718506,43.723374605178826,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.395605564117432,0.0,9.405463188886642,0.0,0.0,34.147122502326965,0.0,62.520670890808105,4.207923635840416,0.0,12.982088327407837,21.618078649044037,9.513599425554276,19.325703382492065,3.803198784589768,0.0,0.0
114,James Tarkowski,Burnley,6.899655720611152,6.899655720611152,38,38,0.0,10.410542041063307,3.3101465553045277,8.463543653488161,0.0,63.99630904197693,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,23.640662431716922,,0.0,0.0,0.0,10.822446644306183,0.0,0.0,0.0,7.5001172721385965,0.0,4.720917344093324,12.060345709323885,93.28494668006896,0.0,0.0,0.0,0.0,0.0,12.25408986210823,0.0,0.0,5.921008437871933,1.0549359023571014,1.1441142298281193,3.6027915775775914
115,Glenn Murray,Brighton,6.858211939566229,11.33095885667464,38,23,0.0,0.0,19.686861336231228,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,2.3234557360410686,11.302662640810013,7.203523814678192,41.66336357593536,,0.0,0.0,54.59227561950684,0.0,13.587164878845215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1688685975968838,0.0,60.69883108139038,0.0,2.1529123187065125,46.232134103775024,0.0
116,Cesar Azpilicueta,Chelsea,6.8272221980518415,7.2065123201658325,38,36,5.981494486331941,4.401177167892456,4.998086765408517,1.7209276556968691,6.169522181153297,0.0,0.0,6.418837606906892,,7.693423330783844,,,,,,,,,,2.231924422085285,17.145565152168277,0.0,18.622490763664246,0.0,,45.46564519405365,6.342043727636338,0.0,79.5565962791443,8.529840409755707,8.752863854169847,0.0,4.690750315785408,16.332964599132538,6.515117734670639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.865171879529952,0.0,0.0
117,Andre Gray,Watford,6.814572862104366,11.258859511302864,38,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.974941402673721,0.0,0.0,0.0,0.0,0.0,36.704421043396,0.0,6.908656656742097,0.0,62.739163637161255,9.114336967468262,0.0,0.0,61.329811811447144,7.377012073993683,4.462791979312897,6.4785100519657135,10.447587072849274,32.405924797058105,0.0,10.010611265897749
118,Marcos Alonso,Chelsea,6.702174988918398,14.149036087716619,38,18,6.997693330049515,0.0,37.782740592956536,3.0228635296225552,0.0,0.0,20.512649416923523,0.0,,17.95649528503418,,,,,,,,,,2.0872782915830608,72.5412666797638,16.392581164836887,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9.02184993028641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.307475924491882,0.0,52.53229141235352,1.3467677868902683,4.1806962341070175,0.0,0.0,0.0,0.0
119,Moussa Sissoko,Spurs,6.682243198156357,8.756042811377295,38,29,0.0,0.0,0.0,0.0,0.0,0.0,9.293550252914427,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,39.77394700050354,0.0,0.0,76.91186666488646,0.0,72.62941598892213,0.0,0.0,0.0,0.0,1.823236048221588,0.0,0.0,0.0,0.0,15.369653701782227,0.0,0.0,38.12357187271118
120,Mbwana Samatta,Aston Villa,6.65231976462038,18.0562965039696,38,14,30.827850103378296,0.0,15.828774869441984,33.912324905395515,0.0,0.0,2.6355259120464325,32.066893577575684,0.0,0.0,,,,,,,,,,47.0014214515686,,7.759085297584534,19.326955080032352,63.42931985855103,,,,,,,,,,,,,,,,,,,,,,,,,
121,Aaron Mooy,Brighton,6.626820029984963,8.12319874643318,38,31,1.6747297719120982,0.0,0.0,0.0,0.0,0.0,0.0,2.2902086377143855,,4.772740602493286,,,,,,,,,,0.0,10.321343690156935,0.0,40.39120078086853,43.6827689409256,,16.16450548171997,28.43201160430908,0.0,0.0,35.797318816185005,6.744806468486786,8.014626801013948,2.7467092499136925,6.0184646397829065,24.160270392894745,2.8486687690019608,0.0,0.0,0.0,0.0,0.0,2.3127583786845207,0.0,15.446028113365172,0.0,0.0,0.0,0.0,0.0
122,Alex Oxlade-Chamberlain,Liverpool,6.590703963056991,8.348225019872189,38,30,2.486119605600834,15.184466540813446,7.2364188730716705,0.0,17.690224945545193,0.0,3.7702318280935287,3.5708252340555187,,0.0,,,,,,,,,,5.3878821432590485,0.0,1.7637087032198906,2.9195219278335567,5.602067336440086,38.30534815788268,0.0,7.460246235132217,13.306896388530733,0.0,0.0,0.0,,0.0,35.78898012638092,0.0,30.013692378997803,3.6278035491704936,0.0,27.085748314857483,0.0,6.027751788496971,0.0,0.0,0.0,8.53806808590889,8.259371668100357,0.0,6.4213767647743225,0.0
123,Luka Milivojevic,Crystal Palace,6.5676728140954905,8.050695707600925,38,31,0.0,0.0,4.9860451370477685,0.0,0.0,6.251449882984161,14.653374254703524,0.0,,9.163116663694383,,,,,,,,,,0.0,0.0,0.0,1.350971031934023,2.3354906588792796,,0.0,0.0,0.0,2.1672001108527184,1.5172028914093971,8.734368532896044,7.921677082777022,0.0,0.0,4.597313329577447,4.7296058386564255,5.689849704504013,0.0,1.8665237352252009,76.11688375473021,4.432959109544754,0.0,76.11688375473021,6.56713992357254,0.0,6.8036533892154685,0.0,3.5698581486940384,0.0
124,Jonny Evans,Leicester,6.528272700348967,6.528272700348967,38,38,0.0,0.0,0.0,0.0,0.0,0.0,41.10927283763885,0.0,,0.0,,,,,,,,,,14.262023568153381,1.8469577655196192,0.0,6.531452387571335,34.818851947784424,,0.0,9.962703287601473,9.061825275421144,16.871830821037292,0.0,0.0,0.0,0.0,34.410405158996575,0.0,0.0,0.0,0.0,15.233723819255829,50.59019327163696,2.2353660315275192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.139756441116333
125,Alex Iwobi,Everton,6.52270905281368,9.914517760276794,38,25,0.0,0.0,5.880743637681007,0.0,10.069629549980164,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,13.793976604938507,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.768487975001335,0.0,6.408388167619705,0.0,4.456990957260132,11.829856038093569,0.0,7.1892403066158295,43.01472008228302,52.78291702270508,0.0,0.0,28.165355324745175,43.82860958576202,14.674028754234314,0.0,0.0
126,Pedro Rodriguez Ledesma,Chelsea,6.5065131473698115,22.47704541818662,38,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.828632116317749,,0.0,,,,,,,,,,60.48320531845093,14.239467680454256,0.0,16.445305943489075,4.6942826360464105,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.702911794185642,0.0,0.0,0.0,0.0,0.0,0.0,79.0974974632263,0.0,0.0,0.0,0.0,9.466008096933363,34.290188550949104
127,Odion Ighalo,Man Utd,6.463981066879473,22.330116412856363,38,11,0.0,44.897976517677314,0.0,0.0,0.0,42.526635527610786,0.0,15.995597839355467,,0.0,,,,,,,,,,0.0,65.24890661239624,44.56317722797394,32.39898681640625,,,,,,,,,,,,,,,,,,,,,,,,,,
128,Tomas Soucek,West Ham,6.364142169293604,18.602877110242844,38,13,0.0,0.0,21.626758575439453,63.10334205627442,58.61828923225403,32.55013227462769,28.39468121528625,0.0,,1.7189942300319672,,,,,,,,,,0.0,0.0,0.0,0.0,35.825204849243164,,,,,,,,,,,,,,,,,,,,,,,,,
129,Will Hughes,Watford,6.285029017415486,7.961036755392949,38,30,0.0,5.118810012936591,1.2603994458913803,4.797950014472008,0.0,0.0,8.28825831413269,7.287553697824477,,0.0,,,,,,,,,,9.25598442554474,7.377082109451294,0.0,5.8185864239931115,0.0,,0.0,0.0,0.0,0.0,4.466174915432929,0.0,2.9282402247190475,1.13055519759655,0.0,11.19663417339325,0.0,9.92511510848999,7.702957093715668,2.775444835424423,3.1073922291398053,0.0,0.0,0.0,0.0,14.366070926189424,37.02979981899262,86.99444532394409,0.0,8.003648370504381
130,Robert Snodgrass,West Ham,6.280283029436281,9.943781463274112,38,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,14.047300815582275,7.500775903463364,7.8717269003391275,10.917168110609056,0.0,0.0,1.480236742645502,50.38233995437622,,0.0,7.425132393836975,27.01079547405243,0.0,1.8898824229836464,0.0,12.127020210027695,71.04344964027405,0.0,0.0,0.0,0.0,0.0,12.518875300884249,0.0,14.43605124950409,0.0
131,Jesse Lingard,Man Utd,6.125183030962944,10.579861598935993,38,22,35.20771265029907,0.0,8.934181183576584,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,16.248713433742527,0.0,0.0,2.9426373541355133,0.0,0.0,32.53928124904633,48.04177284240723,30.48563003540039,15.31606912612915,11.329783499240875,9.38218757510185,8.725304901599884,0.0,3.625577688217163,0.0,0.0,0.0,5.8802530169487,0.0,4.0978506207466125,0.0,0.0,0.0
132,Joseph Willock,Arsenal,6.107885321896327,8.003435939036567,38,29,8.291567862033844,0.0,30.711093544960022,0.0,0.0,37.646520137786865,14.036421477794649,61.48068308830261,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,2.1435461938381195,,0.0,0.0,0.0,0.0,10.191555321216585,7.6215632259845725,0.0,0.0,0.0,33.77011716365814,9.208522737026216,6.050754711031914,0.0,0.0,0.0,0.0,0.0,0.0,3.12868133187294,0.0,0.0,0.0,3.330354392528534,4.488261044025421
133,Jarrod Bowen,West Ham,6.095983764450801,17.819029465317726,38,13,0.0,9.571263939142225,3.686703369021416,16.962411999702457,23.447678983211517,57.78968334197998,0.0,13.85379284620285,,0.0,,,,,,,,,,15.239652991294859,61.5415871143341,29.55460846424103,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
134,Erik Lamela,Spurs,6.078875447182279,9.239890679717064,38,25,0.0,0.0,27.50827670097351,0.0,20.638646185398105,0.0,0.0,8.40422809123993,,0.0,,,,,,,,,,2.9117818921804433,0.0,4.596294090151788,0.0,0.0,,12.490620464086533,46.83473408222199,1.566731184720993,0.0,2.081102877855301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.127953737974167,13.162803649902346,0.0,5.876021832227707,40.79386591911315,11.2809918820858,10.193271934986116,2.4657327681779857,15.064209699630736
135,Patrick Cutrone,Wolves,6.023176426165982,19.073392016192276,38,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9839396476745605,12.901191413402556,0.0,0.0,0.0,0.0,0.0,6.90135583281517,35.59041619300842,0.0,0.0,128.48185300827026,42.02194809913635,0.0,0.0,0.0
136,Andreas Pereira,Man Utd,6.01471549292144,9.14236754924059,38,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,9.707897156476974,,22.49840646982193,80.47679662704469,3.0205735936760902,9.370011091232302,0.0,12.730556726455688,0.0,0.0,5.491247773170471,0.0,2.5441419333219533,0.0,13.56654167175293,8.490391075611116,3.6008067429065704,5.9700168669223785,8.494892716407776,19.30649429559708,4.1443970054388055,9.22282263636589,9.923194348812103,0.0,0.0,0.0
137,Douglas Luiz Soares de Paulo,Aston Villa,5.9941985203247325,6.327209549231662,38,36,0.0,0.0,2.1948009729385376,1.7374515533447266,4.131432995200156,4.335536062717438,1.7302766442298891,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,44.30277347564697,0.0,,46.66217565536499,5.441763252019882,0.0,40.987026691436775,1.9174233078956604,4.782933369278909,7.6015785336494455,0.0,6.293255090713501,11.949695646762848,0.0,18.465974926948547,3.8103029131889343,0.0,3.1533174216747284,3.51627841591835,4.2284686118364325,0.0,0.0,0.0,6.466536223888397,0.0,4.0705420076847085,0.0
138,Philip Billing,Bournemouth,5.986039666458964,6.6902796272188425,38,34,0.0,0.0,5.934353545308112,6.915365904569626,0.0,0.0,4.744520410895348,1.8878601491451263,,0.0,,,,,,,,,,0.0,35.66029965877533,11.866620182991028,9.596341103315352,41.91979765892029,,40.06464779376984,1.6378087922930715,4.352338239550591,0.0,0.0,0.0,0.0,0.0,0.0,8.04503783583641,0.0,0.0,6.895089894533157,0.0,2.5229275226593018,8.513619750738144,1.5240431763231754,6.154003366827965,3.6593310534954067,17.485727369785312,1.5570884570479393,0.0,2.193564176559448,4.3391212821006775
139,Gabriel Teodoro Martinelli Silva,Arsenal,5.901272251809898,16.017738969198295,38,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,10.886210203170776,,53.27300429344177,89.41770792007445,0.0,0.0,0.0,0.0,8.029400557279589,9.236417710781096,42.13061630725861,3.2505434006452565,0.0,0.0,0.0,0.0,0.0,0.0,8.024445176124573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Jonjo Shelvey,Newcastle,5.900562579106343,8.623899154078503,38,26,0.0,6.069090962409973,44.88961696624756,1.0764920152723791,0.0,41.13571047782897,3.7826821208000174,3.362689167261124,,5.280354619026183,,,,,,,,,,0.0,10.294600576162338,0.0,0.0,0.0,,0.0,2.0950008183717728,0.0,0.0,8.121277391910553,0.0,2.909209206700325,0.0,10.188929736614226,34.97590720653534,9.872542321681976,4.5020487159490585,8.933344483375551,6.940549612045287,0.0,0.0,0.0,0.0,1.2761619873344898,3.977349027991295,0.0,0.0,9.373199194669725,5.1646213978528985
141,Craig Dawson,Watford,5.897022727386732,7.72713322898951,38,29,4.081322625279427,0.0,9.110738337039948,42.93120205402374,19.96176242828369,18.25441867113113,9.077785164117811,7.894010841846466,,33.64920914173126,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0078364051878452,0.0,0.0,8.819228410720823,0.0,26.12278461456299,0.0,0.0,0.0,12.79565840959549,3.481200709939003,3.800089657306671,23.099616169929504
142,Moussa Djenepo,Southampton,5.895491338972199,12.44603727116353,38,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,47.036832571029656,0.0,3.3084243535995483,,0.0,1.569822058081627,0.0,13.554948568344116,6.319887936115265,0.0,0.0,1.891117170453072,16.060246527194973,2.7053602039813995,0.0,80.46774864196776,1.1377655901014805,0.0,0.0,0.0,0.0,0.0,0.0,38.0494773387909,0.0,11.927039921283722,0.0,0.0
143,Sam Byram,Norwich,5.769185790498006,12.89582706111319,38,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,68.12039017677307,,0.0,0.0,0.0,0.0,0.0,75.69902539253233,0.0,0.0,0.0,18.26954185962677,0.0,53.13087105751038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.009231552481651,0.0,0.0,0.0,0.0
144,Jeffrey Schlupp,Crystal Palace,5.749933919134109,12.852793466299772,38,17,54.29142713546753,9.837497025728227,1.5350022353231907,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.016657829284668,7.53011554479599,1.9757647067308424,0.0,3.4648925065994263,0.0,0.0,61.54019832611084,2.7670091018080707,46.816927194595344,4.917383939027786,9.70885455608368,0.0,6.095758825540543,0.0
145,Emiliano Buendia,Norwich,5.7101797508566,6.027411959237522,38,36,0.0,0.0,0.0,2.631685510277748,16.359533369541168,4.956040531396867,1.4926843345165253,0.0,,0.0,,,,,,,,,,2.574879862368107,4.407286643981934,0.0,0.0,0.0,,0.0,30.97834289073944,5.835375934839249,16.151443123817447,0.0,9.409577399492264,3.35124135017395,5.231011286377908,1.5745311975479126,24.15148764848709,0.0,0.0,9.064473956823347,12.215939164161682,0.0,0.0,15.0750994682312,8.947046101093294,20.688052475452427,4.456273838877678,0.0,1.955820806324482,7.479053735733032,7.999949902296066
