GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,GW16,GW17,GW18,GW19,GW20,GW21,GW21*,GW22,GW22*,GW23,GW23*,GW24,GW25,GW25*,GW26,GW26*,GW27,GW27*,GW28,GW28*,GW29,GW29*,GW30,GW31,GW31*,GW32,GW33,GW33*,GW34,GW35,GW36,GW37,GW38
0.0,11.08595245831916,0.0,11.157785505330644,10.060496174904252,0.0,0.0,0.0,0.0,0.0,5.149743548597368,42.220990281666694,0.0,13.87528350462594,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,14.978347581924421,4.7471550055704945,,0.0,,0.0,,0.0,7.263199354293286,2.109412966104809,,0.0,,,,,,,,,,
0.0,0.0,9.828682801073995,123.36471244803559,0.0,39.65820530838928,78.33737346551197,13.74856251629402,82.10496926204851,49.4031893404079,8.095584000814146,20.929125646564334,0.0,9.297931239391236,59.454453672191754,0.0,86.09891132545182,,17.528905396504868,,0.0,,17.944422317616393,,41.03838349395488,,8.386104805742658,2.4724429234536807,,7.416985042982189,,32.84652888536069,,55.23302973473611,17.073917587314394,12.694556873609807,,3.488727724917599,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
2.429284981777522,0.0,6.902999833738428,0.0,0.0,0.0,0.0,9.597925082152544,36.79392590720055,0.0,14.241149209331931,1.8049409764058355,0.0,20.020945572939393,3.6418285310738105,0.0,7.190658459142244,,0.0,,19.556520935857755,,35.65056368644559,,17.34669616446519,,1.1440109480508538,3.1126911431375763,,5.694639548364751,,0.0,,0.0,0.0,41.57695619024099,,0.0,,,,,,,,,,
0.897210687946272,4.857441547665147,0.0,0.0,13.69416007174195,0.0,6.869153161010572,17.897632566552534,0.0,3.0270584968336114,0.0,6.985813165491786,6.590566618871107,0.0,18.768461354726806,0.0,3.1879700403933744,,13.072971726253451,,0.0,,0.0,,0.0,,10.7426252117482,5.392657355558779,,0.0,,10.030396357003001,,0.0,25.993953265479533,0.0,,0.0,,,,,,,,,,
0.0,0.0,9.859313769338844,23.501810112319927,0.0,49.83423435101139,0.0,5.271756504806083,0.0,1.0648497889137418,0.0,0.0,1.7400884264106322,1.5681453161125627,14.879318110534895,0.0,0.0,,0.0,,13.53683955049631,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
0.0,1.6446440948649894,0.0,4.970075177117429,4.551487449552159,4.001099415584304,0.0,1.9362191968553417,0.0,0.0,0.0,0.0,0.0,0.0,1.3157878536745728,11.087231143027125,0.0,,0.0,,0.0,,0.0,,3.6036721222812895,,0.0,3.824668855958558,,2.0956378334470256,,0.0,,57.67373471106773,7.225977454575788,0.0,,4.7498497807272,,,,,,,,,,
2.53895252109663,1.6317331084490134,0.0,10.721893414674739,5.0617432199719845,4.245260671195085,13.568117170032057,0.0,16.540593393609083,0.0,0.0,0.0,0.0,0.0,38.22137560803887,0.0,23.762451172407044,,0.0,,0.0,,43.83352814606404,,0.0,,61.017070051477766,0.0,,5.94324051826909,,14.333407310825729,,11.21152962680427,0.0,6.078781668886469,,0.0,,,,,,,,,,
1.3639455568429129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.46126230053107,0.0,7.481551371738295,1.9000797221529433,8.435349356035125,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,1.2435590572264439,0.0,0.0,,0.0,,,,,,,,,,
9.759204219817871,0.0,1.7052237203404201,5.337859611819858,0.0,0.0,0.0,0.0,9.858356039694758,0.0,0.0,0.0,6.97669495348554,0.0,0.0,0.0,0.0,,,,0.0,,8.376137459758608,,0.0,,9.87262405242403,0.0,,8.263869805948959,,0.0,,0.0,7.564839271462642,0.0,,0.0,,,,,,,,,,
63.18611716608675,9.511368704324761,13.990986979200786,8.968762404208947,6.503074241613478,0.0,6.7132510122357765,73.82044352756373,12.70619228147174,0.0,0.0,0.0,0.0,0.0,0.0,9.04482036903468,0.0,,27.513987006962434,,75.21164041723317,,0.0,,0.0,,0.0,5.817607497273545,,39.789341333912844,,0.0,,50.250584754735705,0.9707932220323531,7.178918497500481,,16.67774359756728,,,,,,,,,,
10.586148599255734,0.0,0.0,0.0,8.92955737115174,0.0,0.0,0.0,9.068483442999627,5.514832721176696,5.921644466848579,47.35661921548373,6.278038981558903,31.36769682232392,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,6.993284817084677,0.0,2.1488007095690627,,0.0,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
