,Name,Team,Creativity per fixture adj,Creativity per game adj,Team games,Played,Creativity GW6 adj,Creativity GW5 adj,Creativity GW4 adj,Creativity GW3 adj,Creativity GW2 adj,Creativity GW1 adj
349,Marvelous Nakamba,Aston Villa,0.12319852148457215,0.3079963037114304,5,2,0.0,0.0,0.3627262357414449,0.2532663716814159,0.0,
350,Shane Long,Southampton,0.11838078755346432,0.17757118133019648,6,4,0.0,0.11479783393501806,0.0,0.0,0.5954868913857678,0.0
351,Aymeric Laporte,Man City,0.11001301482701811,0.5500650741350905,5,1,0.0,0.0,0.5500650741350905,0.0,0.0,
352,Sam Field,West Brom,0.10071521936471957,0.20143043872943914,6,3,0.0,0.0,0.5094632843791723,0.0,0.09482803180914515,0.0
353,Manuel Lanzini,West Ham,0.09924781523096131,0.5954868913857678,6,1,0.0,0.5954868913857678,0.0,0.0,0.0,0.0
354,Patrick van Aanholt,Crystal Palace,0.0984924778761062,0.5909548672566372,6,1,0.5909548672566372,0.0,0.0,0.0,0.0,0.0
355,Ezri Konsa Ngoyo,Aston Villa,0.0981937556644379,0.0981937556644379,5,5,0.0,0.2117580466148724,0.0,0.0,0.2792107317073171,
356,Kyle Bartley,West Brom,0.0845488555900998,0.1268232833851497,6,4,0.0,0.0,0.0,0.0,0.1896560636182903,0.31763706992230856
357,Oskar Buur,Wolves,0.07755853658536585,0.4653512195121951,6,1,0.0,0.0,0.0,0.0,0.0,0.4653512195121951
358,John Stones,Man City,0.0678982206405694,0.339491103202847,5,1,0.0,0.0,0.0,0.0,0.339491103202847,
359,Liam Delap,Man City,0.06352741398446171,0.31763706992230856,5,1,0.0,0.0,0.0,0.31763706992230856,0.0,
360,Leif Davis,Leeds,0.06249803459119497,0.3749882075471698,6,1,0.0,0.0,0.3749882075471698,0.0,0.0,0.0
361,Robert Snodgrass,West Ham,0.059548689138576784,0.3572921348314607,6,1,0.0,0.3572921348314607,0.0,0.0,0.0,0.0
362,Felipe Anderson Pereira Gomes,West Ham,0.05608965917448061,0.16826897752344183,6,2,0.0,0.0,0.0,0.0,0.12167984693877552,0.21485810810810813
363,Ahmed El-Sayed Hegazy,West Brom,0.04907253086419753,0.2944351851851852,6,1,0.0,0.2944351851851852,0.0,0.0,0.0,0.0
364,Mathew Ryan,Brighton,0.04104862306368331,0.04104862306368331,6,6,0.24629173838209986,0.0,0.0,0.0,0.0,0.0
365,Eric Bailly,Man Utd,0.023819475655430713,0.059548689138576784,5,2,0.0,0.0,0.11909737827715357,0.0,0.0,
366,Fikayo Tomori,Chelsea,0.020151457541191384,0.1209087452471483,6,1,0.0,0.0,0.0,0.0,0.1209087452471483,0.0
367,Odion Ighalo,Man Utd,0.01734490909090909,0.08672454545454546,5,1,0.0,0.0,0.0,0.0,0.08672454545454546,
368,Michael Obafemi,Southampton,0.016357510288065844,0.09814506172839507,6,1,0.0,0.0,0.0,0.09814506172839507,0.0,0.0
369,Max Lowe,Sheffield Utd,0.014070353982300885,0.08442212389380531,6,1,0.0,0.08442212389380531,0.0,0.0,0.0,0.0
370,Wes Foderingham,Sheffield Utd,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
371,Jayden Bogle,Sheffield Utd,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
372,Luke Freeman,Sheffield Utd,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
373,Michael Verrips,Sheffield Utd,0.0,0.0,2,0,0.0,0.0,,,,
374,Lys Mousset,Sheffield Utd,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
375,Phil Jagielka,Sheffield Utd,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
376,Mesut Ozil,Arsenal,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
377,Alex McCarthy,Southampton,0.0,0.0,6,6,0.0,0.0,0.0,0.0,0.0,0.0
378,Said Benrahma,West Ham,0.0,0.0,1,0,0.0,,,,,
379,Jonathan Leko,West Brom,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
380,Cedric Kipre,West Brom,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
381,David Martin,West Ham,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
382,Darren Randolph,West Ham,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
383,Lukasz Fabianski,West Ham,0.0,0.0,6,6,0.0,0.0,0.0,0.0,0.0,0.0
384,Roberto Jimenez Gago,West Ham,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
385,Jack Wilshere,West Ham,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
386,Jordan Hugill,West Ham,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
387,Albian Ajeti,West Ham,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
388,Craig Dawson,West Ham,0.0,0.0,2,0,0.0,0.0,,,,
389,John Ruddy,Wolves,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
390,Angus Gunn,Southampton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
391,Rui Pedro dos Santos Patricio,Wolves,0.0,0.0,6,6,0.0,0.0,0.0,0.0,0.0,0.0
392,Ryan Bennett,Wolves,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
393,Jonathan Castro Otto,Wolves,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
394,Leo Bonatini,Wolves,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
395,Matija Sarkic,Wolves,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
396,Morgan Gibbs-White,Wolves,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
397,Bruno Andre Cavaco Jordao,Wolves,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
398,Leonardo Campana,Wolves,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
399,Meritan Shabani,Wolves,0.0,0.0,4,0,0.0,0.0,0.0,0.0,,
400,Rayan Ait Nouri,Wolves,0.0,0.0,2,0,0.0,0.0,,,,
401,Sam Johnstone,West Brom,0.0,0.0,6,6,0.0,0.0,0.0,0.0,0.0,0.0
402,Kenneth Zohore,West Brom,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
403,Charlie Austin,West Brom,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
404,Kamil Grosicki,West Brom,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
405,Sofiane Boufal,Southampton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
406,Josh Sims,Southampton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
407,Yan Valery,Southampton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
408,Jake Vokins,Southampton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
409,Mohammed Salisu,Southampton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
410,Fraser Forster,Southampton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
411,Daniel N'Lundulu,Southampton,0.0,0.0,1,1,0.0,,,,,
412,Hugo Lloris,Spurs,0.0,0.0,6,6,0.0,0.0,0.0,0.0,0.0,0.0
413,Danny Rose,Spurs,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
414,Paulo Gazzaniga,Spurs,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
415,Ryan Sessegnon,Spurs,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
416,Gedson Carvalho Fernandes,Spurs,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
417,Japhet Tanganga,Spurs,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
418,Oliver Skipp,Spurs,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
419,Juan Foyth,Spurs,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
420,Joe Hart,Spurs,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
421,Cameron Carter-Vickers,Spurs,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
422,Gareth Bale,Spurs,0.0,0.0,4,1,0.0,0.0,0.0,0.0,,
423,Carlos Vinicius Alves Morais,Spurs,0.0,0.0,2,0,0.0,0.0,,,,
424,Simon Moore,Sheffield Utd,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
425,David Button,West Brom,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
426,Joe Rodon,Spurs,0.0,0.0,1,1,0.0,,,,,
427,Mateusz Bogusz,Leeds,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
428,Mark Gillespie,Newcastle,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
429,Jason Steele,Brighton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
430,Billy Gilmour,Chelsea,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
431,Kepa Arrizabalaga,Chelsea,0.0,0.0,6,3,0.0,0.0,0.0,0.0,0.0,0.0
432,Emerson Palmieri dos Santos,Chelsea,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
433,Antonio Rudiger,Chelsea,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
434,Willy Caballero,Chelsea,0.0,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0
435,Will Norris,Burnley,0.0,0.0,2,0,0.0,0.0,,,,
436,Mace Goodridge,Burnley,0.0,0.0,4,0,0.0,0.0,0.0,0.0,,
437,Anthony Driscoll-Glennon,Burnley,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
438,Josh Benson,Burnley,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
439,Bobby Thomas,Burnley,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
440,Bailey Peacock-Farrell,Burnley,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
441,Nick Pope,Burnley,0.0,0.0,5,5,0.0,0.0,0.0,0.0,0.0,
442,Ben Gibson,Burnley,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
443,Ben Mee,Burnley,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
444,Jack Cork,Burnley,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
445,Danny Welbeck,Brighton,0.0,0.0,1,0,0.0,,,,,
446,Andi Zeqiri,Brighton,0.0,0.0,2,0,0.0,0.0,,,,
447,Edouard Mendy,Chelsea,0.0,0.0,4,2,0.0,0.0,0.0,0.0,,
448,Gary Cahill,Crystal Palace,0.0,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0
449,Wayne Hennessey,Crystal Palace,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
450,Ryan Inniss,Crystal Palace,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
451,Mason Holgate,Everton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
452,Jean-Philippe Gbamin,Everton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
453,Jonjoe Kenny,Everton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
454,Cenk Tosun,Everton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
455,Jonas Lossl,Everton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
456,Jack Butland,Crystal Palace,0.0,0.0,1,0,0.0,,,,,
457,Stephen Henderson,Crystal Palace,0.0,0.0,2,0,0.0,0.0,,,,
458,Sam Woods,Crystal Palace,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
459,Vicente Guaita,Crystal Palace,0.0,0.0,6,6,0.0,0.0,0.0,0.0,0.0,0.0
460,Brandon Pierrick,Crystal Palace,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
461,Nathan Ferguson,Crystal Palace,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
462,Max Meyer,Crystal Palace,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
463,Connor Wickham,Crystal Palace,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
464,Martin Kelly,Crystal Palace,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
465,Christian Benteke,Crystal Palace,0.0,0.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0
466,James Tomkins,Crystal Palace,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
467,Jayson Molumby,Brighton,0.0,0.0,4,0,0.0,0.0,0.0,0.0,,
468,Christian Walton,Brighton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
469,Jarrad Branthwaite,Everton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
470,Bernardo Fernandes da Silva Junior,Brighton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
471,Neil Taylor,Aston Villa,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
472,Henri Lansbury,Aston Villa,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
473,Tom Heaton,Aston Villa,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
474,Emiliano Martinez,Aston Villa,0.0,0.0,5,5,0.0,0.0,0.0,0.0,0.0,
475,Runar Alex Runarsson,Arsenal,0.0,0.0,4,0,0.0,0.0,0.0,0.0,,
476,Matt Macey,Arsenal,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
477,William Saliba,Arsenal,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
478,Gabriel Teodoro Martinelli Silva,Arsenal,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
479,Matteo Guendouzi,Arsenal,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
480,Emile Smith Rowe,Arsenal,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
481,Reiss Nelson,Arsenal,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
482,Joseph Willock,Arsenal,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
483,Lucas Torreira,Arsenal,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
484,Calum Chambers,Arsenal,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
485,Pablo Mari,Arsenal,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
486,Bernd Leno,Arsenal,0.0,0.0,6,6,0.0,0.0,0.0,0.0,0.0,0.0
487,Cedric Soares,Arsenal,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
488,Jed Steer,Aston Villa,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
489,Jose Ignacio Peleteiro Romallo,Aston Villa,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
490,Ørjan Nyland,Aston Villa,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
491,Glenn Murray,Brighton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
492,Matthew Clarke,Brighton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
493,Jose Izquierdo,Brighton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
494,Florin Andone,Brighton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
495,Martin Montoya,Brighton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
496,Aaron Mooy,Brighton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
497,Davy Propper,Brighton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
498,Shane Duffy,Brighton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
499,Jacob Ramsey,Aston Villa,0.0,0.0,4,1,0.0,0.0,0.0,0.0,,
500,Bjorn Engels,Aston Villa,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
501,Indiana Vassilev,Aston Villa,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
502,Mbwana Samatta,Aston Villa,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
503,Wesley Moraes,Aston Villa,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
504,Frederic Guilbert,Aston Villa,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
505,Anwar El Ghazi,Aston Villa,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
506,James Bree,Aston Villa,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
507,Kortney Hause,Aston Villa,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
508,Joao Virginia,Everton,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
509,Niels Nkounkou,Everton,0.0,0.0,3,0,0.0,0.0,0.0,,,
510,Matthew Longstaff,Newcastle,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
511,Neco Williams,Liverpool,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
512,Dean Henderson,Man Utd,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
513,Andreas Pereira,Man Utd,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
514,Jesse Lingard,Man Utd,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
515,Phil Jones,Man Utd,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
516,Marcos Rojo,Man Utd,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
517,Chris Smalling,Man Utd,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
518,David de Gea,Man Utd,0.0,0.0,5,5,0.0,0.0,0.0,0.0,0.0,
519,Sergio Romero,Man Utd,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
520,Cole Palmer,Man City,0.0,0.0,4,0,0.0,0.0,0.0,0.0,,
521,Zack Steffen,Man City,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
522,Adrian Bernabe,Man City,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
523,Tommy Doyle,Man City,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
524,Ederson Santana de Moraes,Man City,0.0,0.0,5,5,0.0,0.0,0.0,0.0,0.0,
525,Nicolas Otamendi,Man City,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
526,Claudio Bravo,Man City,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
527,Nathaniel Phillips,Liverpool,0.0,0.0,1,0,0.0,,,,,
528,Caoimhin Kelleher,Liverpool,0.0,0.0,3,0,0.0,0.0,0.0,,,
529,Axel Tuanzebe,Man Utd,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
530,Jose Diogo Dalot Teixeira,Man Utd,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
531,Tahith Chong,Man Utd,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
532,Florian Lejeune,Newcastle,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
533,Kelland Watts,Newcastle,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
534,Yoshinori Muto,Newcastle,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
535,Rolando Aarons,Newcastle,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
536,DeAndre Yedlin,Newcastle,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
537,Paul Dummett,Newcastle,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
538,Christian Atsu,Newcastle,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
539,Dwight Gayle,Newcastle,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
540,Martin Dubravka,Newcastle,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
541,James Garner,Man Utd,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
542,Karl Darlow,Newcastle,0.0,0.0,6,6,0.0,0.0,0.0,0.0,0.0,0.0
543,Ciaran Clark,Newcastle,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
544,Facundo Pellistri,Man Utd,0.0,0.0,2,0,0.0,0.0,,,,
545,Edinson Cavani,Man Utd,0.0,0.0,2,1,0.0,0.0,,,,
546,Alex Nicolao Telles,Man Utd,0.0,0.0,2,0,0.0,0.0,,,,
547,Teden Mengi,Man Utd,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
548,Brandon Williams,Man Utd,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
549,Harvey Elliott,Liverpool,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
550,Harry Wilson,Liverpool,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
551,Robin Olsen,Everton,0.0,0.0,2,0,0.0,0.0,,,,
552,Divock Origi,Liverpool,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
553,Matty James,Leicester,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
554,Adrien Silva,Leicester,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
555,Kasper Schmeichel,Leicester,0.0,0.0,6,6,0.0,0.0,0.0,0.0,0.0,0.0
556,Wes Morgan,Leicester,0.0,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0
557,Terence Kongolo,Fulham,0.0,0.0,1,0,0.0,,,,,
558,Joachim Andersen,Fulham,0.0,0.0,2,0,0.0,0.0,,,,
559,Alphonse Areola,Fulham,0.0,0.0,6,5,0.0,0.0,0.0,0.0,0.0,0.0
560,Zeze Steven Sessegnon,Fulham,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
561,Jean Michael Seri,Fulham,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
562,Marek Rodak,Fulham,0.0,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0
563,Alfie Mawson,Fulham,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
564,Marcus Bettinelli,Fulham,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
565,Cyrus Christie,Fulham,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
566,Anthony Knockaert,Fulham,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
567,Stefan Johansen,Fulham,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
568,Kevin McDonald,Fulham,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
569,Fabricio Agosto Ramirez,Fulham,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
570,Danny Ward,Leicester,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
571,Ricardo Domingos Barbosa Pereira,Leicester,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
572,Demarai Gray,Leicester,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
573,Elia Caprile,Leeds,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,
574,Alisson Ramses Becker,Liverpool,0.0,0.0,6,4,0.0,0.0,0.0,0.0,0.0,0.0
575,Alex Oxlade-Chamberlain,Liverpool,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
576,Xherdan Shaqiri,Liverpool,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
577,Adrian San Miguel del Castillo,Liverpool,0.0,0.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0
578,Konstantinos Tsimikas,Liverpool,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
579,Diego Llorente,Leeds,0.0,0.0,4,0,0.0,0.0,0.0,0.0,,
580,Sokratis Papastathopoulos,Arsenal,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
581,Oliver Casey,Leeds,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
582,Filip Benkovic,Leicester,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
583,Jordan Stevens,Leeds,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
584,Kamil Miazek,Leeds,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
585,Jay-Roy Grot,Leeds,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
586,Adam Forshaw,Leeds,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
587,Barry Douglas,Leeds,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
588,Francisco Casilla Cortes,Leeds,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
589,Luke Thomas,Leicester,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
590,Owen Otasowie,Wolves,0.0,0.0,2,0,0.0,0.0,,,,
