,Name,Team,Position,xA per fixture adj,xA per game adj,Team games,Played,GW38,GW37*,GW37,GW36,GW35*,GW35,GW34*,GW34,GW33,GW32,GW31,GW30,GW29,GW28*,GW28,GW27,GW26,GW25*,GW25,GW24,GW23,GW22,GW21,GW20,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7*,GW7,GW6,GW5,GW4,GW3,GW2,GW1
220,Jorge Luiz Frello Filho,Arsenal,Midfielder,5.045175220882679,7.988194099730908,38,24,0.0,,0.0,0.0,,0.0,1.7661196610755667,0.0,1.928161223333963,15.575249714067862,8.148152893143742,0.5199282223579719,,,20.581909672830726,12.689089322647366,22.02590138136038,,1.049572424587365,0.0,19.87353839245622,0.3229453614114969,19.971364641995176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.756341775754127,15.676091974121354,0.0,14.619546083347746,13.864752596212584,,1.177961513893325,1.7207429871114484,0.0,0.0,6.764556049822065,0.6847325020112631,0.0
221,Jean-Ricner Bellegarde,Wolves,Midfielder,5.0317035861108295,7.7762691785349185,34,22,2.0383116299955097,,13.694650040225262,0.6932376298106292,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.10096352313167262,22.62119601328904,0.2200420113753878,,25.811144806671724,4.5401271337126605,1.8642374200242091,10.795053507728896,0.3244843690430804,0.304734156820623,0.8071337126600285,0.0,11.626033010813888,0.8611876304306584,0.6458907228229938,3.2577017899358327,28.976531138790037,15.486686884003035,10.415321871768356,0.0,0.0,0.0,,0.0,1.5976770378713219,14.395575886843288,,,,
222,Dara O'Shea,Burnley,Defender,5.027960045196668,5.789772173256769,38,33,3.552398975526465,,15.271594010614104,0.7937261759048786,,3.204781510107016,,1.3202520682523269,0.0,0.0,15.154291634689178,21.389671450804084,2.0178342816500714,,0.3229453614114969,2.7183727243692117,0.6847325020112631,,1.533036136440392,13.249025594970814,0.8077081850533809,0.5199282223579719,8.78722370829227,14.46120917500472,13.121631118096094,0.504817615658363,3.352075725026853,0.7571301944338543,0.7838426707597851,8.801680455015513,8.39657939669892,3.066072272880784,18.03128921962993,9.967366656020443,1.3115922830725464,0.29435327684592777,0.0,0.0,0.0,0.0,0.3226393100833965,16.389370398338684,,0.1733094074526573
223,Edson Alvarez Velazquez,West Ham,Midfielder,4.985438266660058,6.1111823913897485,38,31,0.8665470372632865,,0.0,0.3924710357945704,,16.433887516838798,,17.346556717618665,15.44741903914591,2.699902532617038,0.0,0.0,1.3925608835189731,,1.6954631474103588,6.907307554600788,22.7006356685633,,2.906508252703472,0.766518068220196,33.397196789536274,12.051452411370173,0.0,2.3795520396492567,0.766518068220196,0.759027199762188,1.5676853415195702,0.0,1.0754643669446553,4.907249597747386,8.719524758110417,1.0764845380383228,0.0,3.352075725026853,13.175768359448746,1.0913734918692082,,0.8068207083764221,2.6752840143691063,0.3466188149053146,11.103855413205688,0.5408072817384674,0.0981177589486426,0.0
224,Saman Ghoddos,Brentford,Midfielder,4.973023848623992,9.160833405359986,35,19,0.8929419478929884,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.42168177764566,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.59044549477072,28.82799155794321,,5.5702435340758925,4.620882238883144,16.548702821197104,4.8729149655075314,20.69598784194529,18.599593623709026,0.3229453614114969,0.0,1.9376721684689813,11.807089774078479,,17.008455701005502,15.338285893304691,0.0,0.0,,,
225,Keane Lewis-Potter,Brentford,Midfielder,4.959727072063035,6.282320957946511,38,30,0.0,,12.776351804535294,1.1105987544483988,,1.5236707841031152,,1.4379093340841897,1.3202520682523269,0.3213602038889938,11.681437285550897,12.903462395957197,11.141614968696643,,8.048439716312057,0.0,35.76619877632328,0.6932376298106292,0.8917613381230354,0.2612808902532617,0.0,12.690479529946932,1.7223752608613168,14.49350462590507,24.560403683806598,,0.8569605437039834,11.148795243019649,0.7571301944338543,0.4793031113613965,0.0,0.0,0.0,0.0,0.0,0.0,,4.090641244545627,1.8284049409237382,14.187855394299705,1.3591863621846059,0.11412208366854386,0.3028905693950178,0.0
226,Jordan Clark,Luton,Midfielder,4.926250955070392,8.139023317072821,38,23,21.808120996441286,,0.4036817017643711,0.0,,18.37675594781274,,12.712355974395448,0.6932376298106292,40.141303896518686,6.898662613981763,0.5377321834723277,4.628883513564788,13.501251197700418,2.168319589702333,27.529857466490466,,0.12739447687471936,0.5060181331747919,1.686988753877973,3.770199335548173,17.08951010293557,1.3725177859988618,0.0,0.0,0.0,,0.0,0.0,1.0089171408250357,11.982818785197106,0.25300906658739597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
227,Mikkel Damsgaard,Brentford,Midfielder,4.911772164652194,8.115101837251451,38,23,3.770199335548173,,5.980419993612265,3.7356503558718868,,12.08778822055138,,11.503274672673518,3.3006301706308174,15.318169718708704,1.0816145634769347,0.759027199762188,0.0,,0.0,0.0,17.519785856573705,1.733094074526573,18.21741019308487,0.0,24.263317043372023,0.0,3.2294536141149686,16.89006838294449,16.025227935533383,,19.817212573154617,3.520672182006205,4.542781166603127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.028905693950178,0.3226393100833965
228,Tino Livramento,Newcastle,Defender,4.885206150366157,7.139916681304384,38,26,0.0,0.0,14.709958063286313,11.141614968696643,,30.14575555842813,,0.0,4.624496777862017,0.0,0.0,10.737933266932272,,,1.9623551789728517,0.6967490406753646,21.270876393110434,,1.4497987863302462,0.8611876304306584,1.0384900746163592,0.3213602038889938,0.0,1.9109171531207902,2.260617529880478,1.1982577784034913,33.62085320284697,0.9679179302501897,6.094683136412461,14.7588622175981,12.951544181220822,10.692266049185566,0.5748885511651469,0.0,0.9129766693483509,0.0,,0.0,0.7334733712512927,0.0,0.0,0.0,0.0,0.0
229,Tariq Lamptey,Brighton,Defender,4.835871815217684,9.671743630435367,38,19,1.518054399524376,58.67441985128826,1.2898050358454278,0.0,,0.0,,0.0,0.0,22.61228301249578,4.338343705547653,0.7643668612483161,,,3.121805160311136,1.514452846975089,11.98621016827784,,3.520672182006205,10.647097232752087,32.98128218020917,0.6390708151485288,2.0902471220260934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.920664959210776,0.0,0.0,0.0,0.0,0.0,,1.928161223333963,0.36244969658256154,19.060016349583833,0.7937261759048786,0.0,0.0,0.0
230,Dan Burn,Newcastle,Defender,4.799819267738541,5.52706461133529,38,33,0.7062419985775249,0.674690844233056,1.4060989325200153,0.6458907228229938,,0.2200420113753878,,28.188154666130334,1.0754643669446553,0.10096352313167262,0.40631220909416405,0.24220902105862266,,,0.5887065536918555,18.89931772831926,27.403020938872004,,0.7248993931651231,2.1529690760766456,0.1597677037871322,0.3213602038889938,35.18180971288943,0.8917613381230354,0.3229453614114969,1.83732859355202,2.524088078291815,0.0,0.0,0.0,0.0,0.0,1.3414066193853427,0.8709363008442057,2.168319589702333,15.178431986340355,,0.8880997438816165,4.180798216132369,12.712355974395448,0.3244843690430804,15.54212617871576,3.1195693341478314,1.3925608835189731
231,Kristoffer Ajer,Brentford,Defender,4.731436452909401,6.42123518609133,38,28,0.0,,1.2685739380389653,1.312525800711744,,1.3205146795560332,,0.6390708151485288,0.0,0.3213602038889938,0.6489687380861608,20.831079815695603,3.8753443369379625,,19.737840256670047,0.0981177589486426,8.880997438816165,24.43662645082468,0.8917613381230354,0.0,0.1733094074526573,0.4301857467778621,0.3229453614114969,0.0,0.0,,0.0,0.0,0.0,0.0,1.1497771023302938,27.135023574315223,4.682707740466705,23.352026629776937,13.160023477518498,9.27699910820452,,2.260617529880478,1.01578052273541,0.0,0.9967366656020443,0.0,10.500206405693952,1.0754643669446553
232,Elijah Adebayo,Luton,Forward,4.665657594803699,6.566481059353355,38,27,0.20192704626334523,,1.130308764940239,0.507890261367705,,0.6967490406753646,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.787198810754912,0.7937261759048786,16.873187190240184,18.004203898690953,4.022828116894345,15.989719493278182,22.32354869732471,,20.2772006719609,4.407478892266126,0.10089171408250357,1.2553429203539825,0.25300906658739597,0.0,0.0,12.056626826029216,11.077282979529949,0.6458907228229938,0.10157805227354101,0.0,10.904060498220643,9.526888161639159,11.676013314888468,,11.681437285550897
233,Harvey Barnes,Newcastle,Midfielder,4.659504847662984,8.43148496243778,38,21,3.6321017069701282,7.674608353151012,0.3244843690430804,9.607624501992033,,15.696330144777663,,2.510685840707965,39.36199583017438,1.1105987544483988,45.30381131399929,8.558052077404668,,,0.0,0.9580299309286263,2.2995542046605877,,4.258783934845098,1.0764845380383228,1.7574447416584542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.4400840227507756,4.136560277382646,1.1897760198246283,1.401339245621913,2.946259926695174,22.81657447611856
234,Jan Paul van Hecke,Brighton,Defender,4.6164079535746305,6.265125079851285,38,28,0.0,0.0,0.0,0.0,,0.0,,18.02417837507636,1.53399046670461,6.515403579871665,11.804330547652915,1.0191558149977549,,,1.9376721684689813,28.57267704626335,1.929982993197279,,31.906091649431236,0.8603714935557242,3.1954183427192278,0.4793031113613965,3.3095579432079814,1.53399046670461,0.7528250568612586,16.433580048270315,4.407478892266126,15.985795389869097,2.8249679943100996,12.362837627528966,0.6458907228229938,0.3667366856256464,6.602573397780166,0.0,0.0,0.38218343062415805,,0.0,0.0,0.84336355529132,0.7937261759048786,0.0,0.0,0.39941925946783047
235,Frank Onyeka,Brentford,Midfielder,4.6086807061020245,6.735764108918344,38,26,0.0,,0.0,14.437783807829184,,0.0,,0.0,0.14669467425025856,0.0,0.0,0.0,0.3229453614114969,,2.491183721715637,14.913899360193673,17.681258537279454,3.2928787416004885,0.5095779074988774,0.0,0.0,0.0,0.0,2.510685840707965,0.0,,0.10712006796299793,0.5867786970010342,12.005921654593976,3.435005631423342,7.665180682201959,1.1465502918724741,19.053776323278317,0.0981177589486426,1.9376721684689813,0.0,,15.609025801555681,0.304734156820623,2.778041615667075,36.063744809964874,18.03128921962993,0.0,0.0
236,Rodrigo Bentancur,Spurs,Midfielder,4.586725642020307,7.57806845203355,38,23,5.134313598759049,6.239138668295663,1.453254126351736,10.191558149977547,2.5510617326647074,7.281921648091861,,,2.877257387655185,13.779002086890534,16.066531730221968,3.67465718710404,15.548382562277583,,13.604248631300736,9.586255028157684,,,19.59606676899463,1.4060989325200153,3.352075725026853,15.032865398293032,6.74690844233056,1.7216360587671673,0.0,0.0,0.0,0.0,0.0,0.0,5.4631234661128945,10.015767459708366,2.0604729379214946,0.9129766693483509,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Ezri Konsa Ngoyo,Aston Villa,Defender,4.553118139751085,4.943385408872606,38,35,1.3694650040225262,,2.165706106870229,1.1897760198246283,,0.3924710357945704,,4.077559086553817,5.55725599459642,20.48101795874822,2.426331704337202,5.312711435149654,9.93056986340353,,0.4301857467778621,0.6390708151485288,0.0,,0.0,0.0,1.686988753877973,11.50902955062074,1.8284049409237382,11.545296670461013,2.53009066587396,2.200420113753878,27.543437944523472,1.9162951705504898,21.83698533903482,0.7248993931651231,1.290557240333586,0.3028905693950178,3.6600474293302976,12.06246163592848,0.4036817017643711,10.538329240214889,,0.43264582539077395,0.29435327684592777,3.1954183427192278,0.6369723843735967,1.2110451052931133,0.40631220909416405,1.2898050358454278
238,Virgil van Dijk,Liverpool,Defender,4.5373058189987026,4.7893783644986305,38,36,2.438621642363776,,0.7498404757409854,0.3226393100833965,,1.2110451052931133,14.627239527389905,0.40385409252669047,6.847325020112631,1.1807089774078479,2.787198810754912,12.222244567289364,,,2.0797128894318875,2.260617529880478,,1.0384900746163592,13.115922830725463,9.76909718269778,4.215849375211078,0.7849420715891408,0.7248993931651231,1.2898050358454278,1.776199487763233,3.2577017899358327,10.626380796670631,3.1954183427192278,1.100210056876939,2.524088078291815,0.5199282223579719,1.3115922830725464,2.9557025200619456,13.456056725479035,13.306724847833872,0.7571301944338543,,11.29237585291888,17.439049516220834,0.0,0.0,0.09921577198810982,10.239203928457364,0.49058879474321293
239,Matt Doherty,Wolves,Defender,4.529559530673701,5.7374420721866874,38,30,0.0,,5.249615848753017,0.0,,11.023971561312122,11.96083998722453,4.599108409321175,2.0453206222728135,10.253515224815025,9.76909718269778,11.140487068151785,,,1.312525800711744,0.0,0.07334733712512928,,0.0,0.9080254267425321,0.0,11.132398929845422,2.704036408692337,0.507890261367705,0.5044585704125178,0.29435327684592777,0.5651543824701195,1.7223752608613168,0.0,23.570430597771026,10.904060498220643,0.3226393100833965,0.0,0.0,35.24823299265411,0.9640806116669814,,0.5199282223579719,0.5591869632549626,14.268181409968566,0.0,0.0,0.0,0.0
240,Fabian Schar,Newcastle,Defender,4.481784646362589,4.730772682271622,38,36,0.6053502844950214,0.5060181331747919,0.0,0.0,,0.4400840227507756,,0.9129766693483509,11.077282979529949,10.803096975088968,18.487205513784463,0.8880997438816165,,,1.2755308663323537,9.319018419033,1.3414066193853427,,4.802458479718941,12.70251754885221,8.707339856398704,0.10712006796299793,0.5199282223579719,16.688676470588234,19.376721684689812,2.3166317049134166,0.3028905693950178,0.5377321834723277,1.218936627282492,4.132481420927468,10.400482448556113,1.177961513893325,1.3414066193853427,3.7450260936300843,13.238161705551088,0.5651543824701195,,0.6458907228229938,3.1539354963805586,0.8071337126600285,0.9734531071292414,1.1465502918724741,2.0797128894318875,3.963442514630924
241,Reece Burke,Luton,Defender,4.466698734926619,7.715206905782342,38,22,0.0,,0.726627063175868,30.676571786609383,,19.85734765924789,,0.8071337126600285,0.0,0.7248993931651231,0.0,15.37914044730857,13.779002086890534,0.09061242414564039,1.5977091713596139,12.211687747781765,,0.0,0.0,1.686988753877973,0.4960788599405491,0.3244843690430804,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.393728893948017,23.230030326004552,9.849833523050654,0.10157805227354101,2.3515280122793554,0.504817615658363,9.446151821286284,10.498600207504756,,0.0
242,Said Benrahma,West Ham,Midfielder,4.43580200385762,12.966190472814581,38,13,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.818119519634006,13.03080715974333,0.0,0.0,1.2115622775800712,0.0,0.0,4.19828969834946,0.0,16.44534939544808,24.17557644110276,0.0,2.281962755726526,,8.06820708376422,0.0,0.5199282223579719,6.071172743911023,48.56449390011437,4.709652429534844,24.465354519322904
243,Gonzalo Montiel,Nott'm Forest,Defender,4.396423420479618,11.305088795519017,36,14,0.3229453614114969,,24.62755749610929,1.9070307652533611,,38.47468845448992,,0.0,0.0,0.3226393100833965,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.177961513893325,20.887617359000338,3.1276431365576105,12.313107907253272,10.91373491869208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4835870876910702,,0.0,41.42094838118509,1.2917814456459875,0.0,0.0,,
244,Luca Koleosho,Burnley,Midfielder,4.283251907277406,10.85090483176943,38,15,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6967490406753646,10.12193252326784,1.3725177859988618,2.107924687605539,14.607626709573614,1.631023634621527,1.4124839971550498,13.736486252809962,10.464784598057157,11.1121664626683,2.445754310344828,25.40503509770442,11.937654473085672,18.10329148574665,,37.60814141722663
245,Carlos Baleba,Brighton,Midfielder,4.176285797368027,5.413703811402997,35,27,10.036026307966708,1.471766384229639,0.2976473159643295,0.10712006796299793,,0.18122484829128077,,1.213165852168601,3.4716626351735913,8.240069233367105,20.48101795874822,2.165706106870229,,,13.6713536330867,4.341431494661922,0.0,,0.0,0.645278620166793,1.4835870876910702,1.0384900746163592,0.0,0.0,0.3226393100833965,17.346556717618665,0.0,9.526888161639159,22.498852240398296,3.336003804253848,0.0,0.2200420113753878,0.0,2.826978647686833,18.54410659743433,1.6561281993713517,,0.3213602038889938,0.7248993931651231,0.0,0.0,,,
246,Jack Robinson,Sheffield Utd,Defender,4.162627498343752,4.652348380501841,38,34,0.3226393100833965,,18.588783566058005,13.779002086890534,,0.595294631928659,0.0,0.0,0.0,4.807770188483487,0.12739447687471936,10.904060498220643,,,9.33307968700096,0.383259034110098,13.064044512663084,,15.683411170415555,0.23965155568069826,0.7498404757409854,0.11412208366854386,0.5651543824701195,0.0,8.38780444882444,0.10712006796299793,0.0,10.492738264580371,0.2547889537494387,0.4036817017643711,0.36244969658256154,12.222244567289364,0.6967490406753646,1.9162951705504898,0.674690844233056,0.7067446619217083,,17.439049516220834,0.7937261759048786,11.077282979529949,0.9142024704618691,0.1733094074526573,1.6147268070574843,0.6847325020112631
247,Igor Julio dos Santos de Paulo,Brighton,Defender,4.136310905976148,6.549158934462235,38,24,2.9517724435196198,12.951544181220822,2.281962755726526,5.034643194260903,,0.6342869690194827,,18.71741600488699,9.526888161639159,0.0,8.777579125177809,0.0,,,0.3229453614114969,0.0,1.422092731829574,,5.134313598759049,0.0,3.4236625100563156,0.6390708151485288,0.0,0.0,0.5377321834723277,18.145411303298474,22.61228301249578,4.279026038702334,3.9347768492176387,1.7661196610755667,0.0,1.7603360910031025,0.0,4.038540925266904,2.426331704337202,25.86107880556803,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Ibrahima Konate,Liverpool,Defender,4.107869969784296,7.095411765991057,38,22,0.0,,0.0,0.0,,0.0,4.875746509129968,0.0,4.793127514078842,0.0,2.6405041365046538,0.0,,,0.0,7.10479795105293,,0.0,1.8160508534850641,0.0,23.187171563660925,14.030839529655891,10.601653625039924,13.691776534359157,0.0,21.462505910165483,12.22877155172414,1.4835870876910702,1.833683428128232,0.8077081850533809,0.0,0.0,4.153960298465437,18.623182508062985,1.726826888650197,0.3244843690430804,,0.0,0.0,9.580299309286262,0.0,0.0,0.5436745448738423,0.5887065536918555
249,Cristian Romero,Spurs,Defender,4.107081475664249,4.72936654773459,38,33,8.581638443640125,1.3864752596212584,2.8257719123505978,1.401339245621913,1.7661196610755667,4.407478892266126,,,4.8615728274173815,2.691211345095807,3.63313531587934,5.432101928762494,11.61080516014235,,1.0712006796299793,4.907249597747386,,,6.619115886415963,2.48771349599695,0.8126244181883281,4.943693990042675,1.1807089774078479,0.0,0.0,0.40631220909416405,1.507078353253652,1.7858838957859768,16.389477091633466,0.0,0.0,0.0,0.0981177589486426,5.934348350764281,15.245491992882563,9.106759115866534,,20.51051077682982,3.2577017899358327,8.434943769389866,0.726627063175868,0.8155118173107635,0.927699910820452,0.3026751422475107
250,Norberto Bercique Gomes Betuncal,Everton,Forward,4.097712385397966,4.78066444963096,35,30,0.0,,0.0,0.4793031113613965,,0.0,0.0,1.6147268070574843,0.7849420715891408,0.0,1.4882365798216473,0.27183727243692113,,,11.216735285374556,9.76909718269778,0.6489687380861608,,0.34236625100563156,0.5199282223579719,0.0,30.5919475088968,0.0,0.3483745203376823,2.426331704337202,0.0,0.0,1.0792953484350685,0.3968630879524393,11.948978372225383,0.0,0.5706104183427193,0.0,0.0,13.121631118096094,0.27183727243692113,,8.467688300718006,13.015031116642959,20.69598784194529,13.349215356773527,,,
251,Jacob Ramsey,Aston Villa,Midfielder,4.060210496090907,9.642999928215904,38,16,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.39941925946783047,40.6911155378486,,24.534136120996443,5.144517687277052,4.254145553257498,0.6945104039167688,0.0,18.1656765793967,1.26504533293698,6.234523655635988,47.72178076102418,1.533036136440392,0.5199282223579719,1.4497987863302462,0.0,0.0,0.0,0.0,0.0,0.0,,1.1897760198246283,0.49058879474321293,0.0,0.0,0.0,0.0,0.0
252,Sasa Lukic,Fulham,Midfielder,4.030962208739289,6.382356830503873,38,24,0.0,,0.0,21.994393669985776,,11.868696701528561,,3.9492287831163,19.215249003984066,0.4960788599405491,14.747838171125023,2.273767450879008,2.2584751705837762,,2.8740897927858784,11.897760198246283,10.373371730083237,,0.3213602038889938,0.0,0.0,0.0,0.1962355178972852,0.0,0.45306212072820196,0.0,13.989423850323485,0.0,0.2152969076076646,0.0,0.0,0.0,0.42168177764566,0.21632291269538698,1.9358358605003794,0.0,,1.7661196610755667,0.0,0.0,0.0,0.9581475852752449,18.46318367709815,12.290944325098462
253,Pau Torres,Aston Villa,Defender,3.9555675445230887,5.183157472133702,38,29,0.0,,1.1465502918724741,0.8652916507815479,,3.4341215632024906,,10.057979080166083,2.6828132387706853,4.641018847795164,0.0,0.7838426707597851,2.583562891291975,,0.3226393100833965,0.0,0.9688360842344906,,0.8077081850533809,0.0,0.0,0.0,0.0,1.2110451052931133,0.0,0.0,33.8996159317212,2.107924687605539,3.9861163714111174,11.145328169913768,0.645278620166793,11.307914590747332,5.813016505406944,5.991288892017457,0.8880997438816165,9.841580199539525,,1.1897760198246283,11.185424520145256,7.417935438455351,1.5287337224966322,0.6458907228229938,0.711046365914787,12.501187270501838
254,Nicolo Zaniolo,Aston Villa,Midfielder,3.8247213188793836,5.507598699186312,36,25,0.0,,13.503814548720252,0.0,,0.0,,0.0,23.187171563660925,1.1098088549075393,1.5597846670739157,0.43546815042210285,0.8880997438816165,,0.0,0.0,11.087790741794727,,0.0,0.168672711058264,0.0,10.715303374715862,0.10157805227354101,0.0,0.25300906658739597,0.4400840227507756,0.20178342816500713,0.0,0.0,0.27183727243692113,0.0,0.0,0.9688360842344906,8.78722370829227,2.3413538702333523,0.17418726016884115,,0.3244843690430804,0.8830598305377834,37.77440969428802,13.63120902559497,8.880997438816165,,
255,Max Aarons,Bournemouth,Defender,3.8202624041234685,7.25849856783459,38,20,1.471766384229639,,0.0,1.3414066193853427,,0.8652916507815479,0.0,1.3925608835189731,1.096372621878716,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,15.032548271216884,1.7207429871114484,0.0,0.0,,0.0,0.0,0.0,0.0,1.0913734918692082,36.91490378741601,0.5651543824701195,1.4805917114351497,0.0,,25.486725768321516,0.8652916507815479,15.600723672834173,1.1098088549075393,20.433822971948448,6.751907274360126,11.948978372225385
256,Nathan Patterson,Everton,Defender,3.8156369145287092,7.249710137604548,38,20,0.0,,0.0,0.0,,0.0,0.0,0.0,6.279536572713126,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.3028905693950178,0.0,1.3934980813507292,25.996411117898596,3.8716717210007587,13.240759817871371,0.7849420715891408,10.219224514775313,0.0,1.1807089774078479,0.0,0.0,3.8753443369379625,0.0,0.5436745448738423,,3.834424890891172,0.0,19.737840256670047,19.657086349534644,14.544636224098234,16.60361053426468,2.9279421708185054
257,Emil Krafth,Newcastle,Defender,3.8117962641139744,8.520485766843002,38,17,3.228534850640114,12.987798751486327,11.356952916507815,0.6458907228229938,,0.6601260341261634,,2.6248079243765083,0.5377321834723277,14.538747330960856,27.32449606158253,4.3597623790552085,,,2.2567084558187793,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.27019928825623,15.056501137225172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,Hugo Bueno Lopez,Wolves,Defender,3.810036912895195,6.580972849546246,38,22,0.6369723843735967,,0.0,20.2772006719609,,0.23965155568069826,0.0,0.9581475852752449,5.059477328780118,0.3229453614114969,4.117553357996585,20.138572777043613,,,0.0,5.65529900332226,0.0,,0.0,0.0,0.0,0.0,0.0,0.304734156820623,10.896305120910386,0.1962355178972852,0.0,7.320094858660595,1.776199487763233,31.81049983113813,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.12739447687471936,1.5977091713596139,17.16669083422843,0.3244843690430804,15.855234839476816
259,Daiki Hashioka,Luton,Defender,3.7909499997760303,6.444614999619252,17,10,14.235856761565838,,0.0,0.0,,15.58975978511128,,0.0,0.1733094074526573,2.35592302778665,31.043981762917934,0.5377321834723277,0.0,0.18122484829128077,0.11412208366854386,0.21424013592599586,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
260,Nathan Collins,Brentford,Defender,3.7485870562840224,4.451447129337277,38,32,0.0,,10.057979080166083,10.904060498220643,,1.422092731829574,,3.994192594678305,0.4400840227507756,0.21424013592599586,0.8652916507815479,17.963643727705115,0.8073634035287423,,1.3414066193853427,0.29435327684592777,10.17277888446215,0.0,1.2739447687471934,26.650650805832694,1.213165852168601,0.4301857467778621,1.1841329918421553,2.0541975060337894,2.0902471220260934,,0.0,0.0,0.0,0.0,0.0,13.88599797934441,0.24220902105862266,0.5887065536918555,3.06798093340922,0.084336355529132,,1.9376721684689813,11.478319906910134,2.0835312117503064,12.685739380389654,1.2553429203539825,1.009635231316726,0.7528250568612586
261,Amari'i Bell,Luton,Defender,3.746862339518573,6.780036614366942,38,21,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.01339245621913,1.855399821640904,3.5940195191313347,2.1827469837384164,1.8387447579107892,1.856935828116107,12.264719868580324,0.5867786970010342,11.21138223465641,,18.71741600488699,25.486725768321516,0.8071337126600285,33.09540426387772,0.0,0.0,0.0,0.0,0.0,0.08073634035287422,0.609468313641246,11.409265541059094,0.0,1.130308764940239,0.8830598305377834,,0.7571301944338543
262,Oscar Bobb,Man City,Midfielder,3.7344611830218586,10.13639463963076,38,14,0.0,0.0,1.514452846975089,0.0,,11.410736103206222,,0.0,9.82571378290863,21.112585478680614,11.247607136114782,0.0,,,0.0,0.0,0.0,36.9263673541963,0.0,0.0,0.0,0.0,2.0835312117503064,7.261386375387798,0.0,,0.0,0.0,0.8569605437039834,0.0,0.0,0.0,25.64331603321623,0.0,0.0,0.0,,12.976950882578665,0.0,0.24220902105862266,0.8077081850533809,0.0,0.0,0.0
263,Amad Diallo,Man Utd,Midfielder,3.69873371879072,15.616875701560819,38,9,26.17507243614182,23.61335373317014,45.60782505910166,0.11412208366854386,,16.79315879339784,,9.681848500517063,2.9902099968061324,0.0,0.0,0.0,,,0.0,0.0,2.120233985765125,,0.0,0.0,0.0,0.0,0.0,13.456056725479035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,Alexandre Moreno Lopera,Aston Villa,Defender,3.6907723250519937,6.678540397713131,38,21,0.0,,0.0,0.3244843690430804,,0.0,,0.0,0.9581475852752449,0.0,0.0,1.0451235610130467,2.260617529880478,,0.3226393100833965,0.6390708151485288,13.133111364067538,,1.514452846975089,28.08400639120095,8.654985780765255,4.067846651512502,30.676571786609383,21.475866533864544,21.337097948870397,0.9535153826266806,4.338343705547653,0.191629517055049,0.0,0.27183727243692113,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
