GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,GW16,GW17,GW18,GW19,GW19*,GW20,GW21,GW22,GW23,GW24,GW24*,GW25,GW25*,GW26,GW26*,GW27,GW27*,GW28,GW29,GW30,GW31,GW32,GW32*,GW33,GW34,GW35,GW35*,GW35**,GW36,GW37,GW38
0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,90.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
90.0,88.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,71.0,90.0,90.0,90.0,90.0,45.0,0.0,28.0,,90.0,90.0,90.0,90.0,90.0,,90.0,,90.0,,90.0,,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,,,90.0,90.0,90
90.0,57.0,90.0,45.0,90.0,90.0,78.0,90.0,90.0,0.0,90.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
45.0,89.0,73.0,65.0,12.0,0.0,0.0,4.0,0.0,62.0,63.0,28.0,0.0,90.0,0.0,0.0,45.0,0.0,0.0,,0.0,11.0,7.0,61.0,0.0,,0.0,,60.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,23.0,0.0,0.0,,,0.0,0.0,45
78.0,90.0,90.0,81.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,35.0,90.0,0.0,45.0,0.0,0.0,0.0,0.0,,0.0,0.0,90.0,0.0,61.0,,45.0,,0.0,,22.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,66.0,64.0,24
0.0,0.0,0.0,0.0,12.0,20.0,11.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,66.0,0.0,90.0,61.0,,82.0,90.0,0.0,90.0,90.0,,67.0,,45.0,,67.0,,0.0,11.0,27.0,0.0,73.0,,0.0,1.0,32.0,,,0.0,90.0,65
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,45.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,,0.0,,0.0,,0.0,,45.0,7.0,2.0,0.0,0.0,,0.0,0.0,12.0,,,7.0,25.0,0
,,,,,0.0,16.0,85.0,90.0,90.0,81.0,62.0,90.0,24.0,82.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,28.0,10.0,,45.0,,29.0,,11.0,,76.0,83.0,90.0,90.0,85.0,,90.0,89.0,77.0,,,90.0,28.0,0
,,,,,,90.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,,90.0,,90.0,,90.0,,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,,,90.0,90.0,90
,,,,,,,,,,,,,,,,,67.0,17.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,17.0,0.0,0
,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,6.0,,0.0,,4.0,88.0,86.0,86.0,4.0,,66.0,1.0,32.0,,,90.0,90.0,90
,,,,,,,,,,,,,,,,,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
0.0,0.0,90.0,67.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,,9.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
,0.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,,90.0,,90.0,90.0,90.0,,90.0,90.0,90.0,,,90.0,90.0,90
,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
,50.0,0.0,0.0,90.0,0.0,0.0,0.0,6.0,23.0,0.0,0.0,1.0,21.0,73.0,90.0,,90.0,90.0,41.0,90.0,90.0,90.0,90.0,86.0,0.0,0.0,,0.0,0.0,27.0,,90.0,,32.0,90.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,45.0,90.0,70.0,90.0,90.0,90.0,90.0,,80.0,90.0,0.0,,0.0,,0.0,0.0,90.0,,90.0,90.0,90.0,,,90.0,75.0,90
,90.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,90.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
,69.0,0.0,0.0,13.0,6.0,45.0,20.0,90.0,90.0,74.0,58.0,64.0,8.0,16.0,0.0,,2.0,18.0,0.0,74.0,33.0,76.0,0.0,90.0,90.0,80.0,,87.0,1.0,4.0,,12.0,,12.0,0.0,2.0,,17.0,29.0,23.0,,,25.0,0.0,20
,0.0,0.0,76.0,76.0,88.0,72.0,69.0,0.0,80.0,15.0,31.0,25.0,81.0,90.0,78.0,,87.0,62.0,90.0,0.0,0.0,0.0,90.0,90.0,90.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,4.0,4.0,,,25.0,0.0,1
,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,83.0,0.0,90.0,,90.0,90.0,90.0,,90.0,,90.0,90.0,90.0,,90.0,90.0,90.0,,,90.0,90.0,0
,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,80.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,,90.0,,90.0,90.0,90.0,,90.0,90.0,90.0,,,90.0,90.0,90
,0.0,0.0,22.0,68.0,83.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,45.0,25.0,30.0,28.0,90.0,90.0,71.0,39.0,0.0,,0.0,0.0,67.0,,65.0,,89.0,90.0,87.0,,0.0,15.0,0.0,,,20.0,90.0,88
,90.0,90.0,90.0,90.0,90.0,90.0,83.0,90.0,66.0,90.0,69.0,81.0,90.0,90.0,90.0,,79.0,71.0,90.0,90.0,61.0,0.0,0.0,0.0,0.0,0.0,,17.0,90.0,90.0,,90.0,,90.0,90.0,90.0,,90.0,85.0,85.0,,,64.0,90.0,90
,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,,90.0,,90.0,90.0,90.0,,90.0,90.0,90.0,,,90.0,90.0,90
,20.0,90.0,13.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,20.0,8.0,0.0,0.0,0.0,,10.0,27.0,0.0,15.0,56.0,90.0,90.0,0.0,0.0,90.0,,72.0,90.0,85.0,,77.0,,77.0,90.0,2.0,,72.0,60.0,66.0,,,64.0,14.0,45
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
,39.0,0.0,0.0,21.0,0.0,17.0,90.0,16.0,0.0,85.0,90.0,90.0,68.0,0.0,90.0,,64.0,90.0,64.0,59.0,75.0,0.0,0.0,18.0,25.0,0.0,,0.0,0.0,22.0,,24.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,,90.0,,90.0,0.0,0.0,,90.0,90.0,90.0,,,0.0,0.0,0
,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,8.0,,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,,90.0,90.0,62.0,,0.0,,57.0,0.0,90.0,,90.0,90.0,90.0,,,90.0,90.0,90
,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,45.0,0.0,0.0,0.0,0.0,25.0,90.0,,90.0,90.0,90.0,,90.0,,90.0,90.0,87.0,,90.0,90.0,90.0,,,90.0,90.0,45
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,90.0,90.0,,0.0,0.0,0.0,,,90.0,0.0,0
,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,86.0,0.0,0.0,,25.0,45.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,,90.0,,90.0,90.0,90.0,,90.0,74.0,90.0,,,69.0,90.0,69
,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,90
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,4.0,0.0,0.0,3.0,73.0,81.0,,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,90.0,90
,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,14.0,13.0,0.0,0.0,0.0,9.0,,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0
0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0
5.0,0.0,45.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,90.0,90.0,,90.0,0.0,90.0,90.0,90.0,90.0,90.0,,90.0,,90.0,90.0,90.0,,90.0,,90.0,90.0,0.0,,85.0,0.0,90.0,77.0,,,87.0,88
0.0,0.0,17.0,0.0,0.0,0.0,13.0,3.0,3.0,11.0,78.0,90.0,70.0,0.0,0.0,71.0,0.0,,74.0,0.0,76.0,0.0,0.0,61.0,70.0,,0.0,,64.0,0.0,0.0,,0.0,,0.0,0.0,13.0,,0.0,0.0,0.0,25.0,,,1.0,0
90.0,90.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,90.0,90.0,28.0,90.0,,90.0,,0.0,0.0,90.0,,0.0,,90.0,0.0,66.0,,0.0,9.0,90.0,0.0,,,0.0,0
84.0,78.0,0.0,90.0,90.0,90.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,65.0,45.0,71.0,0.0,,64.0,0.0,90.0,90.0,90.0,90.0,90.0,,14.0,,0.0,90.0,90.0,,90.0,,71.0,60.0,90.0,,90.0,0.0,22.0,90.0,,,90.0,59
0.0,78.0,45.0,7.0,0.0,0.0,0.0,70.0,90.0,90.0,23.0,81.0,19.0,24.0,45.0,0.0,76.0,,90.0,90.0,90.0,90.0,73.0,90.0,90.0,,75.0,,90.0,9.0,79.0,,0.0,,90.0,82.0,0.0,,0.0,0.0,0.0,0.0,,,58.0,65
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,,90.0,90.0,0.0,,90.0,,0.0,90.0,90.0,,90.0,0.0,90.0,0.0,,,90.0,90
90.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,,0.0,0.0,90.0,,0.0,,90.0,90.0,90.0,,0.0,90.0,45.0,90.0,,,2.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0
90.0,90.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,90.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,90.0,,0.0,0.0,0.0,90.0,,,0.0,45
90.0,90.0,90.0,82.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,73.0,90.0,63.0,,0.0,0.0,0.0,0.0,16.0,15.0,20.0,,90.0,,90.0,90.0,10.0,,90.0,,0.0,29.0,0.0,,90.0,24.0,67.0,0.0,,,31.0,0
0.0,0.0,0.0,0.0,18.0,9.0,72.0,90.0,86.0,82.0,29.0,0.0,0.0,0.0,0.0,0.0,63.0,,74.0,23.0,81.0,0.0,0.0,0.0,0.0,,14.0,,77.0,65.0,0.0,,68.0,,32.0,7.0,76.0,,16.0,65.0,75.0,12.0,,,0.0,30
90.0,45.0,90.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,,0.0,0.0,0.0,0.0,54.0,90.0,90.0,,0.0,,90.0,90.0,90.0,,90.0,,57.0,0.0,90.0,,90.0,90.0,45.0,0.0,,,0.0,0
90.0,90.0,90.0,90.0,89.0,70.0,90.0,86.0,75.0,73.0,90.0,90.0,90.0,90.0,45.0,18.0,90.0,,15.0,22.0,0.0,90.0,90.0,74.0,90.0,,90.0,,12.0,90.0,89.0,,21.0,,90.0,0.0,23.0,,86.0,90.0,90.0,0.0,,,90.0,90
0.0,11.0,90.0,90.0,1.0,19.0,76.0,90.0,90.0,78.0,11.0,22.0,19.0,90.0,90.0,0.0,0.0,,25.0,90.0,13.0,45.0,0.0,0.0,19.0,,45.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,3.0,14.0,0.0,0.0,,,0.0,0
0.0,0.0,0.0,7.0,86.0,80.0,0.0,0.0,0.0,16.0,60.0,0.0,90.0,83.0,90.0,90.0,90.0,,90.0,90.0,14.0,45.0,25.0,0.0,0.0,,0.0,,25.0,24.0,1.0,,67.0,,45.0,90.0,90.0,,73.0,0.0,90.0,90.0,,,90.0,90
90.0,90.0,90.0,0.0,71.0,18.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,8.0,79.0,90.0,90.0,69.0,,90.0,,90.0,80.0,24.0,,78.0,,45.0,90.0,90.0,,90.0,75.0,0.0,90.0,,,90.0,90
0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0
10.0,0.0,45.0,82.0,0.0,0.0,17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,45.0,90.0,26.0,,15.0,67.0,90.0,72.0,64.0,28.0,77.0,,30.0,,45.0,0.0,65.0,,11.0,,0.0,75.0,23.0,,0.0,0.0,14.0,45.0,,,0.0,0
90.0,90.0,90.0,0.0,3.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,90.0,0.0,0.0,,0.0,90.0,0.0,17.0,90.0,90.0,12.0,,90.0,,45.0,90.0,90.0,,22.0,,90.0,14.0,90.0,,4.0,90.0,90.0,90.0,,,90.0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,26.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,90.0,90.0,45.0,,,0.0,0
0.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,81.0,90.0,90.0,90.0,90.0,9.0,90.0,90.0,90.0,,90.0,90.0,75.0,0.0,0.0,61.0,0.0,,0.0,,90.0,90.0,0.0,,90.0,,0.0,90.0,0.0,,90.0,80.0,0.0,90.0,,,90.0,90
0.0,0.0,72.0,90.0,0.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,90.0,,90.0,90.0,90.0,90.0,35.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,28.0,0.0,0.0,,90.0,90.0,0.0,90.0,,,90.0,90
79.0,45.0,90.0,90.0,90.0,71.0,85.0,0.0,0.0,7.0,66.0,67.0,70.0,6.0,16.0,18.0,13.0,,0.0,66.0,90.0,10.0,0.0,0.0,0.0,,0.0,,0.0,1.0,90.0,,90.0,,18.0,90.0,66.0,,0.0,90.0,0.0,64.0,,,0.0,24
,,0.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,90.0,0.0,,90.0,,90.0,90.0,90.0,,90.0,,90.0,90.0,0.0,,90.0,90.0,90.0,0.0,,,90.0,45
,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0
,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0
0.0,9.0,15.0,0.0,82.0,90.0,83.0,0.0,90.0,8.0,9.0,0.0,0.0,21.0,15.0,0.0,0.0,0.0,11.0,,24.0,78.0,72.0,25.0,61.0,,0.0,,0.0,0.0,0.0,,0.0,,6.0,0.0,,,0.0,0.0,0.0,18.0,,0.0,0.0,0
0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,0.0,90.0,0.0,0.0,0.0,0.0,90.0,,90.0,0.0,90.0,90.0,0.0,,90.0,,90.0,90.0,90.0,,90.0,,90.0,90.0,,,0.0,0.0,90.0,0.0,,90.0,90.0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0
0.0,90.0,90.0,90.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0
90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,,90.0,,90.0,90.0,90.0,,90.0,,90.0,90.0,,,90.0,90.0,90.0,90.0,,0.0,90.0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,90.0,90.0,90.0,90.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,17.0,90.0,57
90.0,90.0,87.0,71.0,90.0,0.0,0.0,90.0,90.0,81.0,72.0,90.0,90.0,74.0,74.0,16.0,90.0,90.0,90.0,,90.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0
73.0,87.0,90.0,66.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,,0.0,45.0,0.0,0.0,0.0,,1.0,,11.0,61.0,0.0,,0.0,,0.0,31.0,,,7.0,0.0,0.0,0.0,,72.0,81.0,87
0.0,0.0,8.0,0.0,2.0,0.0,6.0,5.0,13.0,24.0,90.0,90.0,69.0,0.0,90.0,90.0,47.0,80.0,0.0,,72.0,0.0,17.0,14.0,75.0,,15.0,,90.0,90.0,73.0,,90.0,,76.0,90.0,,,90.0,67.0,90.0,77.0,,90.0,78.0,0
90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,62.0,90.0,90.0,90.0,90.0,0.0,,90.0,90.0,1.0,0.0,90.0,,90.0,,90.0,90.0,90.0,,90.0,,90.0,90.0,,,90.0,90.0,90.0,90.0,,90.0,90.0,88
90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,90.0,0.0,90.0,90.0,90.0,,90.0,5.0,0.0,0.0,0.0,,90.0,,90.0,90.0,90.0,,90.0,,90.0,90.0,,,90.0,90.0,90.0,90.0,,90.0,90.0,90
