,Name,Team,Position,xA per fixture adj,xA per game adj,Team games,Played,GW38,GW37*,GW37,GW36*,GW36,GW35,GW34*,GW34,GW33*,GW33,GW32,GW31*,GW31,GW30,GW29*,GW29,GW28*,GW28,GW27*,GW27,GW26*,GW26,GW25*,GW25,GW24,GW23*,GW23,GW22*,GW22,GW21*,GW21,GW20,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7,GW6,GW5,GW4,GW3,GW2,GW1
261,Tyrone Mings,Aston Villa,Defender,3.4378201595131244,3.6288101683749647,38,36,0.0,1.1857685707281196,0.33328165374677,16.30818728092138,0.23715371414562392,0.22266083553918747,,0.16807401615845716,,,0.9323855421686748,,0.5731595319211968,0.6949353448275862,,18.74083704115684,9.056624271330154,0.18394181403308618,,16.751984063745024,,0.6854258004517073,,0.7234889917262657,9.227503974562799,,12.57649560117302,,11.658420889987637,,0.0,,0.8671896010757508,,0.5937622281045,0.48440160240360536,0.2521110242376857,1.98859081097749,0.7776571920757966,0.8221832669322711,0.7357672561323447,0.7173526140155729,0.0,0.0955265886535328,0.8287871485943775,0.298933868974042,10.685293255131965,0.8671896010757508,0.0,9.676665264338801,0.6854258004517073
262,Yoane Wissa,Brentford,Midfielder,3.436164563637051,4.352475113940264,38,30,23.49595919448861,,6.430087976539589,,0.8277381631488878,1.2953800988875155,,0.0,,1.285173375846951,11.029296440489434,,0.4335948005378754,18.74025280166797,,0.3952561902427066,,0.5195419495914374,,13.022801851072781,,1.7373383620689657,,0.7776571920757966,0.0,,0.2865797659605984,1.7936032138442521,18.730195292939406,1.103650884198517,2.701369421620751,0.7954363243909961,21.890629482071716,,,1.0281387006775609,0.0,1.139582329317269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48440160240360536,0.0,0.0,0.5194941195424521,0.11109388458225668,0.0
263,Mohamed Naser El Sayed Elneny,Arsenal,Midfielder,3.4040680860106525,9.239613376314628,38,14,6.619208211143695,,11.123643247791334,2.900755020080321,15.720932697403287,11.567310901001113,,15.245627317676144,19.511766024204395,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,,0.0,,,,1.5908726487819922,,0.22266083553918747,0.0,0.0,0.0,0.0,16.740296662546353,9.31492076847567,0.8073360040060089,17.39267968646207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.596577243293247,0.0,0.0
264,Ricardo Domingos Barbosa Pereira,Leicester,Defender,3.3979455229944677,9.222994990984985,38,14,10.576654306902455,0.0,0.0,0.0,0.0,0.0,,0.0,2.4585630498533724,0.0,0.0,,0.0,0.0,,2.200628591954023,,0.0,,9.169943613630792,,15.093201007258184,,11.38797274749722,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.34175940646528885,0.0,13.256335313955356,2.092537082818294,0.0,10.118558470213289,26.00154581673307,0.0,7.644688686845437,2.062388765294772,16.71715301436824
265,Harvey Elliott,Liverpool,Midfielder,3.395653020182382,21.505802461155085,38,6,0.0,,36.14456645750143,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,11.1769220745374,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.986857445680975,37.14462124607799,30.988085315028197,0.5937622281045
266,Pierre-Emerick Aubameyang,Arsenal,Forward,3.385577607938148,9.189424935832117,38,14,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.28368035190615837,2.092537082818294,5.245295190015425,16.631121682523787,1.5422080510163414,2.521110242376857,25.559110681488644,17.552833763996556,2.8776414342629484,3.418746987951807,29.56516303015445,16.69956266543906,2.784027135368486,1.8789108023307934,0.0
267,Steven Bergwijn,Spurs,Midfielder,3.375041221196802,5.130062656219139,38,25,7.7189089653585,,0.0,0.5791127873563219,0.48440160240360536,0.2521110242376857,,0.0,,0.3083187250996016,1.766280006444337,,0.0,9.235914905450501,0.0,0.298933868974042,,1.4184017595307918,,0.9398383677795444,0.23715371414562392,0.0,,0.6686861205747295,0.09197090701654309,,3.324226804123711,,11.849218139171228,,0.0,0.0,17.33064599483204,0.0,,,0.22266083553918747,0.20713023928055244,,0.0,0.0,2.092537082818294,0.0,0.0,0.0,0.0,0.0,0.0,3.5128072273149993,22.16216856761961,43.55013876040703
268,Kristoffer Ajer,Brentford,Defender,3.366734195353869,5.330662475976959,38,24,0.5980789613142554,,2.5531231671554253,,10.300741585852824,4.384363411619283,,0.0,,18.420818387139633,1.4347052280311459,,1.0117212012550425,13.109773260359656,,0.8695636185339545,,8.238450914949937,,0.452180619828916,,12.74048132183908,,5.887975882859603,0.7954363243909961,,1.815005184417123,0.0,17.115523284927388,1.6554763262977756,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9244070888715143,0.0,0.0,6.943089634451677,0.3821063546141312,1.0277290836653388,3.6364588367971646,0.66656330749354,12.97212643678161
269,Nathan Tella,Southampton,Midfielder,3.3589997587519917,9.117285059469692,38,14,0.0,,16.79258888332499,,0.0,1.7775021533161068,,11.716111553784861,0.0,0.0,0.0,,0.2563195548489666,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,1.815005184417123,,2.0713023928055243,0.0,0.0,,2.3329715762273904,24.901849856321842,5.755282868525897,13.025736252280428,39.39799699549324,0.0,0.0,0.0,0.0,0.0,7.515643209323174,0.0,0.0,0.0,0.0,0.0,0.28368035190615837
270,Ashley Barnes,Burnley,Forward,3.3335970813230578,5.507682134359834,38,23,15.28370495021736,0.7272917673594329,1.139582329317269,,11.740567101659417,1.7992427261857316,,0.8597392978817953,0.0,0.0,0.0,0.0,0.19885908109774902,,,0.0,,0.0,0.2521110242376857,0.0,0.0,0.0,,0.48440160240360536,0.09964462299134734,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.585168054270737,0.44532167107837495,1.0924811050299714,5.212015086206897,10.212492668621701,9.911022787493376,54.25297946920381,10.380063745019921
271,Shandon Baptiste,Brentford,Midfielder,3.3207296865877134,5.735805822287869,38,22,0.5126391096979332,,0.0,,1.011679977181974,0.0,,0.0,,0.0,0.0,,0.0,18.488141777430286,,0.0,,0.0,,0.0,,0.926580459770115,,0.33328165374677,0.0,,1.337372241149459,12.555222496909764,1.9376064096144214,10.300741585852824,11.013275334299983,20.283626271970398,4.419235059760957,,,19.791669988043047,1.623357180710122,1.657574297188755,9.83425219941349,0.0,0.0,0.0,0.0,0.0,0.08966907675194662,7.10455683525288,1.528425418456525,1.4388207171314742,0.0,0.0,0.0
272,Jean-Philippe Mateta,Crystal Palace,Forward,3.302971413574865,5.705132441629312,38,22,0.0,3.1204838709677416,25.24741420976317,,3.6841636774279265,0.8277381631488878,,2.8195151033386328,,12.661057355209648,0.5882590565546,,1.0424030172413794,,,21.675639839654643,,10.985557695156272,,0.5533586663397891,1.7135645011292682,0.0,,0.3106953589208286,1.5586258487743123,,17.438457686529794,,2.6720956175298807,,10.939627363737486,2.894590862009437,2.900755020080321,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8789108023307934
273,Thiago Emiliano da Silva,Chelsea,Defender,3.2928479153788324,3.9102568995123637,38,32,1.6278862760728046,,12.43747719572583,0.0,1.528425418456525,15.129618768328445,1.3950247218788627,2.1520578420467187,,1.505693247126437,0.7357672561323447,,12.427814356833146,,,0.0,3.933674761192312,1.2648198087766611,,,,1.4442204995693368,,,,,0.5179919678714859,1.6443665338645421,0.7954363243909961,,1.6146720080120178,0.0,1.6623811825358468,2.2926381276847874,6.146407624633431,2.477755696873344,1.165697997775306,0.5140693503387804,1.5943139678615574,1.1765181131092,1.2648198087766611,4.702678446220727,8.832213143054437,0.0,10.76059612093554,0.596577243293247,11.085028112449798,10.701578862574513,0.0,0.0,0.0
274,Will Hughes,Crystal Palace,Midfielder,3.2701320664711613,7.766563657869008,38,16,1.8932478368355994,1.6075219941348973,0.0,,10.881134582170851,0.18394181403308618,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,2.0562774013551217,0.0,,7.870949092660991,10.019737599263436,,0.6458688032048072,,1.3360478087649403,,24.479657953281425,29.391230291172747,16.67934136546185,,1.3795636052481464,15.413299120234605,0.0,0.4271992580816111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,Lukas Rupp,Norwich,Midfielder,3.256678312807933,6.513356625615866,38,19,0.0,,0.3821063546141312,1.4286291373468856,10.5809510567297,0.4155952956339617,,0.0,,0.0,0.6324099043883306,,0.0,,,0.5980789613142554,3.324226804123711,0.0,,1.1956217912150602,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,23.715420271940665,0.0,25.95516757817978,35.72694415642127,0.0,0.0,0.0,0.0,0.0,0.6324099043883306,0.0,0.0,2.6639188218390806,12.3534401876466,0.596577243293247,3.55227841762644
276,Callum Wilson,Newcastle,Forward,3.214019602636423,6.78515249445467,38,18,8.932789899485169,,12.508836206896554,,0.994295405488745,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,0.0,7.5566450817144615,0.0,0.2521110242376857,11.067173326795784,23.973149959719183,0.926580459770115,12.84207483539425,0.3083187250996016,2.312505602868669,1.7775021533161068,25.38160642570281,0.0,0.0,0.0,0.0,1.1956217912150602,11.117174158208474,0.9863598442714128
277,Adam Masina,Watford,Defender,3.2017969953748344,8.111219054949581,38,15,20.234424025100854,,1.4286291373468856,1.7020821114369502,0.11109388458225668,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.8287871485943775,4.124777530589544,,,,0.0,0.0,0.4335948005378754,21.345400052124056,18.7331891223733,0.0,13.795636052481463,5.862727272727273,0.3229344016024036,0.0,0.0,0.0,0.0,20.408883534136546,12.024430278884463,0.3116964717254712
278,James Tarkowski,Burnley,Defender,3.168979967982917,3.4406068223814525,38,35,10.219282008133503,21.299258901240535,0.0,,0.10389882390849042,9.595961206323901,,0.0,0.2759127210496293,9.504922135706341,0.37110139256531244,0.6619208211143695,0.0,,,10.770772442588726,,0.2890632003585836,0.2521110242376857,0.4443755383290267,0.41439357429718876,0.0,,5.651352028042063,0.49822311495673666,8.824857180815732,11.929723419540231,,,,0.34175940646528885,0.49822311495673666,,,,0.0,0.2713083718973496,0.0,,22.774246339362616,0.5781264007171673,0.3106953589208286,0.8277381631488878,0.596577243293247,0.44532167107837495,0.2521110242376857,1.0424030172413794,0.18912023460410557,0.08543985161632221,0.48440160240360536,0.6166374501992032
279,Leon Bailey,Aston Villa,Midfielder,3.162630406404577,6.676664191298552,38,18,0.0,0.0,0.0,0.0,0.0,3.1172516975486246,,9.916366953348971,,,0.9323855421686748,,1.9105317730706561,1.1582255747126438,,16.588779199110125,0.0,0.2759127210496293,,0.0,,5.397728178557195,,0.2713083718973496,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.39771816219549805,28.44003445305771,1.6443665338645421,3.58686537364518,2.4210650723025586,14.82528735632184,0.0,0.0,0.0,0.28368035190615837,16.332070820259975,0.0,0.0,12.680377308356585
280,Nikola Vlasic,West Ham,Midfielder,3.1288393563700936,5.763651445944909,35,19,0.0,,0.0,,0.6679825066175624,0.0,,0.0,,22.45055160578573,1.4499116749638667,,0.0,0.31079518072289153,,0.0,,17.115523284927388,,0.0,,10.128845884167719,,0.08403700807922858,0.0,,0.0,,1.110718071012189,12.914328461272873,0.8887510766580534,1.1138169257340242,0.7357672561323447,,0.0,24.980191223339055,0.0,0.0,0.0,1.9105317730706561,0.0,0.7272917673594329,0.0,0.0,0.0,1.0252782193958665,1.5943139678615574,10.300741585852824,,,
281,Eric Dier,Spurs,Defender,3.0802748380656384,3.3442983956141217,38,35,0.5937622281045,,12.411044373620985,0.8107579022988506,0.1614672008012018,0.2521110242376857,,1.8641721535249718,,1.7471394422310758,0.0,,10.309718132099285,0.44834538375973304,0.3083187250996016,0.7971569839307787,,0.7564809384164223,,0.08543985161632221,1.5019735229222848,0.0,,0.0,0.0,,0.4335948005378754,,0.0,,2.570346751693902,11.956217912150601,1.4442204995693368,5.8128192288432645,,,2.375048912418,0.3106953589208286,,14.268455219925809,0.28368035190615837,0.6975123609394314,0.9863598442714128,0.5426167437946992,10.701578862574513,16.44680316091954,15.031286418646348,0.0,0.9424604756210976,0.0,0.19885908109774902
282,Marc Guehi,Crystal Palace,Defender,3.0703625811451407,3.2409382800976485,38,36,0.0,0.18912023460410557,22.64994361205091,,0.17135645011292683,0.45985453508271545,,8.800304716481188,,1.9895947272472305,0.3361480323169143,,0.6949353448275862,,,20.880203515263645,,0.47763294326766403,,0.6324099043883306,1.1138169257340242,15.609412819363516,,1.3463465553235907,4.082115318218437,,1.1302704056084125,,0.8221832669322711,,1.0760289210233593,0.22266083553918747,0.0,,0.2759127210496293,0.4728005865102639,0.09964462299134734,0.5126391096979332,1.4545835347188658,1.0276660946310372,0.5731595319211968,0.596577243293247,4.069625578460244,2.432273706896552,0.5882590565546,2.1582310756972114,0.9688032048072107,0.7251887550200803,0.6276835372636262,0.20713023928055244,17.199260421335726
283,Sean Longstaff,Newcastle,Midfielder,3.0401033541443674,4.813496977395249,38,24,1.4229222848737437,,30.692977729885058,,2.585168054270737,0.0,,2.0781677983657496,0.0,0.0,0.0,,0.0,,0.0,1.1562528014343345,0.2759127210496293,0.10277290836653388,,0.0,,0.0,,0.0,0.0,,0.6835188129305777,,2.141955626411585,,,,12.156644004944374,0.0,0.0,0.0,0.0,0.0,0.0,0.6213907178416572,0.0,1.445316001792918,1.9996899224806202,2.175566265060241,7.260020737668492,11.309525707453169,10.252782193958666,1.7936032138442521,23.452581289218486,1.5584823586273562,0.35867630700778647
284,Fabian Schar,Newcastle,Defender,3.030888936893084,4.606951184077488,38,25,0.0,,1.1582255747126438,,0.0,0.6458688032048072,,0.0,22.774246339362616,8.655811832160543,10.603451340542142,,0.31079518072289153,,5.200806451612904,0.0,0.09197090701654309,0.20554581673306777,,12.738509715753974,,9.504922135706341,,0.4155952956339617,0.09456011730205278,,0.08543985161632221,,0.6854258004517073,,,,0.39857849196538936,0.0,0.0,1.5126661454261143,8.063226280951213,0.22266083553918747,11.929723419540231,11.495728280070658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2759127210496293,8.104108264862253,0.0
285,Salomon Rondon,Everton,Forward,2.9425684758935486,5.14949483281371,35,20,0.0,0.0,0.0,0.0,2.184962210059943,0.722658000896459,,0.1614672008012018,,9.075996872556686,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,1.110718071012189,0.0,,0.0,,1.0390838991828748,,11.40779282868526,,,,0.0,22.885340223944876,0.0,1.2917376064096144,11.702858519351212,1.5908726487819922,0.0,0.0,4.28391125282317,3.766101223581758,12.35593325092707,18.703510185291748,0.3116964717254712,0.3952561902427066,,,
286,Emil Krafth,Newcastle,Defender,2.832089215167527,5.380969508818302,38,20,0.0,,15.05693247126437,,1.98859081097749,1.2917376064096144,,1.929727241339625,13.664547803617571,1.5126661454261143,1.1463190638423937,,0.0,,1.7020821114369502,0.0,1.103650884198517,1.6443665338645421,,15.741898185321983,,12.19499443826474,,10.909376510391494,0.0,,0.0,,0.0,,,,11.060553152039555,0.0,0.0,0.0,0.0,0.0,1.2740481321839083,0.0,0.8221832669322711,1.3007844016136263,12.109233419465978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165697997775306
287,Jonathan Rowe,Norwich,Midfielder,2.826128863748998,4.782679615575227,22,13,0.0,,13.469249000148125,0.0,0.0,0.20779764781698085,,12.932365727107,,0.09964462299134734,0.0,,0.0,,,0.5126391096979332,0.722658000896459,21.852240244098283,,0.0,,0.0,,0.0,0.11109388458225668,,0.0,,0.0,,0.26900723025583984,11.998139534883721,0.0,,0.0,,,,,,,,,,,,,,,,
288,Romain Saiss,Wolves,Defender,2.7947763886073305,3.425854927970276,38,31,0.0,,0.0,0.0,0.4335948005378754,1.3360478087649403,,1.0276660946310372,,,0.0,,0.0,9.312943826179122,,0.8510410557184751,1.970599176298658,4.4437553832902665,,11.208634593993327,0.3474676724137931,8.823885848319,,0.8287871485943775,13.667061781609197,,0.0,,0.0,,1.49466934487021,,,0.722658000896459,0.7194103585657371,0.0,1.2917376064096144,1.1067173326795783,1.0390838991828748,12.374332591768633,0.66656330749354,2.8368035190615837,0.5126391096979332,0.8311905912679234,1.4469779834525314,1.1956217912150602,2.278432632086077,1.4565298259598778,0.39857849196538936,11.913815261044176,9.664255929111286
289,Jack Cork,Burnley,Midfielder,2.7825422928029147,5.286830356325538,38,20,2.1704669751787966,1.1428870629933947,1.8647710843373495,,11.428870629933945,2.570346751693902,,27.51165753221745,1.5635054192812323,5.7388209121245835,0.0,0.0,1.98859081097749,,,0.0,,0.0,0.0,1.8885960378983633,12.12101204819277,11.61333864541833,,0.0,0.0,0.0,0.0,,,,3.3321542130365662,0.7971569839307787,,,,11.029296440489434,0.0,1.815005184417123,,0.0,0.0,0.0,2.1153308613804906,2.784027135368486,0.0,0.0,0.0,0.0,0.0,1.1302704056084125,1.1305019920318726
290,Saman Ghoddos,Brentford,Midfielder,2.772313371259844,6.1969357710514155,38,17,0.0,,0.0,,0.0,0.0,,1.8647710843373495,,0.42839112528231704,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.33328165374677,28.43684859697811,,13.660302177455192,0.0,0.0,0.0,2.3896729498952793,0.596577243293247,6.474693227091634,,,1.0281387006775609,0.0,0.0,0.0,1.0852334875893983,11.355702612498561,9.090892375582252,0.16807401615845716,2.023442402510085,0.0,0.0,0.0,0.0,26.078604801031094,0.33328165374677,0.0
291,Michael Keane,Everton,Defender,2.6496867263775186,3.1465029875733035,38,32,0.11582255747126438,0.7776571920757966,0.0,0.9424604756210976,0.08403700807922858,0.0,,0.48440160240360536,,0.0,0.298933868974042,0.0,0.26900723025583984,,0.2713083718973496,0.0,,0.8287871485943775,,0.19885908109774902,,0.5518254420992585,,0.17087970323264443,0.18087224793156642,,0.0,,0.22266083553918747,,0.7194103585657371,,,,0.4335948005378754,0.9998449612403101,4.169612068965518,32.777841762643966,1.4499116749638667,0.19885908109774902,0.8287871485943775,10.316871574581544,8.996213630928658,0.08966907675194662,0.19928924598269468,7.644688686845437,0.0,16.047401323853887,0.3083187250996016,0.08543985161632221,10.024828864803197
292,Jesse Lingard,Man Utd,Midfielder,2.647723880785467,6.288344216865484,38,16,0.0,,,,0.0,0.0,0.0,0.5791127873563219,24.865948923385076,38.223443434227185,0.0,,0.0,,,0.0,,0.596577243293247,,0.0,,10.85086115527292,0.0,1.8394181403308618,0.8695636185339545,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.3474676724137931,0.0,0.0,0.0,0.10359839357429719,0.0,9.664255929111286,0.0,0.0,10.5809510567297,1.356541859486748,0.0,0.7357672561323447,0.0
293,Andreas Christensen,Chelsea,Defender,2.625521001981595,5.25104200396319,38,19,0.0,,0.0,1.1961579226285108,0.0,0.0,0.0,0.0,,0.3474676724137931,11.220450656018256,,0.0,,,4.79311457018651,2.8203705834963744,0.0,,,,19.219242032730406,,,,,0.0,0.0,0.0,,0.0,0.9249561752988049,0.3116964717254712,0.0,0.0,0.17087970323264443,2.510734149054505,1.285173375846951,0.0,0.0,9.486148565824957,16.64024680970411,0.0,1.6570419142444195,0.0,0.7954363243909961,22.377253012048193,0.0,0.48440160240360536,2.084806034482759,1.4442204995693368
294,Edinson Cavani,Man Utd,Forward,2.5598555399791407,6.484967367947157,38,15,27.329095607235143,,,,12.846613545816734,11.081467801509554,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0276660946310372,,9.325583982202447,0.0,3.1169647172547124,,1.815005184417123,9.486148565824957,2.6226475950077126,,,0.0,0.0,0.0,0.0,0.0,0.0,3.1079518072289156,0.8073360040060089,0.0,12.103695014662756,0.3116964717254712,0.0,0.0,2.2926381276847874,0.0,0.0
295,Ross Barkley,Chelsea,Midfielder,2.555988091073401,16.187924576798206,38,6,11.052491032283779,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,16.16978005865103,0.0,0.0,0.0,0.0,0.0,51.38330473155185,8.048815032954705,9.277534814132812,0.0,1.1956217912150602,0.0,0.0,0.0,0.0,0.0,0.0
296,Cheikhou Kouyate,Crystal Palace,Defender,2.5530093741186435,3.5931243043151277,38,27,0.298933868974042,0.0,0.4155952956339617,,0.0,0.0,,0.0,,0.7234889917262657,0.2521110242376857,,0.926580459770115,,,21.27792167745914,,0.7642127092282625,,0.47430742829124783,0.8567822505646341,16.332070820259975,,0.0,0.0,,0.0,,0.0,,0.0,1.4844055702612498,2.900755020080321,,1.011679977181974,1.5129618768328446,0.9964462299134733,0.17087970323264443,17.45500241662639,18.89324589360137,2.674744482298918,0.596577243293247,0.0,0.11582255747126438,0.0,0.10277290836653388,1.2917376064096144,2.175566265060241,1.614043381535039,0.8285209571222097,0.8671896010757508
297,Christos Tzolis,Norwich,Midfielder,2.5452274884960304,6.908474611632082,38,14,0.0,,0.0,0.0,0.0,0.0,,0.9947973636236153,,0.0,0.0,,0.5138645418326694,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,19.195703812316715,,0.08966907675194662,12.886890611541773,0.3474676724137931,,0.0,0.0,0.0,13.384546346935915,0.7642127092282625,0.2759127210496293,0.0,0.08543985161632221,0.0,0.0,0.0,13.994897360703813,9.167570081041584,25.017672413793107,0.0,0.0,0.0
298,Tanguy Ndombele,Spurs,Midfielder,2.5386859435500355,10.71889620610015,38,9,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.66656330749354,27.287956935403102,,,0.0,0.0,,0.0,0.0,2.7900494437577255,21.879254727474972,7.777506661057355,15.480924762365072,3.822144396551724,16.765665620797847,0.0,0.0,0.0,0.0
299,Nathaniel Clyne,Crystal Palace,Defender,2.526414896319912,6.000235378759791,38,16,1.3950247218788627,1.9857624633431086,2.5974705977122605,,10.709778132057926,15.083228750713065,,25.03387652358241,,0.9947973636236153,9.244070888715143,,0.5791127873563219,,,0.7954363243909961,,0.1910531773070656,,3.082998283893111,1.7992427261857316,22.113334827431647,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.39857849196538936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,Trevoh Chalobah,Chelsea,Defender,2.501671540149598,4.753175926284236,38,20,0.0,,5.882590565546,7.34782723900371,0.0,0.0,0.0,21.52057842046719,,0.0,0.0,,0.0,,,2.3513392231103634,1.929727241339625,11.067173326795784,,,,0.0,,,,,0.0,0.0,0.0,,2.9064096144216323,0.3083187250996016,3.220863541163203,1.2418456524959265,3.4987243401759534,0.0,0.0,0.9424604756210976,4.384363411619283,1.6807401615845714,0.0,0.0,9.500195649672,6.421037417697125,2.667156303479749,0.0,0.0,0.4155952956339617,0.0,0.0,7.776571920757967
301,Tony Springett,Norwich,Midfielder,2.491043441874835,7.473130325624505,9,3,4.1439357429718875,,0.0,17.647771696638,0.6276835372636262,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,Cristian Romero,Spurs,Defender,2.4614515995796915,4.251598217455831,38,22,0.0,,0.0,0.0,2.583475212819229,4.369924420119886,,13.567030672876182,,1.7471394422310758,0.4155952956339617,,2.8035198429392794,11.208634593993327,12.846613545816734,14.149536464771321,,0.28368035190615837,,9.996462639109698,11.225275802892865,0.39771816219549805,,0.6686861205747295,0.2759127210496293,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.9456011730205278,0.39857849196538936,1.5243743047830924,2.9843920908708457,0.3116964717254712,0.0,0.4335948005378754,0.0,0.0,0.0,0.39771816219549805
303,Boubakary Soumare,Leicester,Midfielder,2.4149020166058235,4.829804033211647,38,19,0.0,0.0,0.0,0.0,0.0,17.40453012048193,,0.0,0.0,0.0,0.0,,0.0,0.3106953589208286,,0.0,,0.0,,0.0,,0.0,,0.0,3.0678768152228337,,0.9249561752988049,,0.10359839357429719,,,2.0990736104156236,0.0,,,1.8991586032814474,0.0,1.011679977181974,11.052491032283779,2.023442402510085,18.625887652358244,3.822144396551724,1.3463465553235907,2.4911155747836835,0.33328165374677,20.39521941652366,3.905370517928287,0.0,0.0,0.08966907675194662,0.8597392978817953
304,Jeremy Ngakia,Watford,Defender,2.323915803608752,5.519300033570786,38,16,0.0,,15.462809486578056,2.9313636363636366,0.0,0.0,,21.47678075855689,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.39857849196538936,0.0,0.0,,0.0,0.17933815350389323,0.0,0.0,,16.45937456177254,,0.0,0.0,,,,0.5178255982013811,0.19885908109774902,1.1562528014343345,0.0,0.0,0.0,1.6554763262977756,1.1347214076246335,22.766875312969454,0.0,0.5426167437946992,0.8164230636436874,2.1971115390312543,0.41439357429718876,0.0,0.0
305,Davinson Sanchez,Spurs,Defender,2.3196446675196483,3.832456407206376,38,23,0.8906433421567499,,11.541480755087031,15.867690373563219,0.0,0.0,,1.4499116749638667,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.4728005865102639,,0.0,0.0,0.0,,1.0507924751888609,0.7357672561323447,,1.0117212012550425,,18.06795673703414,,5.4834064036136585,9.473003422703938,4.33266149870801,2.0990736104156236,,,0.6679825066175624,1.2427814356833145,,8.800304716481188,0.0,0.0,0.0,0.0,0.0,2.8955639367816093,0.0,0.0,1.3708516009034146,0.0955265886535328,0.596577243293247
306,Adam Idah,Norwich,Forward,2.303765327552543,5.149593085117449,38,17,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,13.331266149870801,,0.6854258004517073,,2.647683284457478,,18.292491657397107,15.330956072351421,0.926580459770115,,5.194941195424521,0.0,11.81021686746988,0.6330528677604824,0.0,0.0,0.3106953589208286,0.08543985161632221,0.0,0.5138645418326694,0.0,0.0,0.08567822505646341,16.215158045977013,0.6722960646338286,0.0,0.8073360040060089
307,Giovani Lo Celso,Spurs,Midfielder,2.2975015258785323,9.700561998153804,38,9,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.8488141777430287,,1.970599176298658,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.28368035190615837,21.224304697156985,1.3450361512791993,0.0,13.091251812469793,0.0,31.796952039444196,0.0,0.0,13.755828766108724,1.98859081097749
