,Name,Team,Position,xG per fixture adj,xG per game adj,Team games,Played,GW38,GW37*,GW37,GW36*,GW36,GW35,GW34*,GW34,GW33*,GW33,GW32,GW31*,GW31,GW30,GW29*,GW29,GW28*,GW28,GW27*,GW27,GW26*,GW26,GW25*,GW25,GW24,GW23*,GW23,GW22*,GW22,GW21*,GW21,GW20,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7,GW6,GW5,GW4,GW3,GW2,GW1
227,Lucas Digne,Aston Villa,Defender,5.090303198474899,6.494524770467974,37,29,3.97718162195498,6.324099043883305,7.776571920757967,6.458688032048071,3.1620495219416527,1.4844055702612498,,0.0,,,8.287871485943775,,0.0,0.0,,0.0,17.087970323264443,0.0,,0.0,,19.705991762986585,,1.808722479315664,10.252782193958666,,1.8912023460410556,,22.918263288009886,,0.0,,,,0.0,0.0,0.0,0.0,13.463465553235906,0.0,2.0719678714859437,0.0,24.846685266374386,0.0,1.9928924598269466,4.4532167107837495,2.0779764781698082,7.9051238048541315,10.277290836653387,0.0,10.116799771819739
228,Adam Lallana,Brighton,Midfielder,5.0785746768340445,8.041076571653903,38,24,0.0,,1.7087970323264443,,0.0,0.0,,0.0,0.0,4.1439357429718875,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,7.9051238048541315,0.0,1.7135645011292682,,,0.0,0.0,19.9968992248062,,7.5648093841642225,36.132900044822954,1.0356511964027622,,1.9105317730706561,,0.0,10.760289210233594,0.0,2.0779764781698082,3.617444958631328,30.67876815222834,0.0,8.164230636436875,20.848060344827587,18.885960378983633,8.403700807922856,4.142604785611049,0.0,1.7135645011292682,1.5810247609708263
229,Ayoze Perez,Leicester,Midfielder,5.056843421534946,13.725717858451997,38,14,31.27010838562465,0.0,0.0,0.0,0.0,14.503775100401606,,0.0,0.0,19.895947272472306,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,33.80604378661733,,,0.0,18.701788303528275,6.437963491158016,0.0,0.0,0.0,0.0,17.606070338846955,40.85429542645241,0.0,0.0,0.0,0.0,0.0,7.173526140155729,1.9105317730706561
230,Ben Gibson,Norwich,Defender,4.951816287272706,6.720322104155815,38,28,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,2.0554581673306775,,,1.7087970323264443,0.0,0.0,,1.8394181403308618,,0.0,,33.80604378661733,0.0,,0.0,,5.673607038123167,,0.0,6.665633074935401,2.3164511494252875,,17.66280006444337,0.0,4.1439357429718875,0.0,0.0,3.6788362806617236,0.0,0.0,0.0,9.249561752988049,4.743074282912478,6.619208211143695,0.0,0.0,1.6807401615845714,3.97718162195498,82.34827240861291
231,Matt Targett,Newcastle,Defender,4.864587834009345,5.601646596738035,38,33,0.0,,0.0,,0.0,0.0,,1.4844055702612498,2.2218776916451333,14.286291373468856,7.6421270922826245,,2.0719678714859437,,0.0,2.890632003585836,7.357672561323447,18.499123505976097,,37.28344307049944,,3.5867630700778643,,0.0,0.0,,0.0,,0.0,,21.748675124458003,,0.0,,2.9688111405224995,0.0,0.0,0.0,18.885960378983633,4.110916334661355,1.8394181403308618,0.0,2.3164511494252875,3.8210635461413123,24.863614457831325,6.975123609394314,0.0,0.0,0.0,0.0,0.0
232,Eric Dier,Spurs,Defender,4.818162548697929,5.231147910014894,38,35,0.0,,0.0,0.0,0.0,22.689992181391712,,0.0,,0.0,0.0,,9.04361239657832,0.0,0.0,45.83652657601977,,6.619208211143695,,0.0,3.1620495219416527,0.0,,0.0,0.0,,0.0,,0.0,,0.0,19.313890473474046,0.0,0.0,,,0.0,0.0,,6.835188129305777,0.0,5.97867737948084,0.0,16.278502313840978,0.0,2.3164511494252875,5.781264007171672,0.0,7.7110402550817065,31.523774255665824,0.0
233,Tariq Lamptey,Brighton,Defender,4.816168097415806,6.100479590060021,38,30,2.6900723025583986,,3.4175940646528886,,0.0,0.0,,0.0,3.97718162195498,9.323855421686746,0.0,,11.875244562089998,,0.0,1.6146720080120178,,10.852334875893984,,11.428870629933945,,0.0,3.9857849196538933,3.4271290022585363,,,11.765181131092,11.562528014343345,0.0,,0.0,13.007844016136263,2.0713023928055243,,3.8210635461413123,,0.0,0.0,6.835188129305777,17.66280006444337,29.843920908708455,6.458688032048071,15.90872648781992,1.4844055702612498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,Wilfred Ndidi,Leicester,Midfielder,4.8101672024566,9.6203344049132,38,19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,2.3164511494252875,,14.524774774774777,,0.7905123804854132,,18.150051844171234,,0.8966907675194661,0.0,,0.0,,0.0,,,3.2293440160240356,0.0,,,29.843920908708455,0.0,18.394181403308618,46.26624153049024,0.0,4.271992580816111,0.0,0.0,0.0,0.0,0.7905123804854132,2.0554581673306775,39.7718162195498,1.4844055702612498,0.0,0.0
235,Kieran Tierney,Arsenal,Defender,4.733580280851483,8.176184121470744,38,22,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,1.7135645011292682,,,1.9105317730706561,22.784326320860767,,,1.9105317730706561,,11.857685707281197,,,,0.0,,27.461503049833123,20.50556438791733,9.863598442714128,5.5182544209925855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.665633074935401,2.0554581673306775,1.0359839357429719,3.1620495219416527,14.101852917481873,3.97718162195498,2.890632003585836,42.46169905251325
236,Pascal Struijk,Leeds,Defender,4.731991806460743,6.200540987776147,38,29,0.0,,33.915059760956176,2.890632003585836,0.0,0.0,,0.0,,,0.0,,0.0,1.9105317730706561,,43.78996432270687,0.0,1.6807401615845714,,16.57574297188755,0.0,0.0,,0.0,63.37828258417915,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,2.0554581673306775,4.1439357429718875,0.0,0.0,1.9105317730706561,0.0,0.0,0.0,0.0,0.0,0.0,7.5648093841642225,0.0
237,Aaron Cresswell,West Ham,Defender,4.728502326141002,5.796228657850261,38,31,36.998247011952195,,0.0,,1.4844055702612498,0.0,,0.0,,14.229222848737436,4.142604785611049,,7.5648093841642225,4.1439357429718875,,2.0779764781698082,,0.0,,2.865797659605984,,16.278502313840978,,16.807401615845713,1.7135645011292682,,0.0,,0.0,5.937622281044999,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,15.90872648781992,0.0,0.0,8.311905912679233,0.0,0.0,0.0,9.398383677795444,0.0,8.277381631488877,2.2218776916451333,5.042220484753714,16.278502313840978
238,Benjamin Chilwell,Chelsea,Defender,4.603799372152318,24.992053734541155,38,7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.168881939014856,45.84971806815396,5.426167437946992,14.844055702612499,19.67737273165248,68.97818026240732,0.0,0.0,0.0,0.0,0.0,0.0
239,Joel Veltman,Brighton,Defender,4.565421641238173,5.102530069619135,38,34,31.384176863181313,,0.0,,1.9928924598269466,0.0,,0.0,0.0,39.36738955823293,0.0,,28.203705834963746,,8.287871485943775,0.0,,0.904361239657832,,0.0,,0.0,0.0,5.140693503387804,,,0.0,0.0,2.2218776916451333,,1.8912023460410556,14.45316001792918,0.0,,0.0,,16.554763262977755,10.760289210233594,1.7087970323264443,0.0,0.0,0.0,3.97718162195498,1.4844055702612498,2.3164511494252875,0.0,0.0,0.0,2.8368035190615837,0.0,0.0
240,Vladimir Coufal,West Ham,Defender,4.5299940624605775,6.147849084767927,38,28,6.166374501992032,,0.0,,1.4844055702612498,2.3164511494252875,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3.4271290022585363,,0.0,,30.758346581875998,4.4532167107837495,13.331266149870801,0.0,0.0,,0.0,0.0,31.796952039444196,33.915059760956176,0.0,0.0,0.0,0.0,0.0,0.0,33.14083828488839,1.7087970323264443,1.9928924598269466,0.0,2.2218776916451333,0.0,5.426167437946992
241,Shane Long,Southampton,Forward,4.526141986515798,13.23026119135387,38,13,1.6807401615845714,,0.0,,0.0,28.884409991386736,,54.469641434262954,0.0,0.0,0.0,,15.379173290937999,,,0.0,0.0,0.0,,0.0,,31.204838709677418,,0.0,0.0,,0.0,,0.0,,0.0,2.0719678714859437,0.0,,21.107838070628766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.194785957635904,0.0,0.0,0.0,0.0,0.0
242,Andriy Yarmolenko,West Ham,Midfielder,4.504201801180457,9.008403602360914,38,19,0.0,,0.0,,0.0,0.0,,86.71896010757509,,0.0,0.0,,1.8912023460410556,4.1439357429718875,,23.896729498952794,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,7.689586645468999,12.617447347220624,0.0,0.0,5.5182544209925855,,0.0,0.0,0.0,0.0,0.0,19.10531773070656,0.0,0.0,0.0,0.0,0.0,0.0,1.9928924598269466,0.9197090701654309,6.665633074935401,0.0,0.0
243,Jonjo Shelvey,Newcastle,Midfielder,4.438758262762829,7.028033916041146,38,24,0.0,,0.0,,0.0,24.22008012018027,,0.0,0.0,5.882590565546,0.0,,9.323855421686746,,0.0,0.0,1.8394181403308618,4.110916334661355,,15.53476794604143,,1.7933815350389322,,1.0389882390849041,7.5648093841642225,,11.96157922628511,,1.7135645011292682,,,,13.950247218788627,0.0,12.917376064096143,6.722960646338286,6.324099043883305,0.7422027851306249,34.74676724137931,8.285209571222097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Curtis Jones,Liverpool,Midfielder,4.328471579104753,10.96546133373204,38,15,0.0,,11.956217912150601,12.46785886901885,0.0,0.0,,0.0,,0.0,0.0,,3.4271290022585363,,0.0,0.0,,0.0,,,39.30233174350822,0.0,,0.0,8.403700807922856,,2.2218776916451333,,14.499116749638668,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.110916334661355,21.921817058096416,0.0,0.0,37.28344307049944,8.887510766580533,0.0,0.0,0.0,0.0
245,Rayan Ait Nouri,Wolves,Defender,4.218125252366041,6.96907650390911,38,23,11.302704056084126,,19.297272413396247,0.0,7.22658000896459,6.166374501992032,,0.0,,,0.0,,0.0,8.543985161632222,,0.0,3.4271290022585363,0.0,,0.0,2.3164511494252875,6.722960646338286,,6.215903614457831,0.0,,0.0,,5.5182544209925855,,0.0,,,0.0,0.0,0.0,9.688032048072108,25.29639617553322,15.586258487743123,1.7933815350389322,6.665633074935401,0.0,16.23357180710122,0.0,0.0,0.0,0.0,0.0,0.0,8.287871485943775,0.0
246,Hector Junior Firpo Adames,Leeds,Defender,4.216168553890385,6.675600210326443,38,24,3.1069535892082865,,13.360478087649403,0.0,4.632902298850575,11.93154486586494,,0.0,,,0.0,,0.0,0.0,,0.0,2.0779764781698082,18.488141777430286,,4.1439357429718875,3.2293440160240356,0.0,,0.0,0.0,,0.0,,1.7933815350389322,,16.600759990193676,,,0.0,3.97718162195498,5.781264007171672,4.142604785611049,6.665633074935401,2.0554581673306775,4.1439357429718875,0.0,0.0,0.0,0.0,1.7135645011292682,3.5867630700778643,8.139251156920489,38.75212819228843,0.0,1.8912023460410556,0.0
247,Tom Cleverley,Watford,Midfielder,4.1563323462158035,5.640736755578591,38,28,14.45316001792918,,0.0,0.0,0.0,0.0,,0.0,,2.0713023928055243,0.0,,0.0,,,0.0,0.0,19.689834770114945,,0.0,0.0,25.974705977122603,,0.0,9.863598442714128,5.533586663397892,5.937622281044999,,0.0,,0.0,0.0,,,,0.0,0.0,34.687584043030036,1.6807401615845714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.97051792828685,2.0779764781698082
248,Kurt Zouma,West Ham,Defender,4.084729132491032,6.4674877931107995,38,24,0.0,,0.0,,0.0,20.848060344827587,,0.0,,0.0,0.0,,0.0,0.0,,36.36458836797164,,0.0,,3.8210635461413123,,1.808722479315664,,0.0,1.7135645011292682,,1.9928924598269466,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,20.554581673306775,0.0,1.9105317730706561,53.28417626439659,0.0,2.0719678714859437,1.8912023460410556,7.249558374819334,1.7087970323264443,0.0,0.0,0.0,0.0,0.0
249,Nathan Tella,Southampton,Midfielder,3.9781673163367928,10.797882715771294,38,14,0.0,,6.458688032048071,,0.0,7.776571920757967,,22.61003984063745,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,1.0356511964027622,0.0,0.0,,23.3297157622739,40.53789511494253,5.138645418326694,24.370732342976286,6.458688032048071,0.0,0.0,0.0,0.0,0.0,11.562528014343345,0.0,0.0,0.0,0.0,0.0,1.8912023460410556
250,Divock Origi,Liverpool,Forward,3.968978259258165,21.54588197883004,38,7,0.0,,0.0,0.0,0.0,0.0,,38.76964809384164,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,14.524774774774777,8.164230636436875,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,53.49488964597837,0.0,0.0,0.0,35.86763070077865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,Ashley Westwood,Burnley,Midfielder,3.964845368725358,5.580152741169023,38,27,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,19.297272413396247,15.129618768328445,0.0,,,0.0,,0.0,8.403700807922856,0.0,0.0,0.0,,0.0,0.0,5.140693503387804,0.0,,,,6.835188129305777,0.0,,,,0.0,1.808722479315664,0.0,,19.9968992248062,0.0,2.0713023928055243,3.6788362806617236,3.97718162195498,1.4844055702612498,8.403700807922856,54.43660201149426,0.0,0.0,0.0,0.0
252,John Stones,Man City,Defender,3.8869368663796315,10.550257208744714,38,14,36.36458836797164,,0.0,0.0,0.0,0.0,,0.0,,18.499123505976097,0.0,,0.0,,,8.887510766580533,,3.9857849196538933,,6.619208211143695,,0.0,,0.0,2.0713023928055243,,0.0,,24.570372030479607,,0.0,0.0,0.0,0.0,42.71992580816111,0.0,0.0,0.0,0.0,0.0,3.9857849196538933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,Przemyslaw Placheta,Norwich,Midfielder,3.849800685477079,12.19103550401075,38,12,0.0,,0.0,1.6807401615845714,17.037124582869858,0.0,,0.0,,3.9857849196538933,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,8.070216907675196,51.103186907838065,41.696120689655174,,2.0779764781698082,18.932478368355994,0.0,0.0,0.0,0.0,0.0,1.7087970323264443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Shandon Baptiste,Brentford,Midfielder,3.82314707635214,6.603617677335515,38,22,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,16.807401615845713,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1.9928924598269466,3.2293440160240356,0.0,2.0779764781698082,17.89731729879741,45.2200796812749,,,14.56529825959878,19.65116587175411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.727196885428256,0.0,0.0,4.110916334661355,0.0,0.0,0.0
255,Ben White,Arsenal,Defender,3.7992096665450323,4.511561479022226,38,32,0.0,,0.0,0.0,0.0,0.0,,0.0,2.890632003585836,0.0,4.110916334661355,,0.0,0.0,0.0,17.647771696638,,17.992427261857316,,,5.731595319211968,16.570419142444194,,,19.10531773070656,,7.9051238048541315,,,,0.0,,1.4844055702612498,0.0,0.0,0.0,0.0,17.93603213844252,0.0,0.0,0.0,0.0,0.0,28.884409991386736,4.110916334661355,0.0,0.0,0.0,0.0,0.0,0.0
256,Saman Ghoddos,Brentford,Midfielder,3.7494775404082183,8.381185090324252,38,17,0.0,,0.0,,0.0,0.0,,12.431807228915662,,5.140693503387804,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.110916334661355,,,5.140693503387804,0.0,0.0,0.0,1.808722479315664,2.9688111405224995,19.762809512135327,1.6807401615845714,52.03137606454505,0.0,0.0,0.0,0.0,37.40357660705655,0.0,0.0
257,Andre Filipe Tavares Gomes,Everton,Midfielder,3.732387941738243,10.130767270432374,38,14,0.0,7.776571920757967,7.249558374819334,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.9197090701654309,,0.0,0.0,,0.0,,13.359650132351248,,0.0,,,,11.562528014343345,36.6609819121447,13.898706896551726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.701788303528275,3.9525619024270657,27.748685258964144,0.0,0.0
258,Diego Llorente,Leeds,Defender,3.71130192032556,5.0367668918704025,38,28,0.0,,0.0,1.445316001792918,38.221443965517246,0.0,,0.0,,,3.4271290022585363,,3.6788362806617236,0.0,,1.4844055702612498,0.0,0.0,,0.0,0.0,0.0,,0.0,38.44256484614145,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,2.0713023928055243,0.0,0.0,0.0,0.0,2.9688111405224995,21.01584950377722,0.0,28.273814268632925,0.0,0.0,0.0,0.0,0.0,0.0
259,Joao Filipe Iria Santos Moutinho,Wolves,Midfielder,3.68292097854199,3.998599919559875,38,35,0.0,,8.906433421567499,0.0,2.890632003585836,30.831872509960164,,0.7905123804854132,,,0.0,,18.701788303528275,0.0,,6.619208211143695,0.0,0.0,,0.0,1.1582255747126438,0.0,,0.0,0.0,,17.606070338846955,,0.0,,14.946693448702101,,,0.0,0.0,0.0,0.0,0.7905123804854132,6.679825066175624,6.2768353726362625,7.776571920757967,0.0,0.8543985161632222,0.0,6.330528677604824,0.0,0.0,0.8567822505646341,3.9857849196538933,3.1079518072289156,0.8403700807922857
260,Bamidele Alli,Everton,Midfielder,3.6684762385455305,6.638195098320484,38,21,4.632902298850575,4.4437553832902665,0.0,0.0,0.0,2.890632003585836,,3.2293440160240356,,0.0,0.0,0.0,0.0,,0.0,0.0,,4.1439357429718875,,0.0,,7.357672561323447,,5.126391096979333,21.704669751787968,,0.0,,0.0,,0.0,0.0,0.0,33.90811216825238,,,0.0,0.0,,0.0,0.0,1.9928924598269466,0.0,0.0,0.0,2.3164511494252875,5.781264007171672,0.0,17.992427261857316,23.8816471633832,0.0
261,Fernando Luiz Rosa,Man City,Midfielder,3.6435229573147385,7.287045914629477,38,19,7.272917673594329,,1.7933815350389322,0.0,1.808722479315664,5.980789613142555,,35.128072273149996,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,10.39083899182875,0.0,,0.0,,0.0,,0.0,22.784326320860767,15.126661454261143,0.0,0.0,0.0,0.0,2.0779764781698082,15.243743047830923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.197090701654309,3.361480323169143,0.0,0.0,8.287871485943775
262,Robin Koch,Leeds,Defender,3.6134759297801167,6.8656042665822214,38,20,8.285209571222097,,6.166374501992032,8.671896010757509,0.0,35.79463459759482,,0.0,,,0.0,,0.0,0.0,,0.0,1.0389882390849041,9.244070888715143,,24.863614457831325,0.0,0.0,,17.0208211143695,0.0,,26.226475950077127,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Fernando Marcal,Wolves,Defender,3.6031096705816594,7.606564860116837,38,18,0.0,,0.0,0.0,0.0,0.0,,0.0,,,3.617444958631328,,2.0779764781698082,0.0,,9.456011730205278,0.0,32.21722652885443,,10.760289210233594,0.0,0.0,,0.0,23.164511494252874,,0.0,,0.0,,5.97867737948084,,,8.671896010757509,2.0554581673306775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.142604785611049,29.98737876976219,0.0,3.1079518072289156,1.6807401615845714
264,Ryan Sessegnon,Spurs,Defender,3.595640780510442,9.108956643959788,38,15,5.937622281044999,,31.620495219416526,32.430316091954026,6.458688032048071,1.6807401615845714,,8.285209571222097,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.8912023460410556,,17.942368839427665,4.743074282912478,3.97718162195498,,0.0,0.0,,5.781264007171672,,0.0,,0.0,0.0,0.0,12.917376064096143,,,2.9688111405224995,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,Adam Forshaw,Leeds,Midfielder,3.5725738300363594,6.170809342790076,38,22,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,23.912435824301202,3.8210635461413123,,0.0,0.0,0.0,,9.323855421686746,11.302704056084126,22.918263288009886,,0.0,0.0,,0.0,,1.7933815350389322,,0.0,,,0.0,25.85168054270737,0.0,2.0713023928055243,21.107838070628766,8.22183266932271,2.0719678714859437,3.361480323169143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,Billy Gilmour,Norwich,Midfielder,3.5701770958004424,5.6527804016840335,38,24,0.0,,0.0,7.563330727130571,17.037124582869858,0.0,,0.0,,0.0,0.0,,18.499123505976097,,,0.0,0.0,11.392163160430384,,7.357672561323447,,12.917376064096143,,0.0,0.0,,0.0,,0.0,,0.0,8.887510766580533,9.26580459770115,,0.0,25.907601977750307,2.0719678714859437,6.330528677604824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7135645011292682,0.0,6.722960646338286,0.0,0.0
267,Trevoh Chalobah,Chelsea,Defender,3.5057328154709815,6.6608923493948655,38,20,0.0,,33.614803231691425,2.5631955484896665,0.0,0.0,0.0,6.2768353726362625,,0.0,0.0,,0.0,,,0.0,24.492691909310622,0.0,,,,0.0,,,,,0.0,0.0,0.0,,0.0,17.47139442231076,0.0,1.9105317730706561,0.0,0.0,0.0,0.0,1.9928924598269466,0.8403700807922857,0.0,0.0,1.4844055702612498,0.0,30.350399315459217,0.0,0.0,0.0,0.0,0.0,12.220327304048233
268,Joachim Andersen,Crystal Palace,Defender,3.4878466420462786,3.8981815411105467,38,34,0.0,0.0,12.46785886901885,,3.4271290022585363,1.8394181403308618,,3.4175940646528886,,1.808722479315664,5.042220484753714,,10.424030172413794,,,3.97718162195498,,3.8210635461413123,,0.0,0.0,0.0,,23.819977517263528,0.0,,1.6146720080120178,,0.0,,0.0,14.844055702612499,0.0,,0.0,0.0,0.0,0.0,0.0,29.248958077960285,0.0,0.0,0.0,2.3164511494252875,0.0,2.0554581673306775,0.0,0.0,5.380144605116797,4.142604785611049,2.890632003585836
269,Yves Bissouma,Brighton,Midfielder,3.413979498316076,4.989662343692727,38,26,0.0,,5.980789613142555,,0.0,6.686861205747296,,0.0,0.0,0.0,1.1582255747126438,,0.0,,1.0359839357429719,0.0,,0.0,,4.1559529563396165,,0.0,4.982231149567367,0.0,,,0.0,0.0,0.0,,26.47683284457478,20.234424025100854,0.0,,0.0,,1.8394181403308618,3.5867630700778643,5.980789613142555,0.0,9.04361239657832,14.53204807210816,0.0,0.0,0.0,0.0,8.403700807922856,2.0713023928055243,7.5648093841642225,5.997475753952439,0.0
270,Jonathan Castro Otto,Wolves,Defender,3.381552516986835,9.884538126576901,38,13,0.0,,16.32846127287375,0.0,0.0,3.083187250996016,,21.343834273106154,,,7.234889917262656,,17.66280006444337,30.758346581875998,,4.728005865102639,5.140693503387804,22.218776916451333,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,Imran Louza,Watford,Midfielder,3.367120894243983,6.397529699063568,38,20,0.0,,0.0,0.0,0.0,0.7905123804854132,,0.0,,40.39039665970772,2.5631955484896665,,3.2293440160240356,,,17.474472333143186,9.55265886535328,10.424030172413794,,6.975123609394314,0.0,0.0,,10.277290836653387,0.0,0.0,0.0,,0.0,,0.0,1.7933815350389322,,,,0.0,0.0,14.45316001792918,0.0,7.9715698393077865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0554581673306775,0.0
272,Sam Byram,Norwich,Defender,3.3207364523457574,8.412532345942585,38,15,0.0,,0.0,3.361480323169143,3.5867630700778643,2.0779764781698082,,0.0,,23.91470951792336,4.743074282912478,,0.0,,,0.0,0.0,44.53300144531877,,0.0,,0.0,,3.97718162195498,0.0,,0.0,,0.0,,0.0,39.9937984496124,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,Lukas Rupp,Norwich,Midfielder,3.2873282730998095,6.574656546199619,38,19,2.0719678714859437,,0.0,3.361480323169143,0.0,2.0779764781698082,,0.0,,0.0,0.0,,0.0,,,0.8543985161632222,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,20.925370828182942,0.0,18.08722479315664,33.43430602873648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4746767241379315,6.722960646338286,0.0,33.90811216825238
274,Konstantinos Tsimikas,Liverpool,Defender,3.2829043023605022,9.59618180689993,38,13,0.0,,12.875926982316033,4.1559529563396165,10.359839357429719,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,24.492691909310622,,0.0,0.0,,0.0,,0.0,,4.3359480053787545,6.722960646338286,,2.0719678714859437,0.0,0.0,0.0,0.0,0.0,2.3164511494252875,0.0,0.0,0.0,1.7135645011292682,0.0,0.0,26.662532299741603,0.0,0.0,1.5810247609708263,27.461503049833123
275,Nikola Vlasic,West Ham,Midfielder,3.280547479433102,6.043113777903082,35,19,0.0,,0.0,,5.195419495914375,0.0,,0.0,,12.64819808776661,0.0,,0.0,0.0,,0.0,,38.75212819228843,,0.0,,1.808722479315664,,0.0,0.0,,0.0,,3.4175940646528886,10.39083899182875,2.2218776916451333,16.278862760728046,8.277381631488877,,0.0,6.324099043883305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9857849196538933,5.5182544209925855,,,
276,Eberechi Eze,Crystal Palace,Midfielder,3.255242316638624,9.515323694789824,38,13,0.0,1.8912023460410556,23.896729498952794,,39.41198352597317,32.18981745579008,,15.379173290937999,,0.0,1.6807401615845714,,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,9.249561752988049,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,Jose Diogo Dalot Teixeira,Man Utd,Defender,3.2364492254689083,5.124377940325771,38,24,2.2218776916451333,,,,5.138645418326694,0.0,0.0,20.848060344827587,0.0,4.4532167107837495,0.0,,5.042220484753714,,,0.0,,0.0,,0.0,,0.0,12.332749003984064,15.635054192812325,1.5810247609708263,,8.070216907675196,3.1069535892082865,0.0,,0.0,3.1620495219416527,1.808722479315664,,,14.101852917481873,4.4437553832902665,10.424030172413794,0.0,0.0,0.0,0.0,6.458688032048071,0.0,0.0,4.1559529563396165,0.0,0.0,0.0,0.0,0.0
278,Moises Caicedo,Brighton,Midfielder,3.2131408620295474,15.26241909464035,38,8,34.97093993325918,,29.903948065712775,,10.960908529048208,10.50792475188861,,16.554763262977755,0.0,4.1439357429718875,15.05693247126437,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
