,Name,Team,Position,xA per fixture adj,xA per game adj,Team games,Played,GW38,GW37*,GW37,GW36*,GW36,GW35,GW34*,GW34,GW33,GW32,GW31,GW30,GW29*,GW29,GW28,GW27*,GW27,GW26,GW25*,GW25,GW24,GW23*,GW23,GW22*,GW22,GW21,GW20*,GW20,GW19*,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW6,GW5,GW4,GW3,GW2,GW1
105,Oleksandr Zinchenko,Arsenal,Defender,9.973048514889292,14.036142354288634,38,27,0.0,,0.0,,0.0,1.700969957081545,,8.613622001170276,20.044677887405687,10.907466407641252,0.0,4.583476778866639,,8.98252850768468,4.800678325384207,,10.884645445950206,42.263707926167214,27.557061878617006,19.305871590153032,6.185428517611603,30.72421938479396,28.715349282296653,,17.475209971805906,20.00949512534819,,5.118120416169197,,10.084321888412019,15.874205607476638,3.0188476092191268,25.5439765711572,1.8773278720499318,0.0,0.0,,0.0,0.0,11.201923929728808,0.0,3.1542061281337053,0.0,0.0,9.605388165038002,7.439823685961413,23.303292704469175
106,Kenny Tete,Fulham,Defender,9.92555716776081,12.166812012093894,38,31,5.71699860724234,,2.300325030913266,,5.7745410393394865,24.57967065868264,0.0,3.9432153221125943,2.452842343190808,19.555713105271856,20.41575011129248,0.8764396284829723,,12.909641693811077,,,9.49486331265794,19.685365231259972,,14.161222099097674,0.9844468593783962,,12.87542788749252,,21.644486054222746,26.942558417192565,,0.36449356223175966,18.883709771796376,14.408772455089824,11.915719604986242,50.50713654831302,0.0,2.1359082994776553,11.930191423059801,0.0,0.0,0.0,0.0,0.0,15.924871334530225,24.818055602933654,0.9844468593783962,0.9104663450493913,1.2641977671451357,0.717023903751781,18.092671495526208
107,Ben Chilwell,Chelsea,Defender,9.871870498185311,16.310046910045298,38,23,0.0,0.0,0.0,,0.0,10.91172095548317,,6.893530898231106,21.852561403508773,,31.133131927841777,0.985907867658699,44.14611844908394,35.08631003955547,55.03010832467726,,40.777767797737866,33.77804990910594,,21.438164762067203,2.1081657762667962,,14.509944960440318,,13.204323983611726,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8302847207128883,8.969773676880223,0.0,4.052522132228292,0.0,9.90139904610493,,10.712039903680772,1.9248470131131623,0.0,0.935680052883821,0.0,3.9487253301676812
108,Brennan Johnson,Nott'm Forest,Forward,9.651609569002208,9.651609569002208,38,38,0.8001130542307013,,0.0,,0.0,10.449169499757167,,12.82257735247209,31.748411214953276,16.88649339582446,0.7885515320334263,0.31993595780749673,10.479616592298795,2.330327687193288,3.5234377682403437,,17.189159133549378,8.569574120789435,,21.61884416924665,18.07307022634939,,13.471979199495745,,22.924161295653615,20.28657980456026,,10.265073186959416,,28.506067670390163,12.478708796567195,1.7742409470752092,11.50162515456633,11.016580542264753,0.13006662072134162,0.0,0.3691675722668985,1.6133037834415072,16.63666980598983,12.61944777112442,10.081679798298142,9.221172638436483,0.9858038305281486,3.1867542213883677,9.07366671612999,13.925651874785004,1.093480686695279
109,Wilfried Gnonto,Leeds,Forward,9.585860439666728,13.18055810454175,33,24,3.9593006993006994,,23.17695906432749,,5.831896995708155,0.9858038305281486,,23.43714712269273,0.0,0.7137472423573906,0.0,0.900127186009539,0.0,0.0,12.458290327687195,,13.905311888719845,13.803881412131851,,8.249344341913552,2.2684166790324976,,16.06673746518106,15.57389275766017,48.19814781567924,15.621872408293463,,26.341393859483897,,8.082721018231856,21.14062660944206,19.551775972141613,1.4485246460856218,29.43090933767644,5.186565828717512,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,
110,Mateo Kovacic,Chelsea,Midfielder,9.479963406471489,13.342170720219134,38,27,2.4299570815450644,0.0,0.0,,2.541202872531419,0.0,,38.759852974959806,18.692066985645933,,1.722782003912193,23.21364888396391,15.439079676182363,36.04611791297796,29.237370529752187,,13.937897538256824,5.894784333168072,,0.0,12.648994657600781,,0.0,,0.0,0.0,,0.30004239533651295,21.76929089190041,6.243424260011608,0.9317743865948537,0.0,2.794450643776824,0.0,7.38335144533797,16.855288997214487,52.193307814992025,4.692394047843286,12.727174291594112,6.400904433845611,,14.996855865153082,11.915719604986242,0.47087491683300076,0.0,0.0,0.0
111,Conor Gallagher,Chelsea,Midfielder,9.396627728638594,10.202052962521902,38,35,9.719828326180258,4.139895543175488,0.6572025536854325,,7.200074805505687,11.219093376764388,,2.081065931541466,12.190478468899522,,4.430010867202783,16.850061738166854,1.6886493395824458,0.10664531926916558,1.5962932185784242,,11.86604790419162,1.3099520740373494,,0.0,0.27497814473045173,,0.8764396284829723,,27.30083202017019,19.41946740519813,,43.00607666490019,0.08921840529467383,17.415867672663957,2.371789347695991,0.0,19.318158798283264,1.1705995864920746,36.67064551184525,0.0,0.2708995215311005,17.063251083066493,42.75255026119994,0.30004239533651295,,19.6712005503956,0.0,2.636899534264804,11.041024624029088,9.946535903121271,0.42007716278379587
112,Sean Longstaff,Newcastle,Midfielder,9.317594986926462,10.729351803127441,38,33,0.0,,15.350522288755824,0.0,0.0,0.0,,0.0,13.694515506751745,22.210711239979535,0.31993595780749673,2.076896331738437,4.674344685242518,1.6756720055710308,11.265999401555957,,2.599211651100206,7.229228090539757,,,3.1360630592245426,,2.5358224755700327,,22.300519435844514,7.801102278749338,,46.30435234793571,,2.081065931541466,4.865536274995869,1.4126247504990022,19.65672713087576,6.141178565646755,18.769576191373144,25.397465461367904,18.651426027600536,2.7599303621169917,4.4246921850079755,24.445843050740624,10.373819218241044,22.903236177353822,16.64525777588411,2.778467627038151,0.4929019152640743,0.3691675722668985,8.72479652902454
113,Cheick Doucoure,Crystal Palace,Midfielder,9.27922253959606,10.370895779548537,38,34,6.691834230999403,,1.0706208635360857,,10.450662323561348,11.29849223946785,,13.82826969384245,0.0,1.5962932185784242,10.907466407641252,15.251584862006283,,21.471896207584834,2.081065931541466,0.9844468593783962,0.0,1.0664531926916558,,1.4474137196420964,11.10688038277512,,1.9688937187567923,,11.039721448467967,5.953394849785409,11.039721448467967,25.620003900916714,,32.92979362101314,0.5379017372421282,10.527771824771511,11.435412926391384,3.700522875816994,0.0,0.0,2.330327687193288,11.300998003992017,10.66675260287556,11.816122488784865,,27.580012875536482,22.755559808612443,0.9858038305281486,2.452842343190808,33.77298679164892,4.942531587410982
114,Marcus Tavernier,Bournemouth,Midfielder,9.135504357051952,15.093441981216268,38,23,0.0,,0.0,,0.0,0.0,,0.0,25.114670552047922,24.929838321293435,5.98723520382057,7.345648702594811,0.3691675722668985,11.776829498896943,0.0,,0.0,0.0,,0.0,1.0755358556276715,,0.9719828326180259,,0.0,0.0,,0.0,,0.0,0.0,0.0,24.868568036800717,24.046977359114198,10.62251407129456,2.8240832473340216,10.907466407641252,5.1746675070910815,11.300998003992017,10.655381180223287,13.972253218884122,19.05902154398564,18.194481557701444,48.36774179804006,22.501525384792103,1.9716076610562971,45.110970050857034
115,Mykhailo Mudryk,Chelsea,Midfielder,8.883404332125398,11.252312154025503,19,15,0.0,15.179616991643456,23.002089378990135,,0.0,3.073724212812161,,50.46584883988055,16.886070175438597,,14.76670289067594,0.2688839639069179,12.664870046868344,3.4126502166132986,0.0,,19.776746506986033,0.0,,0.4828415486952073,0.1833187631536345,,1.850261437908497,,0.981402458241412,5.789654878568386,,,,,,,,,,,,,,,,,,,,,
116,John McGinn,Aston Villa,Midfielder,8.828978594324994,9.867681958363228,38,34,5.414457726581179,,10.73498508734555,,10.429377451816478,4.929539338293495,,13.109669220055713,36.40110936022691,6.591888357256779,12.271283261802576,10.842465589467388,5.650499001996009,15.460347181587673,29.96881107491857,,4.479580323357413,13.801950185479598,,10.585944502151655,1.690866069377441,,1.314405107370865,,0.0,0.0,,0.0,,0.0,23.94894081528228,20.74626331487005,0.9844468593783962,0.5914136490250697,0.6074892703862661,0.0,15.256347305389223,11.92655354008192,4.06592459605027,4.2105602379771945,12.007378986563058,0.32860127684271623,1.040532965770733,12.854447884416926,3.800537007595831,26.380845822822376,3.073724212812161
117,Reece James,Chelsea,Defender,8.82851990426778,20.96773477263598,38,16,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.6152792871114975,64.44252334969131,15.197844056242014,34.553083443209644,32.42995696690904,,0.0,0.0,,6.7597816817329015,0.0,,28.72774337805298,,2.7657705641348884,0.0,,0.0,0.0,0.0,0.0,2.151606948968513,0.0,0.0,0.0,0.0,0.0,0.0,0.4481399398448631,30.304281928987812,,10.322511179910562,0.0,31.17191949434465,12.163840687489673,20.66561828415487,42.76385517139042
118,Che Adams,Southampton,Forward,8.68330938313237,11.784491305679646,38,28,0.0,,0.0,,0.0,3.6423907839617002,,1.579472103004292,2.458979370249729,0.0,0.0,0.0,,0.0,11.491628858945933,14.26737480063796,4.238464484679666,16.668972055888226,,0.0,0.0,,1.6133037834415072,,0.8126985645933015,12.904083631569033,,18.651426027600536,,2.8800299222022745,10.349335014182163,14.151423603564444,21.831823604601624,14.579742489270387,23.803363363363363,0.39019986216402486,3.688469055374593,11.78324389404885,3.9432153221125943,32.00987980412525,1.9196157468449804,32.0868196928922,43.28897210844549,11.828272980501394,0.47087491683300076,12.631680713931583,0.0
119,Tyler Adams,Leeds,Midfielder,8.679847760843451,13.743092288002131,38,24,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.366429037165837,2.5399141798322606,,3.483056499919055,3.8647098976109215,,0.7885515320334263,12.321117688022285,11.011879114302815,4.966491228070176,,14.610408739875682,,33.10994152046784,28.309000000000005,0.0,4.924983796691114,10.988564060803476,13.629812526629744,0.0,31.64279441117765,4.552331725246957,26.203702526055466,1.3863891504991526,,43.61482296650718,6.553203739427215,17.84309932623343,24.626124439243224,1.7415282499595275,10.755358556276715
120,Lewis Cook,Bournemouth,Midfielder,8.65350372448306,11.744040768941298,38,28,0.0,,1.8728098885793873,,0.30004239533651295,5.852845718743905,,13.38022475623864,0.0,0.5842930856553148,0.0,19.58839654025283,0.0,0.0,0.0,,0.24123561994034942,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.4514992025518342,,33.80914693593315,1.7002402402402401,3.644224692802809,41.41960825048227,4.959104280284251,31.770973904144636,3.0188476092191268,63.428292051157534,38.453132682004416,25.33307052561544,1.8962966507177035,13.000270386266095,19.313141831238784,0.8066518917207536,0.3618534299105241,2.3411991729841493,0.9858038305281486,0.31993595780749673
121,Amadou Onana,Everton,Midfielder,8.650300561452918,9.69882184162903,37,33,16.521267643865365,,15.68489789457021,,2.300208937899013,15.997261464898935,,0.0,14.458244635193134,0.0,0.0,12.321117688022285,,23.466099266587072,15.791640335478839,,0.6320988835725678,11.181292639138242,14.047195037904897,3.9458768129591264,11.97670467691291,,0.48247123988069884,,30.175456007351258,16.84711730306158,,2.8414408288813346,,0.0,1.643006384213581,1.434047807503562,10.066446796959827,13.090322687957421,1.5167128900094549,15.902246952835188,5.224407725321889,14.195541531639092,3.055637186629527,10.815807026064435,3.992669418644651,13.871048146570091,1.2163840687489673,14.53827432216906,0.5082405745062838,0.31993595780749673,
122,Pablo Sarabia,Wolves,Midfielder,8.618850961683492,12.59678217476818,19,13,0.0,,5.6290339813028645,,0.0,0.0,,0.0,0.0,2.166024617431803,20.31746411483254,0.0,,5.8447666068222635,17.871489010080982,,0.0,4.055869009039741,14.715372816361313,23.464440592499216,50.25539087947884,,14.573841670713943,,1.0855602897315724,3.778914683691236,,,,,,,,,,,,,,,,,,,,,
123,Darwin Nunez Ribeiro,Liverpool,Forward,8.553311438812457,11.207787402581841,38,29,0.0,,0.0,,0.0,11.377779904306221,20.609451623069653,0.09656830973904146,0.5842930856553148,0.6776540993417117,1.3099520740373494,14.43739490006892,17.116812951043496,0.0,,,1.6137052117263846,1.2813962395543177,28.770584138040213,0.0,1.093480686695279,,18.3153642973735,,11.024242520183634,12.14741564267603,,0.0,,2.076896331738437,23.072870924817035,11.517694481069883,24.748033025740657,24.721487293194613,40.14067426871592,0.0,2.8240832473340216,16.922965757399886,1.1705995864920746,0.0,,17.895287134589704,0.0,0.0,0.0,1.1001554495672143,18.37899149070281
124,Bobby De Cordova-Reid,Fulham,Midfielder,8.413713216789686,8.881141728833558,38,36,0.0,,0.30004239533651295,,9.899213210296264,0.0,0.3618534299105241,1.8073070226349393,4.052522132228292,4.49126425384234,9.409728446357027,3.2136119711042315,,12.525426167209556,,,25.6231242821043,0.541799043062201,,23.303276871932884,0.738335144533797,,4.997698982645124,,3.2025004876145893,1.7382295753027461,,1.2149785407725322,1.766896820752877,11.677697937458419,14.66550105229076,28.904084084084083,6.998394846796658,0.0,13.358453776524708,1.2163840687489673,30.927142588058018,15.138091748099892,2.726701066391469,2.551454935622318,13.298961699581092,1.7382295753027461,1.230558574222995,19.11979324603722,20.22716427432217,5.646563242045275,21.108116744780574
125,Roberto Firmino,Liverpool,Forward,8.410835609195972,12.784470125977878,38,25,15.582094868058931,,0.31993595780749673,,0.0,0.0,0.0,0.0,0.0,0.0,1.2163840687489673,2.6013324144268326,5.300690462258631,0.0,,,4.917958740499458,9.856894150417828,0.17925597593794526,0.7000989224518636,18.589171673819745,,8.653589553346196,,0.0,0.0,,0.0,,0.0,0.0,0.0,5.407903513032218,3.4764591506054923,40.51494628986944,3.0494434470377025,29.019889920880637,44.196871735345326,8.974596829772572,18.950602043034124,,9.493743878913786,31.710939914163095,38.2678664495114,14.88391016713092,0.0,3.7471730223763005
126,Mohamed Elyounoussi,Southampton,Midfielder,8.40631828312809,9.68000287148083,38,33,7.116450788240308,,2.953340578135188,,0.0,0.0,,0.36449356223175966,10.834877850162867,1.040532965770733,0.0,1.643006384213581,,1.2659683522531822,16.320044345898005,2.257496012759171,0.0,0.28252495009980044,,24.234113369690963,2.5399141798322606,,0.0,,0.541799043062201,11.09111320399322,,14.1986081020923,,6.945954518252544,19.984922786006933,23.011445337970006,54.88110353642949,19.804150214592276,1.7002402402402401,38.62978635423846,2.2284500542888166,15.386384588923292,1.314405107370865,0.0,1.9196157468449804,1.7925597593794524,1.8773278720499318,28.78213091922006,0.9417498336660015,3.5555842009585197,0.0
127,Pablo Fornals Malla,West Ham,Midfielder,8.394794161098105,9.968818066304,38,32,34.75056886227546,,36.210818046603876,,4.785891547049442,0.0,4.600417875798026,0.900127186009539,0.0,5.071644951140065,0.13006662072134162,13.293542388906399,0.0,0.27497814473045173,,,15.67686193256734,2.3380612910236906,,13.129548174745663,0.6759781681732902,,0.0,,0.36449356223175966,0.0,,14.609362038942539,,13.941632787968933,0.0,1.1705995864920746,19.49422155688623,0.0,10.448307799442897,0.07684310532030403,5.186565828717512,0.0,16.773060195398678,1.6133037834415072,14.36663896720582,1.1043105129705482,13.519563363465803,11.624339800339047,8.367798304716366,12.113067025733097,42.38956471271039
128,Wout Weghorst,Man Utd,Forward,8.241039017714941,10.180107021883162,21,17,0.0,0.0,13.3707003257329,,10.396846604400825,14.899473684210529,0.0,0.0,11.105355619989767,,0.2541202872531419,17.30717910669239,0.0,3.158944206008584,,,0.27497814473045173,4.583476778866639,,,16.574797072521626,,21.4270732110395,12.350976698066436,30.804352587882,3.2516655180335405,13.30187952658541,0.0,,,,,,,,,,,,,,,,,,,
129,Fabio Henrique Tavares,Liverpool,Midfielder,8.231815164291582,8.689138228974448,38,36,13.198950947061684,,14.077182143529855,,5.650499001996009,5.688889952153111,15.167128900094548,15.547497867985676,16.262824217406262,10.842465589467388,7.859712444224097,15.868127728003678,14.46646771991418,3.121712130005804,,,0.9989603691639524,13.602513927576604,3.0473515909450692,0.7000989224518636,14.822738197424894,,12.434284018400358,,0.0,4.417242051882193,,14.151423603564444,,7.043387559808613,0.0,7.251881710303259,3.5747158814958726,23.466099266587072,2.152064121632788,5.421232794733694,0.5842930856553148,2.4645095763203715,1.5607994486560994,3.445564007824386,,11.426098827719247,7.1683733905579405,12.294896851248645,0.6899825905292479,18.502614379084967,3.836391427670974
130,Vitalii Mykolenko,Everton,Defender,8.199430623941197,9.164069520875456,38,34,0.0,,0.0,,0.0,0.3691675722668985,,1.318449767132402,13.60775965665236,1.800254372019078,10.884645445950206,0.8871204735376046,,0.5794098584342487,0.3312931538911644,,0.0,0.0,1.040532965770733,37.32586174420795,14.315904809122461,,13.629812526629744,,1.5607994486560994,2.1424079807361545,,11.549082078678973,,26.703121060638992,1.314405107370865,3.2266075668830143,0.5379017372421282,24.76802062541584,17.397589032461394,2.300325030913266,0.36449356223175966,1.4485246460856218,12.715393454038999,12.007378986563058,16.262824217406262,6.392743928419259,3.742720211535284,15.08007336523126,10.588345302214245,28.047718967790548,17.337675053637604
131,Harvey Barnes,Leicester,Midfielder,8.176244807412806,9.138155961226076,38,34,17.33402820777434,,0.8504849785407725,,16.64525777588411,1.6059312953041287,,23.10424395310877,4.304128243265576,0.0,0.0,1.5368621064060806,2.2395517046524773,2.4003391626921036,12.190478468899522,,15.791640335478839,14.02388538125304,,8.454330346887206,14.095358635097496,,16.80288589459321,,27.30120173290639,3.814731580091285,,26.174389587073613,,2.3196785376615194,2.2917383894333194,2.3084592274678113,14.217798417612661,11.17405253004897,1.8073070226349393,1.971815735317398,2.0584961163444064,16.2022893481717,1.3831758957654725,29.7320736086176,6.180371823298653,0.3691675722668985,2.85849930362117,5.4111215135556865,1.7415282499595275,0.0,0.0
132,Lucas Digne,Aston Villa,Defender,8.099081600213019,10.99161074314624,38,28,15.01281460552054,,1.8092671495526207,,0.0,0.2688839639069179,,0.19713788300835658,0.2676552158840214,30.16014673046252,0.0,0.0,0.28252495009980044,0.3312931538911644,0.0,,1.460732714138287,11.001554495672142,,12.854361181184153,0.39019986216402486,,1.643006384213581,,10.735948103792417,0.0,,0.0,,2.06144372328637,28.294514753539147,71.64697912228378,0.738335144533797,1.5771030640668526,0.12149785407725323,0.0,0.0,0.0,0.0,0.0,4.2163315525335925,2.7931108531630877,7.28373076039513,38.07643274853802,34.30484720014132,13.022392046297671,17.212855591748102
133,Jefferson Lerma Solis,Bournemouth,Midfielder,7.9962826043140645,8.212398350376606,38,37,2.352432111589257,,2.3656545961002786,,11.50162515456633,13.583019309537743,,11.602432655759381,11.549082078678973,20.742404540763676,1.7382295753027461,2.636899534264804,34.82480765051076,22.661474944847146,5.225620644189114,,1.326795909671922,0.0,,5.750522344747534,0.2688839639069179,,14.215248927038626,,27.31840034775049,2.032962298025135,,3.8828931419457735,,3.3513440111420616,5.300748984278396,15.460347181587673,10.669959934708414,9.824640555280121,10.62251407129456,13.438740970072242,5.682881657762669,0.5353104317680428,11.677697937458419,4.334392344497608,3.158944206008584,6.353007181328547,4.302143422510686,0.3618534299105241,2.991532276590857,0.0,0.21329063853833116
134,Pedro Lomba Neto,Wolves,Midfielder,7.993908519084709,16.876029095845496,38,18,0.0,,0.0,,20.305201949860727,26.448039178753064,,33.34813736144317,0.30004239533651295,4.426224218230208,0.0,0.0,,0.0,23.29843331680714,,9.719828326180258,1.255388026607539,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.517275541795668,10.679541497388277,26.031264367816096,45.875333876221504,19.804150214592276,35.34400136448917,11.152300661834227,25.263361427863167
135,Stuart Armstrong,Southampton,Midfielder,7.761970838817883,9.217340371096236,38,32,17.248346825734984,,0.3691675722668985,,17.843681058934763,15.501337522441656,,2.186961373390558,16.367581433224757,0.0,0.900127186009539,0.0,,15.581148950808396,14.774951390073342,0.0,2.069947771587744,0.47087491683300076,,1.4970880846141137,2.0981899746440416,,0.0,,0.0,0.0,,0.0,,10.503638539796532,0.5353104317680428,15.13587046294284,3.9803877290157654,15.551725321888414,7.7010881469705,43.05205145876408,4.072684581976113,0.5842930856553148,1.8073070226349393,27.557061878617006,2.1329063853833117,11.113870508152605,0.0,14.88391016713092,10.641773120425817,16.280832920178483,2.510776053215078
136,Abdoulaye Doucoure,Everton,Midfielder,7.697557702646233,11.700287708022275,38,25,17.59707111834962,,13.26494221940795,,4.436117237376669,25.9647859161052,,23.355395874916837,28.91648927038627,0.0,0.0,0.0,,13.229858434248678,23.521813926272674,,10.83598086124402,29.647366846199887,27.704190213645767,18.769576191373144,27.13472153363081,,2.5329740093736692,,15.347861245118313,0.0,,0.0,,0.4922234296891981,0.0,0.5377679278138358,0.5379017372421282,3.296124417831005,0.0,0.10001413177883767,0.0,0.0,0.0,0.0,0.7790574475404198,0.0,0.0,0.0,0.0,0.6398719156149935,3.8650867953969184
137,Kelechi Iheanacho,Leicester,Forward,7.674950118341804,10.416003732035305,38,28,45.08794977640179,,1.579472103004292,,0.0,0.0,,0.0,20.865665179309207,10.21759062846288,2.7931108531630877,2.766351791530945,0.0,0.0,0.0,,27.828624926857813,6.049519184069938,,5.59286469101769,12.222548746518108,,11.781333788163057,,22.608807685063102,0.0,,2.117669060442849,,10.170898203592815,0.3618534299105241,1.579472103004292,0.0,0.0,17.744468949506675,0.0,0.0,11.001554495672142,0.38421552660152014,0.0,22.69355278867474,2.2150054336013913,0.7885515320334263,13.251726155646578,0.27497814473045173,39.6703193200092,0.0
138,Konstantinos Tsimikas,Liverpool,Defender,7.590775723990598,14.422473875582137,38,20,15.215457341751664,,12.370857035223207,,0.0,0.36119936204146735,1.4274944847147812,0.0,0.0,0.0,0.0,0.0,28.04948702945192,0.0,,,0.0,0.0,24.19955675162261,0.0,0.0,,0.0,,13.26494221940795,0.0,,0.0,,27.812350877192987,14.314597471723221,0.0,26.122923749392914,0.0,0.0,0.0,20.742404540763676,0.0,5.202664828853665,22.39616605085851,,26.29683039026562,28.309000000000005,19.67183496199783,0.5914136490250697,2.100296767355591,0.0
139,Ben Davies,Spurs,Defender,7.570509249588956,9.2799790801413,38,31,13.941632787968933,,17.879368421052632,,1.5996797890374836,16.302303479950538,,0.8443246697912229,0.0,0.0,0.0,0.0,,0.0,13.382269710215317,,11.096585876720528,1.5236757954725346,,13.251726155646578,12.367536979704164,,0.8475748502994014,,0.8215031921067905,9.635587771824772,24.645095763203717,0.13006662072134162,,0.0,3.9458768129591264,0.09029984051036684,20.678529168732446,7.116450788240308,3.304253528773073,0.36449356223175966,26.022200557103066,29.741463125092746,2.5841730058682897,0.0,0.0,0.0,24.929838321293435,0.5082405745062838,2.6888396390691787,12.036984591378975,15.398776104905298
140,Jacob Murphy,Newcastle,Midfielder,7.481767620330109,7.897421377015115,38,36,0.0,,1.224274783765802,0.0,0.0,15.21779462439697,,18.148557552209816,0.2520462976702775,16.126907726419923,1.3863891504991526,2.4380956937799048,17.139263845889236,35.977663649025075,55.65234290843807,,4.750283362355549,0.8215031921067905,,,1.6886493395824458,,8.145369163952227,,1.2659683522531822,0.5000706588941883,,0.5353104317680428,,6.243197794624398,0.28070401586514626,0.09417498336660016,1.214741564267603,14.02388538125304,15.570216613298173,0.4828415486952073,13.27443834396795,13.405376044568246,10.565081339712918,22.126164513079107,2.2284500542888166,0.900127186009539,0.12061780997017471,0.5377679278138358,0.0,1.9688937187567923,0.0
141,Diogo Teixeira da Silva,Liverpool,Forward,7.4641719934094,12.892660715888963,38,22,4.307990934110411,,8.105044264456584,,0.09417498336660016,30.069846889952153,0.0,2.0279345045198705,5.258637770897834,3.21885697187313,14.596608824987607,13.656995175740871,4.417242051882193,36.80334300638421,,,2.2284500542888166,3.1542061281337053,22.765508944119045,13.601921921921921,7.046875536480687,,1.00818519068111,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.93528728961114,19.379926487479903,0.738335144533797,,17.22316367413563,0.0,0.0,0.0,0.0,0.0
142,Callum Wilson,Newcastle,Forward,7.392169647766917,9.06136924564977,38,31,0.3312931538911644,,0.28252495009980044,38.393427515757445,10.011776565856884,13.396861934298189,,0.27497814473045173,0.5881080278973142,10.139672522599353,0.0,30.701945773524724,0.6816752665978673,0.2957068245125348,0.0,,1.165163843596644,19.387475333720257,,,12.423634426927997,,0.0,,11.198950808393535,0.900127186009539,,10.527771824771511,,0.39019986216402486,0.935680052883821,0.0,0.6625863077823289,1.0082531973449897,24.315132793369752,13.036721814770596,10.165867339367859,0.49284470752089143,28.715349282296653,0.17843681058934766,0.0,0.0,0.0,0.0,0.6572025536854325,18.212266898500328,21.43081089168163
143,Adam Smith,Bournemouth,Defender,7.377833125339746,7.577234020619198,38,37,12.854361181184153,,43.370334261838444,,0.20002826355767533,0.6625863077823289,,13.754496777392168,0.0,26.00104231166151,0.19313661947808292,5.179624085163009,0.738335144533797,2.0520233217774977,27.72778300998305,,5.186565828717512,0.39019986216402486,,0.9858038305281486,0.6273959157828083,,0.0,,0.8613910019560965,0.7623608617594256,,0.0,,15.179616991643456,1.800254372019078,2.5399141798322606,12.434284018400358,0.6549760370186747,14.00240491216101,5.356019951840386,19.523448275862073,0.5353104317680428,0.9417498336660015,13.815875598086127,0.48599141630901294,1.7788420107719933,0.8962798796897262,0.12061780997017471,39.80038594073054,7.557829367382472,1.3863891504991526
144,Marcel Sabitzer,Man Utd,Midfielder,7.371131263771152,12.061851158898248,18,11,0.0,0.0,0.0,,0.0,11.101568627450982,0.24611171484459904,26.767975136560562,0.0,,0.0,13.694515506751745,14.718874003189795,3.037446351931331,,,0.0,0.7237068598210482,,,22.978695941450436,,3.2748801850933735,35.83654602545034,0.30004239533651295,,,,,,,,,,,,,,,,,,,,,,
145,Hugo Bueno Lopez,Wolves,Defender,7.366982728044051,13.330730650746379,38,21,18.729593383873194,,0.0,,0.39427576601671316,0.0,,32.97896978917627,29.90422540187246,0.0,0.0,0.0,,0.8470676241771395,0.0,,0.0,0.0,5.186565828717512,5.799196344153798,12.679112377850164,,4.491309697264045,,0.0,9.52943702843877,,26.585335397316825,,2.2395517046524773,14.88391016713092,13.10640747885443,6.893530898231106,31.748411214953276,13.996475279106859,33.14959414504325,16.802374138844726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Rodrigo Moreno,Leeds,Midfielder,7.353995970173501,9.014575705373968,38,31,20.279345045198706,,0.8764396284829723,,18.224678111587984,0.0,,0.23052931596091206,1.9776746506986032,3.390299401197605,0.3618534299105241,1.3001837131248897,9.317743865948536,0.13006662072134162,1.0755358556276715,,0.6152792871114975,0.0,,0.0,0.0,,0.0,0.0,0.0,19.41446570972887,,22.288871727255604,,1.9476436188510495,0.9719828326180259,24.316494486360998,3.4764591506054923,2.151606948968513,34.97916489135066,1.7843681058934764,1.7893246839654027,16.648527452331727,38.00537007595831,6.5053644754191,,0.0,0.6721234604540733,3.445564007824386,13.141295104349522,29.147683341427886,0.985907867658699
147,Julian Alvarez,Man City,Forward,7.320404284615424,8.973398800496327,38,31,13.906175438596494,13.659200173875245,30.589401209284183,,5.040925953405551,16.93580895719716,8.66701410388717,11.2415190671289,0.39019986216402486,,12.05439787092482,2.7497814473045175,,31.72248402215595,,,1.0001413177883767,0.0,,16.290738327904453,0.0,0.0,23.248679600678095,,13.905836602421969,0.2688839639069179,5.31125703564728,0.0,,0.0,0.504092595340555,0.0,9.752382775119619,13.739634415379768,3.296124417831005,0.0,,0.0,10.99912578921807,0.2957068245125348,3.4058635428209594,0.0,24.14142728904848,3.7005228758169935,0.0,0.38421552660152014,0.9738218094255248
