assists,goals,h_a,id,key_passes,own_goals,player,Understat_id,position,positionOrder,red_card,roster_in,roster_out,shots,team_id,minutes,creativity,threat,xGBuildup,xGChain,yellow_card,team_h_name,team_a_name,team_name,opponent_team_name,team_h,team_a,team,opponent_team,fixture,round,in_FPL,element
0,0,a,475459,0,0,Shane Duffy,6047,DC,3,0,0,0,4,220,90,0.0,6.374003738164902,0.7037997245788574,0.7037997245788574,0,Burnley,Brighton,Brighton,Burnley,5,4,4,5,2,1,1,56.0
0,0,a,475460,0,0,Lewis Dunk,6048,DC,3,0,0,0,0,220,90,0.0,0.0,0.7037997245788574,0.7037997245788574,0,Burnley,Brighton,Brighton,Burnley,5,4,4,5,2,1,1,59.0
1,0,a,475461,2,0,Pascal Groß,239,DL,4,0,0,0,2,220,90,35.34135818481445,5.421088635921478,0.4861099123954773,0.49784818291664124,0,Burnley,Brighton,Brighton,Burnley,5,4,4,5,2,1,1,55.0
0,0,a,475462,2,0,Steven Alzate,8020,DMC,7,0,475469,0,0,220,75,14.678990840911865,0.0,0.14678990840911865,0.14678990840911865,0,Burnley,Brighton,Brighton,Burnley,5,4,4,5,2,1,1,73.0
0,0,a,475463,3,0,Solomon March,6049,MR,8,0,0,0,1,220,90,7.54418671131134,5.230368673801422,1.3201147317886353,1.3201147317886353,0,Burnley,Brighton,Brighton,Burnley,5,4,4,5,2,1,1,60.0
0,0,a,475464,0,0,Yves Bissouma,5609,MC,9,0,0,0,0,220,90,0.0,0.0,1.0603811740875244,1.0603811740875244,0,Burnley,Brighton,Brighton,Burnley,5,4,4,5,2,1,1,70.0
0,0,a,475465,1,0,Enock Mwepu,9734,MC,9,0,475470,0,0,220,49,5.208665505051613,0.0,0,0.05208665505051613,0,Burnley,Brighton,Brighton,Burnley,5,4,4,5,2,1,1,462.0
0,0,a,475466,0,0,Leandro Trossard,7698,ML,10,0,475468,0,1,220,79,0.0,7.632418721914291,0,0.07632418721914291,0,Burnley,Brighton,Brighton,Burnley,5,4,4,5,2,1,1,64.0
0,1,a,475467,0,0,Neal Maupay,3621,FW,15,0,0,0,4,220,90,0.0,81.51915669441223,0.33932000398635864,1.154511570930481,1,Burnley,Brighton,Brighton,Burnley,5,4,4,5,2,1,1,63.0
0,1,a,475468,0,0,Alexis Mac Allister,8379,Sub,17,0,0,475466,1,220,11,0.0,33.932000398635864,0.28815552592277527,0.6274755001068115,0,Burnley,Brighton,Brighton,Burnley,5,4,4,5,2,1,1,74.0
1,0,a,475469,1,0,Jakub Moder,9284,Sub,17,0,0,475462,1,220,15,64.47369456291199,28.815552592277527,0.33932000398635864,1.2722125053405762,0,Burnley,Brighton,Brighton,Burnley,5,4,4,5,2,1,1,75.0
0,0,a,475470,0,0,Adam Lallana,486,Sub,17,0,0,475465,0,220,41,0.0,0.0,0.7037997245788574,0.7037997245788574,0,Burnley,Brighton,Brighton,Burnley,5,4,4,5,2,1,1,53.0
0,0,h,475471,0,0,Edouard Mendy,6880,GK,1,0,0,0,0,80,90,0.0,0.0,0.07581831514835358,0.07581831514835358,0,Chelsea,Crystal Palace,Chelsea,Crystal Palace,6,7,6,7,3,1,1,143.0
0,0,h,475472,0,0,Andreas Christensen,200,DC,3,0,0,0,0,80,90,0.0,0.0,0.17627893388271332,0.17627893388271332,0,Chelsea,Crystal Palace,Chelsea,Crystal Palace,6,7,6,7,3,1,1,133.0
0,0,h,475473,0,0,Antonio Rudiger,1822,DC,3,0,0,0,0,80,90,0.0,0.0,0.12857221066951752,0.12857221066951752,0,Chelsea,Crystal Palace,Chelsea,Crystal Palace,6,7,6,7,3,1,1,127.0
0,1,h,475474,0,0,Trevoh Chalobah,6615,DC,3,0,0,0,1,80,90,0.0,2.017160877585411,0.07581831514835358,0.09598992764949799,0,Chelsea,Crystal Palace,Chelsea,Crystal Palace,6,7,6,7,3,1,1,527.0
0,0,h,475475,0,0,Cesar Azpilicueta,681,DMR,5,0,475484,0,1,80,68,0.0,2.8508665040135384,0.2043905258178711,0.23289918899536133,0,Chelsea,Crystal Palace,Chelsea,Crystal Palace,6,7,6,7,3,1,1,119.0
0,1,h,475476,2,0,Marcos Alonso,1621,DML,6,0,475483,0,3,80,87,17.627893388271332,18.681584298610687,0.0425470769405365,0.2946443259716034,0,Chelsea,Crystal Palace,Chelsea,Crystal Palace,6,7,6,7,3,1,1,122.0
1,0,h,475477,2,0,Mateo Kovacic,2254,MC,9,0,0,0,2,80,90,4.865888133645058,3.8087841123342514,0.06787833571434021,0.11874108016490936,0,Chelsea,Crystal Palace,Chelsea,Crystal Palace,6,7,6,7,3,1,1,125.0
0,0,h,475478,1,0,Jorge Luiz Frello Filho,1389,MC,9,0,0,0,0,80,90,7.581831514835358,0.0,0.2245621383190155,0.2245621383190155,0,Chelsea,Crystal Palace,Chelsea,Crystal Palace,6,7,6,7,3,1,1,123.0
0,1,h,475479,0,0,Christian Pulisic,2662,AMC,12,0,475482,0,2,80,83,0.0,63.817012310028076,0.028487274423241615,0.6666573882102966,0,Chelsea,Crystal Palace,Chelsea,Crystal Palace,6,7,6,7,3,1,1,137.0
0,0,h,475480,0,0,Mason Mount,7768,AMC,12,0,0,0,3,80,90,0.0,14.675940573215485,0.2245621383190155,0.25304940342903137,0,Chelsea,Crystal Palace,Chelsea,Crystal Palace,6,7,6,7,3,1,1,138.0
0,0,h,475481,1,0,Timo Werner,65,FW,15,0,0,0,1,80,90,2.237546816468239,12.857221066951752,0.07581831514835358,0.22676599025726318,0,Chelsea,Crystal Palace,Chelsea,Crystal Palace,6,7,6,7,3,1,1,134.0
0,0,h,475482,0,0,Kai Havertz,5220,Sub,17,0,0,475479,0,80,7,0.0,0.0,0,0,0,Chelsea,Crystal Palace,Chelsea,Crystal Palace,6,7,6,7,3,1,1,141.0
0,0,h,475483,0,0,Emerson Aparecido Leite de Souza Junior,1245,Sub,17,0,0,475476,0,80,3,0.0,0.0,0,0,0,Chelsea,Crystal Palace,Chelsea,Crystal Palace,6,7,6,7,3,1,1,588.0
0,0,h,475484,0,0,Reece James,8067,Sub,17,0,0,475475,0,80,22,0.0,0.0,0.028487274423241615,0.028487274423241615,0,Chelsea,Crystal Palace,Chelsea,Crystal Palace,6,7,6,7,3,1,1,142.0
0,0,a,475485,0,0,Vicente Guaita,2190,GK,1,0,0,0,0,78,90,0.0,0.0,0,0,0,Chelsea,Crystal Palace,Crystal Palace,Chelsea,6,7,7,6,3,1,1,146.0
0,0,a,475486,0,0,Joel Ward,510,DR,2,0,0,0,0,78,90,0.0,0.0,0,0,0,Chelsea,Crystal Palace,Crystal Palace,Chelsea,6,7,7,6,3,1,1,474.0
0,0,a,475487,0,0,Cheikhou Kouyate,532,DC,3,0,0,0,0,78,90,0.0,0.0,0,0,0,Chelsea,Crystal Palace,Crystal Palace,Chelsea,6,7,7,6,3,1,1,150.0
0,0,a,475488,1,0,Marc Guehi,7603,DC,3,0,0,0,0,78,90,11.85123547911644,0.0,0,0,0,Chelsea,Crystal Palace,Crystal Palace,Chelsea,6,7,7,6,3,1,1,477.0
0,0,a,475489,0,0,Tyrick Mitchell,8214,DL,4,0,0,0,0,78,90,0.0,0.0,0,0,0,Chelsea,Crystal Palace,Crystal Palace,Chelsea,6,7,7,6,3,1,1,162.0
0,0,a,475490,1,0,Jordan Ayew,672,MR,8,0,0,0,1,78,90,13.71941864490509,2.9565202072262764,0.03642881289124489,0.1736230105161667,0,Chelsea,Crystal Palace,Crystal Palace,Chelsea,6,7,7,6,3,1,1,153.0
0,0,a,475491,0,0,Jairo Riedewald,6027,MC,9,0,475498,0,0,78,78,0.0,0.0,0,0,0,Chelsea,Crystal Palace,Crystal Palace,Chelsea,6,7,7,6,3,1,1,157.0
0,0,a,475492,2,0,James McArthur,633,MC,9,0,0,0,0,78,90,6.59940168261528,0.0,0,0.03642881289124489,0,Chelsea,Crystal Palace,Crystal Palace,Chelsea,6,7,7,6,3,1,1,148.0
0,0,a,475493,0,0,Jeffrey Schlupp,757,ML,10,0,475497,0,1,78,58,0.0,11.85123547911644,0,0,0,Chelsea,Crystal Palace,Crystal Palace,Chelsea,6,7,7,6,3,1,1,155.0
0,0,a,475494,0,0,Jean-Philippe Mateta,5735,FW,15,0,475496,0,0,78,58,0.0,0.0,0,0,0,Chelsea,Crystal Palace,Crystal Palace,Chelsea,6,7,7,6,3,1,1,159.0
0,0,a,475495,0,0,Wilfried Zaha,522,FW,15,0,0,0,1,78,90,0.0,13.71941864490509,0.03642881289124489,0.1736230105161667,0,Chelsea,Crystal Palace,Crystal Palace,Chelsea,6,7,7,6,3,1,1,154.0
0,0,a,475496,0,0,Christian Benteke,606,Sub,17,0,0,475494,1,78,32,0.0,3.642881289124489,0,0.03642881289124489,0,Chelsea,Crystal Palace,Crystal Palace,Chelsea,6,7,7,6,3,1,1,149.0
0,0,a,475497,0,0,Joachim Andersen,6314,Sub,17,0,0,475493,0,78,32,0.0,0.0,0,0,0,Chelsea,Crystal Palace,Crystal Palace,Chelsea,6,7,7,6,3,1,1,488.0
0,0,a,475498,0,0,Jesurun Rak-Sakyi,9461,Sub,17,0,0,475491,0,78,12,0.0,0.0,0.03642881289124489,0.03642881289124489,0,Chelsea,Crystal Palace,Crystal Palace,Chelsea,6,7,7,6,3,1,1,541.0
0,0,h,475499,0,0,Jordan Pickford,741,GK,1,0,0,0,0,72,90,0.0,0.0,0,0,0,Everton,Southampton,Everton,Southampton,8,16,8,16,4,1,1,170.0
0,0,h,475500,1,0,Seamus Coleman,585,DR,2,0,0,0,0,72,90,8.183462172746658,0.0,0.4051138162612915,0.4051138162612915,0,Everton,Southampton,Everton,Southampton,8,16,8,16,4,1,1,165.0
0,0,h,475501,0,0,Mason Holgate,985,DC,3,0,0,0,0,72,90,0.0,0.0,0.5810437202453613,0.5810437202453613,0,Everton,Southampton,Everton,Southampton,8,16,8,16,4,1,1,178.0
0,0,h,475502,1,0,Michael Keane,1653,DC,3,0,0,0,1,72,90,14.970332384109497,7.966297119855881,0.111264169216156,0.3406304717063904,0,Everton,Southampton,Everton,Southampton,8,16,8,16,4,1,1,169.0
0,0,h,475503,2,0,Lucas Digne,1823,DL,4,0,0,0,2,72,90,17.3923060297966,10.541705787181854,0.5810437202453613,0.7549667954444885,0,Everton,Southampton,Everton,Southampton,8,16,8,16,4,1,1,168.0
0,0,h,475504,0,0,Allan Marques Loureiro,1379,DMC,7,0,0,0,1,72,90,0.0,3.4891288727521896,0.5910205245018005,0.6259117722511292,0,Everton,Southampton,Everton,Southampton,8,16,8,16,4,1,1,171.0
0,1,h,475505,0,0,Abdoulaye Doucoure,1726,DMC,7,0,0,0,2,72,90,0.0,6.271600723266602,0.3660144805908203,0.42873048782348633,1,Everton,Southampton,Everton,Southampton,8,16,8,16,4,1,1,173.0
1,0,h,475506,3,0,Andros Townsend,775,AMR,11,0,475511,0,0,72,71,67.0799970626831,0.0,0.1909271478652954,0.30779650807380676,0,Everton,Southampton,Everton,Southampton,8,16,8,16,4,1,1,482.0
