index,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,name,opponent_team,own_goals,penalties_missed,penalties_saved,position,red_cards,round,saves,selected,team,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
4587,0,0,5,0,3.3,394,38,2,0,3.1,1.6,2022-08-28T15:30:00Z,90,Brennan Johnson,18,0,0,0,Forward,0,4,0,164821,16,2,0,26.0,1,12784,31958,19174,59,True,1
4588,0,0,1,0,0.6,394,49,4,0,0.0,0.0,2022-08-31T18:30:00Z,57,Brennan Johnson,13,0,0,0,Forward,0,5,0,155100,16,0,6,1.0,1,-11517,15162,26679,59,False,0
4589,0,1,28,0,12.0,394,58,2,1,8.7,34.2,2022-09-03T14:00:00Z,84,Brennan Johnson,3,0,0,0,Forward,0,6,0,153003,16,3,2,41.0,7,-5996,24868,30864,59,True,0
4590,0,0,6,0,11.3,394,78,3,0,1.5,1.4,2022-09-16T19:00:00Z,90,Brennan Johnson,9,0,0,0,Forward,0,8,0,154068,16,3,2,2.0,2,5321,18807,13486,59,True,0
4591,0,0,5,0,13.4,394,86,4,0,4.9,11.0,2022-10-03T19:00:00Z,90,Brennan Johnson,10,0,0,0,Forward,0,9,0,147873,16,0,4,25.0,2,-8956,13503,22459,59,False,0
4592,0,0,6,0,15.6,394,99,1,0,3.0,4.4,2022-10-10T19:00:00Z,90,Brennan Johnson,2,0,0,0,Forward,0,10,0,138472,16,1,1,10.0,2,-9887,10753,20640,59,True,0
4593,0,0,-2,0,1.8,394,110,1,0,4.5,6.6,2022-10-15T14:00:00Z,90,Brennan Johnson,20,0,1,0,Forward,0,11,0,127873,16,0,1,37.0,0,-10899,3862,14761,58,False,0
4594,0,0,1,0,0.3,395,7,0,0,0.0,0.0,2022-08-06T14:00:00Z,7,Alex Mighten,15,0,0,0,Midfielder,0,1,0,2367,16,0,2,0.0,1,0,0,0,50,False,0
4595,0,0,0,0,0.0,395,18,0,0,0.0,0.0,2022-08-14T13:00:00Z,0,Alex Mighten,19,0,0,0,Midfielder,0,2,0,2542,16,0,1,0.0,0,-356,73,429,50,True,0
4596,0,0,0,0,0.0,395,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,Alex Mighten,8,0,0,0,Midfielder,0,3,0,2509,16,1,1,0.0,0,-320,218,538,49,False,0
4597,0,0,0,0,0.0,395,38,0,0,0.0,0.0,2022-08-28T15:30:00Z,0,Alex Mighten,18,0,0,0,Midfielder,0,4,0,2291,16,2,0,0.0,0,-344,80,424,49,True,0
4598,0,0,0,0,0.0,395,49,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Alex Mighten,13,0,0,0,Midfielder,0,5,0,2065,16,0,6,0.0,0,-305,42,347,49,False,0
4599,0,0,0,0,0.0,395,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,Alex Mighten,3,0,0,0,Midfielder,0,6,0,1667,16,3,2,0.0,0,-395,1,396,49,True,0
4600,0,0,0,0,0.0,395,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,Alex Mighten,9,0,0,0,Midfielder,0,8,0,1449,16,3,2,0.0,0,-45,0,45,49,True,0
4601,0,0,0,0,0.0,395,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,0,Alex Mighten,10,0,0,0,Midfielder,0,9,0,1384,16,0,4,0.0,0,-71,0,71,49,False,0
4602,0,0,0,0,0.0,395,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,Alex Mighten,2,0,0,0,Midfielder,0,10,0,1324,16,1,1,0.0,0,-58,0,58,49,True,0
4603,0,0,0,0,0.0,395,110,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,Alex Mighten,20,0,0,0,Midfielder,0,11,0,1293,16,0,1,0.0,0,-33,0,33,49,False,0
4604,0,0,0,0,0.0,396,7,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,Braian Ojeda Rodríguez,15,0,0,0,Midfielder,0,1,0,10542,16,0,2,0.0,0,0,0,0,45,False,0
4605,0,0,0,0,0.0,396,18,0,0,0.0,0.0,2022-08-14T13:00:00Z,0,Braian Ojeda Rodríguez,19,0,0,0,Midfielder,0,2,0,10538,16,0,1,0.0,0,-818,412,1230,45,True,0
4606,0,0,0,0,0.0,396,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,Braian Ojeda Rodríguez,8,0,0,0,Midfielder,0,3,0,7917,16,1,1,0.0,0,-2606,189,2795,45,False,0
4607,0,0,0,0,0.0,396,38,0,0,0.0,0.0,2022-08-28T15:30:00Z,0,Braian Ojeda Rodríguez,18,0,0,0,Midfielder,0,4,0,6374,16,2,0,0.0,0,-1672,0,1672,45,True,0
4608,0,0,0,0,0.0,396,49,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Braian Ojeda Rodríguez,13,0,0,0,Midfielder,0,5,0,5577,16,0,6,0.0,0,-823,0,823,45,False,0
4609,0,0,0,0,0.0,396,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,Braian Ojeda Rodríguez,3,0,0,0,Midfielder,0,6,0,4853,16,3,2,0.0,0,-724,0,724,45,True,0
4610,0,0,0,0,0.0,396,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,Braian Ojeda Rodríguez,9,0,0,0,Midfielder,0,8,0,4215,16,3,2,0.0,0,-233,0,233,45,True,0
4611,0,0,0,0,0.0,396,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,0,Braian Ojeda Rodríguez,10,0,0,0,Midfielder,0,9,0,4019,16,0,4,0.0,0,-278,0,278,45,False,0
4612,0,0,0,0,0.0,396,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,Braian Ojeda Rodríguez,2,0,0,0,Midfielder,0,10,0,3794,16,1,1,0.0,0,-234,0,234,45,True,0
4613,0,0,0,0,0.0,396,110,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,Braian Ojeda Rodríguez,20,0,0,0,Midfielder,0,11,0,3605,16,0,1,0.0,0,-190,0,190,45,False,0
4614,0,0,6,0,0.4,397,7,1,0,0.4,3.2,2022-08-06T14:00:00Z,27,Taiwo Awoniyi,15,0,0,0,Forward,0,1,0,91393,16,0,2,0.0,1,0,0,0,60,False,0
4615,0,2,26,1,7.2,397,18,0,1,5.6,31.6,2022-08-14T13:00:00Z,71,Taiwo Awoniyi,19,0,0,0,Forward,0,2,0,78654,16,0,1,17.0,8,-17269,2544,19813,59,True,0
4616,0,0,7,1,14.0,397,23,0,0,4.4,7.2,2022-08-20T14:00:00Z,60,Taiwo Awoniyi,8,0,0,0,Forward,0,3,0,143709,16,1,1,23.0,2,48781,65054,16273,59,False,0
4617,0,0,3,0,10.5,397,38,1,0,1.2,1.4,2022-08-28T15:30:00Z,15,Taiwo Awoniyi,18,0,0,0,Forward,0,4,0,125203,16,2,0,0.0,1,-17503,10588,28091,59,True,0
4618,0,0,-1,0,0.8,397,49,2,0,0.6,1.6,2022-08-31T18:30:00Z,32,Taiwo Awoniyi,13,0,0,0,Forward,0,5,0,103136,16,0,6,4.0,1,-23250,3149,26399,59,False,0
4619,0,0,0,0,1.9,397,58,1,0,1.3,0.0,2022-09-03T14:00:00Z,23,Taiwo Awoniyi,3,0,0,0,Forward,0,6,0,83094,16,3,2,13.0,1,-21291,3611,24902,59,True,0
4620,0,1,24,0,0.7,397,78,3,1,7.8,37.4,2022-09-16T19:00:00Z,69,Taiwo Awoniyi,9,0,0,0,Forward,0,8,0,65952,16,3,2,40.0,7,-4703,788,5491,58,True,0
4621,0,0,-3,0,1.4,397,86,3,0,1.8,1.2,2022-10-03T19:00:00Z,61,Taiwo Awoniyi,10,0,0,0,Forward,0,9,0,70801,16,0,4,15.0,2,2303,8126,5823,58,False,0
4622,0,0,0,0,0.0,397,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,Taiwo Awoniyi,2,0,0,0,Forward,0,10,0,70861,16,1,1,0.0,0,-293,7534,7827,58,True,0
4623,0,0,3,0,0.0,397,110,0,0,0.0,0.2,2022-10-15T14:00:00Z,6,Taiwo Awoniyi,20,0,0,0,Forward,0,11,0,65902,16,0,1,0.0,1,-4987,1773,6760,58,False,0
4624,0,0,26,0,0.0,398,7,2,0,4.8,48.0,2022-08-06T14:00:00Z,90,Dean Henderson,15,0,0,0,Goalkeeper,0,1,7,434219,16,0,2,0.0,3,0,0,0,45,False,0
4625,0,3,43,1,0.0,398,18,0,0,5.0,50.0,2022-08-14T13:00:00Z,90,Dean Henderson,19,0,0,1,Goalkeeper,0,2,4,466426,16,0,1,0.0,14,-7699,14056,21755,45,True,1
4626,0,0,26,0,0.0,398,23,1,0,4.9,48.8,2022-08-20T14:00:00Z,90,Dean Henderson,8,0,0,0,Goalkeeper,0,3,7,765065,16,1,1,0.0,4,185685,219118,33433,45,False,0
4627,0,2,30,0,0.0,398,38,2,0,5.2,52.2,2022-08-28T15:30:00Z,90,Dean Henderson,18,0,0,1,Goalkeeper,0,4,4,937244,16,2,0,0.0,9,104903,161401,56498,46,True,0
4628,0,0,15,0,0.0,398,49,6,0,2.0,19.8,2022-08-31T18:30:00Z,90,Dean Henderson,13,0,0,0,Goalkeeper,0,5,3,1063741,16,0,6,0.0,0,82005,127467,45462,46,False,0
4629,0,0,8,0,0.0,398,58,3,0,0.3,2.8,2022-09-03T14:00:00Z,90,Dean Henderson,3,0,0,0,Goalkeeper,0,6,0,1400374,16,3,2,0.0,1,257171,303372,46201,47,True,0
4630,0,0,17,0,0.0,398,78,3,0,3.3,32.8,2022-09-16T19:00:00Z,90,Dean Henderson,9,0,0,0,Goalkeeper,0,8,3,1438231,16,3,2,0.0,2,48065,87366,39301,47,True,0
4631,0,0,16,0,0.0,398,86,4,0,2.9,29.2,2022-10-03T19:00:00Z,90,Dean Henderson,10,0,0,0,Goalkeeper,0,9,4,1425648,16,0,4,0.0,1,-10747,59757,70504,47,False,0
4632,0,0,11,0,0.0,398,99,1,0,1.2,11.8,2022-10-10T19:00:00Z,90,Dean Henderson,2,0,0,0,Goalkeeper,0,10,1,1375575,16,1,1,0.0,2,-53083,23412,76495,47,True,0
4633,0,0,12,0,0.0,398,110,1,0,0.7,7.0,2022-10-15T14:00:00Z,90,Dean Henderson,20,0,0,0,Goalkeeper,0,11,1,1340776,16,0,1,0.0,2,-38917,14245,53162,47,False,0
4634,0,0,0,0,0.0,399,7,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,Giulian Biancone,15,0,0,0,Defender,0,1,0,6448,16,0,2,0.0,0,0,0,0,45,False,0
4635,0,0,0,0,0.0,399,18,0,0,0.0,0.0,2022-08-14T13:00:00Z,0,Giulian Biancone,19,0,0,0,Defender,0,2,0,6632,16,0,1,0.0,0,-947,158,1105,45,True,0
4636,0,0,0,0,0.0,399,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,Giulian Biancone,8,0,0,0,Defender,0,3,0,6673,16,1,1,0.0,0,-605,424,1029,45,False,0
4637,0,0,0,0,0.0,399,38,0,0,0.0,0.0,2022-08-28T15:30:00Z,0,Giulian Biancone,18,0,0,0,Defender,0,4,0,6147,16,2,0,0.0,0,-767,110,877,44,True,0
4638,0,0,6,0,0.0,399,49,1,0,0.4,3.8,2022-08-31T18:30:00Z,11,Giulian Biancone,13,0,0,0,Defender,0,5,0,5856,16,0,6,0.0,1,-461,72,533,44,False,0
4639,0,0,0,0,0.0,399,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,Giulian Biancone,3,0,0,0,Defender,0,6,0,5653,16,3,2,0.0,0,-383,100,483,44,True,0
4640,0,0,0,0,0.0,399,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,Giulian Biancone,9,0,0,0,Defender,0,8,0,5545,16,3,2,0.0,0,-106,57,163,43,True,0
4641,0,0,0,0,0.0,399,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,0,Giulian Biancone,10,0,0,0,Defender,0,9,0,5413,16,0,4,0.0,0,-212,44,256,43,False,0
4642,0,0,0,0,0.0,399,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,Giulian Biancone,2,0,0,0,Defender,0,10,0,5325,16,1,1,0.0,0,-171,45,216,43,True,0
4643,0,0,0,0,0.0,399,110,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,Giulian Biancone,20,0,0,0,Defender,0,11,0,5292,16,0,1,0.0,0,-102,57,159,43,False,0
4644,0,0,0,0,0.0,474,5,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,Willy Boly,11,0,0,0,Defender,0,1,0,25170,20,1,2,0.0,0,0,0,0,45,False,0
4645,0,0,0,0,0.0,474,20,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,Willy Boly,9,0,0,0,Defender,0,2,0,26046,20,0,0,0.0,0,-2963,1165,4128,45,True,0
4646,0,0,0,0,0.0,474,29,0,0,0.0,0.0,2022-08-20T11:30:00Z,0,Willy Boly,18,0,0,0,Defender,0,3,0,23756,20,0,1,0.0,0,-3499,897,4396,44,False,0
4647,0,0,0,0,0.0,474,40,0,0,0.0,0.0,2022-08-28T13:00:00Z,0,Willy Boly,15,0,0,0,Defender,0,4,0,20909,20,1,1,0.0,0,-3369,380,3749,44,True,0
4648,0,0,0,0,0.0,474,42,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Willy Boly,3,0,0,0,Defender,0,5,0,19915,20,0,0,0.0,0,-1432,631,2063,43,False,0
4649,0,0,0,0,0.0,474,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,Willy Boly,3,0,0,0,Defender,0,6,0,19858,16,3,2,0.0,0,-444,1367,1811,43,True,0
4650,0,0,5,0,0.0,474,78,3,0,0.9,8.8,2022-09-16T19:00:00Z,63,Willy Boly,9,0,0,0,Defender,0,8,0,19067,16,3,2,0.0,0,-283,238,521,43,True,1
4651,0,0,0,0,0.0,474,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,0,Willy Boly,10,0,0,0,Defender,0,9,0,18337,16,0,4,0.0,0,-848,222,1070,43,False,0
4652,0,0,0,0,0.0,474,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,Willy Boly,2,0,0,0,Defender,0,10,0,17971,16,1,1,0.0,0,-488,326,814,42,True,0
4653,0,0,0,0,0.0,474,110,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,Willy Boly,20,0,0,0,Defender,0,11,0,17904,16,0,1,0.0,0,-169,469,638,42,False,0
4654,0,0,9,0,23.6,493,5,2,0,4.8,11.6,2022-08-06T14:00:00Z,90,Morgan Gibbs-White,11,0,0,0,Midfielder,0,1,0,13163,20,1,2,13.0,2,0,0,0,55,False,0
4655,0,0,5,1,2.9,493,20,0,0,1.8,4.4,2022-08-13T14:00:00Z,90,Morgan Gibbs-White,9,0,0,0,Midfielder,0,2,0,14571,20,0,0,11.0,2,-720,986,1706,55,True,1
4656,0,0,6,0,1.2,493,23,1,0,0.5,4.2,2022-08-20T14:00:00Z,29,Morgan Gibbs-White,8,0,0,0,Midfielder,0,3,0,15391,16,1,1,0.0,1,-300,2564,2864,55,False,0
4657,0,0,7,0,36.3,493,38,2,0,5.6,4.2,2022-08-28T15:30:00Z,90,Morgan Gibbs-White,18,0,0,0,Midfielder,0,4,0,16516,16,2,0,15.0,2,-175,3186,3361,55,True,0
4658,0,0,2,0,1.7,493,49,4,0,1.4,5.2,2022-08-31T18:30:00Z,57,Morgan Gibbs-White,13,0,0,0,Midfielder,0,5,0,17542,16,0,6,7.0,1,343,2933,2590,55,False,0
4659,1,0,23,0,46.9,493,58,3,0,7.6,27.0,2022-09-03T14:00:00Z,90,Morgan Gibbs-White,3,0,0,0,Midfielder,0,6,0,37611,16,3,2,2.0,5,17728,21165,3437,55,True,0
4660,0,0,4,0,27.1,493,78,3,0,5.6,2.4,2022-09-16T19:00:00Z,90,Morgan Gibbs-White,9,0,0,0,Midfielder,0,8,0,60159,16,3,2,26.0,2,12624,19586,6962,55,True,0
4661,0,0,10,0,39.2,493,86,4,0,6.7,10.4,2022-10-03T19:00:00Z,90,Morgan Gibbs-White,10,0,0,0,Midfielder,0,9,0,40059,16,0,4,17.0,2,-13035,2271,15306,55,False,0
4662,1,1,19,0,17.9,493,99,1,0,5.9,30.0,2022-10-10T19:00:00Z,89,Morgan Gibbs-White,2,0,0,0,Midfielder,0,10,0,33723,16,1,1,11.0,6,-6896,1147,8043,55,True,0
4663,0,0,8,0,21.3,493,110,1,0,3.2,3.2,2022-10-15T14:00:00Z,90,Morgan Gibbs-White,20,0,0,0,Midfielder,0,11,0,33596,16,0,1,7.0,2,-564,2506,3070,55,False,0
4664,0,0,10,0,0.3,507,7,2,0,1.7,16.8,2022-08-06T14:00:00Z,82,Moussa Niakhaté,15,0,0,0,Defender,0,1,0,12386,16,0,2,0.0,1,0,0,0,45,False,0
4665,0,0,16,1,0.7,507,18,0,0,5.2,19.2,2022-08-14T13:00:00Z,78,Moussa Niakhaté,19,0,0,0,Defender,0,2,0,13526,16,0,1,32.0,6,-1228,498,1726,45,True,0
4666,0,0,0,0,0.0,507,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,Moussa Niakhaté,8,0,0,0,Defender,0,3,0,12630,16,1,1,0.0,0,-1574,1140,2714,45,False,0
4667,0,0,0,0,0.0,507,38,0,0,0.0,0.0,2022-08-28T15:30:00Z,0,Moussa Niakhaté,18,0,0,0,Defender,0,4,0,9405,16,2,0,0.0,0,-3327,112,3439,44,True,0
4668,0,0,0,0,0.0,507,49,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Moussa Niakhaté,13,0,0,0,Defender,0,5,0,8121,16,0,6,0.0,0,-1406,36,1442,44,False,0
4669,0,0,0,0,0.0,507,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,Moussa Niakhaté,3,0,0,0,Defender,0,6,0,7025,16,3,2,0.0,0,-1146,27,1173,44,True,0
4670,0,0,0,0,0.0,507,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,Moussa Niakhaté,9,0,0,0,Defender,0,8,0,6273,16,3,2,0.0,0,-219,80,299,43,True,0
4671,0,0,0,0,0.0,507,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,0,Moussa Niakhaté,10,0,0,0,Defender,0,9,0,6036,16,0,4,0.0,0,-295,46,341,43,False,0
4672,0,0,0,0,0.0,507,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,Moussa Niakhaté,2,0,0,0,Defender,0,10,0,5882,16,1,1,0.0,0,-175,52,227,43,True,0
4673,0,0,0,0,0.0,507,110,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,Moussa Niakhaté,20,0,0,0,Defender,0,11,0,5783,16,0,1,0.0,0,-111,79,190,43,False,0
4674,0,0,0,0,0.0,511,7,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,Omar Richards,15,0,0,0,Defender,0,1,0,1015,16,0,2,0.0,0,0,0,0,45,False,0
4675,0,0,0,0,0.0,511,18,0,0,0.0,0.0,2022-08-14T13:00:00Z,0,Omar Richards,19,0,0,0,Defender,0,2,0,868,16,0,1,0.0,0,-185,22,207,45,True,0
4676,0,0,0,0,0.0,511,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,Omar Richards,8,0,0,0,Defender,0,3,0,790,16,1,1,0.0,0,-95,53,148,45,False,0
4677,0,0,0,0,0.0,511,38,0,0,0.0,0.0,2022-08-28T15:30:00Z,0,Omar Richards,18,0,0,0,Defender,0,4,0,720,16,2,0,0.0,0,-83,19,102,45,True,0
4678,0,0,0,0,0.0,511,49,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Omar Richards,13,0,0,0,Defender,0,5,0,679,16,0,6,0.0,0,-53,14,67,44,False,0
4679,0,0,0,0,0.0,511,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,Omar Richards,3,0,0,0,Defender,0,6,0,648,16,3,2,0.0,0,-32,30,62,44,True,0
4680,0,0,0,0,0.0,511,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,Omar Richards,9,0,0,0,Defender,0,8,0,667,16,3,2,0.0,0,14,47,33,44,True,0
4681,0,0,0,0,0.0,511,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,0,Omar Richards,10,0,0,0,Defender,0,9,0,642,16,0,4,0.0,0,-40,14,54,44,False,0
4682,0,0,0,0,0.0,511,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,Omar Richards,2,0,0,0,Defender,0,10,0,635,16,1,1,0.0,0,-11,13,24,44,True,0
4683,0,0,0,0,0.0,511,110,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,Omar Richards,20,0,0,0,Defender,0,11,0,656,16,0,1,0.0,0,18,47,29,44,False,0
4684,0,0,0,0,0.0,518,7,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,Wayne Hennessey,15,0,0,0,Goalkeeper,0,1,0,204804,16,0,2,0.0,0,0,0,0,40,False,0
4685,0,0,0,0,0.0,518,18,0,0,0.0,0.0,2022-08-14T13:00:00Z,0,Wayne Hennessey,19,0,0,0,Goalkeeper,0,2,0,211717,16,0,1,0.0,0,-4281,4452,8733,40,True,0
4686,0,0,0,0,0.0,518,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,Wayne Hennessey,8,0,0,0,Goalkeeper,0,3,0,206645,16,1,1,0.0,0,-8101,4817,12918,40,False,0
4687,0,0,0,0,0.0,518,38,0,0,0.0,0.0,2022-08-28T15:30:00Z,0,Wayne Hennessey,18,0,0,0,Goalkeeper,0,4,0,201276,16,2,0,0.0,0,-7305,2721,10026,40,True,0
4688,0,0,0,0,0.0,518,49,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Wayne Hennessey,13,0,0,0,Goalkeeper,0,5,0,195585,16,0,6,0.0,0,-6742,1619,8361,40,False,0
4689,0,0,0,0,0.0,518,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,Wayne Hennessey,3,0,0,0,Goalkeeper,0,6,0,189326,16,3,2,0.0,0,-7164,2496,9660,40,True,0
4690,0,0,0,0,0.0,518,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,Wayne Hennessey,9,0,0,0,Goalkeeper,0,8,0,179199,16,3,2,0.0,0,-5524,1322,6846,40,True,0
4691,0,0,0,0,0.0,518,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,0,Wayne Hennessey,10,0,0,0,Goalkeeper,0,9,0,175947,16,0,4,0.0,0,-5017,1480,6497,40,False,0
4692,0,0,0,0,0.0,518,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,Wayne Hennessey,2,0,0,0,Goalkeeper,0,10,0,188799,16,1,1,0.0,0,9578,14556,4978,39,True,0
4693,0,0,0,0,0.0,518,110,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,Wayne Hennessey,20,0,0,0,Goalkeeper,0,11,0,195442,16,0,1,0.0,0,5656,9868,4212,39,False,0
4694,0,0,11,0,1.7,523,7,2,0,1.0,8.6,2022-08-06T14:00:00Z,90,Harry Toffolo,15,0,0,0,Defender,0,1,0,7659,16,0,2,0.0,1,0,0,0,45,False,0
4695,0,1,24,1,26.8,523,18,0,0,4.7,20.6,2022-08-14T13:00:00Z,90,Harry Toffolo,19,0,0,0,Defender,0,2,0,8329,16,0,1,0.0,7,-562,259,821,45,True,0
4696,0,0,15,0,16.1,523,23,1,0,3.9,15.2,2022-08-20T14:00:00Z,90,Harry Toffolo,8,0,0,0,Defender,0,3,0,14991,16,1,1,8.0,2,4351,5562,1211,45,False,0
4697,0,0,13,0,13.2,523,38,2,0,2.8,14.8,2022-08-28T15:30:00Z,90,Harry Toffolo,18,0,0,0,Defender,0,4,0,13733,16,2,0,0.0,1,-2112,1708,3820,45,True,0
4698,0,0,2,0,0.3,523,49,1,0,0.6,0.0,2022-08-31T18:30:00Z,21,Harry Toffolo,13,0,0,0,Defender,0,5,0,13302,16,0,6,6.0,1,-1093,606,1699,45,False,0
4699,0,0,0,0,0.0,523,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,Harry Toffolo,3,0,0,0,Defender,0,6,0,16386,16,3,2,0.0,0,1623,3596,1973,45,True,0
4700,0,0,0,0,0.0,523,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,Harry Toffolo,9,0,0,0,Defender,0,8,0,15574,16,3,2,0.0,0,265,1434,1169,45,True,0
4701,0,0,0,0,0.0,523,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,0,Harry Toffolo,10,0,0,0,Defender,0,9,0,13607,16,0,4,0.0,0,-1915,192,2107,45,False,0
4702,0,0,7,0,6.1,523,99,1,0,1.9,12.4,2022-10-10T19:00:00Z,90,Harry Toffolo,2,0,0,0,Defender,0,10,0,12934,16,1,1,0.0,2,-913,201,1114,44,True,0
4703,0,0,4,0,1.0,523,110,1,0,0.3,2.4,2022-10-15T14:00:00Z,88,Harry Toffolo,20,0,0,0,Defender,0,11,0,13748,16,0,1,0.0,2,630,1362,732,44,False,0
4704,0,0,7,0,0.8,524,7,1,0,2.1,12.4,2022-08-06T14:00:00Z,74,Lewis O'Brien,15,0,0,0,Midfielder,0,1,0,4256,16,0,2,8.0,1,0,0,0,50,False,1
4705,0,0,9,1,2.0,524,18,0,0,1.6,13.8,2022-08-14T13:00:00Z,90,Lewis O'Brien,19,0,0,0,Midfielder,0,2,0,4639,16,0,1,0.0,3,-337,182,519,50,True,0
4706,0,0,4,0,11.4,524,23,1,0,1.8,2.4,2022-08-20T14:00:00Z,90,Lewis O'Brien,8,0,0,0,Midfielder,0,3,0,6212,16,1,1,4.0,2,831,1602,771,50,False,0
4707,0,0,12,0,15.8,524,38,1,0,3.4,8.8,2022-08-28T15:30:00Z,74,Lewis O'Brien,18,0,0,0,Midfielder,0,4,0,5641,16,2,0,9.0,1,-803,323,1126,50,True,1
4708,0,0,12,0,21.3,524,49,6,0,3.6,15.0,2022-08-31T18:30:00Z,90,Lewis O'Brien,13,0,0,0,Midfielder,0,5,0,5476,16,0,6,0.0,2,-494,245,739,50,False,0
4709,0,0,0,0,0.0,524,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,Lewis O'Brien,3,0,0,0,Midfielder,0,6,0,6093,16,3,2,0.0,0,232,834,602,50,True,0
4710,0,0,23,0,0.8,524,78,0,1,5.8,40.4,2022-09-16T19:00:00Z,20,Lewis O'Brien,9,0,0,0,Midfielder,0,8,0,5663,16,3,2,17.0,6,-127,127,254,49,True,0
4711,0,0,6,0,0.3,524,86,3,0,1.6,7.2,2022-10-03T19:00:00Z,45,Lewis O'Brien,10,0,0,0,Midfielder,0,9,0,6672,16,0,4,8.0,1,737,1198,461,49,False,0
4712,0,0,3,0,0.0,524,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,1,Lewis O'Brien,2,0,0,0,Midfielder,0,10,0,6234,16,1,1,0.0,1,-446,282,728,49,True,0
4713,0,0,0,0,0.0,524,110,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,Lewis O'Brien,20,0,0,0,Midfielder,0,11,0,6011,16,0,1,0.0,0,-310,156,466,49,False,0
4714,0,0,2,0,18.5,527,7,2,0,4.3,6.0,2022-08-06T14:00:00Z,90,Jesse Lingard,15,0,0,0,Midfielder,0,1,0,459837,16,0,2,18.0,2,0,0,0,60,False,0
4715,1,0,18,1,22.3,527,18,0,0,4.5,6.6,2022-08-14T13:00:00Z,90,Jesse Lingard,19,0,0,0,Midfielder,0,2,0,439064,16,0,1,16.0,6,-57676,15405,73081,60,True,0
4716,0,0,9,1,18.0,527,23,0,0,2.1,3.2,2022-08-20T14:00:00Z,83,Jesse Lingard,8,0,0,0,Midfielder,0,3,0,464906,16,1,1,0.0,3,1855,58145,56290,60,False,0
