assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,name,opponent_team,own_goals,penalties_missed,penalties_saved,position,red_cards,round,saves,selected,starts,team,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
1,0,16,0,19.2,7,0.47,0.74,0.26,1.01,91,2,0,8.2,21.6,2022-10-09T15:30:00Z,81,Martin Ødegaard,12,0,0,0,Midfielder,0,10,0,1488945,1,1,2,3,41.0,4,-138956,34105,173061,64,True,1
1,0,25,1,23.1,7,0.17,0.33,0.16,1.69,104,0,0,9.6,28.8,2022-10-16T13:00:00Z,72,Martin Ødegaard,11,0,0,0,Midfielder,0,11,0,1448649,1,1,1,0,44.0,6,-49334,37376,86710,64,False,0
0,0,20,0,43.8,7,0.27,0.36,0.09,0.67,127,1,0,6.4,9.4,2022-10-23T13:00:00Z,82,Martin Ødegaard,17,0,0,0,Midfielder,0,13,0,1427964,1,1,1,1,11.0,2,48505,85890,37385,64,False,0
0,2,33,1,66.3,7,0.48,0.65,0.17,0.43,131,0,1,17.7,49.4,2022-10-30T14:00:00Z,90,Martin Ødegaard,16,0,0,0,Midfielder,0,14,0,1406616,1,1,0,5,61.0,10,-24556,45562,70118,64,True,0
0,0,6,1,27.3,7,0.28,0.40,0.12,0.29,142,0,0,4.3,9.8,2022-11-06T12:00:00Z,86,Martin Ødegaard,6,0,0,0,Midfielder,0,15,0,1402492,1,1,1,0,6.0,3,-10117,45977,56094,64,False,0
0,3,47,1,9.3,7,0.03,1.51,1.48,0.68,160,0,2,14.7,69.4,2022-11-12T19:45:00Z,90,Martin Ødegaard,20,0,0,0,Midfielder,0,16,0,1377105,1,1,2,0,68.0,16,-29107,34389,63496,64,False,0
2,3,41,0,67.8,7,0.26,0.64,0.38,1.07,161,1,0,14.7,38.8,2022-12-26T20:00:00Z,90,Martin Ødegaard,19,0,0,0,Midfielder,0,17,0,1836698,1,1,1,3,40.0,11,437883,672601,234718,64,True,0
1,3,46,0,44.3,7,0.77,0.84,0.06,1.00,172,2,1,13.0,58.8,2022-12-31T17:30:00Z,86,Martin Ødegaard,5,0,0,0,Midfielder,0,18,0,2070142,1,1,4,2,27.0,13,223732,240431,16699,65,False,0
0,0,7,1,43.3,7,0.18,0.40,0.22,1.08,181,0,0,6.3,6.8,2023-01-03T19:45:00Z,90,Martin Ødegaard,15,0,0,0,Midfielder,0,19,0,2459245,1,1,0,0,13.0,2,378103,394955,16852,66,True,1
0,1,27,1,31.3,7,0.14,0.29,0.14,1.54,199,0,1,9.3,43.8,2023-01-15T16:30:00Z,90,Martin Ødegaard,18,0,0,0,Midfielder,0,20,0,2736033,1,1,2,0,18.0,9,267751,343453,75702,67,False,0
1,0,18,0,17.6,7,0.04,0.45,0.42,0.33,201,2,0,5.3,7.0,2023-01-22T16:30:00Z,90,Martin Ødegaard,14,0,0,0,Midfielder,0,21,0,3303060,1,1,2,3,28.0,5,539548,563011,23463,68,True,0
0,0,14,0,23.6,7,0.15,0.26,0.10,1.64,215,1,0,3.9,5.2,2023-02-04T12:30:00Z,76,Martin Ødegaard,8,0,0,0,Midfielder,0,22,0,3824816,1,1,0,1,10.0,2,493693,542992,49299,69,False,0
0,0,14,0,42.6,7,0.18,0.30,0.12,2.37,221,1,0,9.0,20.6,2023-02-11T15:00:00Z,90,Martin Ødegaard,4,0,0,0,Midfielder,0,23,0,4195165,1,1,1,1,27.0,2,360198,410687,50489,70,True,0
0,0,8,0,15.0,7,0.11,0.22,0.10,1.71,111,3,0,2.5,3.8,2023-02-15T19:30:00Z,90,Martin Ødegaard,13,0,0,0,Midfielder,0,23,0,4195165,1,1,3,1,6.0,2,360198,410687,50489,70,True,0
1,3,35,0,90.6,7,0.60,0.94,0.34,0.51,231,2,0,13.4,35.6,2023-02-18T12:30:00Z,90,Martin Ødegaard,2,0,0,0,Midfielder,0,24,0,4148247,1,1,4,2,8.0,8,-48033,104641,152674,70,False,0
0,0,11,1,37.2,7,0.10,0.25,0.15,0.02,246,0,0,5.2,7.2,2023-02-25T15:00:00Z,83,Martin Ødegaard,10,0,0,0,Midfielder,0,25,0,4421086,1,1,1,0,8.0,3,172204,239440,67236,70,False,0
0,0,32,1,28.9,7,0.09,0.49,0.40,1.36,61,0,1,9.3,39.8,2023-03-01T19:45:00Z,90,Martin Ødegaard,8,0,0,0,Midfielder,0,25,0,4421086,1,1,0,4,24.0,8,172204,239440,67236,70,True,0
0,0,16,0,57.1,7,0.38,0.94,0.56,1.32,251,2,0,14.3,27.6,2023-03-04T15:00:00Z,90,Martin Ødegaard,3,0,0,0,Midfielder,0,26,0,4285498,1,1,2,3,58.0,2,-50964,144988,195952,70,True,0
0,0,3,0,0.2,8,0.00,0.00,0.00,0.00,1,0,0,0.6,6.0,2022-08-05T19:00:00Z,7,Kieran Tierney,7,0,0,0,Defender,0,1,0,105345,0,1,2,0,0.0,1,0,0,0,50,False,0
0,0,3,0,0.7,8,0.00,0.00,0.00,0.16,11,0,0,0.1,0.6,2022-08-13T14:00:00Z,13,Kieran Tierney,10,0,0,0,Defender,0,2,0,102375,0,1,2,4,0.0,1,-14780,3078,17858,50,True,0
0,0,3,0,0.0,8,0.00,0.00,0.00,0.02,21,0,0,0.1,1.0,2022-08-20T16:30:00Z,2,Kieran Tierney,3,0,0,0,Defender,0,3,0,95230,0,1,3,0,0.0,1,-12863,4859,17722,49,False,0
0,0,11,0,15.8,8,0.01,0.03,0.02,0.51,31,1,0,3.5,11.6,2022-08-27T16:30:00Z,60,Kieran Tierney,9,0,0,0,Defender,0,4,0,85062,1,1,1,2,8.0,2,-14113,2409,16522,49,True,0
0,0,8,0,3.1,8,0.04,0.24,0.20,0.45,41,1,0,3.5,11.0,2022-08-31T18:30:00Z,90,Kieran Tierney,2,0,0,0,Defender,0,5,0,91991,1,1,1,2,21.0,2,2023,9526,7503,49,True,0
0,0,0,0,0.0,8,0.00,0.00,0.00,0.00,56,0,0,0.0,0.0,2022-09-04T15:30:00Z,0,Kieran Tierney,14,0,0,0,Defender,0,6,0,97616,0,1,1,3,0.0,0,978,9302,8324,49,False,0
0,0,27,1,14.1,8,0.13,0.15,0.02,0.53,72,0,0,3.1,13.6,2022-09-18T11:00:00Z,90,Kieran Tierney,4,0,0,0,Defender,0,8,0,98913,1,1,3,0,3.0,6,383,3508,3125,48,False,0
0,0,3,0,3.4,8,0.03,0.04,0.02,0.01,81,0,0,1.6,5.8,2022-10-01T11:30:00Z,17,Kieran Tierney,18,0,0,0,Defender,0,9,0,91146,0,1,1,3,7.0,1,-6885,2327,9212,48,True,0
0,0,3,0,0.6,8,0.00,0.00,0.00,0.12,91,0,0,0.1,0.0,2022-10-09T15:30:00Z,8,Kieran Tierney,12,0,0,0,Defender,0,10,0,91159,0,1,2,3,0.0,1,-1607,3571,5178,48,True,0
0,0,4,0,0.3,8,0.00,0.00,0.00,0.17,104,0,0,0.3,2.2,2022-10-16T13:00:00Z,14,Kieran Tierney,11,0,0,0,Defender,0,11,0,92010,0,1,1,0,0.0,1,-404,3930,4334,48,False,0
0,0,3,0,0.7,8,0.00,0.00,0.00,0.00,127,0,0,0.5,2.2,2022-10-23T13:00:00Z,18,Kieran Tierney,17,0,0,0,Defender,0,13,0,90247,0,1,1,1,2.0,1,-10,2567,2577,48,False,0
0,0,2,0,1.1,8,0.01,0.01,0.00,0.04,131,0,0,0.4,3.0,2022-10-30T14:00:00Z,14,Kieran Tierney,16,0,0,0,Defender,0,14,0,90458,0,1,0,5,0.0,1,-610,3006,3616,48,True,0
0,0,5,0,0.0,8,0.00,0.00,0.00,0.05,142,0,0,0.4,3.8,2022-11-06T12:00:00Z,12,Kieran Tierney,6,0,0,0,Defender,0,15,0,89045,0,1,1,0,0.0,1,-2020,1811,3831,48,False,0
0,0,0,0,0.0,8,0.00,0.00,0.00,0.00,160,0,0,0.0,0.0,2022-11-12T19:45:00Z,0,Kieran Tierney,20,0,0,0,Defender,0,16,0,87986,0,1,2,0,0.0,0,-1721,1705,3426,47,False,0
0,0,10,0,13.8,8,0.04,0.04,0.00,0.97,161,1,0,2.1,3.2,2022-12-26T20:00:00Z,72,Kieran Tierney,19,0,0,0,Defender,0,17,0,93549,1,1,1,3,4.0,2,4387,13058,8671,47,True,0
0,0,4,0,0.3,8,0.00,0.00,0.00,0.78,172,2,0,0.8,7.4,2022-12-31T17:30:00Z,30,Kieran Tierney,5,0,0,0,Defender,0,18,0,93936,0,1,4,2,0.0,0,-63,2051,2114,47,False,0
0,0,0,0,0.0,8,0.00,0.00,0.00,0.00,181,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,Kieran Tierney,15,0,0,0,Defender,0,19,0,91372,0,1,0,0,0.0,0,-2740,656,3396,47,True,0
0,0,4,0,3.0,8,0.00,0.00,0.00,0.35,199,0,0,0.5,2.0,2023-01-15T16:30:00Z,11,Kieran Tierney,18,0,0,0,Defender,0,20,0,88248,0,1,2,0,0.0,1,-3480,606,4086,47,False,0
0,0,0,0,0.0,8,0.00,0.00,0.00,0.00,201,0,0,0.0,0.0,2023-01-22T16:30:00Z,0,Kieran Tierney,14,0,0,0,Defender,0,21,0,86727,0,1,2,3,0.0,0,-1944,527,2471,47,True,0
0,0,0,0,0.0,8,0.00,0.00,0.00,0.00,215,0,0,0.0,0.0,2023-02-04T12:30:00Z,0,Kieran Tierney,8,0,0,0,Defender,0,22,0,84001,0,1,0,1,0.0,0,-3058,550,3608,46,False,0
0,0,0,0,0.0,8,0.00,0.00,0.00,0.00,221,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,Kieran Tierney,4,0,0,0,Defender,0,23,0,82602,0,1,1,1,0.0,0,-1717,357,2074,46,True,0
0,0,0,0,0.0,8,0.00,0.00,0.00,0.00,111,0,0,0.0,0.0,2023-02-15T19:30:00Z,0,Kieran Tierney,13,0,0,0,Defender,0,23,0,82602,0,1,3,1,0.0,0,-1717,357,2074,46,True,0
0,0,5,0,0.0,8,0.00,0.00,0.00,0.00,231,0,0,0.2,2.0,2023-02-18T12:30:00Z,1,Kieran Tierney,2,0,0,0,Defender,0,24,0,81678,0,1,4,2,0.0,1,-1173,285,1458,46,False,0
0,0,0,0,0.0,8,0.00,0.00,0.00,0.00,246,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,Kieran Tierney,10,0,0,0,Defender,0,25,0,80813,0,1,1,0,0.0,0,-903,392,1295,46,False,0
0,0,4,0,4.4,8,0.02,0.02,0.00,0.62,61,0,0,1.0,4.0,2023-03-01T19:45:00Z,8,Kieran Tierney,8,0,0,0,Defender,0,25,0,80813,0,1,0,4,2.0,1,-903,392,1295,46,True,0
0,0,0,0,0.0,8,0.00,0.00,0.00,0.00,251,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,Kieran Tierney,3,0,0,0,Defender,0,26,0,80276,0,1,2,3,0.0,0,-907,211,1118,46,True,0
0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,Nicolas Pépé,7,0,0,0,Midfielder,0,1,0,30199,0,1,2,0,0.0,0,0,0,0,55,False,0
0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,Nicolas Pépé,10,0,0,0,Midfielder,0,2,0,31604,0,1,2,4,0.0,0,-7090,2174,9264,54,True,0
0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,Nicolas Pépé,3,0,0,0,Midfielder,0,3,0,27844,0,1,3,0,0.0,0,-6444,2135,8579,53,False,0
0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2022-08-27T16:30:00Z,0,Nicolas Pépé,9,0,0,0,Midfielder,0,4,0,22655,0,1,1,2,0.0,0,-6427,889,7316,53,True,0
0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Nicolas Pépé,2,0,0,0,Midfielder,0,5,0,17547,0,1,1,2,0.0,0,-5267,0,5267,53,True,0
0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,56,0,0,0.0,0.0,2022-09-04T15:30:00Z,0,Nicolas Pépé,14,0,0,0,Midfielder,0,6,0,15094,0,1,1,3,0.0,0,-2528,0,2528,53,False,0
0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,72,0,0,0.0,0.0,2022-09-18T11:00:00Z,0,Nicolas Pépé,4,0,0,0,Midfielder,0,8,0,13577,0,1,3,0,0.0,0,-311,0,311,53,False,0
0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,81,0,0,0.0,0.0,2022-10-01T11:30:00Z,0,Nicolas Pépé,18,0,0,0,Midfielder,0,9,0,13115,0,1,1,3,0.0,0,-469,0,469,53,True,0
0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,Nicolas Pépé,12,0,0,0,Midfielder,0,10,0,12755,0,1,2,3,0.0,0,-375,0,375,53,True,0
0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,104,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Nicolas Pépé,11,0,0,0,Midfielder,0,11,0,12528,0,1,1,0,0.0,0,-227,0,227,53,False,0
0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,Nicolas Pépé,17,0,0,0,Midfielder,0,13,0,12333,0,1,1,1,0.0,0,-97,0,97,53,False,0
0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,131,0,0,0.0,0.0,2022-10-30T14:00:00Z,0,Nicolas Pépé,16,0,0,0,Midfielder,0,14,0,12199,0,1,0,5,0.0,0,-130,0,130,53,True,0
0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,142,0,0,0.0,0.0,2022-11-06T12:00:00Z,0,Nicolas Pépé,6,0,0,0,Midfielder,0,15,0,12085,0,1,1,0,0.0,0,-118,0,118,53,False,0
0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,160,0,0,0.0,0.0,2022-11-12T19:45:00Z,0,Nicolas Pépé,20,0,0,0,Midfielder,0,16,0,11988,0,1,2,0,0.0,0,-97,0,97,53,False,0
0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,161,0,0,0.0,0.0,2022-12-26T20:00:00Z,0,Nicolas Pépé,19,0,0,0,Midfielder,0,17,0,11882,0,1,1,3,0.0,0,-108,0,108,53,True,0
0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,172,0,0,0.0,0.0,2022-12-31T17:30:00Z,0,Nicolas Pépé,5,0,0,0,Midfielder,0,18,0,11823,0,1,4,2,0.0,0,-62,0,62,53,False,0
0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,181,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,Nicolas Pépé,15,0,0,0,Midfielder,0,19,0,11790,0,1,0,0,0.0,0,-34,0,34,53,True,0
0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,199,0,0,0.0,0.0,2023-01-15T16:30:00Z,0,Nicolas Pépé,18,0,0,0,Midfielder,0,20,0,11726,0,1,2,0,0.0,0,-63,0,63,53,False,0
0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,201,0,0,0.0,0.0,2023-01-22T16:30:00Z,0,Nicolas Pépé,14,0,0,0,Midfielder,0,21,0,11685,0,1,2,3,0.0,0,-42,0,42,53,True,0
0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,215,0,0,0.0,0.0,2023-02-04T12:30:00Z,0,Nicolas Pépé,8,0,0,0,Midfielder,0,22,0,11630,0,1,0,1,0.0,0,-52,0,52,53,False,0
0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,221,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,Nicolas Pépé,4,0,0,0,Midfielder,0,23,0,11609,0,1,1,1,0.0,0,-24,0,24,53,True,0
0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,111,0,0,0.0,0.0,2023-02-15T19:30:00Z,0,Nicolas Pépé,13,0,0,0,Midfielder,0,23,0,11609,0,1,3,1,0.0,0,-24,0,24,53,True,0
0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,231,0,0,0.0,0.0,2023-02-18T12:30:00Z,0,Nicolas Pépé,2,0,0,0,Midfielder,0,24,0,11579,0,1,4,2,0.0,0,-30,0,30,53,False,0
0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,246,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,Nicolas Pépé,10,0,0,0,Midfielder,0,25,0,11556,0,1,1,0,0.0,0,-23,0,23,53,False,0
0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,61,0,0,0.0,0.0,2023-03-01T19:45:00Z,0,Nicolas Pépé,8,0,0,0,Midfielder,0,25,0,11556,0,1,0,4,0.0,0,-23,0,23,53,True,0
0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,251,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,Nicolas Pépé,3,0,0,0,Midfielder,0,26,0,11543,0,1,2,3,0.0,0,-12,0,12,53,True,0
0,0,25,1,12.0,10,0.03,0.03,0.00,1.21,1,0,0,4.3,31.4,2022-08-05T19:00:00Z,90,Benjamin White,7,0,0,0,Defender,0,1,0,533085,1,1,2,0,0.0,5,0,0,0,45,False,1
0,0,8,0,3.3,10,0.02,0.02,0.00,0.30,11,2,0,1.3,9.8,2022-08-13T14:00:00Z,74,Benjamin White,10,0,0,0,Defender,0,2,0,567751,1,1,2,4,0.0,1,-5992,34000,39992,45,True,0
0,1,29,1,4.3,10,0.09,0.09,0.00,0.12,21,0,0,1.7,11.0,2022-08-20T16:30:00Z,74,Benjamin White,3,0,0,0,Defender,0,3,0,533476,1,1,3,0,2.0,7,-43654,29194,72848,45,False,0
0,0,10,0,3.8,10,0.03,0.03,0.00,0.83,31,1,0,2.0,11.8,2022-08-27T16:30:00Z,90,Benjamin White,9,0,0,0,Defender,0,4,0,534553,1,1,1,2,4.0,1,-11093,31566,42659,45,True,1
0,2,29,1,13.5,10,0.28,0.28,0.00,0.20,41,0,0,2.1,5.4,2022-08-31T18:30:00Z,64,Benjamin White,2,0,0,0,Defender,0,5,0,518671,1,1,1,2,2.0,8,-22463,22981,45444,45,True,0
0,0,8,0,6.4,10,0.10,0.10,0.00,1.44,56,3,0,1.5,8.4,2022-09-04T15:30:00Z,79,Benjamin White,14,0,0,0,Defender,0,6,0,557430,1,1,1,3,0.0,1,23639,60655,37016,45,False,0
0,0,27,1,27.6,10,0.06,0.06,0.00,0.49,72,0,0,4.6,16.6,2022-09-18T11:00:00Z,85,Benjamin White,4,0,0,0,Defender,0,8,0,558350,1,1,3,0,2.0,6,-2908,20366,23274,45,False,0
1,0,27,0,31.4,10,0.37,0.40,0.02,1.57,81,1,0,6.9,34.8,2022-10-01T11:30:00Z,88,Benjamin White,18,0,0,0,Defender,0,9,0,560494,1,1,1,3,3.0,5,-6394,33022,39416,45,True,0
0,0,7,0,1.8,10,0.01,0.01,0.00,1.13,91,2,0,1.6,8.2,2022-10-09T15:30:00Z,90,Benjamin White,12,0,0,0,Defender,0,10,0,605532,1,1,2,3,6.0,1,37470,67742,30272,45,True,0
0,0,21,1,1.6,10,0.01,0.01,0.00,1.69,104,0,0,2.7,25.8,2022-10-16T13:00:00Z,75,Benjamin White,11,0,0,0,Defender,0,11,0,649753,1,1,1,0,0.0,6,39484,67943,28459,45,False,0
1,1,29,0,29.9,10,0.09,0.09,0.00,0.67,127,1,0,7.1,37.0,2022-10-23T13:00:00Z,71,Benjamin White,17,0,0,0,Defender,0,13,0,732343,1,1,1,1,4.0,6,111248,129215,17967,45,False,0
0,0,27,1,5.4,10,0.05,0.15,0.11,0.43,131,0,0,2.6,16.6,2022-10-30T14:00:00Z,90,Benjamin White,16,0,0,0,Defender,0,14,0,878886,1,1,0,5,4.0,6,139797,151971,12174,46,True,0
0,0,21,1,12.8,10,0.02,0.15,0.13,0.29,142,0,0,3.0,10.4,2022-11-06T12:00:00Z,90,Benjamin White,6,0,0,0,Defender,0,15,0,909298,1,1,1,0,7.0,5,26888,53353,26465,46,False,1
0,2,31,1,39.9,10,0.21,0.26,0.05,0.68,160,0,0,5.6,15.0,2022-11-12T19:45:00Z,90,Benjamin White,20,0,0,0,Defender,0,16,0,1029858,1,1,2,0,1.0,8,112165,133123,20958,46,False,0
0,0,20,0,22.5,10,0.33,0.33,0.00,1.07,161,1,0,4.6,19.0,2022-12-26T20:00:00Z,90,Benjamin White,19,0,0,0,Defender,0,17,0,1507857,1,1,1,3,4.0,2,466749,779158,312409,47,True,0
0,0,6,0,0.3,10,0.00,0.00,0.00,0.36,172,0,0,0.9,6.4,2022-12-31T17:30:00Z,59,Benjamin White,5,0,0,0,Defender,0,18,0,1540150,1,1,4,2,2.0,1,30308,67393,37085,47,False,0
0,1,25,1,12.4,10,0.02,0.02,0.00,1.08,181,0,0,3.2,18.0,2023-01-03T19:45:00Z,75,Benjamin White,15,0,0,0,Defender,0,19,0,1499746,1,1,0,0,2.0,7,-39563,32003,71566,47,True,0
0,2,29,1,9.5,10,0.05,0.05,0.00,1.54,199,0,0,3.3,23.4,2023-01-15T16:30:00Z,90,Benjamin White,18,0,0,0,Defender,0,20,0,1493471,1,1,2,0,0.0,8,-6422,64141,70563,47,False,0
0,0,3,0,0.5,10,0.00,0.00,0.00,0.11,201,1,0,0.3,2.2,2023-01-22T16:30:00Z,45,Benjamin White,14,0,0,0,Defender,0,21,0,1565679,1,1,2,3,0.0,0,58942,91559,32617,47,True,1
0,0,12,0,5.3,10,0.04,0.04,0.00,1.66,215,1,0,1.6,8.6,2023-02-04T12:30:00Z,84,Benjamin White,8,0,0,0,Defender,0,22,0,1539462,1,1,0,1,2.0,2,-28952,76914,105866,47,False,0
0,0,16,0,37.4,10,0.12,0.12,0.00,2.37,221,1,0,6.5,17.8,2023-02-11T15:00:00Z,90,Benjamin White,4,0,0,0,Defender,0,23,0,1515384,1,1,1,1,10.0,2,-26435,45042,71477,47,True,0
0,0,3,0,0.6,10,0.00,0.03,0.03,0.00,111,0,0,0.5,0.2,2023-02-15T19:30:00Z,7,Benjamin White,13,0,0,0,Defender,0,23,0,1515384,0,1,3,1,4.0,1,-26435,45042,71477,47,True,0
0,0,10,0,17.0,10,0.28,0.28,0.00,0.40,231,2,0,2.9,10.4,2023-02-18T12:30:00Z,78,Benjamin White,2,0,0,0,Defender,0,24,0,1482552,1,1,4,2,2.0,1,-36111,19091,55202,47,False,0
0,1,25,1,6.0,10,0.04,0.04,0.00,0.02,246,0,0,2.1,15.0,2023-02-25T15:00:00Z,90,Benjamin White,10,0,0,0,Defender,0,25,0,1362549,1,1,1,0,0.0,7,-48232,39446,87678,47,False,0
0,0,27,1,19.8,10,0.14,0.14,0.00,1.36,61,0,0,3.3,12.8,2023-03-01T19:45:00Z,90,Benjamin White,8,0,0,0,Defender,0,25,0,1362549,1,1,0,4,0.0,6,-48232,39446,87678,47,True,0
0,0,21,0,25.0,10,0.04,0.15,0.11,0.26,251,1,1,9.2,42.0,2023-03-04T15:00:00Z,45,Benjamin White,3,0,0,0,Defender,0,26,0,1316443,0,1,2,3,25.0,7,-123300,34567,157867,47,True,0
0,0,4,0,10.3,11,0.04,0.04,0.00,0.00,1,0,0,1.3,2.2,2022-08-05T19:00:00Z,7,Eddie Nketiah,7,0,0,0,Forward,0,1,0,67198,0,1,2,0,0.0,1,0,0,0,70,False,0
0,0,1,0,0.5,11,0.00,0.04,0.04,0.13,11,0,0,2.0,2.2,2022-08-13T14:00:00Z,6,Eddie Nketiah,10,0,0,0,Forward,0,2,0,57718,0,1,2,4,17.0,1,-17931,3918,21849,69,True,0
0,0,-1,0,10.9,11,0.01,0.09,0.08,0.17,21,0,0,3.3,5.4,2022-08-20T16:30:00Z,16,Eddie Nketiah,3,0,0,0,Forward,0,3,0,47543,0,1,3,0,17.0,1,-14362,2722,17084,68,False,0
0,0,4,0,0.7,11,0.01,0.37,0.36,0.33,31,0,0,6.9,7.2,2022-08-27T16:30:00Z,29,Eddie Nketiah,9,0,0,0,Forward,0,4,0,41747,0,1,1,2,61.0,1,-8641,1525,10166,67,True,0
0,0,1,0,0.4,11,0.00,0.05,0.05,0.00,41,0,0,0.3,0.0,2022-08-31T18:30:00Z,2,Eddie Nketiah,2,0,0,0,Forward,0,5,0,40171,0,1,1,2,5.0,1,-3885,1594,5479,67,True,0
0,0,5,0,0.0,11,0.00,0.00,0.00,0.30,56,1,0,0.4,2.0,2022-09-04T15:30:00Z,16,Eddie Nketiah,14,0,0,0,Forward,0,6,0,37407,0,1,1,3,2.0,1,-4503,1067,5570,66,False,0
0,0,2,0,0.7,11,0.00,0.00,0.00,0.04,72,0,0,0.3,0.0,2022-09-18T11:00:00Z,12,Eddie Nketiah,4,0,0,0,Forward,0,8,0,36624,0,1,3,0,2.0,1,-631,333,964,66,False,0
0,0,2,0,0.6,11,0.02,0.02,0.00,0.00,81,0,0,0.3,0.2,2022-10-01T11:30:00Z,10,Eddie Nketiah,18,0,0,0,Forward,0,9,0,36648,0,1,1,3,2.0,1,-1040,879,1919,66,True,0
0,0,2,0,0.3,11,0.00,0.00,0.00,0.12,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,1,Eddie Nketiah,12,0,0,0,Forward,0,10,0,36582,0,1,2,3,0.0,1,-824,1364,2188,66,True,0
0,0,0,0,0.3,11,0.00,0.07,0.07,0.14,104,0,0,0.5,0.0,2022-10-16T13:00:00Z,8,Eddie Nketiah,11,0,0,0,Forward,0,11,0,36793,0,1,1,0,7.0,1,-485,1236,1721,65,False,0
0,0,-1,0,2.3,11,0.01,0.10,0.09,0.00,127,0,0,2.2,1.4,2022-10-23T13:00:00Z,19,Eddie Nketiah,17,0,0,0,Forward,0,13,0,36526,0,1,1,1,18.0,1,-272,488,760,65,False,0
0,0,4,0,10.9,11,0.03,0.03,0.00,0.04,131,0,0,1.9,2.2,2022-10-30T14:00:00Z,15,Eddie Nketiah,16,0,0,0,Forward,0,14,0,36550,0,1,0,5,6.0,1,-487,684,1171,65,True,0
0,0,0,0,0.0,11,0.00,0.00,0.00,0.00,142,0,0,0.0,0.0,2022-11-06T12:00:00Z,0,Eddie Nketiah,6,0,0,0,Forward,0,15,0,37096,0,1,1,0,0.0,0,4,1296,1292,65,False,0
0,0,0,0,0.0,11,0.00,0.00,0.00,0.00,160,0,0,0.0,0.0,2022-11-12T19:45:00Z,0,Eddie Nketiah,20,0,0,0,Forward,0,16,0,37427,0,1,2,0,0.0,0,-99,1209,1308,65,False,0
0,0,22,0,2.7,11,0.03,0.48,0.46,1.07,161,1,1,9.0,32.0,2022-12-26T20:00:00Z,90,Eddie Nketiah,19,0,0,0,Forward,0,17,0,235766,1,1,1,3,55.0,6,195305,273095,77790,65,True,0
0,2,33,0,2.8,11,0.02,0.74,0.72,1.15,172,2,1,7.5,33.6,2022-12-31T17:30:00Z,90,Eddie Nketiah,5,0,0,0,Forward,0,18,0,283638,1,1,4,2,39.0,8,46350,62424,16074,65,False,0
0,0,1,1,4.3,11,0.06,0.16,0.10,1.08,181,0,0,5.0,4.0,2023-01-03T19:45:00Z,90,Eddie Nketiah,15,0,0,0,Forward,0,19,0,333874,1,1,0,0,42.0,1,48352,83201,34849,65,True,1
0,0,-5,1,2.3,11,0.11,1.33,1.22,1.54,199,0,0,8.6,11.6,2023-01-15T16:30:00Z,90,Eddie Nketiah,18,0,0,0,Forward,0,20,0,377070,1,1,2,0,72.0,2,41361,91620,50259,66,False,0
