id,goals,own_goals,shots,threat,minutes,Understat_id,team_id,position,player,h_a,yellow_card,red_card,roster_in,roster_out,key_passes,assists,creativity,xGChain,xGBuildup,positionOrder,team_h_name,team_a_name,team_name,opponent_team_name,team_h,team_a,team,opponent_team,fixture,round,in_FPL,element
421126,0,0,1,2.7485450729727745,90,935,80,DC,Kurt Zouma,h,0,0,0,0,0,0,0.0,0.20268766582012177,0.20268766582012177,3,Chelsea,Southampton,Chelsea,Southampton,5,16,5,16,39,5,1,110.0
421127,0,0,1,6.347443163394928,90,782,80,DL,Benjamin Chilwell,h,1,0,0,0,4,1,18.587109446525574,0.22869648039340973,0.05211350694298744,4,Chelsea,Southampton,Chelsea,Southampton,5,16,5,16,39,5,1,232.0
421128,0,0,0,0.0,90,751,80,DMC,N'Golo Kante,h,0,0,0,0,0,0,0.0,0.6151014566421509,0.6151014566421509,7,Chelsea,Southampton,Chelsea,Southampton,5,16,5,16,39,5,1,113.0
421129,0,0,0,0.0,90,1389,80,DMC,Jorge Luiz Frello Filho,h,0,0,0,0,0,0,0.0,0.7073220014572144,0.7073220014572144,7,Chelsea,Southampton,Chelsea,Southampton,5,16,5,16,39,5,1,105.0
421130,0,0,2,10.686840862035751,89,2662,80,AMR,Christian Pulisic,h,0,0,421136,0,1,0,6.347443163394928,0.7073220014572144,0.6004536151885986,11,Chelsea,Southampton,Chelsea,Southampton,5,16,5,16,39,5,1,119.0
421131,1,0,2,55.70758581161499,90,5220,80,AMC,Kai Havertz,h,0,0,0,0,0,0,0.0,0.7594355344772339,0.3095560669898987,12,Chelsea,Southampton,Chelsea,Southampton,5,16,5,16,39,5,1,500.0
421132,0,0,1,13.678459823131561,74,7768,80,AML,Mason Mount,h,0,0,421134,0,2,0,13.297310471534729,0.35685741901397705,0.13921323418617249,13,Chelsea,Southampton,Chelsea,Southampton,5,16,5,16,39,5,1,120.0
421133,2,0,3,105.01128435134888,90,65,80,FW,Timo Werner,h,0,0,421135,0,1,1,44.98794376850128,1.5894755125045776,0.5393626689910889,15,Chelsea,Southampton,Chelsea,Southampton,5,16,5,16,39,5,1,117.0
421134,0,0,0,0.0,16,8992,80,Sub,Hakim Ziyech,h,0,0,0,421132,1,0,10.719645023345947,0,0,17,Chelsea,Southampton,Chelsea,Southampton,5,16,5,16,39,5,1,114.0
421135,0,0,0,0.0,1,702,80,Sub,Tammy Abraham,h,0,0,0,421133,0,0,0.0,0,0,17,Chelsea,Southampton,Chelsea,Southampton,5,16,5,16,39,5,1,118.0
421136,0,0,0,0.0,1,8067,80,Sub,Reece James,h,0,0,0,421130,0,0,0.0,0,0,17,Chelsea,Southampton,Chelsea,Southampton,5,16,5,16,39,5,1,123.0
421137,0,0,0,0.0,90,635,74,GK,Alex McCarthy,a,0,0,0,0,0,0,0.0,0.07812026888132095,0.07812026888132095,1,Chelsea,Southampton,Southampton,Chelsea,5,16,16,5,39,5,1,363.0
421138,0,0,1,3.6325812339782715,90,885,74,DR,Kyle Walker-Peters,a,0,0,0,0,0,0,0.0,0.036325812339782715,0,2,Chelsea,Southampton,Southampton,Chelsea,5,16,16,5,39,5,1,375.0
421139,1,0,1,1.9534140825271606,90,111,74,DC,Jannik Vestergaard,a,0,0,0,0,0,0,0.0,0.11602342873811722,0.11602342873811722,3,Chelsea,Southampton,Southampton,Chelsea,5,16,16,5,39,5,1,369.0
421140,0,0,0,0.0,90,6042,74,DC,Jan Bednarek,a,0,0,0,0,1,0,3.677000477910042,0.11693892627954483,0.08016891777515411,3,Chelsea,Southampton,Southampton,Chelsea,5,16,16,5,39,5,1,376.0
421141,0,0,0,0.0,90,835,74,DL,Ryan Bertrand,a,0,0,0,0,0,0,0.0,0.19619235396385193,0.19619235396385193,4,Chelsea,Southampton,Southampton,Chelsea,5,16,16,5,39,5,1,362.0
421142,0,0,2,5.518026649951935,90,503,74,MR,Theo Walcott,a,0,0,0,0,5,1,22.025154531002045,0.31674084067344666,0.07812026888132095,8,Chelsea,Southampton,Southampton,Chelsea,5,16,16,5,39,5,1,148.0
421143,0,0,1,1.9386526197195053,89,842,74,MC,Oriol Romeu Vidal,a,1,0,421149,0,0,0,0.0,0.16545680165290833,0.16545680165290833,9,Chelsea,Southampton,Southampton,Chelsea,5,16,16,5,39,5,1,364.0
421144,0,0,0,0.0,90,843,74,MC,James Ward-Prowse,a,0,0,0,0,0,0,0.0,0.2396857738494873,0.2396857738494873,9,Chelsea,Southampton,Southampton,Chelsea,5,16,16,5,39,5,1,370.0
421145,0,0,1,2.2620217874646187,79,790,74,ML,Nathan Redmond,a,0,0,421150,0,0,0,0.0,0.07812026888132095,0.07812026888132095,10,Chelsea,Southampton,Southampton,Chelsea,5,16,16,5,39,5,1,365.0
421146,1,0,4,57.355427742004395,90,986,74,FW,Danny Ings,a,0,0,0,0,0,0,0.0,0.6114574670791626,0.037903156131505966,15,Chelsea,Southampton,Southampton,Chelsea,5,16,16,5,39,5,1,366.0
421147,1,0,3,69.72137689590454,88,7700,74,FW,Che Adams,a,0,0,421148,0,1,1,42.09105670452118,0.7335395812988281,0.11444608122110367,15,Chelsea,Southampton,Southampton,Chelsea,5,16,16,5,39,5,1,377.0
421148,0,0,0,0.0,2,839,74,Sub,Shane Long,a,0,0,0,421147,0,0,0.0,0,0,17,Chelsea,Southampton,Southampton,Chelsea,5,16,16,5,39,5,1,361.0
421149,0,0,0,0.0,1,6736,74,Sub,Ibrahima Diallo,a,0,0,0,421143,1,0,3.7903156131505966,0.037903156131505966,0,17,Chelsea,Southampton,Southampton,Chelsea,5,16,16,5,39,5,1,565.0
421150,0,0,0,0.0,11,8456,74,Sub,Nathan Tella,a,0,0,0,421145,0,0,0.0,0.11807207763195038,0.11807207763195038,17,Chelsea,Southampton,Southampton,Chelsea,5,16,16,5,39,5,1,524.0
421366,0,0,0,0.0,90,6054,88,GK,Ederson Santana de Moraes,h,0,0,0,0,0,0,0.0,0.34965750575065613,0.34965750575065613,1,Man City,Arsenal,Man City,Arsenal,12,1,12,1,44,5,1,278.0
421367,0,0,0,0.0,90,579,88,DC,Nathan Ake,h,1,0,0,0,0,0,0.0,0.19803017377853394,0.19803017377853394,3,Man City,Arsenal,Man City,Arsenal,12,1,12,1,44,5,1,279.0
421368,0,0,0,0.0,90,8961,88,DC,Ruben Santos Gato Alves Dias,h,1,0,0,0,0,0,0.0,0.5353479981422424,0.5353479981422424,3,Man City,Arsenal,Man City,Arsenal,12,1,12,1,44,5,1,556.0
421369,0,0,0,0.0,90,638,88,DC,Kyle Walker,h,0,0,0,0,0,0,0.0,0.3303980231285095,0.3303980231285095,3,Man City,Arsenal,Man City,Arsenal,12,1,12,1,44,5,1,270.0
421370,0,0,0,0.0,90,2496,88,DMC,Rodrigo Hernandez,h,1,0,0,0,2,0,5.562061443924904,0.3730165958404541,0.35058358311653137,7,Man City,Arsenal,Man City,Arsenal,12,1,12,1,44,5,1,286.0
421371,0,0,6,37.6481831073761,90,750,88,MR,Riyad Mahrez,h,0,0,0,0,1,0,4.538629576563835,1.1328867673873901,0.7602576017379761,8,Man City,Arsenal,Man City,Arsenal,12,1,12,1,44,5,1,275.0
421372,0,0,0,0.0,90,2379,88,MC,Joao Pedro Cavaco Cancelo,h,1,0,0,0,3,0,18.894797563552856,0.9198527932167053,0.784136950969696,9,Man City,Arsenal,Man City,Arsenal,12,1,12,1,44,5,1,277.0
421373,0,0,0,0.0,90,3635,88,MC,Bernardo Mota Veiga de Carvalho e Silva,h,0,0,0,0,0,0,0.0,0.5610384941101074,0.5610384941101074,9,Man City,Arsenal,Man City,Arsenal,12,1,12,1,44,5,1,281.0
421374,0,0,4,75.08266568183899,90,6055,88,ML,Phil Foden,h,0,0,421377,0,0,0,0.0,0.7378246188163757,0.020185546949505806,10,Man City,Arsenal,Man City,Arsenal,12,1,12,1,44,5,1,284.0
421375,0,0,1,4.538629576563835,66,619,88,FW,Sergio Aguero,h,0,0,421378,0,3,0,71.07192277908325,0.7561055421829224,0.3303980231285095,15,Man City,Arsenal,Man City,Arsenal,12,1,12,1,44,5,1,268.0
421376,1,0,2,36.829620599746704,90,618,88,FW,Raheem Sterling,h,0,0,0,0,1,0,2.0185546949505806,1.2307332754135132,0.8422515392303467,15,Man City,Arsenal,Man City,Arsenal,12,1,12,1,44,5,1,276.0
421377,0,0,0,0.0,1,614,88,Sub,Fernando Luiz Rosa,h,0,0,0,421374,0,0,0.0,0,0,17,Man City,Arsenal,Man City,Arsenal,12,1,12,1,44,5,1,266.0
421378,0,0,0,0.0,24,314,88,Sub,Ilkay Gundogan,h,0,0,0,421375,1,0,2.9053423553705215,0,0,17,Man City,Arsenal,Man City,Arsenal,12,1,12,1,44,5,1,271.0
421379,0,0,0,0.0,90,181,83,GK,Bernd Leno,a,0,0,0,0,0,0,0.0,0,0,1,Man City,Arsenal,Arsenal,Man City,12,1,1,12,44,5,1,8.0
421380,0,0,0,0.0,90,492,83,DR,Hector Bellerin,a,0,0,0,0,0,0,0.0,0,0,2,Man City,Arsenal,Arsenal,Man City,12,1,1,12,44,5,1,11.0
421381,0,0,2,8.108850568532944,90,1676,83,DC,David Luiz Moreira Marinho,a,0,0,0,0,0,0,0.0,0.04690073803067207,0.04690073803067207,3,Man City,Arsenal,Arsenal,Man City,12,1,1,12,44,5,1,3.0
421382,0,0,2,9.467636048793793,90,5613,83,DC,Gabriel Magalhaes,a,0,0,0,0,0,0,0.0,0.04690073803067207,0.04690073803067207,3,Man City,Arsenal,Arsenal,Man City,12,1,1,12,44,5,1,494.0
421383,0,0,2,2.8408389538526535,90,8089,83,DL,Kieran Tierney,a,0,0,0,0,0,0,0.0,0.4350222051143646,0.4350222051143646,4,Man City,Arsenal,Arsenal,Man City,12,1,1,12,44,5,1,17.0
421384,0,0,0,0.0,90,2446,83,MC,Daniel Ceballos Fernandez,a,0,0,0,0,2,0,7.400842010974884,0.13858848810195923,0.13858848810195923,9,Man City,Arsenal,Arsenal,Man City,12,1,1,12,44,5,1,501.0
421385,0,0,0,0.0,84,204,83,MC,Granit Xhaka,a,0,0,421391,0,0,0,0.0,0.13858848810195923,0.13858848810195923,9,Man City,Arsenal,Arsenal,Man City,12,1,1,12,44,5,1,9.0
421386,0,0,2,43.50222051143646,90,7322,83,MC,Bukayo Saka,a,0,0,0,0,1,0,1.0084745474159718,0.4350222051143646,0.04690073803067207,9,Man City,Arsenal,Arsenal,Man City,12,1,1,12,44,5,1,24.0
421387,0,0,3,19.91267502307892,84,5656,83,FWR,Nicolas Pepe,a,0,0,421392,0,0,0,0.0,0.09168775379657745,0,14,Man City,Arsenal,Arsenal,Man City,12,1,1,12,44,5,1,18.0
421388,0,0,0,0.0,70,700,83,FW,Willian Borges Da Silva,a,0,0,421390,0,2,0,6.061810255050659,0,0,15,Man City,Arsenal,Arsenal,Man City,12,1,1,12,44,5,1,478.0
421389,0,0,0,0.0,90,318,83,FWL,Pierre-Emerick Aubameyang,a,0,0,0,0,2,0,47.98092246055603,0.4798092246055603,0,16,Man City,Arsenal,Arsenal,Man City,12,1,1,12,44,5,1,4.0
421390,0,0,0,0.0,20,3277,83,Sub,Alexandre Lacazette,a,0,0,0,421388,0,0,0.0,0,0,17,Man City,Arsenal,Arsenal,Man City,12,1,1,12,44,5,1,6.0
421391,0,0,0,0.0,6,2328,83,Sub,Thomas Partey,a,1,0,0,421385,0,0,0.0,0,0,17,Man City,Arsenal,Arsenal,Man City,12,1,1,12,44,5,1,567.0
421392,0,0,0,0.0,6,6482,83,Sub,Edward Nketiah,a,0,0,0,421387,0,0,0.0,0,0,17,Man City,Arsenal,Arsenal,Man City,12,1,1,12,44,5,1,22.0
421452,0,0,0,0.0,90,780,86,GK,Karl Darlow,h,0,0,0,0,0,0,0.0,0,0,1,Newcastle,Man Utd,Newcastle,Man Utd,14,13,14,13,45,5,1,325.0
421453,0,0,0,0.0,90,1545,86,DR,Emil Krafth,h,1,0,0,0,1,0,5.0640687346458435,0.0730324387550354,0.022391755133867264,2,Newcastle,Man Utd,Newcastle,Man Utd,14,13,14,13,45,5,1,333.0
421454,0,0,0,0.0,90,708,86,DC,Federico Fernandez,h,0,0,0,0,0,0,0.0,0.0730324387550354,0.0730324387550354,3,Newcastle,Man Utd,Newcastle,Man Utd,14,13,14,13,45,5,1,323.0
421455,0,0,0,0.0,90,766,86,DC,Jamaal Lascelles,h,0,0,0,0,0,0,0.0,0,0,3,Newcastle,Man Utd,Newcastle,Man Utd,14,13,14,13,45,5,1,328.0
421456,0,0,0,0.0,90,7691,86,DL,Jamal Lewis,h,0,0,0,0,1,0,9.539951384067535,0.7467904090881348,0.6513908505439758,4,Newcastle,Man Utd,Newcastle,Man Utd,14,13,14,13,45,5,1,513.0
421457,0,0,0,0.0,52,6062,86,DMC,Isaac Hayden,h,0,0,421464,0,1,0,2.1668504923582077,0.09539951384067535,0.09539951384067535,7,Newcastle,Man Utd,Newcastle,Man Utd,14,13,14,13,45,5,1,336.0
421458,0,0,0,0.0,75,87,86,MR,Joelinton Cassio Apolinario de Lira,h,0,0,421465,0,1,0,5.346157401800156,0.12649402022361755,0.0730324387550354,8,Newcastle,Man Utd,Newcastle,Man Utd,14,13,14,13,45,5,1,340.0
421459,0,0,1,5.0640687346458435,90,1746,86,MC,Jeff Hendrick,h,0,0,421463,0,0,0,0.0,0.1460402011871338,0.09539951384067535,9,Newcastle,Man Utd,Newcastle,Man Utd,14,13,14,13,45,5,1,485.0
421460,0,0,2,11.779126524925232,90,769,86,MC,Jonjo Shelvey,h,0,0,0,0,0,0,0.0,0.16843195259571075,0.050640687346458435,9,Newcastle,Man Utd,Newcastle,Man Utd,14,13,14,13,45,5,1,321.0
421461,0,0,1,2.1668504923582077,90,101,86,ML,Allan Saint-Maximin,h,0,0,0,0,2,0,62.393373250961304,0.7699739336967468,0.1460402011871338,10,Newcastle,Man Utd,Newcastle,Man Utd,14,13,14,13,45,5,1,338.0
421462,0,0,2,65.42117595672607,90,468,86,FW,Callum Wilson,h,0,0,0,0,1,0,2.2391755133867264,0.6766034960746765,0,15,Newcastle,Man Utd,Newcastle,Man Utd,14,13,14,13,45,5,1,506.0
421463,0,0,0,0.0,1,7420,86,Sub,Miguel Almiron,h,0,0,0,421459,0,0,0.0,0,0,17,Newcastle,Man Utd,Newcastle,Man Utd,14,13,14,13,45,5,1,339.0
421464,0,0,1,2.3183558136224747,38,76,86,Sub,Fabian Schar,h,0,0,0,421457,0,0,0.0,0.09621600061655045,0.0730324387550354,17,Newcastle,Man Utd,Newcastle,Man Utd,14,13,14,13,45,5,1,334.0
421465,0,0,0,0.0,15,1683,86,Sub,Ryan Fraser,h,0,0,0,421458,0,0,0.0,0,0,17,Newcastle,Man Utd,Newcastle,Man Utd,14,13,14,13,45,5,1,507.0
421466,0,0,0,0.0,90,546,89,GK,David de Gea,a,0,0,0,0,0,0,0.0,0.09414176642894745,0.09414176642894745,1,Newcastle,Man Utd,Man Utd,Newcastle,14,13,13,14,45,5,1,291.0
421467,1,0,2,13.602694869041443,90,5584,89,DR,Aaron Wan-Bissaka,a,0,0,0,0,2,0,4.714088514447212,0.4539996385574341,0.27083179354667664,2,Newcastle,Man Utd,Man Utd,Newcastle,14,13,13,14,45,5,1,313.0
421468,0,0,0,0.0,90,6080,89,DC,Victor Lindelof,a,0,0,0,0,0,0,0.0,0.16531625390052795,0.16531625390052795,3,Newcastle,Man Utd,Man Utd,Newcastle,14,13,13,14,45,5,1,308.0
421469,1,0,3,7.153108716011047,90,1687,89,DC,Harry Maguire,a,0,0,0,0,0,0,0.0,0.30352383852005005,0.2843785881996155,3,Newcastle,Man Utd,Man Utd,Newcastle,14,13,13,14,45,5,1,298.0
421470,0,1,1,4.656786099076271,90,1006,89,DL,Luke Shaw,a,0,0,0,0,2,0,6.148214265704155,0.32263925671577454,0.23428849875926971,4,Newcastle,Man Utd,Man Utd,Newcastle,14,13,13,14,45,5,1,300.0
421471,0,0,3,6.845398992300034,72,6817,89,DMC,Frederico Rodrigues de Paula Santos,a,0,0,421477,0,1,0,3.4562360495328903,0.12392280250787735,0.08936044573783875,7,Newcastle,Man Utd,Man Utd,Newcastle,14,13,13,14,45,5,1,299.0
421472,0,0,1,3.0228063464164734,90,5560,89,DMC,Scott McTominay,a,0,0,0,0,3,0,21.665528416633606,0.7099508047103882,0.538446843624115,7,Newcastle,Man Utd,Man Utd,Newcastle,14,13,13,14,45,5,1,309.0
421473,0,0,1,4.8056114464998245,90,554,89,AMR,Juan Mata,a,0,0,421479,0,3,1,9.407751262187958,0.4019986391067505,0.35394251346588135,11,Newcastle,Man Utd,Man Utd,Newcastle,14,13,13,14,45,5,1,290.0
421474,1,0,5,96.01434469223022,90,1228,89,AMC,Bruno Miguel Borges Fernandes,a,0,0,0,0,6,1,48.87646734714508,0.8737433552742004,0.21101126074790955,12,Newcastle,Man Utd,Man Utd,Newcastle,14,13,13,14,45,5,1,302.0
421475,0,0,5,24.104760587215424,79,5595,89,AML,Daniel James,a,1,0,421478,0,2,0,10.313019156455994,0.41724106669425964,0.09621185064315796,13,Newcastle,Man Utd,Man Utd,Newcastle,14,13,13,14,45,5,1,311.0
421476,1,0,7,61.52350902557373,90,556,89,FW,Marcus Rashford,a,0,0,0,0,3,2,23.929384350776672,0.8371269106864929,0.20526118576526642,15,Newcastle,Man Utd,Man Utd,Newcastle,14,13,13,14,45,5,1,306.0
421477,0,0,0,0.0,18,1740,89,Sub,Paul Pogba,a,0,0,0,421471,1,0,1.9145261496305466,0.20838719606399536,0.1892419308423996,17,Newcastle,Man Utd,Man Utd,Newcastle,14,13,13,14,45,5,1,296.0
421478,0,0,0,0.0,11,8821,89,Sub,Donny van de Beek,a,0,0,0,421475,1,0,4.60856556892395,0.2627089023590088,0.2166232317686081,17,Newcastle,Man Utd,Man Utd,Newcastle,14,13,13,14,45,5,1,495.0
421479,0,0,0,0.0,1,697,89,Sub,Nemanja Matic,a,0,0,0,421473,0,0,0.0,0.0460856556892395,0.0460856556892395,17,Newcastle,Man Utd,Man Utd,Newcastle,14,13,13,14,45,5,1,295.0
421661,0,0,0,0.0,90,5603,238,GK,Aaron Ramsdale,h,0,0,0,0,0,0,0.0,0.037936098873615265,0.037936098873615265,1,Sheffield Utd,Fulham,Sheffield Utd,Fulham,15,8,15,8,46,5,1,483.0
421662,0,0,1,6.35189414024353,90,7707,238,DC,Enda Stevens,h,0,0,0,0,0,0,0.0,0.08408194035291672,0.020562997087836266,3,Sheffield Utd,Fulham,Sheffield Utd,Fulham,15,8,15,8,46,5,1,347.0
421663,0,0,0,0.0,90,7703,238,DC,John Egan,h,0,0,0,0,0,0,0.0,0.42931506037712097,0.42931506037712097,3,Sheffield Utd,Fulham,Sheffield Utd,Fulham,15,8,15,8,46,5,1,353.0
421664,0,0,1,5.367949977517128,84,7704,238,DC,Chris Basham,h,0,0,421672,0,2,0,35.424450039863586,0.7952231764793396,0.38729920983314514,3,Sheffield Utd,Fulham,Sheffield Utd,Fulham,15,8,15,8,46,5,1,345.0
421665,0,0,0,0.0,90,7706,238,DMR,George Baldock,h,0,0,0,0,1,0,34.523311257362366,0.34523311257362366,0.34523311257362366,5,Sheffield Utd,Fulham,Sheffield Utd,Fulham,15,8,15,8,46,5,1,351.0
421666,0,0,0,0.0,18,8918,238,DML,Max Lowe,h,0,0,421674,0,0,0,0.0,0,0,6,Sheffield Utd,Fulham,Sheffield Utd,Fulham,15,8,15,8,46,5,1,511.0
421667,0,0,1,2.0562997087836266,90,8285,238,MC,Sander Berge,h,0,0,0,0,1,0,2.6348892599344254,0.7882151007652283,0.7413032054901123,9,Sheffield Utd,Fulham,Sheffield Utd,Fulham,15,8,15,8,46,5,1,360.0
421668,0,0,1,2.150309644639492,90,7708,238,MC,John Lundstram,h,0,0,0,0,1,0,6.35189414024353,0.45081815123558044,0.36579611897468567,9,Sheffield Utd,Fulham,Sheffield Utd,Fulham,15,8,15,8,46,5,1,355.0
421669,0,0,0,0.0,90,7710,238,MC,Oliver Norwood,h,0,0,0,0,2,0,4.206609353423119,0.4771670401096344,0.4556639492511749,9,Sheffield Utd,Fulham,Sheffield Utd,Fulham,15,8,15,8,46,5,1,349.0
421670,0,0,1,1.7373101785779,67,7711,238,FW,David McGoldrick,h,0,0,421673,0,0,0,0.0,0.10145504027605057,0.08408194035291672,15,Sheffield Utd,Fulham,Sheffield Utd,Fulham,15,8,15,8,46,5,1,344.0
421671,0,0,4,72.58265018463135,90,1736,238,FW,Oliver McBurnie,h,0,0,0,0,1,0,1.7373101785779,0.8282216191291809,0.08502203971147537,15,Sheffield Utd,Fulham,Sheffield Utd,Fulham,15,8,15,8,46,5,1,357.0
421672,1,0,1,76.11688375473022,6,7712,238,Sub,Billy Sharp,h,0,0,0,421664,0,0,0.0,0,0,17,Sheffield Utd,Fulham,Sheffield Utd,Fulham,15,8,15,8,46,5,1,343.0
421673,0,0,0,0.0,23,5569,238,Sub,Rhian Brewster,h,0,0,0,421670,0,0,0.0,0.026348892599344254,0.026348892599344254,17,Sheffield Utd,Fulham,Sheffield Utd,Fulham,15,8,15,8,46,5,1,262.0
421674,0,0,0,0.0,72,8286,238,Sub,Jack Robinson,h,0,0,0,421666,0,0,0.0,0.36579611897468567,0.36579611897468567,17,Sheffield Utd,Fulham,Sheffield Utd,Fulham,15,8,15,8,46,5,1,352.0
421675,0,0,0,0.0,90,2310,228,GK,Alphonse Areola,a,0,0,0,0,0,0,0.0,0,0,1,Sheffield Utd,Fulham,Fulham,Sheffield Utd,15,8,8,15,46,5,1,516.0
421676,0,0,0,0.0,90,725,228,DR,Ola Aina,a,0,0,0,0,0,0,0.0,0.08875122666358948,0.08875122666358948,2,Sheffield Utd,Fulham,Fulham,Sheffield Utd,15,8,8,15,46,5,1,562.0
421677,0,0,0,0.0,90,7184,228,DC,Tim Ream,a,0,0,0,0,0,0,0.0,0.06860965490341187,0.06860965490341187,3,Sheffield Utd,Fulham,Fulham,Sheffield Utd,15,8,8,15,46,5,1,176.0
421678,0,0,2,4.821541905403137,90,5590,228,DC,Tosin Adarabioyo,a,0,0,0,0,0,0,0.0,0.01436651311814785,0.01436651311814785,3,Sheffield Utd,Fulham,Fulham,Sheffield Utd,15,8,8,15,46,5,1,572.0
421679,0,0,0,0.0,90,8940,228,DL,Antonee Robinson,a,0,0,0,0,1,0,2.8984662145376205,0.18744173645973206,0.18744173645973206,4,Sheffield Utd,Fulham,Fulham,Sheffield Utd,15,8,8,15,46,5,1,484.0
421680,0,0,1,2.0141568034887314,90,6434,228,DMC,Andre-Frank Zambo Anguissa,a,1,0,0,0,1,0,10.793858021497726,0.2562493681907654,0.23610781133174896,7,Sheffield Utd,Fulham,Fulham,Sheffield Utd,15,8,8,15,46,5,1,191.0
421681,0,0,1,2.526000887155533,90,6835,228,DMC,Tom Cairney,a,0,0,0,0,3,0,4.914871975779533,0.30099281668663025,0.2757328152656555,7,Sheffield Utd,Fulham,Fulham,Sheffield Utd,15,8,8,15,46,5,1,175.0
421682,0,0,0,0.0,90,3683,228,AMR,Ivan Ricardo Neves Abreu Cavaleiro,a,1,0,0,0,3,0,6.224650144577026,0.37870433926582336,0.35344433784484863,11,Sheffield Utd,Fulham,Fulham,Sheffield Utd,15,8,8,15,46,5,1,187.0
421683,0,0,2,2.702782489359379,84,688,228,AMC,Ruben Loftus-Cheek,a,0,0,421686,0,1,0,2.0141568034887314,0.03450808301568031,0.020141568034887314,12,Sheffield Utd,Fulham,Fulham,Sheffield Utd,15,8,8,15,46,5,1,115.0
421684,1,0,3,21.47238552570343,90,5556,228,AML,Ademola Lookman,a,0,0,0,0,3,0,6.391867995262146,0.38593465089797974,0.1331985890865326,13,Sheffield Utd,Fulham,Fulham,Sheffield Utd,15,8,8,15,46,5,1,557.0
421685,0,0,5,99.70996379852295,90,773,228,FW,Aleksandar Mitrovic,a,0,0,0,0,0,0,0.0,0.17859864234924316,0.0706600621342659,15,Sheffield Utd,Fulham,Fulham,Sheffield Utd,15,8,8,15,46,5,1,184.0
421686,0,0,1,2.364569343626499,6,1299,228,Sub,Mario Lemina,a,0,0,0,421683,0,0,0.0,0.052630357444286346,0.028984662145376205,17,Sheffield Utd,Fulham,Fulham,Sheffield Utd,15,8,8,15,46,5,1,493.0
421901,0,0,0,0.0,90,2190,78,GK,Vicente Guaita,h,1,0,0,0,0,0,0.0,0,0,1,Crystal Palace,Brighton,Crystal Palace,Brighton,6,3,6,3,40,5,1,128.0
421902,0,0,0,0.0,90,510,78,DR,Joel Ward,h,0,0,0,0,0,0,0.0,0,0,2,Crystal Palace,Brighton,Crystal Palace,Brighton,6,3,6,3,40,5,1,134.0
421903,0,0,0,0.0,90,532,78,DC,Cheikhou Kouyate,h,0,0,0,0,0,0,0.0,0,0,3,Crystal Palace,Brighton,Crystal Palace,Brighton,6,3,6,3,40,5,1,133.0
421904,0,0,0,0.0,90,699,78,DC,Gary Cahill,h,0,0,0,0,0,0,0.0,0,0,3,Crystal Palace,Brighton,Crystal Palace,Brighton,6,3,6,3,40,5,1,125.0
421905,0,0,0,0.0,90,8214,78,DL,Tyrick Mitchell,h,1,0,0,0,0,0,0.0,0,0,4,Crystal Palace,Brighton,Crystal Palace,Brighton,6,3,6,3,40,5,1,146.0
421906,0,0,0,0.0,90,775,78,MR,Andros Townsend,h,0,0,0,0,0,0,0.0,0,0,8,Crystal Palace,Brighton,Crystal Palace,Brighton,6,3,6,3,40,5,1,137.0
421907,0,0,0,0.0,90,6027,78,MC,Jairo Riedewald,h,0,0,0,0,0,0,0.0,0,0,9,Crystal Palace,Brighton,Crystal Palace,Brighton,6,3,6,3,40,5,1,144.0
421908,0,0,0,0.0,90,633,78,MC,James McArthur,h,1,0,0,0,0,0,0.0,0,0,9,Crystal Palace,Brighton,Crystal Palace,Brighton,6,3,6,3,40,5,1,130.0
421909,0,0,0,0.0,89,757,78,ML,Jeffrey Schlupp,h,0,0,421912,0,0,0,0.0,0,0,10,Crystal Palace,Brighton,Crystal Palace,Brighton,6,3,6,3,40,5,1,142.0
421910,0,0,0,0.0,84,1678,78,FW,Michy Batshuayi,h,0,0,421913,0,0,0,0.0,0,0,15,Crystal Palace,Brighton,Crystal Palace,Brighton,6,3,6,3,40,5,1,108.0
421911,1,0,1,76.11688375473022,90,522,78,FW,Wilfried Zaha,h,0,0,0,0,0,0,0.0,0,0,15,Crystal Palace,Brighton,Crystal Palace,Brighton,6,3,6,3,40,5,1,141.0
421912,0,0,0,0.0,1,606,78,Sub,Christian Benteke,h,0,0,0,421909,0,0,0.0,0,0,17,Crystal Palace,Brighton,Crystal Palace,Brighton,6,3,6,3,40,5,1,132.0
421913,0,0,0,0.0,6,5549,78,Sub,Luka Milivojevic,h,0,0,0,421910,0,0,0.0,0,0,17,Crystal Palace,Brighton,Crystal Palace,Brighton,6,3,6,3,40,5,1,138.0
421914,0,0,0,0.0,90,2385,220,GK,Mathew Ryan,a,1,0,0,0,0,0,0.0,0.13984747231006622,0.13984747231006622,1,Crystal Palace,Brighton,Brighton,Crystal Palace,6,3,3,6,40,5,1,70.0
421915,0,0,1,7.855723053216934,83,7382,220,DC,Dan Burn,a,0,0,421926,0,0,0,0.0,0.2839949429035187,0.2839949429035187,3,Crystal Palace,Brighton,Brighton,Crystal Palace,6,3,3,6,40,5,1,61.0
421916,0,0,2,9.71132293343544,90,6048,220,DC,Lewis Dunk,a,0,1,0,0,1,0,1.2112163938581944,0.2651018500328064,0.2651018500328064,3,Crystal Palace,Brighton,Brighton,Crystal Palace,6,3,3,6,40,5,1,62.0
421917,0,0,1,12.498684972524643,90,7699,220,DC,Adam Webster,a,0,0,0,0,1,0,2.627316489815712,0.31283581256866455,0.28656265139579773,3,Crystal Palace,Brighton,Brighton,Crystal Palace,6,3,3,6,40,5,1,66.0
