GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,GW16,GW17,GW18,GW19,GW19*,GW20,GW21,GW22,GW23,GW24,GW24*,GW25,GW25*,GW26,GW26*,GW27,GW27*,GW28,GW29,GW30,GW31,GW32,GW32*,GW33,GW34,GW35,GW35*,GW35**,GW36,GW37,GW38
128.65741830319166,88.80528882145882,174.91774577647448,127.60418653488158,190.9272387623787,164.6628674119711,63.97734563797712,22.539502941071987,321.4909555390477,19.217542186379433,110.60660611838102,81.87783397734165,105.31328059732914,261.55949756503105,129.6498242765665,124.13627756759524,80.93605283647776,,101.2919370085001,124.58699718117714,217.3140112310648,193.19710098206997,85.46749446541071,21.831353381276127,145.39498146623373,,131.07522912323475,,234.06710885465145,22.796709090471268,57.638646848499775,,105.52047528326511,,196.31129633635283,120.0700830668211,105.1903435960412,,179.48024794459343,,212.13874220848083,248.63675124943256,,168.07303745299578,204.58452962338924,206.08122125267982
,117.2693831846118,110.02383287996054,114.3527265638113,104.99130841344595,77.68052779138088,151.01402178406715,82.37061500549316,150.07339399307966,212.009044457227,227.5285802781582,118.60204199329019,202.7422825805843,110.0367872044444,256.48334696888924,,254.0065884590149,192.8424835205078,58.68129022419453,195.88158000260592,168.3384669944644,148.71007092297077,158.36234167218208,238.8937532901764,160.40067709982395,102.47486643493176,152.22646743059158,,68.2738090865314,133.27309805899858,117.17915702611208,178.9044100791216,101.12078785896301,,179.41345497965813,158.94223749637604,140.4116092249751,,,122.48106449842453,94.22043785452843,,,93.98992136120796,82.67097137868404,276.04447454214096
,64.27231878042221,68.8799163326621,11.22665349394083,135.03378108143806,57.469638623297215,39.411347825080156,142.93888341635466,152.26035565137863,159.84033681452274,177.49902997165918,53.75199522823095,81.35838927701116,326.0174911469221,208.42320024967194,105.95067739486694,164.67874078080058,105.83575628697872,69.9412140995264,92.64100305736065,75.72330217808485,140.57707767933607,350.43950863182545,148.26531521975994,35.79725939780474,,96.4430870488286,,27.433417551219463,57.09648001939058,69.65211145579815,,170.1278055086732,,167.41854958236217,150.88953245431185,227.9799628071487,,92.76710972189903,,109.44314021617174,15.14262855052948,121.70252501964569,,68.3286715298891,127.91069969534874
148.5382592305541,50.46849111095071,14.494589902460575,109.62546542286873,86.74957677721977,19.058087095618248,67.06573460251093,10.5565145611763,35.24861913174391,100.69624967873096,,81.74017928540707,142.515429854393,33.69763884693384,16.8429646641016,80.52091654390097,13.325615227222443,84.7034253180027,16.879622545093294,38.28645944595337,90.1323514059186,186.09818052500486,126.68566331267357,79.2804092168808,38.53882234543562,,20.383156090974808,,185.7209950685501,,28.33607979118824,,84.18610766530037,10.094501916319132,204.46754293516278,123.71618188917637,141.89243465662003,,83.02317783236504,17.298780381679535,171.2092373520136,,,36.87443546950817,159.0009064413607,65.80969709903002
91.78749099373817,7.453618571162224,148.56230542063713,8.276744186878204,84.87846422940493,57.56978057324886,68.75436902046204,71.82865384966135,64.17133696377277,286.13341152668,29.074290953576565,21.91147245466709,104.74230721592903,95.05812153220177,117.40408167243005,45.59895433485508,26.253426168113947,117.28399023413658,88.09001427143812,,68.95475313067436,11.920523270964622,112.01721336692572,50.951478444039815,83.44115074723959,,89.68361616134644,,75.28337184339762,72.01546393334867,87.6298213377595,,9.347771853208544,,20.676027983427048,25.892736949026585,20.613183081150055,,28.081709519028667,45.145222917199135,51.193895004689686,,,104.26206234842539,71.37250863015652,26.102127507328987
115.55954366922379,30.822948180139065,67.29486733675003,47.71608654409647,71.58352732658386,72.53771908581257,77.89671570062637,76.78113002330065,107.85046219825745,32.638163678348064,57.32417292892932,207.29185715317726,99.17670991271734,36.74307316541672,5.302350223064423,54.34399899095297,50.04363842308521,,29.90095615386963,,45.75047008693218,121.02306149899961,34.98831782490015,79.02979236096144,80.17166554927826,,39.412553608417504,105.24394745007157,8.51615220308304,,134.730139747262,37.29342855513096,17.965705506503582,,185.97466442734003,48.39436411857605,52.903777919709675,,,19.28880140185356,98.00608232617378,152.03033573925495,,214.49677534401417,50.08906964212656,133.57989052310586
82.29440413415432,166.67721495032308,190.09016081690788,201.5560407191515,172.14528247714043,79.78203240782022,111.63313314318657,122.54042532294989,64.4414097070694,17.01824963092804,32.11546652019024,82.72375594824553,112.06974238157274,90.95550803467631,36.53968796133995,,147.91696686297655,290.2103617787361,118.07233951985836,,9.763696044683458,33.49131476134062,42.43593420833349,116.28026720136404,12.142543494701385,,59.101483412086964,,222.48369045555592,142.48436484485865,216.52450487017632,,11.439314670860767,86.44874170422554,111.64763569831848,78.42043051496148,49.26716438494623,23.610487021505833,,165.1708114426583,95.23530416190624,,,155.05003966391087,35.9689574688673,45.57087384164333
22.284493967890736,21.66905403137207,82.6215960085392,11.340136267244814,63.86643834412098,14.020236395299435,36.691344529390335,61.64892558008432,36.94964945316315,88.87389115989207,43.9003593288362,41.9441731646657,4.827153868973255,0.0,71.28479965031147,2.2321734577417374,86.9873559102416,,80.50310481339693,45.173502527177334,16.276970505714417,51.4699798077345,57.24914651364088,69.8685958981514,94.59641948342323,,156.02016542106867,,65.9444659948349,89.35172893106937,133.4882201626897,,43.3214757591486,,100.23584999144077,190.28346315026283,23.968855291604992,,29.619334451854233,96.40492629259825,178.65468710660934,,,110.2448120713234,28.456861898303032,51.703888922929764
63.30256508663297,142.7364682778716,155.08938264101744,201.2473687529564,68.72347220778465,23.165163677185774,3.778643533587456,105.65457623451948,207.29437097907066,48.37904050946236,164.2084431834519,152.11462900042534,39.097436796873815,14.772767573595043,84.17830094695091,25.279349274933338,49.51518140733242,,85.70740632712841,201.52147393673658,317.1644136309624,11.911712400615217,148.60832169651985,89.94906740263104,91.19953997433186,,79.26751114428043,,238.15175034105778,,123.62443320453167,,35.987551882863045,220.67292779684067,148.84383603930473,102.4076521396637,120.12671874836087,,11.604001093655825,236.62436082959175,41.81603640317917,,,187.79086880385879,263.90639692544937,142.67257153987885
97.2703155130148,72.7677259594202,26.505452580749992,27.383780106902122,51.71824768185615,67.04442203044891,126.53362741693854,44.18469686061144,70.46173978596926,127.3966394364834,25.1844622194767,90.8507538959384,59.38947256654502,39.27144408226013,64.32396247982979,34.37414728105068,90.77160665765405,69.14619803428651,118.9302402548492,,7.478669099509716,45.09066101163626,80.04560442641377,121.82464301586151,27.521328441798687,,49.43082556128502,,118.14999412745237,22.13619500398636,131.2373605556786,,47.03417234122753,,149.30711220949888,28.9322167634964,114.82097879052162,,23.88253714889288,48.67562036961317,71.57647488638759,,,109.20646963641047,9.373507834970951,48.63357115536928
