,Name,Team,Position,xA per fixture adj,xA per game adj,Team games,Played,GW38,GW37*,GW37,GW36*,GW36,GW35,GW34*,GW34,GW33,GW32,GW31,GW30,GW29*,GW29,GW28,GW27*,GW27,GW26,GW25*,GW25,GW24,GW23*,GW23,GW22*,GW22,GW21,GW20*,GW20,GW19*,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW6,GW5,GW4,GW3,GW2,GW1
98,Aaron Cresswell,West Ham,Defender,7.836803506614527,10.635661901834,38,28,0.0,,0.0,,0.0,3.9577012041328246,0.0,0.0,7.9230894523698545,45.05023642160856,21.09495314996941,4.074073955136629,0.0,0.0,,,0.0,0.0,,4.253094846842824,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,13.240356013399897,4.522789403081211,2.1683535652260506,12.494232763322914,69.60898636326107,17.343456420832215,30.38914257725163,3.6887519050718796,2.5601347361256517,0.0,0.0,0.0,19.697344665194628,23.892432933329143,11.839402875195612
99,Harvey Barnes,Leicester,Midfielder,7.812610106765295,8.731740707561212,38,34,6.5051345414047335,,0.0,,36.26714464679495,0.0,,60.14844831766284,0.0,0.0,0.0,0.0,0.0,0.0,5.956401539013208,,43.00721111212643,11.658946980470382,,0.0,4.053780672094423,,25.75016969574512,,52.35390612219789,0.0,,6.848376347634149,,0.0,0.0,0.0,6.180308131272955,9.873488100612349,0.0,0.0,0.0,11.277348078091709,0.0,16.998519771960115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Mason Mount,Chelsea,Midfielder,7.782000431790924,12.321500683668964,38,24,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,22.936133861481583,,72.12385320783858,17.082768377625285,0.0,0.0,19.239889743028577,0.0,14.005972349023512,2.7933314014973645,33.75416478710617,0.0,0.0,43.767931090334656,17.223477133948833,,0.0,21.534487910974825,1.6876388861120504,18.37776062793583,11.188607031147784,0.0
101,Josh Dasilva,Brentford,Midfielder,7.504494709172399,7.9214110819042,38,36,0.0,,0.0,,0.0,0.0,,0.9564231180351696,0.0,0.0,0.0,0.0,1.704948314500573,0.0,2.0266047858548153,0.0,0.0,0.0,,,0.0,,0.0,,9.053388605654513,0.0,,8.494068237397498,,0.0,0.0,0.0,222.99104838204934,0.0,0.0,0.0,0.0,0.0,0.0,38.42952104158203,0.0,0.0,0.0,1.5147964634772564,0.0,0.0,0.0
102,Wilfried Zaha,Crystal Palace,Midfielder,7.352000749717562,10.34726031441731,38,27,0.0,,0.0,,3.7266582907118004,8.206637523406545,,8.569671894242134,0.0,0.0,0.0,0.0,,0.0,7.900604336520617,6.918578019989787,0.0,0.0,,0.0,0.0,,0.0,,0.0,17.31069475786033,0.0,0.0,,11.9578120843512,59.30736796300007,0.0,8.139157028855157,5.388560023982267,1.5174245507547124,0.0,5.309138336059208,1.5140560131127896,27.29846557956124,4.027493458719921,,11.574762260631903,0.0,0.0,32.95601829663772,1.6876135645641916,56.065314506305796
103,Kevin Schade,Brentford,Midfielder,7.252919846570322,8.05879982952258,20,18,0.0,,0.0,,69.71444145872755,0.0,,0.0,0.0,9.26099953597954,0.0,2.2982165713062614,2.6750170423902704,0.0,0.0,29.96621353343266,0.0,31.14350878957015,,,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
104,Jacob Murphy,Newcastle,Midfielder,7.171216180413725,7.5696170793255995,38,36,0.0,,0.0,0.0,0.0,58.743072654048,,4.511699891352709,0.0,10.186428262028556,0.0,0.0,67.79627969742737,25.252723396617537,45.98098210885491,,0.0,0.0,,,0.0,,4.6371558243645765,,0.0,12.124096705923263,,0.0,,0.0,0.0,0.0,0.0,7.824701190993256,7.62313749745332,0.0,0.9612810516231732,6.7950501333551605,9.16385372689136,10.905752714788372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Marcel Sabitzer,Man Utd,Midfielder,7.0744503368627285,11.576373278502645,18,11,0.0,0.0,0.0,,0.0,5.770871015143816,0.0,4.649816536236457,0.0,,0.0,27.15416492593685,47.458056995987505,0.0,,,0.0,0.0,,,12.313464202383068,,0.0,29.99373238784142,0.0,,,,,,,,,,,,,,,,,,,,,,
106,Patson Daka,Leicester,Forward,7.067235952397256,8.951832206369858,38,30,0.0,,0.0,,0.0,37.13245065081075,,5.902368596659717,9.97499136261617,0.0,0.0,1.5932100558852844,0.0,10.63300695106457,0.0,,7.359501234706616,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,29.145543716412995,0.0,10.105364515665347,13.058190065812639,0.0,0.0,9.267875967625445,42.183554755704,0.0,0.0,28.75628242346627,57.63876554622771,5.803860348438204,0.0,0.0,0.0,0.0
107,Che Adams,Southampton,Forward,7.055320451592826,9.57507775573312,38,28,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,3.424639518008654,5.467189113566977,0.0,13.933526603202258,,0.0,0.0,,0.0,,0.0,1.4569710223528234,,38.81274219109542,,0.0,5.4961465746937215,11.101089169749615,42.06412143004322,9.693500262642944,12.160009218668872,0.0,0.0,2.2293816656865855,0.0,17.99563239078042,0.0,25.34732762595785,20.221738115860404,57.58808005882787,0.0,1.1100821993897816,0.0
108,Moises Caicedo Corozo,Brighton,Midfielder,6.976224045934843,7.16477064177092,38,37,1.8213604891057986,3.305552073525321,1.955362702048348,8.36497653297108,0.0,11.518021885792814,2.2520702974866555,7.108615974392064,0.0,,2.6038072580600566,4.484394189010373,0.0,72.34712738558568,,0.0,1.5076393994797326,0.0,,,2.644735556430245,,5.164264582470183,,10.498994479665194,7.063770925469992,,2.5060560615671768,,30.92697442599402,0.0,0.0,0.0,0.0,41.80620302117259,0.0,2.746053757707859,6.458869896200249,19.37308077055486,0.0,,0.0,4.506974599533922,0.0,0.0,4.2636880689393015,9.867919412360461
109,Stuart Armstrong,Southampton,Midfielder,6.946454378848063,8.248914574882075,38,32,4.57482948082611,,0.0,,1.11912126940005,49.64314078465936,,0.0,1.9241568047371322,0.0,0.0,0.0,,6.815125077704456,2.0912921379950857,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,3.351926209196419,0.0,28.79688111737144,0.0,78.53716544828715,0.0,4.435232988539395,0.0,0.0,0.0,13.42765474396894,0.0,50.94615671285716,0.0,2.018575027111006,11.843835323280995,4.440173270291657,0.0
110,Antony Matheus dos Santos,Man Utd,Midfielder,6.869707946347532,9.068014489178744,33,25,0.0,0.0,4.559373620505634,,47.93685262650879,12.386026759762048,20.70813630122197,0.0,22.91952216972675,,37.945625377623735,8.376089320080343,9.395034875439777,10.177579260040808,,,10.036603115651856,8.946095301047716,,,0.0,,0.0,0.0,0.0,4.667050381785513,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.120193129164067,0.0,0.0,14.73112647106575,1.7950535198437947,,0.0,,,,,
111,Conor Gallagher,Chelsea,Midfielder,6.841022117319399,7.427395441661062,38,35,0.0,0.0,0.0,,0.0,2.838512032428231,,0.0,3.6499767696331413,,0.0,4.961941249883001,0.0,0.0,0.0,,7.353338771309984,0.0,,0.0,0.0,,0.0,,23.68901037516618,35.87338494395476,,33.07052042023531,0.0,2.3700698182148625,0.0,0.0,5.851047275877126,0.0,50.35794958688594,0.0,0.0,10.974835439060756,57.162062560618125,0.0,,3.4820235270503326,0.0,0.0,6.467743526954433,11.856424160864913,0.0
112,Jefferson Lerma Solis,Bournemouth,Midfielder,6.805160798333415,6.989084063153237,38,37,0.0,,0.0,,9.108010233113696,58.59920686577119,,3.3256432197688124,2.121192191972537,1.4719058140836618,0.0,0.0,50.40542483587541,44.42463282463427,0.0,,0.0,0.0,,0.0,0.0,,3.395978622939366,,11.375288586577511,0.0,,0.0,,0.0,0.0,8.124079748995376,4.333268967443327,3.837391055517254,2.0657692118102697,49.871105231178085,0.0,0.0,6.1372129269889975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,Fabian Schar,Newcastle,Defender,6.768076073001317,7.144080299279167,38,36,0.0,,9.121839314655876,0.0,0.0,0.0,,11.308076503335343,0.0,68.45983553672895,0.0,5.427845060921433,59.084061315967574,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,6.207291551710383,,3.9193473760222695,,62.03688297748548,0.0,0.0,3.17259069437836,0.0,3.3986319546287937,0.0,0.0,0.0,0.0,3.9722998336996467,3.3247795094481054,0.0,0.0,13.684241109186331,0.0,0.0,4.069168035881459
114,Abdoulaye Doucoure,Everton,Midfielder,6.706989522431307,10.194624074095586,38,25,4.540252795675217,,52.985529589891364,,0.0,16.170217653767054,,11.366511746298782,48.61822463978038,0.0,0.0,0.0,,7.443101227466637,42.463302598359256,,7.1436168348526445,21.743128114387282,18.635894443906263,9.922111861310954,11.666399189216925,,0.0,,2.1673111574768864,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,Frederico Rodrigues de Paula Santos,Man Utd,Midfielder,6.686209366073489,7.259313026022645,38,35,37.48325374361531,6.050329676533295,0.0,,0.0,0.0,13.270609037269153,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,1.8626326317585244,,,54.15161670365584,,2.1232083952835517,1.4700243674536297,3.399491556805395,0.0,0.0,3.2557547304810575,,14.451549573741001,0.0,13.55661372909493,0.0,0.0,0.0,1.7522568026689251,47.90613590626062,4.3528575313262525,0.0,4.162121423152035,,44.82750010169312,0.0,0.0,0.0,0.0,0.0
116,Pedro Lomba Neto,Wolves,Midfielder,6.6650648727872515,14.07069250921753,38,18,0.0,,0.0,,5.524362822792208,60.67738920785478,,21.835237781555463,0.0,0.0,0.0,0.0,,0.0,40.48256449529748,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1210095915478138,0.0,47.97049788152558,14.973439607943448,17.36233932884215,8.231956443151326,29.09590752444421,4.997760480961082
117,Marcus Tavernier,Bournemouth,Midfielder,6.540564661778302,10.806150310764151,38,23,0.0,,0.0,,0.0,0.0,,0.0,10.731199930937443,28.53136966906737,0.0,0.0,0.0,16.54953842606919,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,71.33801990945283,18.21182828131703,38.18380181274096,0.0,0.0,0.0,0.0,0.0,5.963131345907564,10.646510476966819,10.130520253142139,2.40441862069548,1.8150905463372802,0.0,34.036027874941354
118,Fabio Henrique Tavares,Liverpool,Midfielder,6.5119644804157,6.8737402848832385,38,36,40.34004222163533,,3.7910533025626996,,0.0,0.0,1.9165447018106614,1.5105750048220619,2.816316706764691,64.70152483813011,0.0,32.52238124066275,2.079834334944063,0.0,,,0.0,4.429711150920273,0.0,0.0,4.558908757506862,,7.540771144929756,,0.0,0.0,,3.9241372340504643,,0.0,0.0,0.0,0.0,15.246644965844146,0.0,0.0,0.0,0.0,0.0,0.0,,4.480258383507067,0.0,48.5497856803096,0.0,9.046160587396036,0.0
119,Vladimir Coufal,West Ham,Defender,6.484994330803358,9.12702905816769,38,27,8.327368314297722,,4.943225607011412,,0.0,0.0,49.729625651636596,1.2123631526413683,0.0,38.299335704754085,10.123112155086547,0.0,0.0,0.0,,,0.0,0.0,,29.638660314575798,0.0,,0.0,,39.857818095944815,0.0,,9.800896248807195,,0.0,16.78450342641194,0.0,0.0,0.0,0.0,0.0,0.0,12.049692149632225,0.0,0.0,0.0,0.0,17.23371193416079,0.0,4.476834780406711,0.0,3.9526370351604094
120,Daniel Castelo Podence,Wolves,Midfielder,6.373332420272464,7.568332249073552,38,32,0.0,,12.358948891755709,,0.0,0.0,,9.218457886749196,0.0,5.513413330633914,0.0,8.40015352045927,,0.0,11.077327770413964,,2.76339135915039,0.0,0.0,0.0,0.0,,0.0,,0.0,23.934711311834683,,5.668144469064559,,0.0,4.214266744020464,3.048919811576535,6.4949830875158865,0.0,9.799371986821699,8.79121961422333,23.86051272673825,5.6078777589591295,0.0,8.709262715346885,11.22466507196416,14.079981399751059,41.40627587565001,0.0,12.645863539568662,6.707513612399341,6.661369485756481
121,Rodrigo Moreno,Leeds,Midfielder,6.355034464700633,7.790042247052389,38,31,28.40106542691103,,0.0,,9.521485018230234,0.0,,0.0,0.0,0.0,0.0,0.0,3.1337363685932473,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,5.177024294660333,,8.091406023556006,,0.0,0.0,14.053557233654258,0.0,0.0,14.211086060375695,0.0,0.0,1.5702674179826448,24.90791041954998,0.0,,0.0,0.0,0.0,95.72597433836872,36.697797056741926,0.0
122,Hakim Ziyech,Chelsea,Midfielder,6.302307660472406,13.30487172766397,38,18,0.0,10.011578999456056,0.0,,2.168767833552482,41.004198449284914,,0.0,0.0,,11.57395091177626,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,22.330375256103174,58.256948684146465,,44.81714993381822,0.0,0.0,32.88663084380738,0.0,7.826861205902339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.865002290338115,0.0,2.7462266897660284,0.0,0.0
123,Yoane Wissa,Brentford,Midfielder,6.259229075495366,6.259229075495366,38,38,0.0,,12.566003620975552,,8.779210177314816,0.0,,0.0,0.0,0.0,29.45435021052003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.9966194183834802,,0.0,,75.5917961503364,0.0,,0.0,,46.71111196021812,0.0,0.0,0.0,4.91883935649325,1.6328664286276402,0.0,7.191041302113455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.00886624384116,0.0,0.0
124,Aleksandar Mitrovic,Fulham,Forward,6.237700723341601,9.8763594786242,38,24,9.302491854790023,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,8.925639428895153,,0.0,0.0,,0.0,0.0,0.0,0.0,105.11540848578306,0.0,0.0,4.448853763520433,30.596146216460713,33.502001753410525,4.983426623895983,0.0,0.0,0.0,6.626016927880504,11.852078167054508,7.789718997351902,0.0,9.199470698634098,4.691374569303931
125,Amadou Onana,Everton,Midfielder,6.208921664297364,6.961518229666741,37,33,12.462513705764934,,4.932760932924421,,0.0,17.12115093844749,,0.0,2.2696903935039856,0.0,0.0,1.9921846865657267,,13.977978892738037,3.456413030715491,,0.0,6.049265767821339,5.245522590538,0.0,1.3536018392680926,,0.0,,110.0402218931,1.802655084148815,,0.0,,0.0,0.0,0.0,1.6687985268852683,4.204961388357968,0.0,8.645048201936442,0.0,1.976884466154459,0.0,10.167498383685452,0.0,8.047834439052924,0.0,14.31511641739359,0.0,0.0,
126,Declan Rice,West Ham,Midfielder,6.18180838859839,6.348884290992941,38,37,2.4666559961435532,,0.0,,0.0,0.0,0.0,0.0,17.567396677837664,6.583354061296445,0.0,0.0,16.985736570012175,0.0,,,46.969860232197185,0.0,,20.597250642137237,0.0,,0.0,,10.29583360169349,1.2542828191836393,,7.647202622909095,,4.266644788956378,0.0,5.758133939624344,1.2576863909466545,5.278240517507406,1.8896582114457388,6.90921222592807,29.9896129059115,2.2179615621842457,0.0,12.681049713541078,5.801775448650289,1.7767674904447543,12.365452181572056,5.067757248879737,9.281192917736128,0.0,0.0
127,Romain Perraud,Southampton,Defender,6.1713135079461505,8.086548734550128,38,29,0.0,,0.0,,0.0,0.0,,0.0,0.0,8.697702817599891,0.0,0.0,,0.0,11.323093975401285,0.0,10.091543996808047,0.0,,0.0,0.0,,1.7281555524783654,,0.0,0.0,,0.0,,0.0,0.0,0.0,31.435251854750256,0.0,37.778487271468016,10.620589643143763,21.11804956508936,0.0,0.0,2.764522604645752,5.182632744665907,0.0,93.76988327590308,0.0,0.0,0.0,0.0
128,Ben Davies,Spurs,Defender,6.111705796675241,7.491768395924489,38,31,10.853489267606516,,7.5505855253736245,,0.0,3.747882575023982,,0.0,0.0,0.0,0.0,0.0,,0.0,7.165487940347844,,1.7230798936907505,0.0,,2.480374645083074,32.23890297512358,,0.0,,0.0,36.730466098041504,8.84426316772235,0.0,,0.0,0.0,0.0,35.67471287144593,0.0,0.0,0.0,51.87246365939917,16.49536037670872,0.0,0.0,0.0,0.0,13.238190724995924,0.0,0.0,2.700556493919034,0.9290040591771882
129,Hamed Traore,Bournemouth,Midfielder,6.0440170868134215,15.541758223234512,18,7,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.63374106648121,0.0,19.610875922457467,,0.0,0.0,,23.945491329594546,3.2599780266152214,,49.70155158726794,,4.640669630225187,,,,,,,,,,,,,,,,,,,,,,
130,Jordan Zemura,Bournemouth,Defender,6.008735573585277,12.017471147170554,38,19,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,5.61613902895655,0.0,,0.0,,20.176492453981187,68.22799924936008,,0.0,,0.0,0.0,0.0,14.786135710854957,0.0,1.6138901337243152,0.0,0.0,1.3743319058387806,0.0,0.0,104.67214959171675,0.0,0.0,2.844014673452625,0.0,0.0,9.020799048355261
131,Joao Filipe Iria Santos Moutinho,Wolves,Midfielder,5.9044197289412,7.237675796766632,38,31,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.8686764285401583,2.0576449353391926,0.0,,0.0,0.0,,0.0,4.873989138272171,0.0,0.0,12.387999583970203,,8.450070635773285,,0.0,2.1338340203782376,,8.825654834764032,,10.857734601982788,6.253094246466074,34.32555519790403,0.0,0.0,10.009467283432299,48.839209193895954,0.0,12.77651852205053,24.906694615675033,5.481178390117641,0.0,0.0,8.144385615712979,7.159182325953702,16.017060129537253,0.0,0.0
132,Kenny Tete,Fulham,Defender,5.769110877501716,7.0718133337117814,38,31,0.0,,0.0,,0.0,45.45179864714757,0.0,0.0,0.0,9.106607609298171,3.3726693682713385,0.0,,4.810986944667874,,,0.0,10.228132226765133,,41.56868567562484,0.0,,7.336146596983456,,2.65110073467239,5.227900165889984,,0.0,6.725701120130312,3.6867432951758836,34.668212297193556,17.80444992894384,0.0,0.0,6.857278006692647,0.0,0.0,0.0,0.0,0.0,2.3567044571072633,8.626741676740963,0.0,0.0,0.0,0.0,8.74635459376001
133,Oleksandr Zinchenko,Arsenal,Defender,5.732186229174157,8.067521359578443,38,27,0.0,,0.0,,0.0,0.0,,0.0,2.5400626911220727,0.0,0.0,0.0,,0.0,0.0,,1.401835152272582,9.435424547260721,28.315352562153492,7.497404749221913,0.0,61.184800718216984,6.901506692767662,,3.677149235859547,11.019730610749571,,0.0,,0.0,4.883632821880398,0.0,16.44186276719969,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.52431415991333
134,Jeffrey Schlupp,Crystal Palace,Midfielder,5.727531025672568,6.401358205163458,38,34,0.0,,0.0,,0.0,0.0,,0.0,0.0,3.2420452102206383,0.0,71.62341233584004,,26.372080497622637,42.91348365300981,0.0,0.0,0.0,,42.406026624019574,2.392101993990216,,0.0,,0.0,0.0,0.0,0.0,,0.0,6.63674147457378,0.0,0.0,4.151375198875023,2.8126444294786332,0.0,15.096267557927183,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
135,Pascal Struijk,Leeds,Defender,5.656338742868414,7.411754214793094,38,29,0.0,,2.911911889021899,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.7671551689893406,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,9.447377654710865,3.1658526323973346,6.437097024283539,0.0,0.0,0.0,9.929755360023208,0.0,,94.02385958422747,8.368782363590766,4.504501497717922,2.4739702799758185,70.91060877406157,0.0
136,Cheick Doucoure,Crystal Palace,Midfielder,5.584408229998678,6.241397433527934,38,34,0.0,,0.0,,3.6655351313194764,4.003831621112107,,3.2407076413702827,0.0,0.0,2.4210521629797457,1.0757088435464286,,10.801938360720227,0.0,0.0,0.0,0.0,,0.0,3.74293519616076,,0.0,,52.11797826782622,0.0,2.487881295341467,9.679403095483426,,9.59100310431444,0.0,8.551846795731738,2.369570451387987,0.0,0.0,0.0,0.0,2.8733636928012225,2.3871768975187155,1.169402437373773,,22.295283906873838,5.667378313396876,0.0,0.0,64.06551552469101,0.0
137,Diogo Teixeira da Silva,Liverpool,Forward,5.575178345491247,9.629853505848518,38,22,0.0,,0.0,,0.0,11.271062364959388,0.0,0.0,0.0,0.0,9.304795091368478,15.849858787755949,0.0,24.81586778874032,,,0.0,0.0,57.26039538046299,1.9141234690016273,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.917691504769,13.291459553017207,0.0,,9.231523188592456,0.0,0.0,0.0,0.0,0.0
138,Fabio Ferreira Vieira,Arsenal,Midfielder,5.476156665488699,9.458816058571388,38,22,0.0,,1.5076121498246864,,0.0,0.0,,0.0,0.0,3.9395237562730525,8.786270850566474,0.0,,0.0,0.0,,29.199062028863672,6.207885824865382,0.0,0.0,65.29293920743092,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,77.07372120459995,0.0,0.0,0.0,,3.573381689254951,0.0,1.9079474947845123,10.605609082107001,0.0,0.0,0.0,0.0,0.0,0.0
139,N'Golo Kante,Chelsea,Midfielder,5.425515350102451,29.452797614841877,38,7,0.0,0.0,0.0,,0.0,41.472477748698516,,33.05800341297134,18.904374918656185,,0.0,0.0,92.40263404139527,3.7032189578010444,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,5.287380332705223,11.341493891665545
140,Diogo Dalot Teixeira,Man Utd,Defender,5.422106463950838,7.924617139620456,38,26,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,9.697851734977844,0.0,3.4083045488919583,13.281802561124557,,,0.0,7.875175353509835,,,1.6686900635829995,,0.0,5.007436411685679,0.0,0.0,0.0,0.0,,4.27002759764112,0.0,0.0,0.0,0.0,14.891903444902084,1.2275699601216659,5.735146612284437,8.401361237973212,0.0,10.837058931327444,,38.884006148140635,4.3538882012529445,12.45040533462673,49.686437972851195,8.788932290454854,5.574047224782669
141,Luis Diaz,Liverpool,Midfielder,5.397181920786648,12.064288999405447,38,17,8.188270899269538,,0.0,,11.676800774962913,0.0,9.084549791333693,9.960199048178529,0.0,0.0,7.648815766386458,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.45349819422867,70.75858555947033,,17.004810314226745,0.0,9.23662089992407,0.0,1.080761741911633,0.0
142,Matheus Luiz Nunes,Wolves,Midfielder,5.325814671083152,5.639097887029219,36,34,0.0,,0.0,,3.3397098481978906,0.0,,0.0,0.0,15.848153406926464,0.0,4.855050670976324,,0.0,0.0,,0.0,0.0,7.917669985867519,12.296044310100568,0.0,,7.790636574650565,,1.9724035741413686,0.0,,6.184062543669077,,13.538368944508617,9.310360158340242,0.0,0.0,0.0,0.0,40.52106289385782,1.06126450170169,7.57421497761074,14.140327842702236,6.84490276595384,0.0,35.008594276656574,1.8132684206167915,0.0,1.7132324625151734,,
143,Lewis Cook,Bournemouth,Midfielder,5.209742293686017,7.070364541431023,38,28,0.0,,0.0,,0.0,0.0,,35.989256096463386,0.0,0.0,0.0,2.335483084471013,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,14.590857690180355,0.0,0.0,61.922177290583434,0.0,7.295989643717056,0.0,27.637351716250194,28.581207323196796,11.000558237004263,0.0,3.7589500280299846,4.858376050172181,0.0,0.0,0.0,0.0,0.0
144,Ryan Christie,Bournemouth,Midfielder,5.190404204365825,6.163604992684417,38,32,0.0,,13.955981425579857,,8.935216297183768,20.48708295694842,,46.637618926227034,17.523675886408025,4.337251766551081,11.797812864851515,1.5096801276576493,0.0,3.9673041071650106,0.0,,0.0,0.0,,0.0,0.0,,0.0,,33.01862925755278,8.142137433440404,,5.692650547542671,,0.0,0.0,1.7772226875554713,0.0,0.0,0.0,1.617683965503734,2.9366068399814624,6.727071387042135,0.0,0.0,0.0,0.0,0.0,8.171733288710298,0.0,0.0,0.0
145,Julian Alvarez,Man City,Forward,5.157609693361931,6.322231237024303,38,31,5.782574312843274,3.286032616233279,28.163101513353904,,0.0,5.876400800135563,0.0,4.2039263147936135,0.0,,2.705079119302511,0.0,,13.770375104256443,,,0.0,0.0,,10.999770143555297,0.0,0.0,60.26134336712274,,5.430213925986328,0.0,0.0,0.0,,0.0,0.0,0.0,11.718279308347338,2.374089741534677,0.0,0.0,,0.0,5.0682605854904,0.0,0.0,0.0,36.349721494797976,0.0,0.0,0.0,0.0
146,Luke Ayling,Leeds,Defender,5.1460491002079625,6.743098820962158,38,29,0.0,,0.0,,0.0,9.053910664648441,,7.604467613192951,0.0,0.0,0.0,11.640428663330214,1.477655168597397,0.0,0.0,,0.0,14.985733329815504,,0.0,0.0,,39.932151620842575,0.0,0.0,2.0306653751032546,,60.88189125397639,,8.659393661857113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.2835684565387,0.0,0.0,0.0,0.0,0.0
147,Wout Weghorst,Man Utd,Forward,5.137816048239389,6.346713941942775,21,17,0.0,0.0,3.312874683844693,,10.500480403946293,7.5105792902807424,0.0,0.0,4.906242228720763,,0.0,7.781925177755624,0.0,0.0,,,0.0,0.0,,,14.738658342762132,,20.617392313793488,0.74670768176282,35.74442297326918,0.0,2.03485391689143,0.0,,,,,,,,,,,,,,,,,,,
148,Thomas Partey,Arsenal,Midfielder,5.137190067296391,5.915552198704935,38,33,0.0,,0.0,,43.81277085600263,0.0,,0.0,6.21949565915072,9.138381581370087,0.0,0.0,,0.0,10.830274156918813,,0.0,9.834439014220663,35.368018401862514,0.0,0.0,0.0,12.01384907320123,,0.0,3.2607725219025387,,7.706434215011186,,6.537427339292644,11.477088759827232,0.0,1.8319639864810766,0.0,7.7968056865608375,3.0421259896499215,,0.0,6.238611308030853,13.775863403960921,0.0,0.0,0.0,0.0,0.0,0.0,6.328900603819023
149,Mads Roerslev Rasmussen,Brentford,Defender,5.098515374681826,9.687179211895469,38,20,0.0,,0.0,,41.60614208722165,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,,9.439978578746892,,0.0,13.839587227585824,62.12064592841905,5.511654164018336,0.0,0.0,0.0,61.22557625191764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,Theo Walcott,Southampton,Midfielder,5.0751340537615866,9.642754702147014,38,20,36.67222208696913,,32.354337029143366,,0.0,7.8441128801950795,,0.0,0.0,0.0,25.08088355391895,0.0,,0.0,68.16278249676438,0.0,6.516738317341385,0.0,,0.0,14.334427590874649,,0.0,,1.8895900877333704,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
