,Name,Team,Position,xG per fixture,xG per game,Team games,Played,GW38,GW37*,GW37,GW36*,GW36,GW35,GW34*,GW34,GW33,GW32,GW31,GW30,GW29*,GW29,GW28,GW27*,GW27,GW26,GW25*,GW25,GW24,GW23*,GW23,GW22*,GW22,GW21,GW20*,GW20,GW19*,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW6,GW5,GW4,GW3,GW2,GW1
111,Luis Sinisterra Lucumi,Leeds,Midfielder,8.846597270549912,17.693194541099825,38,19,0.0,,0.0,,0.0,0.0,,0.0,51.03241205215454,10.963770747184752,49.5945006608963,19.674600660800934,21.060399711132053,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,80.08490204811095,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.166960135102271,20.057399570941925,0.0,0.0,,7.41237998008728,2.1367700770497318,68.9866006374359,0.0,0.0,0.0
112,Danilo dos Santos de Oliveira,Nott'm Forest,Midfielder,8.740087172114535,12.773973559244322,19,13,0.0,,0.0,,18.030767142772678,50.386613607406616,,54.316157102584846,18.730288743972782,0.0,2.617749944329262,3.165530040860176,0.0,17.416399717330933,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,1.3981499709188938,,,,,,,,,,,,,,,,,,,,,
113,Jean-Philippe Mateta,Crystal Palace,Forward,8.70753824220676,11.40987769668472,38,29,16.386112570762634,,0.0,,0.0,0.0,,0.0,10.257158428430555,0.0,0.0,0.0,,53.89620065689087,0.0,0.0,0.0,0.0,,75.25320053100586,17.8056001663208,,17.42279976606369,,5.230870097875594,8.481279760599136,2.67386008054018,0.0,,5.164390057325363,8.015359938144684,0.0,0.0,0.0,0.0,7.1616001427173615,0.0,0.0,0.0,5.8360300958156595,,27.79330015182495,13.348999619483948,0.0,49.9424010515213,0.0,6.217290088534355
114,Ben Mee,Brentford,Defender,8.484635428574524,8.713949899617079,38,37,17.732007801532745,,0.0,,87.91526556015016,2.1000627428293233,,13.618087768554688,11.782100051641464,0.0,0.0,5.991129949688911,0.0,0.0,0.0,3.349050134420395,5.463949963450432,4.153180122375488,,,0.0,,8.341120183467865,,17.139199376106262,0.0,,11.400900036096573,,0.0,0.0,0.0,0.0,0.0,16.802899539470673,0.0,0.0,6.467849761247635,0.0,1.3124899938702583,0.0,0.0,46.83000147342682,0.0,5.88654987514019,56.13030195236206,0.0
115,Abdoulaye Doucoure,Everton,Midfielder,8.457938277799832,12.856066182255745,38,25,12.124726921319963,,4.930611327290535,,0.0,92.42076873779295,,10.564289242029188,6.509549170732497,0.0,0.0,0.0,,23.025700449943546,50.64849853515625,,0.0,59.06919836997986,0.0,10.709500312805176,0.0,,0.0,,34.93170142173767,0.0,,0.0,,7.295779883861543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.171330183744429
116,Douglas Luiz Soares de Paulo,Aston Villa,Midfielder,8.398133955013595,8.62511054839234,38,37,42.173579335212715,,0.0,,7.489357143640517,1.6830142587423325,,7.784956693649293,7.1243323385715485,43.18541884422302,0.0,0.0,10.06930023431778,0.0,77.38839983940126,,0.0,0.0,,2.6590200141072278,4.035770148038863,,0.0,,0.0,3.36557999253273,,17.17730015516281,,0.0,73.2950985431671,0.0,0.8876830339431763,0.0,0.0,4.1148900985717765,0.0,1.8052399158477783,11.038299649953842,0.0,0.0,0.0,1.251410041004419,0.0,0.0,0.0,2.6004400104284286
117,Amadou Onana,Everton,Midfielder,8.337121008819825,9.347681131101016,37,33,4.971953108906746,,0.0,,0.0,0.0,,0.0,1.5287371352314951,0.0,0.0,13.519999384880064,,5.334100127220153,2.5441499426960945,,55.502498149871826,0.0,0.0,7.241419702768326,13.619600236415865,,0.0,,1.7213800922036169,0.0,,14.312799274921415,,0.0,1.6488200053572657,0.0,3.5831898450851436,11.42359972000122,6.122839823365212,5.251000076532363,0.0,35.18519997596741,8.111409842967987,38.7230008840561,13.018399477005005,6.101129949092865,48.652300238609314,0.0,1.3713600113987925,8.984590321779253,
118,Jefferson Lerma Solis,Bournemouth,Midfielder,8.302728113669314,8.527126170795512,38,37,5.408943444490434,,0.0,,0.0,2.3702828213572498,,60.52287817001343,1.6741756349802015,1.663678139448166,4.461500048637389,0.0,4.550949856638908,48.192700743675225,5.201200023293495,,0.0,0.0,,48.24860095977783,0.0,,0.0,,10.39619967341423,0.0,,0.0,,0.0,0.0,1.7177199944853785,0.0,8.330400288105013,1.4676400460302832,5.761659890413284,1.541220024228096,43.05489957332611,0.0,45.61089873313904,0.0,0.0,1.3050500303506851,2.394540049135685,1.4416299760341644,0.0,10.186900198459623
119,Theo Walcott,Southampton,Midfielder,8.227288414184985,15.63184798695147,38,20,3.090927749872208,,37.95431554317474,,0.0,1.654323749244213,,0.0,16.037915647029873,59.135985374450684,23.551499843597412,0.0,,5.68787008523941,45.90030014514923,0.0,71.85360193252562,10.524900257587431,,4.879720136523248,0.0,,0.0,,32.365599274635315,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Pedro Porro,Spurs,Defender,8.219581185018315,9.315525343020758,17,15,20.69618552923202,,7.142376154661179,,0.0,7.7227115631103525,,1.3608811423182487,11.821622401475905,6.33811429142952,1.5898900106549263,11.71640008687973,,5.6161001324653625,48.828598856925964,,0.0,16.899999976158142,,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,
121,Virgil van Dijk,Liverpool,Defender,8.21708442251149,9.757787751732394,38,32,0.0,,0.0,,0.0,1.631832867860794,0.0,8.17054733633995,11.360903829336165,5.678023770451546,0.0,0.0,0.0,0.0,,,74.13139939308168,0.0,78.74619960784912,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,5.451120063662528,4.1648801416158685,12.842699885368347,0.0,1.7227299511432648,70.2655017375946,0.0,0.0,2.149619907140732,2.7933700010180478,,8.627209812402723,9.657090157270432,13.872000575065613,0.0,0.9840790182352066,0.0
122,Mohamed Elyounoussi,Southampton,Midfielder,8.076936570241264,9.300714838459639,38,33,18.781478703022003,,15.7393217086792,,0.0,0.0,,0.0,0.0,6.908123195171356,0.0,1.455910038203001,,0.0,2.6759399101138115,0.0,0.0,0.0,,0.0,2.412549965083599,,0.0,,0.0,0.0,,12.076500058174133,,11.408799886703491,2.0236799493432045,15.679399669170381,24.96899962425232,72.91259765625,9.15507972240448,0.0,6.443560123443604,14.661100506782534,1.5113499946892262,0.0,9.639839828014372,5.967050045728684,60.26189923286438,3.693829849362373,3.4918300807476044,5.054749920964241,0.0
123,James Tarkowski,Everton,Defender,7.947805930713289,7.947805930713289,38,38,4.967654496431352,,12.393218278884888,,19.73987966775894,0.7741130888462067,,1.5712795779109,0.0,0.0,56.14410042762756,6.084920093417168,,7.301229983568191,5.015759915113449,,0.0,0.0,0.0,9.063170105218886,19.38370019197464,,1.635649986565113,,44.880500435829155,0.0,,6.939619779586793,,8.765160292387009,0.0,1.0850399732589722,1.7451399937272072,1.3066999614238741,24.143099784851074,0.0,0.0,7.718479633331299,0.0,0.0,0.0,0.0,0.0,48.283299803733826,0.0,4.208090156316756,8.866819739341736
124,Ivan Perisic,Spurs,Defender,7.9397762880513545,8.873867616057396,38,34,0.0,,0.0,,0.0,0.0,,0.0,27.37345993518829,2.145128697156906,15.34470021724701,6.47616982460022,,6.764979660511018,18.460899591445926,,0.0,21.519599854946136,,0.0,0.0,,13.44590038061142,,0.0,0.0,53.3577024936676,0.0,,0.0,19.124099612236023,0.0,0.0,77.64729857444762,7.666029781103134,3.9112601429224014,2.2756800055503845,9.701190143823622,0.0,4.351779818534851,8.57527032494545,0.0,0.0,3.570349887013436,0.0,0.0,0.0
125,Matheus Santos Carneiro Da Cunha,Wolves,Forward,7.577062721940733,9.3599010094562,21,17,0.0,,0.0,,0.0,13.67122083902359,,0.0,0.0,15.906591713428496,7.20847025513649,15.223999321460724,,6.1029501259326935,4.9999598413705835,,0.0,22.93429970741272,0.0,0.8000840432941914,39.808100461959846,,9.58010032773018,,5.2089501172304145,0.0,,12.15210035443306,,5.521490052342415,,,,,,,,,,,,,,,,,
126,Harry Souttar,Leicester,Defender,7.251561060547829,10.877341590821743,18,12,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,5.470599979162216,0.0,24.18850064277649,0.0,11.31720021367073,,36.83179914951325,41.571599245071404,,0.0,11.148399859666824,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,
127,Jordan Ayew,Crystal Palace,Midfielder,7.240337153014384,7.240337153014384,38,38,9.571411460638048,,7.372783124446869,,6.9415077567100525,0.0,,8.402258157730103,5.48742301762104,10.396848618984222,15.633299946784973,67.80059933662415,,3.0897099524736404,6.2750302255153665,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,5.0407301634550095,0.0,0.0,,20.40899991989136,54.90120053291321,11.136399954557419,3.439389914274216,0.0,0.0,0.0,0.0,0.0,11.304900050163267,0.0,,2.4306099861860275,0.0,0.0,19.096399843692783,0.0,6.403309851884843
128,Alex Iwobi,Everton,Midfielder,7.232291947462056,7.232291947462056,38,38,3.948987275362015,,7.693973928689957,,0.0,0.0,,34.643730521202095,2.6571586728096013,4.221773892641068,1.8071599304676056,3.983400017023087,,4.0366899222135535,2.01920997351408,,58.02040100097656,5.481259897351265,0.0,16.13979935646057,0.0,,2.9601300135254864,,5.401109904050827,4.42827008664608,,3.5238798707723618,,6.146819889545442,0.0,38.177400827407844,1.7530800774693491,44.289198517799385,0.0,1.4412700198590755,0.0,0.0,4.305430129170418,0.0,8.128540217876433,1.0103999637067318,0.0,6.099360063672067,2.5086600333452225,0.0,0.0
129,Mikkel Damsgaard,Brentford,Midfielder,7.190157473087311,10.232147173239635,37,26,0.0,,0.0,,132.89042711257937,0.0,,77.90499925613403,0.0,0.0,0.0,0.0,0.0,0.0,8.097060024738314,2.909339964389801,0.0,0.0,,,0.0,,0.0,,0.0,0.0,,4.631619900465012,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.573880046606064,31.02850019931793,0.0,0.0,0.0,0.0,0.0,
130,Ryan Christie,Bournemouth,Midfielder,7.180461346318848,8.526797848753631,38,32,0.0,,14.5668625831604,,8.29322636127472,13.558940589427948,,10.083097964525225,24.956347048282623,4.792676866054535,6.838960200548173,8.541040122509003,0.0,4.619019851088523,0.0,,6.412000209093094,0.0,,0.0,0.0,,0.0,,0.0,38.46710026264191,,0.0,,0.0,0.0,7.8520797193050385,0.0,0.0,0.0,0.0,5.082229897379875,0.0,80.96529841423035,0.0,11.1674003303051,17.568400502204895,6.260520219802856,2.8323300182819366,0.0,0.0,0.0
131,Bruno Guimaraes Rodriguez Moura,Newcastle,Midfielder,7.1756051534688785,8.521031119744293,38,32,0.0,,34.60741639137268,53.175288438797,0.0,9.976276755332947,,15.039891004562378,1.9785966724157331,0.0,0.0,2.8235500678420067,5.145459994673728,8.116129785776137,15.512900054454805,,60.39819717407226,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,1.3132800348103046,0.0,13.634100556373596,9.491530060768127,1.9103899598121643,0.0,0.0,20.50579935312271,10.242699831724169,7.068199664354324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7332900315523148
132,Luke Ayling,Leeds,Defender,7.1383618406559295,9.353715515342252,38,29,20.367483794689182,,0.0,,88.75716924667358,0.0,,4.522411897778512,4.569195955991745,0.0,0.0,3.98222990334034,3.681239858269692,0.0,47.08279967308045,,14.990100264549255,4.394889995455742,,5.4524000734090805,28.054898977279663,,15.979500114917755,11.333499848842619,10.01190021634102,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,6.593640148639679,0.0,0.0,0.0,0.0,,1.4843899756669998,0.0,0.0,0.0,0.0,0.0
133,Raul Jimenez,Wolves,Forward,7.135099304938002,18.07558490584294,38,15,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,62.00780272483826,,2.033269964158535,15.412700176239015,13.111600279808044,23.62139970064163,0.0,,0.0,,56.82139992713928,0.0,,0.0,,0.0,15.987099707126616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.20220041275024,16.936300694942474,0.0,0.0,0.0
134,Joao Palhinha Goncalves,Fulham,Midfielder,7.092552107611769,7.700485145407064,38,35,0.0,,0.0,,7.565845549106598,11.32233813405037,8.466640859842299,0.0,0.0,1.5612233430147169,7.095889747142793,6.454650312662125,,0.0,,,0.0,0.0,,3.2397698611021037,0.0,,9.082420170307161,,15.453700721263885,67.27610230445862,,3.5090498626232147,0.0,3.7132699042558666,40.74249863624573,11.220499873161316,15.631499886512756,0.0,0.0,11.55180037021637,11.909600347280502,3.611990064382553,0.0,0.0,2.8703000396490097,0.0,4.958190023899078,6.504189968109131,3.123109973967076,0.0,12.652400135993958
135,Michael Olise,Crystal Palace,Midfielder,6.998119562080032,7.187257928622736,38,37,7.270677387714387,,8.67910087108612,,16.479414701461792,3.914366662502289,,6.345689296722412,4.430153965950011,3.040722571313381,5.079970136284828,15.574699640274048,,18.297000229358677,11.707200109958649,56.05549812316895,0.0,0.0,,0.0,5.641660094261169,,0.0,,0.0,0.0,6.478460133075714,3.3102501183748245,,9.845519810914992,3.234890103340149,17.772699892520908,0.0,10.69839969277382,5.9042200446128845,18.704700469970703,8.027099817991258,0.0,1.974550075829029,0.0,,0.0,17.46159940958023,0.0,0.0,0.0,0.0
136,Felipe Augusto de Almeida Monteiro,Nott'm Forest,Defender,6.924907024949789,7.790520403068513,18,16,0.0,,9.389199316501617,,22.47982621192932,0.0,,0.0,12.461771070957186,0.0,49.69249963760376,0.0,5.078480020165443,3.6763500422239295,0.0,,10.603500157594679,0.0,,2.4842200800776477,0.0,,8.782479912042616,,0.0,,,,,,,,,,,,,,,,,,,,,,
137,Kevin Schade,Brentford,Midfielder,6.917459946125746,7.686066606806384,20,18,0.0,,0.0,,6.2616728246212014,0.0,,2.662725187838077,0.0,45.92631161212921,0.0,0.0,48.94829988479614,0.0,0.0,2.3077899590134616,18.76309961080551,0.0,,,13.47929984331131,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
138,Dejan Kulusevski,Spurs,Midfielder,6.869200724912317,8.700987584888935,38,30,0.0,,9.896145761013033,,9.51103940606117,0.0,,6.747036427259445,4.466482251882552,6.154363974928856,19.01669949293137,3.9006099104881287,,7.24513977766037,4.561150074005127,,9.035369753837584,17.32890009880066,,0.0,9.419439733028412,,2.6334900408983235,,4.6501901000738135,2.9143799096345897,6.756729632616043,6.752169877290727,,0.0,0.0,4.2649898678064355,46.066901087760925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85289996862411,0.0,17.53849983215332,24.58020001649857,0.0,0.0,18.736800551414486
139,Gianluca Scamacca,West Ham,Forward,6.6809563064261495,15.867271227762105,38,16,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,5.962949991226196,,1.8039900809526443,10.417500138282776,0.0,14.493599534034727,0.0,9.521249681711195,6.00523017346859,37.15929985046387,49.478399753570564,102.45800018310548,9.599640220403673,0.0,0.0,0.0,3.9608899503946304,0.0,3.0155900865793233,0.0
140,Conor Gallagher,Chelsea,Midfielder,6.676762448133607,7.249056372259345,38,35,2.9801255092024803,44.475233554840095,40.08091390132904,,16.028034687042233,34.35415625572205,,0.0,0.0,,5.561060085892677,15.746599435806274,0.0,0.0,0.0,,8.580479770898817,5.161520093679427,,0.0,6.987740099430084,,5.1819100975990295,,2.8606299310922623,7.775440067052841,,0.0,0.0,0.0,0.0,13.46060037612915,8.667439967393875,0.0,16.406099498271946,0.0,0.0,0.0,10.650599747896193,1.7251400277018547,,1.6736699268221855,0.0,0.0,5.359579995274544,0.0,0.0
141,Matheus Luiz Nunes,Wolves,Midfielder,6.61221069490744,7.001164265196113,36,34,5.318666249513626,,10.740861296653748,,0.0,6.360124051570892,,9.304972738027573,0.0,0.0,0.0,3.560269996523857,,0.0,0.0,,0.0,0.0,0.0,0.0,7.923000305891037,,0.0,,31.235000491142273,9.823449701070787,,5.023309960961342,,39.523398876190186,0.0,0.0,1.7077500000596046,0.0,0.0,12.960900366306305,0.0,0.0,14.315499365329742,9.613189846277235,0.0,5.5912598967552185,3.9242301136255264,48.559001088142395,12.554700672626494,,
142,Nayef Aguerd,West Ham,Defender,6.60943149736053,13.953244272205565,38,18,2.8744919225573535,,0.0,,0.0,5.912008509039879,0.0,80.23842573165894,0.0,0.0,0.0,0.0,0.0,22.02949970960617,,,40.678799152374275,0.0,,0.0,0.0,,5.093749985098839,,36.233600974082954,55.190300941467285,,0.0,,0.0,0.0,0.0,2.9075199738144875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,Pervis Estupinan,Brighton,Defender,6.458145910356608,6.642664364938225,36,35,0.0,7.852425426244737,13.66727203130722,0.0,45.31305134296417,5.105740949511529,1.7676722258329391,54.72201704978943,7.837545126676559,,45.12479901313782,0.0,1.9174499437212944,8.361739665269853,,6.638249754905701,1.8448099493980408,3.07800006121397,,,9.024219959974287,,5.667370185256004,,1.4152999967336657,1.3870700262486937,,0.0,,1.5410199761390686,0.0,0.0,1.3296999968588352,3.6919500678777695,1.9174600020051005,1.99097003787756,0.0,0.0,0.0,0.0,,0.0,0.0,1.2974199838936329,0.0,,
144,Sven Botman,Newcastle,Defender,6.436656471832018,6.794248498044908,38,36,0.0,,4.679427295923234,0.0,0.0,2.771624363958836,,93.62782835960388,0.0,1.4285560697317123,0.0,11.128400266170502,0.0,0.0,0.0,,48.175299167633064,0.0,,,5.440239980816841,,1.1086800135672092,,3.8048699498176575,2.9020499438047413,,0.0,,0.0,28.01240086555481,6.170830130577087,0.0,0.0,0.0,0.0,0.0,0.0,9.522269666194916,2.2332500666379933,0.0,18.0978998541832,0.0,0.0,5.489319935441017,0.0,0.0
145,Pierre-Emerick Aubameyang,Chelsea,Forward,6.432583391892187,14.151683462162813,33,15,0.0,0.0,0.0,,0.0,0.0,,0.0,67.38269925117493,,0.0,17.926600575447086,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,56.53290152549744,0.0,0.0,40.05360007286072,0.0,0.0,5.581140145659447,1.9907999783754349,8.558540046215057,2.56717000156641,0.0,0.0,11.681800335645676,,0.0,,,,,
146,Adam Armstrong,Southampton,Forward,6.4144776276263755,8.12500499499341,38,30,32.09304213523865,,0.0,,0.0,4.141395911574364,,0.0,16.944082081317898,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,13.854500651359556,,0.0,,0.8648020215332508,44.66629922389984,,7.733079791069031,,0.0,0.0,0.0,18.376399576663967,1.852170005440712,0.0,3.2763399183750157,3.305619955062866,0.0,0.0,26.981699466705322,0.0,10.432499647140505,49.91309940814972,4.157700017094611,0.0,0.0,5.157420039176942
147,Rodrigo Bentancur,Spurs,Midfielder,6.413009716197848,13.53857606752879,38,18,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,81.29799962043762,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,49.67449903488159,29.438599944114685,24.049100279808048,6.009399890899657,6.648260354995728,0.0,2.094840072095394,0.0,42.99769997596741,1.4839700423181057,0.0,0.0,0.0,0.0,0.0
148,Dan Burn,Newcastle,Defender,5.938573147317297,5.938573147317297,38,38,0.0,,1.4177070930600166,71.0241675376892,2.1929319947957997,0.0,,0.0,0.0,20.046454668045047,0.0,0.0,0.0,9.952969849109651,0.0,,0.0,0.0,,,12.95820027589798,,0.0,,0.0,4.10275012254715,,0.0,,0.0,64.88469839096071,0.0,2.7121100574731827,0.0,0.0,0.0,4.908429831266403,0.0,0.0,5.834029987454414,0.0,1.833510026335716,0.0,0.0,0.0,6.217020004987718,17.580799758434296
149,Bernardo Veiga de Carvalho e Silva,Man City,Midfielder,5.937935431536875,6.636516070541213,38,34,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,15.922395884990694,,0.0,53.0443012714386,,0.0,,,0.0,10.723499953746797,,0.0,7.417479902505875,0.0,6.202249974012375,,2.5338899344205856,0.0,0.0,2.159859985113144,,11.178799718618393,0.0,0.0,3.7280298769474034,3.426719829440117,5.723680183291434,0.0,,4.537149891257286,3.8121398538351063,19.966499507427216,0.0,0.0,3.393850103020668,14.392900466918945,57.47810006141663,0.0,0.0
150,Frederico Rodrigues de Paula Santos,Man Utd,Midfielder,5.913876796043233,6.420780521418367,38,35,0.0,3.808268532156944,0.0,,0.0,0.0,0.0,0.0,4.461640492081641,,0.0,0.0,10.019700229167936,0.0,,,0.0,0.0,,,1.7542200163006785,,1.915770024061203,20.737999677658078,16.003699600696564,0.0,0.0,0.0,,0.0,0.0,44.45590078830719,0.0,0.0,29.334700107574463,3.018469922244549,31.911098957061768,46.546900272369385,0.0,8.8919997215271,,0.0,0.0,0.0,0.0,0.0,1.8669499084353447
151,Youri Tielemans,Leicester,Midfielder,5.893267291647039,7.224005067180241,38,31,1.6601504758000374,,0.0,,0.0,6.386288255453111,,1.603150554001331,2.949051931500435,1.2169633992016315,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,9.772320091724398,,8.340840041637419,,14.275200664997099,0.0,0.0,77.91910171508789,3.570789843797684,0.9698829613626004,1.2302200309932232,1.4348199591040611,0.0,0.0,0.0,79.11949753761293,0.0,0.0,4.831989854574204,0.0,0.0,8.663889765739441
152,Declan Rice,West Ham,Midfielder,5.881441014475729,6.04039887973183,38,37,0.0,,40.21807610988618,,0.0,2.971075288951397,0.0,0.0,0.0,11.349225789308548,6.90137967467308,2.5439200922846794,2.939110063016414,0.0,,,0.0,0.0,,3.1500399112701416,0.0,,1.1117899790406227,,0.0,11.121299862861633,,8.063539862632751,,8.319669961929321,1.2850900180637836,0.0,7.9965703189373025,3.6249399185180655,2.9337599873542786,6.9756001234054565,0.0,4.382089897990228,0.0,5.114610120654107,0.0,0.0,5.253969877958298,2.798840031027794,2.281299978494644,76.11690163612366,6.041960045695305
153,Thomas Partey,Arsenal,Midfielder,5.867426371888111,6.756430367628734,38,33,0.0,,0.0,,0.0,0.0,,0.0,5.7942185550928125,7.007993757724763,0.0,0.0,,0.0,8.535739779472351,,0.0,54.75159883499146,0.0,0.0,0.0,0.0,1.5744099393486977,,2.0025499165058136,11.758200079202652,,8.656430244445799,,3.40660996735096,4.6820200979709625,2.3140700533986087,0.0,69.64060068130493,10.414800047874449,0.0,,0.0,0.0,4.415449872612953,0.0,0.0,0.0,0.0,0.0,23.104900121688843,4.902610182762147
154,Diogo Dalot Teixeira,Man Utd,Defender,5.809719662034982,8.49112873682036,38,26,1.8116986379027369,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,48.69570136070252,0.0,3.3873200416564937,0.0,,,0.0,2.869250066578388,,,62.36299872398377,,2.5936799123883247,8.195170015096664,0.0,0.0,0.0,0.0,,16.134199500083927,0.0,0.0,0.0,0.0,1.7873199656605718,0.0,14.531199634075165,0.0,4.752739891409874,0.0,,0.0,0.0,0.0,1.080199982970953,6.028670072555543,46.5391993522644
155,Vitaly Janelt,Brentford,Midfielder,5.766485190313113,6.2607553494828085,38,35,19.557437300682064,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5979210138320923,0.0,0.0,,,11.130999773740768,,0.0,,0.0,0.0,,3.165080025792122,,2.382740005850792,0.0,75.76850056648254,0.0,0.0,0.0,0.0,5.974749848246574,0.0,0.0,0.0,0.0,0.0,0.0,95.78819870948792,0.0,4.760809987783431,0.0
156,Harrison Reed,Fulham,Midfielder,5.743615314560501,5.898848160899974,38,37,0.0,,0.0,,0.0,54.98689413070679,0.0,0.0,0.0,0.0,36.76359951496124,0.0,,0.0,,,0.0,1.0583000257611277,,0.0,0.0,,2.5332899764180183,,0.0,14.577999711036682,,0.0,2.83695999532938,1.6759699210524561,0.0,0.0,0.0,0.0,10.026200115680696,37.37579882144928,1.9151499494910242,0.0,0.0,0.0,29.53509986400604,0.0,0.0,0.0,17.08189994096756,0.0,7.890219986438751
157,Hwang Hee-chan,Wolves,Midfielder,5.69492072161091,8.015073608193132,38,27,0.0,,55.279749631881714,,10.938942432403564,0.0,,19.726139307022095,12.628024816513062,0.9132010862231256,48.30040037631989,0.0,,0.0,0.0,,39.24790024757385,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,2.1475499495863914,0.0,0.0,0.0,0.0,0.0,0.0,7.101240009069443,0.0,0.0,0.0,0.0,0.0,1.7279999330639841,10.4373998939991,7.958439737558365
158,Cristiano Ronaldo dos Santos Aveiro,Man Utd,Forward,5.633468406372948,21.407179944217205,38,10,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,38.653799891471856,54.90090250968933,0.0,0.0,7.202800363302232,56.30769729614258,0.0,,15.400700271129608,10.705099999904633,0.0,3.717679902911186,17.907099425792698,9.276019781827928
159,Mason Mount,Chelsea,Midfielder,5.622282305634336,8.90194698392103,38,24,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,2.2677699103951454,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.497640065848828,,0.0,,9.33877006173134,0.0,,5.324310064315796,4.682999849319458,0.0,12.605099380016329,8.821610361337662,0.0,2.3004399612545967,3.781269863247872,0.0,0.0,66.22809767723082,17.63100028038025,20.00090032815933,,0.0,11.382099986076355,0.0,20.56130021810532,17.490899562835693,8.732520043849945
160,Kurt Zouma,West Ham,Defender,5.592562091585837,8.500694379210472,38,25,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10.568200051784515,5.2764300256967545,51.89809799194336,11.590100079774857,,,23.278899490833282,0.0,,0.0,0.0,,0.0,,0.0,7.883950322866441,,0.0,,0.0,0.0,0.0,0.0,0.0,11.007999628782272,56.79730176925659,0.0,0.0,0.0,0.0,9.534750133752825,0.0,5.093190073966981,0.0,13.210999965667725,6.377439945936202,0.0
161,Marcos Senesi,Bournemouth,Defender,5.592547644030404,6.674976220294353,37,31,9.754006564617155,,2.1237971261143684,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,62.19189763069153,1.701200008392334,,0.0,44.40549910068512,,8.677279949188232,0.0,,68.4535026550293,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61707979440689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
162,Ryan Sessegnon,Spurs,Defender,5.572408888685076,12.455972810001935,38,17,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,35.567501187324524,,0.0,0.0,0.0,0.0,9.405049681663511,8.986960351467133,10.091400146484377,1.825530081987381,0.0,0.0,0.0,0.0,71.4748978614807,0.0,0.0,0.0,26.70159935951233,47.69859910011292
