assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,total_points,yellow_cards,id,gameweek,fixture,team,teamAgainst,side
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,523,18,178,17,6,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,524,18,178,17,6,home
1,2,30,1,0.6,0,1,7.4,True,32.4,86,0,0,0,0,0,41.0,13,0,525,18,179,18,12,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,527,18,178,17,6,home
0,0,8,0,15.3,0,0,4.0,False,6.2,13,0,0,0,0,0,18.0,1,0,528,18,177,20,14,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,533,18,178,6,17,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,537,18,173,4,15,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,539,18,176,7,13,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,540,18,176,13,7,home
0,0,8,1,2.0,0,0,1.9,False,16.6,90,0,0,0,0,0,0.0,2,1,541,18,174,1,8,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,557,18,174,8,1,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,560,18,177,20,14,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,563,18,179,18,12,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,564,18,172,3,5,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,565,18,172,3,5,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,566,18,177,20,14,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,567,18,177,20,14,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,571,18,172,5,3,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,574,18,172,3,5,home
0,0,8,1,4.0,0,0,1.0,False,6.4,65,0,0,0,0,0,0.0,3,0,576,18,174,1,8,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,580,18,176,7,13,away
0,0,1,1,3.8,0,0,6.1,False,3.4,77,0,0,0,0,0,54.0,2,0,11,18,174,1,8,away
0,0,4,0,0.0,0,0,0.2,False,2.0,12,0,0,0,0,0,0.0,1,0,12,18,174,1,8,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,13,18,174,1,8,away
0,0,1,0,10.7,0,0,1.8,False,1.2,34,0,0,0,0,0,6.0,0,1,26,18,171,2,16,home
0,0,-2,0,4.2,0,0,0.9,False,0.8,45,0,0,0,0,0,4.0,1,0,44,18,173,4,15,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,45,18,173,4,15,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,46,18,173,4,15,home
0,0,1,0,5.3,1,0,1.1,False,1.8,45,0,0,0,0,0,4.0,1,0,67,18,172,3,5,home
0,0,3,0,4.8,1,0,1.4,False,7.4,90,0,0,0,0,0,2.0,2,0,68,18,172,3,5,home
0,0,3,0,0.3,1,0,0.0,False,0.0,4,0,0,0,0,0,0.0,1,0,69,18,172,3,5,home
0,0,1,0,0.1,0,0,0.2,False,0.0,27,0,0,0,0,0,3.0,1,0,70,18,173,15,4,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,71,18,172,3,5,home
0,0,-2,1,2.3,0,0,1.0,False,0.0,74,0,0,0,0,0,8.0,1,1,90,18,172,5,3,away
0,0,-1,1,1.7,0,0,0.0,False,0.0,90,0,0,0,0,0,2.0,2,0,91,18,172,5,3,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,92,18,172,5,3,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,110,18,178,6,17,away
0,0,7,0,12.7,1,0,6.9,False,9.0,90,0,0,0,0,0,47.0,2,0,129,18,176,7,13,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,130,18,176,7,13,away
0,0,4,1,1.1,0,0,1.1,False,0.0,68,0,0,0,0,0,11.0,2,0,146,18,174,7,,away
0,0,7,1,3.3,0,0,3.1,False,5.6,90,0,0,0,0,0,22.0,2,0,147,18,174,8,1,home
0,3,37,0,15.5,3,1,8.9,False,42.2,90,0,0,0,0,0,31.0,9,0,166,18,175,9,11,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,167,18,175,9,11,away
0,0,2,0,0.0,0,0,0.2,False,0.0,1,0,0,0,0,0,2.0,1,0,210,18,175,11,9,home
0,0,21,0,2.1,1,1,14.8,False,44.0,90,0,0,0,0,0,102.0,6,0,211,18,175,11,9,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,232,18,179,12,18,away
0,0,5,0,39.0,2,0,8.6,False,15.2,90,0,0,0,0,0,32.0,2,0,233,18,179,12,18,away
0,0,3,0,1.6,0,0,1.0,False,0.2,32,0,0,0,0,0,8.0,1,0,234,18,179,12,18,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,260,18,176,13,7,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,261,18,176,13,7,home
0,0,-2,0,3.5,2,0,8.3,False,13.2,90,0,0,0,0,0,66.0,2,0,278,18,177,14,20,home
0,0,2,0,2.3,0,0,0.2,False,0.0,4,0,0,0,0,0,0.0,1,0,279,18,177,14,20,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,298,18,173,15,4,away
0,0,2,1,2.7,0,0,2.3,False,3.8,90,0,0,0,0,0,16.0,1,1,303,18,173,15,4,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,312,18,171,16,2,away
0,3,54,0,17.0,1,2,16.0,True,75.8,86,0,0,0,0,0,67.0,13,0,313,18,171,16,2,away
0,0,3,0,0.0,0,0,0.0,False,0.0,8,0,0,0,0,0,0.0,1,0,314,18,171,16,2,away
1,0,10,0,11.0,1,0,7.9,False,3.8,81,0,0,0,0,0,64.0,5,0,315,18,171,16,2,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,316,18,171,16,2,away
0,0,8,0,16.5,2,0,5.5,False,9.4,90,0,0,0,0,0,29.0,2,0,338,18,178,17,6,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,339,18,178,17,6,home
0,0,24,1,4.9,0,1,11.5,False,32.8,90,0,0,0,0,0,77.0,6,0,362,18,179,18,12,home
0,0,19,1,14.4,0,0,7.7,False,20.8,90,0,0,0,0,0,42.0,2,0,363,18,179,18,12,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,364,18,179,18,12,home
0,0,3,0,0.0,0,0,0.1,False,1.0,3,0,0,0,0,0,0.0,1,0,365,18,179,18,12,home
0,1,30,0,26.2,1,1,13.1,False,38.6,90,0,0,0,0,0,66.0,7,0,409,18,177,20,14,away
0,0,8,0,5.7,1,0,2.7,False,3.2,76,0,0,0,0,0,18.0,2,0,410,18,177,20,14,away
0,0,1,0,3.7,3,0,5.3,False,0.0,90,0,0,0,0,0,52.0,2,0,428,18,171,2,16,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,434,18,177,14,20,home
0,0,1,0,0.0,0,0,0.0,False,0.0,3,0,0,0,0,0,0.0,1,0,437,18,171,16,2,away
0,3,32,0,0.0,0,1,5.2,False,35.0,15,0,0,0,0,0,17.0,8,0,451,18,172,5,3,away
0,0,0,1,2.2,0,0,3.5,False,0.0,79,0,0,0,0,0,34.0,2,0,460,18,178,6,17,away
0,0,3,0,1.3,0,0,0.7,False,4.2,10,0,0,0,0,0,1.0,1,0,461,18,178,6,17,away
0,0,6,1,4.3,0,0,3.4,False,11.8,76,0,0,0,0,0,18.0,2,0,466,18,176,13,7,home
0,0,13,0,46.8,1,0,9.0,False,21.6,90,0,0,0,0,0,22.0,2,0,468,18,176,7,13,away
0,0,3,0,1.5,0,0,0.9,False,3.0,1,0,0,0,0,0,4.0,1,0,487,18,177,20,14,away
0,0,1,0,0.1,0,0,0.0,False,0.0,10,0,0,0,0,0,0.0,1,0,496,18,174,8,1,home
0,2,33,1,3.1,0,1,5.5,False,34.8,62,0,0,0,0,0,17.0,8,0,501,18,173,15,4,away
0,0,5,0,1.6,1,0,1.6,False,0.2,90,0,0,0,0,0,14.0,2,0,502,18,173,4,15,home
0,0,4,1,2.1,0,0,1.1,False,4.0,90,0,0,0,0,0,5.0,2,0,504,18,174,1,8,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,509,18,178,17,6,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,512,18,179,18,12,home
0,0,2,1,13.5,0,0,4.7,False,5.0,90,0,0,0,0,0,28.0,2,0,520,18,176,13,7,home
0,0,-1,0,1.0,0,0,2.4,False,2.2,45,0,0,0,0,0,21.0,1,0,534,18,173,4,15,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,535,18,171,16,2,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,538,18,177,14,20,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,547,18,173,15,4,away
0,0,3,0,0.0,0,0,0.0,False,0.0,13,0,0,0,0,0,0.0,1,0,554,18,176,13,7,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,559,18,177,20,14,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,561,18,174,8,1,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,570,18,174,8,1,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,581,18,176,7,13,away
0,0,16,0,0.0,1,0,3.1,False,31.0,90,0,0,0,0,3,0.0,3,0,14,19,182,1,3,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,27,19,181,2,14,home
0,0,14,0,0.0,2,0,2.8,False,27.6,90,0,0,0,0,3,0.0,2,0,47,19,189,4,17,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,48,19,189,4,17,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,72,19,182,3,1,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,73,19,182,3,1,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,74,19,182,3,1,home
0,0,18,0,0.0,1,0,3.4,False,33.8,90,0,0,0,0,4,0.0,3,0,93,19,185,5,8,away
0,3,30,1,0.0,0,0,3.8,True,38.2,90,0,0,0,0,5,0.0,10,0,94,19,181,2,14,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,95,19,185,5,8,away
0,0,16,0,0.0,2,0,1.4,False,14.0,90,0,0,0,0,1,0.0,1,0,111,19,183,6,16,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,112,19,183,6,16,home
0,0,9,0,0.0,1,0,0.6,False,6.2,90,0,0,0,0,1,0.0,2,0,131,19,184,7,19,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,132,19,184,7,19,home
0,0,19,1,0.0,0,0,0.3,False,3.4,90,0,0,0,0,0,0.0,6,0,148,19,185,8,5,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,149,19,185,8,5,home
0,0,15,0,0.0,4,0,1.7,False,16.8,90,0,0,0,0,2,0.0,0,0,168,19,186,9,10,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,169,19,186,9,10,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,170,19,186,9,10,home
0,0,20,1,0.0,0,0,0.4,False,3.6,90,0,0,0,0,0,0.0,6,0,189,19,186,10,9,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,190,19,186,10,9,away
0,0,-7,0,0.0,3,0,0.0,False,0.0,11,0,0,0,1,0,0.0,-3,0,212,19,190,11,20,away
0,0,20,0,0.0,3,0,2.6,False,25.8,76,0,0,0,0,5,0.0,2,0,213,19,190,11,20,away
0,0,8,0,0.0,1,0,1.1,False,11.4,90,0,0,0,0,1,0.0,2,0,235,19,187,12,13,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,236,19,187,12,13,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,237,19,187,12,13,home
0,0,17,0,0.0,4,0,3.0,False,29.6,90,0,0,0,0,6,0.0,2,0,262,19,187,13,12,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,263,19,187,13,12,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,264,19,187,13,12,away
0,0,11,0,0.0,1,0,0.9,False,8.6,90,0,0,0,0,1,0.0,2,0,280,19,181,14,2,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,281,19,181,14,2,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,299,19,188,15,18,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,317,19,183,16,6,away
0,0,26,1,0.0,0,0,2.9,False,29.2,90,0,0,0,0,3,0.0,7,0,318,19,183,16,6,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,319,19,183,16,6,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,340,19,189,17,4,home
0,0,15,0,0.0,1,0,2.2,False,22.0,90,0,0,0,0,4,0.0,3,0,341,19,189,17,4,home
0,0,15,0,0.0,1,0,2.7,False,26.6,90,0,0,0,0,3,0.0,3,0,366,19,188,18,15,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,367,19,188,18,15,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,388,19,184,19,7,away
0,0,24,0,0.0,2,0,3.0,False,29.6,90,0,0,1,0,1,0.0,6,0,411,19,190,20,11,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,412,19,190,20,11,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,413,19,190,20,11,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,427,19,182,1,3,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,429,19,181,2,14,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,436,19,188,15,18,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,449,19,181,14,2,away
0,0,14,0,0.0,2,0,1.9,False,18.6,90,0,0,0,0,2,0.0,1,0,450,19,184,19,7,away
0,0,10,0,0.0,1,0,0.9,False,9.2,90,0,0,0,0,1,0.0,2,0,471,19,188,15,18,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,474,19,181,2,14,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,479,19,185,8,5,home
0,0,10,0,0.0,1,0,0.7,False,7.0,90,0,0,0,0,1,0.0,2,0,494,19,182,3,1,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,495,19,185,5,8,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,513,19,188,18,15,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,521,19,188,15,18,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,526,19,186,10,9,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,530,19,186,10,9,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,531,19,186,10,9,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,543,19,189,17,4,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,548,19,183,16,6,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,551,19,181,14,2,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,553,19,184,19,7,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,555,19,189,17,4,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,556,19,184,7,19,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,558,19,189,17,4,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,562,19,190,11,20,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,573,19,187,13,12,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,582,19,184,19,7,away
0,0,3,0,0.2,0,0,0.3,False,2.8,13,0,0,0,0,0,0.0,1,0,1,19,182,1,3,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,2,19,182,1,3,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,3,19,182,1,3,away
0,0,9,0,3.2,1,0,1.6,False,13.0,90,0,0,0,0,0,0.0,1,1,4,19,182,1,3,away
0,0,16,0,0.7,1,0,2.0,False,19.0,76,0,0,0,0,0,0.0,2,0,5,19,182,1,3,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,6,19,182,1,3,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,7,19,182,1,3,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,8,19,182,1,3,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,9,19,182,1,3,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,10,19,182,1,3,away
0,0,22,1,17.1,0,0,4.9,False,12.2,90,0,0,0,0,0,20.0,6,0,22,19,181,2,14,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,23,19,181,2,14,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,24,19,181,2,14,home
0,0,25,1,0.3,0,0,4.9,False,36.6,90,0,0,0,0,0,12.0,6,0,25,19,181,2,14,home
0,0,12,0,0.0,2,0,2.5,False,22.8,90,0,0,0,0,0,2.0,1,0,37,19,189,4,17,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,38,19,189,4,17,away
0,0,19,0,15.6,2,0,6.4,False,27.0,75,0,0,0,0,0,21.0,1,0,39,19,189,4,17,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,40,19,189,4,17,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,41,19,189,4,17,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,42,19,189,4,17,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,43,19,189,4,17,away
0,0,12,0,0.8,1,0,2.6,False,23.2,90,0,0,0,0,0,2.0,2,0,58,19,182,3,1,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,59,19,182,3,1,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,60,19,182,3,1,home
0,0,10,0,0.7,1,0,3.4,False,29.2,90,0,0,0,0,0,4.0,1,1,61,19,182,3,1,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,62,19,182,3,1,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,63,19,182,3,1,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,64,19,182,3,1,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,65,19,182,3,1,home
0,0,14,0,12.0,1,0,4.3,False,13.2,90,0,0,0,0,0,18.0,2,0,66,19,182,3,1,home
0,0,18,0,0.3,1,0,3.8,False,35.6,90,0,0,0,0,0,2.0,2,0,83,19,185,5,8,away
0,0,13,0,0.2,1,0,3.3,False,33.2,90,0,0,0,0,0,0.0,2,0,84,19,185,5,8,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,85,19,185,5,8,away
0,0,7,0,0.5,1,0,1.9,False,18.8,90,0,0,0,0,0,0.0,2,0,86,19,185,5,8,away
0,0,13,0,10.3,1,0,2.9,False,18.4,90,0,0,0,0,0,0.0,2,0,87,19,185,5,8,away
0,0,2,0,0.1,0,0,0.0,False,0.0,2,0,0,0,0,0,0.0,1,0,88,19,185,5,8,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,89,19,185,5,8,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,103,19,183,6,16,home
0,0,17,0,1.9,2,0,1.5,False,11.4,90,0,0,0,0,0,2.0,1,0,104,19,183,6,16,home
0,0,8,0,5.3,2,0,3.3,False,8.4,90,0,0,0,0,0,19.0,1,0,105,19,183,6,16,home
0,0,11,0,18.4,1,0,4.1,False,18.0,90,0,0,0,0,0,5.0,2,0,106,19,182,1,3,away
0,0,11,0,29.5,2,0,4.5,False,9.2,90,0,0,0,0,0,6.0,1,0,107,19,183,6,16,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,108,19,183,6,16,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,109,19,183,6,16,home
1,1,30,0,22.9,1,0,5.9,False,35.6,90,0,0,0,0,0,0.0,6,0,122,19,187,12,13,home
0,0,17,0,17.4,1,0,4.2,False,14.4,64,0,0,0,0,0,10.0,2,0,123,19,184,7,19,home
0,0,14,0,0.3,1,0,1.5,False,11.0,90,0,0,0,0,0,4.0,2,0,124,19,184,7,19,home
0,0,17,0,0.6,1,0,2.3,False,22.4,90,0,0,0,0,0,0.0,2,0,125,19,184,7,19,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,126,19,184,7,19,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,127,19,184,7,19,home
0,0,14,0,1.0,1,0,2.0,False,19.0,90,0,0,0,0,0,0.0,2,0,128,19,184,7,19,home
0,0,23,1,27.5,0,0,5.7,False,9.2,90,0,0,0,0,0,20.0,6,0,141,19,185,8,5,home
0,1,26,1,10.2,0,0,4.8,False,12.0,90,0,0,0,0,0,26.0,7,0,142,19,185,8,5,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,143,19,185,8,5,home
0,0,25,1,1.5,0,0,2.1,False,10.4,90,0,0,0,0,0,9.0,6,0,144,19,185,8,5,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,145,19,185,8,5,home
0,0,21,0,1.6,4,0,3.4,False,28.6,90,0,0,0,0,0,4.0,0,0,159,19,186,9,10,home
0,0,20,0,3.2,1,0,5.5,False,27.2,90,0,0,0,0,0,25.0,2,0,160,19,187,12,13,home
0,0,13,0,2.8,4,0,2.1,False,16.6,90,0,0,0,0,0,2.0,0,0,161,19,186,9,10,home
0,0,13,0,0.4,4,0,1.6,False,15.2,90,0,0,0,0,0,0.0,0,0,162,19,186,9,10,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,163,19,186,9,10,home
0,0,19,0,10.7,4,0,3.2,False,21.2,90,0,0,0,0,0,0.0,0,0,164,19,186,9,10,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,165,19,186,9,10,home
0,1,39,1,38.2,0,0,7.3,False,31.0,90,0,0,0,0,0,4.0,7,0,181,19,186,10,9,away
3,3,75,1,55.3,0,1,16.8,True,88.8,90,0,0,0,0,0,24.0,24,0,182,19,186,10,9,away
0,0,22,1,1.3,0,0,1.4,False,12.6,90,0,0,0,0,0,0.0,6,0,183,19,186,10,9,away
0,0,22,1,10.5,0,0,2.7,False,16.8,90,0,0,0,0,0,0.0,5,1,184,19,186,10,9,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,185,19,186,10,9,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,186,19,186,10,9,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,202,19,190,11,20,away
0,0,7,0,15.7,3,0,4.1,False,25.0,90,0,0,0,0,0,0.0,1,0,203,19,190,11,20,away
0,0,10,0,11.0,3,0,2.1,False,10.2,90,0,0,0,0,0,0.0,1,0,204,19,190,11,20,away
0,2,27,1,32.9,0,0,5.3,False,11.8,90,0,0,0,0,0,8.0,8,0,205,19,185,8,5,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,206,19,190,11,20,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,207,19,190,11,20,away
0,0,11,0,0.4,3,0,2.9,False,28.4,90,0,0,0,0,0,0.0,0,1,208,19,190,11,20,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,209,19,190,11,20,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,223,19,187,12,13,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,224,19,187,12,13,home
